Week Month Year MICAA ARROW DUNCA DWORS FLASF LIBBY ALBEN FLAPO CORRA BROWN GCOUL
30 2 2077 13435538 748457 69976 2148899 2116256 1499400 499048 1050419 582750 1094683 9107400
31 2 2077 13274183 581548 52174 2142254 2121165 1229400 499048 926849 539125 1083179 9107400
32 3 2077 13220530 523135 45579 2163378 2133463 1059400 499048 838337 495500 1057047 8973050
33 3 2077 13166878 464722 38984 2184502 2145760 889400 499048 749825 413175 1030915 8838800
34 3 2077 13113225 406308 32388 2205626 2158058 889400 499048 661312 330850 1004782 8704550
35 3 2077 13059572 347895 25793 2226750 2170356 889400 499048 572800 248525 978650 8570300
36 4 2077 13046481 288589 25397 2255708 2202389 889400 499048 572800 166200 998683 8570300
37 4 2077 13033390 229283 25000 2393956 2234422 889400 499048 572800 191341 1018716 8570300
38 4 2077 11402001.8333943 1070118.89315007 25000 2497890 2275033 889400 630751 592932 216482 1041129 8570300
39 4 2077 11621545.1391761 1430382.77631042 25000 2601824 2315645 889400 762453 613064 241624 1063542 8570300
40 5 2077 12035921.8773453 2024779.92232761 89262.6911042106 2745149 2445721 3780189.13492011 797600 774122 266765 1100514 8570300
41 5 2077 12317950.4086552 2514762.22107147 143877.838036379 2888475 2575796 4102262.82060687 832747 935180 283646 1137486 8570300
42 5 2077 12728055.0897107 2937289.81795206 226919.848712212 3031800 2705872 4427457 867894 1096237 283646 1174458 9107400
43 5 2077 13486849.2812401 3653262.36372436 379193.806267136 3175126 2835948 4601884 903041 1257295 283646 1211430 9107400
44 5 2077 14348793.0820641 4510399.29823683 514978.65266158 3318451 2966024 4776310 938188 1418353 283646 1248402 9107400
45 6 2077 15137397.0340885 5063886.43106679 607470.488421589 3355839 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 2077 15503268.1791061 5343695.12097068 646985.215626324 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2077 16407704.2552587 5549292.89688258 788792.925288723 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2077 17740793.5178783 6292511.4197844 984839.358315668 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2077 18306055.8291353 6457040.96304399 1140522.42326122 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 2077 19328030.9432929 7098464.50295942 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 2077 19778966.4437601 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 2077 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
1 8 2077 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2077 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2077 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2077 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 8 2077 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2077 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2077 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2077 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 9 2077 19948256 7012154 1377528 2230518 2603000 5639913 1308502 1792000 817000 1348369 9107400
10 10 2077 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2077 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2077 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2077 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 10 2077 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2077 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2077 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2077 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 2077 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2077 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2077 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2077 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2077 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2078 13919604 1249183 123380 2107940 1768565.39176455 2398527 499048 1657718 810693 1255979 9107400
24 1 2078 13919604 1249183 123380 2107940 1763957.23792871 2398527 499048 1598571 804386 1224283 9107400
25 1 2078 13919604 1249183 181312.891792354 2107940 1747191.94935576 2398527 499048 1539424 779185 1192587 9107400
26 1 2078 13919604 1249183 216337.101797464 2107940 1731400.15053875 2398527 499048 1480277 741641 1160891 9107400
27 1 2078 13919604 1249183 227321.426955608 2107940 1714527.65629157 2309400 499048 1421130 704096 1129195 9107400
28 2 2078 13758249 1082274 229169.569866282 2102386 1716160.23293956 2039400 499048 1297560 670000 1117691 9107400
29 2 2078 13596894 915366 240944.105518576 2096833 1837163.42492606 1769400 499048 1173990 626375 1106187 9107400
30 2 2078 13435538 748457 248139.409095177 2091279 1923514.78625394 1499400 499048 1050419 582750 1094683 9107400
31 2 2078 13274183 581548 252202.215119412 2142254 2052323.98928257 1229400 499048 926849 539125 1083179 9107400
32 3 2078 13220530 523135 256612.377224203 2163378 2113458.61748421 1059400 499048 838337 495500 1057047 8973050
33 3 2078 13166878 464722 264621.286353113 2184502 2138752.2305622 889400 499048 749825 413175 1030915 8838800
34 3 2078 13113225 406308 271201.448915937 2205626 2153980.59680645 889400 499048 661312 330850 1004782 8704550
35 3 2078 13059572 635522.40601931 277752.150296537 2226750 2168232.21298723 889400 499048 572800 248525 978650 8570300
36 4 2078 13046481 1028013.12021278 293215.646149234 2255708 2189002.06345964 889400 499048 572800 166200 998683 8562502.37755712
37 4 2078 13033390 1534703.75224502 330913.683306107 2393956 2220108.58989636 889400 499048 572800 191341 1018716 8554704.75511425
38 4 2078 12605899.923591 2401096.46620938 358329.513530993 2497890 2271739.2453443 889400 630751 592932 216482 1041129 8546907.13267138
39 4 2078 12755089.7419031 2588984.90070272 384101.437673386 2601824 2310856.97214265 889400 762453 613064 241624 1063542 8539109.5102285
40 5 2078 13281857.4680424 2988003.03957881 472462.750806758 2745149 2382798.99987295 2654980.45458713 797600 774122 266765 1100514 8539109.5102285
41 5 2078 13587095.2978978 3402261.25826559 521031.241080261 2888475 2449224.11884293 3077180.0883831 832747 935180 283646 1137486 8539109.5102285
42 5 2078 13911696.0046329 3753891.86082009 574807.646109149 2962793.08159648 2495966.95350288 3535399.88096484 867894 1096237 283646 1174458 9107400
43 5 2078 14430083.4269867 4199193.4880706 657001.612861253 2989608.61825218 2548929.2445258 4058394.01581008 903041 1257295 283646 1211430 9107400
44 5 2078 15036796.7033051 4630206.47789768 739049 3153655.33905018 2768831.02198982 4658651.94345993 938188 1418353 283646 1248402 9107400
45 6 2078 16263036.3122977 5144222.92623648 828751 3355268.39045585 2992380 4939376.76870761 1088641 1511765 390555 1287873 9107400
46 6 2078 17708919.2610652 5851912.66461183 918454 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2078 18486935 6783223.989937 1008156 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2078 19230835 7063977.86011547 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2078 19441877 7219618 1179619 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 2078 19652918 7255512 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 2078 19863959 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 2078 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
52 7 2078 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 817000 1420000 9107400
1 8 2078 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2078 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2078 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2078 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 9 2078 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2078 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2078 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2078 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 10 2078 19948256 7012154 1377528 2230518 2603000 5639913 1308502 1792000 817000 1348369 9107400
10 10 2078 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2078 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2078 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2078 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2078 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2078 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2078 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2078 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2078 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2078 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2078 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2078 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 1 2079 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2079 13919604 1249183 123380 2107940 1484871.05410185 2398527 499048 1657718 810693 1255979 9107400
24 1 2079 13919604 1249183 123380 2107940 1516035.2950835 2398527 499048 1598571 804386 1224283 9107400
25 1 2079 13919604 1249183 123380 2107940 1529102.45536135 2398527 499048 1539424 779185 1192587 9107400
26 1 2079 13919604 1249183 123380 2107940 1515113.9303162 2398527 499048 1480277 741641 1160891 9107400
27 2 2079 13919604 1249183 123380 2107940 1560374.60048075 2398527 499048 1421130 704096 1129195 9107400
28 2 2079 13758249 1082274 105579 2102386 1833430.37781254 2212131 499048 1297560 670000 1117691 9107400
29 2 2079 13596894 915366 87777 2096833 1873132.9415164 2025734 499048 1173990 626375 1106187 9107400
30 2 2079 13435538 748457 69976 2091279 1924783.11813781 1839338 499048 1050419 582750 1094683 9107400
31 3 2079 13274183 581548 52174 2085725 1955366.37062803 1652941 499048 926849 539125 1083179 9107400
32 3 2079 13220530 523135 45579 2096634 2048672.63201133 1496396 499048 838337 495500 1057047 8784449.56058554
33 3 2079 13166878 464722 38984 2128737.43038179 2119424.32883118 1339850 499048 749825 413175 1030915 8461599.12117107
34 3 2079 13113225 406308 32388 2205626 2158058 1375349.5229946 499048 661312 330850 1004782 8138748.68175661
35 4 2079 13059572 347895 25793 2226750 2170356 1443727.44012434 499048 572800 248525 978650 7815898.24234215
36 4 2079 13046481 288589 25397 2255708 2202389 1559456.7928719 499048 572800 166200 998683 7255556.86341815
37 4 2079 13033390 229283 25474.7376856672 2393956 2234422 1559456.7928719 499048 572800 191341 1018716 6695215.48449416
38 4 2079 10976285.9959449 1134710.2542299 110266.890173155 2497890 2275033 1559456.7928719 630751 592932 216482 1041129 6134874.10557016
39 4 2079 11231764.3988169 1763661.99079352 195516.265599188 2601824 2315645 1559456.7928719 762453 613064 241624 1063542 5574532.72664616
40 5 2079 12009988.1616374 2483122.36348426 344783.011463469 2745149 2445721 2589162.27964636 797600 774122 266765 1100514 5574532.72664616
41 5 2079 13645437.7597411 3173302.35141985 594995.777652669 2888475 2575796 3215145.16374711 832747 935180 283646 1137486 5574532.72664616
42 5 2079 15299981.7036288 4572643.43450478 648761 3031800 2705872 4097246.80589527 867894 1096237 283646 1174458 9107400
43 5 2079 16175816 5217029.30121948 693905 3175126 2835948 4601884 903041 1257295 283646 1211430 9107400
44 6 2079 16255235 5685114 739049 3318451 2966024 4776310 938188 1418353 283646 1248402 9107400
45 6 2079 16999135 6059766 828751 3355839 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 2079 17743035 6434419 918454 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2079 18486935 6809071 1008156 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 7 2079 19230835 7183724 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2079 19441877 7219618 1179619 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 2079 19652918 7255512 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 2079 19863959 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 2079 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
1 8 2079 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2079 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2079 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2079 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 9 2079 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2079 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2079 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2079 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 10 2079 19948256 7012154 1377528 2230518 2603000 5639913 1308502 1792000 817000 1348369 9107400
10 10 2079 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2079 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2079 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2079 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2079 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2079 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2079 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2079 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2079 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2079 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2079 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2079 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2079 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2080 13919604 1249183 123380 2107940 1662201.02915523 2398527 499048 1657718 810693 1255979 9107400
24 1 2080 13919604 1249183 132354.498920048 2107940 1647817.03677472 2398527 499048 1598571 804386 1224283 9107400
25 1 2080 13919604 1249183 132719.386783164 2107940 1618608.19727829 2398527 499048 1539424 779185 1192587 9107400
26 1 2080 13919604 1249183 145677.155758851 2107940 1677467.55899631 2398527 499048 1480277 741641 1160891 9107400
27 2 2080 13919604 1249183 148485.055794312 2107940 1831572.80967438 2309400 499048 1421130 704096 1129195 9107400
28 2 2080 13758249 1082274 156231.135717702 2102386 1950257.78380121 2039400 499048 1297560 670000 1117691 9107400
29 2 2080 13596894 1194704.909916 172798.275486008 2096833 2072246.43005584 1769400 499048 1173990 626375 1106187 9107400
30 2 2080 13435538 1510482.15488497 179299.981116487 2148899 2115119.09203698 1499400 499048 1050419 582750 1094683 9107400
31 3 2080 13274183 1746384.46228148 182455.846096221 2142254 2121165 1229400 499048 926849 539125 1083179 9107400
32 3 2080 13220530 1822096.2158729 185969.854088651 2163378 2133463 1059400 499048 838337 495500 1057047 8973050
33 3 2080 13166878 1916979.38641557 184075.787428219 2184502 2145760 889400 499048 749825 413175 1030915 8838800
34 3 2080 13113225 1933838.39306317 177663.600057178 2205626 2158058 889400 499048 661312 330850 1004782 8704550
35 3 2080 13080228.974808 1958721.40845111 168245.960310683 2226750 2170356 889400 499048 572800 248525 978650 8570300
36 4 2080 13124966.1573452 1935276.04376325 175852.196758565 2255708 2202389 889400 499048 572800 166200 998683 8570300
37 4 2080 13202774.7153961 1991254.68807489 191922.558925792 2393956 2234422 889400 499048 572800 191341 1018716 8570300
38 4 2080 13278079.7330719 2061805.10405404 204157.951140347 2497890 2275033 889400 630751 592932 216482 1041129 8570300
39 4 2080 13405446.3434216 2196479.63607498 239483.655419683 2601824 2315645 889400 762453 613064 241624 1063542 8570300
40 5 2080 13668453.546759 2834893.14548719 349137.961048367 2745149 2445721 1939488.77708629 797600 774122 266765 1100514 8570300
41 5 2080 14015253.3083444 3618766.78913451 474367.437867247 2888475 2575796 2344713.21130673 832747 935180 283646 1137486 8570300
42 5 2080 14821320.7554544 4679137.10048712 648761 3031800 2705872 3059394.77627801 867894 1096237 283646 1174458 9107400
43 5 2080 15535790.3902457 5268307 693905 3122586.35851451 2835948 3871574.26262807 903041 1257295 283646 1211430 9107400
44 6 2080 16077374.9132803 5685114 739049 3171562.27820743 2932741.19062519 4665356.03692001 938188 1418353 283646 1248402 9107400
45 6 2080 16999135 6059766 828751 3229652.60474688 2959000.0976811 5004707 1088641 1511765 390555 1287873 9107400
46 6 2080 17743035 6434419 918454 3390195.48079876 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2080 18486935 6809071 1008156 3429420.47073702 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2080 19210664.1667828 7183724 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2080 19441877 7219618 1179619 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 2080 19652918 7255512 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 2080 19863959 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 2080 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
1 8 2080 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2080 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2080 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2080 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 9 2080 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2080 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2080 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2080 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 9 2080 19948256 7012154 1377528 2230518 2603000 5639913 1308502 1792000 817000 1348369 9107400
10 10 2080 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2080 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2080 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2080 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2080 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2080 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2080 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2080 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2080 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2080 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2080 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2080 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2080 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2081 13919604 1249183 123380 2107940 2054750.62548318 2398527 499048 1657718 810693 1255979 9107400
24 1 2081 13919604 1249183 123380 2107940 2035985.56778295 2398527 499048 1598571 804386 1224283 9107400
25 1 2081 13919604 1249183 123380 2107940 2024566.51446176 2398527 499048 1539424 779185 1192587 9107400
26 1 2081 13919604 1249183 123380 2107940 2022480.05892567 2398527 499048 1480277 741641 1160891 9107400
27 2 2081 13919604 1249183 123380 2107940 2101529 2309400 499048 1421130 704096 1129195 9107400
28 2 2081 13758249 1082274 105579 2102386 2106438 2039400 499048 1297560 670000 1117691 9107400
29 2 2081 13596894 915366 87777 2096833 2111347 1769400 499048 1173990 626375 1106187 9107400
30 2 2081 13435538 748457 69976 2095427.98559517 2116256 1499400 499048 1050419 582750 1094683 9107400
31 3 2081 13274183 581548 52174 2142254 2121165 1229400 499048 926849 539125 1020000 9107400
32 3 2081 13220530 523135 45579 2163378 2133463 1059400 499048 838337 495500 1028506.39196953 8973050
33 3 2081 13166878 464722 38984 2184502 2145760 889400 499048 749825 413175 1030915 8838800
34 3 2081 13113225 406308 32388 2205626 2158058 889400 499048 661312 330850 1004782 8704550
35 3 2081 13059572 347895 25793 2226750 2170356 889400 499048 572800 248525 978650 8570300
36 4 2081 13046481 288589 25397 2255708 2202389 889400 499048 572800 166200 998683 8568588.97253446
37 4 2081 13084236.2582205 526609.860307025 25000 2393956 2234422 889400 499048 572800 191341 1018716 8566877.94506892
38 4 2081 13230308.1915772 965903.359439677 53467.5146326144 2497890 2275033 889400 630751 592932 216482 1041129 8565166.91760338
39 4 2081 13461453.6319489 1571607.81989112 131594.515597664 2601824 2315645 889400 762453 613064 241624 1063542 8563455.89013784
40 5 2081 13613658.3165684 1990967.8398871 180242.491320257 2745149 2445721 2824305.00600667 797600 774122 266765 1100514 8563455.89013784
41 5 2081 13912426.1427984 2489456.73636482 273416.098221492 2888475 2575796 3284747.38682141 832747 935180 283646 1137486 8563455.89013784
42 5 2081 14525284.7792484 3261666.98309085 422985.99932874 3031800 2705872 3870139.28089429 867894 1096237 283646 1174458 9107400
43 5 2081 14967209.3648309 3973658.91189649 498603.30561343 3175126 2835948 4430395.93845619 903041 1257295 283646 1211430 9107400
44 6 2081 15618929.7213287 4609952.11125929 621525.378280814 3318451 2966024 4776310 938188 1418353 283646 1248402 9107400
45 6 2081 16016881.0433194 4955517.61137549 690057.206229528 3355839 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 2081 16691533.1776574 5555267.08893137 788353.994334522 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2081 17311816.6735815 5936672.58468628 902816.430372335 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2081 18203189.09414 6331740.3058392 1031692.39313864 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2081 19441877 6813056.02792627 1179619 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 2081 19652918 7203592.66647377 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 2081 19863959 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 2081 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
1 8 2081 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2081 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2081 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2081 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 8 2081 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2081 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2081 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2081 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 9 2081 19948256 7012154 1377528 2230518 2603000 5414900 1308502 1792000 817000 1348369 9107400
10 10 2081 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2081 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2081 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2081 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2081 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2081 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2081 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2081 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 2081 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2081 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2081 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2081 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2081 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2082 13919604 1249183 123380 2107940 2087089 2398527 499048 1657718 810693 1255979 9107400
24 1 2082 13919604 1249183 123380 2146733.14500938 2090699 2398527 499048 1598571 804386 1224283 9107400
25 1 2082 13919604 1249183 123380 2182002 2094309 2398527 499048 1539424 779185 1192587 9107400
26 1 2082 13919604 1249183 123380 2175417 2097919 2398527 499048 1480277 741641 1160891 9107400
27 2 2082 13919604 1249183 123380 2168832 2101529 2398527 499048 1421130 704096 1129195 9107400
28 2 2082 13758249 1082274 105579 2162188 2106438 2212131 499048 1297560 670000 1117691 9107400
29 2 2082 13596894 915366 87777 2155543 2111347 2025734 499048 1173990 626375 1106187 9107400
30 2 2082 13435538 748457 69976 2148899 2116256 1839338 499048 1050419 582750 1094683 9107400
31 3 2082 13274183 581548 52174 2142254 2121165 1652941 499048 926849 539125 1083179 9107400
32 3 2082 13220530 523135 45579 2163378 2133463 1496396 499048 838337 495500 1057047 8973050
33 3 2082 13166878 464722 38984 2184502 2145760 1627336.23678201 499048 749825 413175 1030915 8838800
