"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "ExtraSpace" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy"
1983-04-24 4 39 24 1983 0 826698.67734217 0 8567.99956849245 37460.155643757 87158.8966960203 48.1586515264953 0 29093.9909488883 0 16644602.8725499 NA NA 2259975.03865783
1983-05-01 5 40 1 1983 0 0 0 0 0 0 54.0568720379147 0 4803.12394816701 0 19085922.2377569 NA NA 3452273.85386778
1983-05-08 5 41 8 1983 0 0 0 0 0 0 54.0568720379147 0 3284.86014512887 0 17642886.3013981 NA NA 3437802.40455083
1983-05-15 5 42 15 1983 0 771382.462377062 0 0 54127.9362168592 50122.3288558276 52.9379837583326 0 0 0 20971965.602818 NA NA 2578102.06562294
1983-05-22 5 43 22 1983 0 735369.690146807 0 0 36972.552892042 38966.8302510397 26.2195405748557 0 0 0 18351680.2351663 NA NA 2614114.83785319
1983-05-29 5 44 29 1983 0 980213.64277671 0 0 49686.8286532164 96786.4974275085 12.8194439699835 0 17937.5016725979 0 16326579.3672844 NA NA 2369270.88522329
1983-06-05 6 45 5 1983 0 0 0 0 0 0 3.78655649552093 0 0 0 12695204.6171548 NA NA 4781495.55257759
1983-06-12 6 46 12 1983 0 0 0 0 0 0 22.6376790192414 0 0 0 9964648.74667111 NA NA 3752919.11707009
1983-06-19 6 47 19 1983 0 0 0 0 0 0 0 0 0 0 5261628.16781196 NA NA 4377771.25306522
1983-06-26 6 48 26 1983 0 0 0 0 0 0 0 0 0 0 3885235.17481368 NA NA 4328466.9480255
1983-07-03 7 49 3 1983 0 0 0 0 0 0 0 0 0 0 3303519.20496626 NA NA 3938248.92521131
1983-07-10 7 50 10 1983 0 0 0 0 0 0 0 0 0 0 2768070.2232489 NA NA 4075433.46015122
1983-07-17 7 51 17 1983 0 0 0 0 0 0 0 0 14122.9984841748 0 2242547.29221099 NA NA 3241657.0359982
1983-07-24 7 52 24 1983 0 0 0 0 0 0 0 0 24274.8954247201 0 1372344.62331641 NA NA 4118879.01139952
1983-07-31 7 52 31 1983 0 355148.103996925 0 13665.0607930461 0 15517.9647958185 0 0 59546.8577717456 0 1054099.07322095 NA NA 2597117.57600308
1983-08-07 8 1 7 1983 0 0 0 23152.4580427645 0 0 0 0 71297.2972625798 0 833149.834864497 NA NA 3407567.25838283
