"Weeks_final" "Months" "Days" "Years" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "LUCKY" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS" "SNKHE" "HFORK" "LIMEP"
45 6 8 2064 1027186.46575705 660420.203743685 1788728.29106398 854839.742524156 8359128.08695628 1056851.29939685 1043656.3099579 1238900.15620554 993267.381733877 70098.5056823455 4774258.17658419 520587.441226848 1424587.44419962 8208695.4692474 167299.103318743 164407.971516903 601574.484456094 208750.90975738 4674021.93176292 1252462.460097 2651330.22025913 35529.2465839804 7823796.26709787 104716.21522156 781514.738778901 2819289.99366618 2824636.41695667 2863385.50202067 134067.217491218 7562619.619515 904633.852654885 649683.09240665 655799.049832275 949571.205427857 4348.46170456302 1238900.15620554 402425.684755762 212497.393840178 107401.406495453 5280011.79559333 1256992.5902625 5335.74731646836 5314026.01982267 5181159.1605996 938688.516063776 5259078.5972835 5097421.67695599 436071.884531038 189289.060382466 1956659.09270332
46 6 15 2064 860552.571124956 463482.447781759 2311530.49026879 818509.98372178 8430734.3698042 913174.398071786 885666.087249969 983364.787460586 733849.970305102 57570.1643158059 5499435.97618853 321975.40674113 1450982.65897743 8519067.19283233 199520.071520768 77485.1878963809 376885.849263245 98211.8528956801 5235198.70454897 989793.983533265 2136824.57644954 14570.5164096911 8275741.79253144 85905.0230511359 810256.94910279 2174066.72728866 2131772.56813834 2250735.61491251 109243.908627705 8185329.62968143 1256836.93247474 476954.948433062 474003.467261995 680277.212928232 3457.43183485351 983364.787460586 309444.860136733 139654.281043791 76751.3153851598 6243513.57618949 1718244.74134408 5093.66933545702 6145012.17600889 5966463.75125024 649680.577146498 6177770.0827031 5787722.19369527 336944.08261274 107613.870792909 1587011.59963296
47 6 22 2064 773132.154267519 345254.702487607 2962383.50006291 1100263.91512571 7635166.58980776 780632.1601908 781022.180341357 693528.649686384 796065.549437491 41290.4943251752 5809387.3123165 481579.947752662 1844861.6600886 7616797.10928538 236275.234515262 82484.1775485581 548909.202024981 144350.712962666 5699420.43205154 696099.615379372 1496256.45216691 7692.1131270223 7364008.13411669 75801.2827096129 1097663.42601136 1553697.37567239 1539169.57646163 1592263.4450249 87966.5156780407 7219262.76292258 1590581.16627386 349402.399941612 349680.747380245 766829.360411733 2338.08930689509 693528.649686384 260978.317509746 99851.1468247883 58383.8168976163 5972843.38758942 2189784.38781513 4575.30716043906 6054915.58931794 5969543.16933818 769396.162277165 5967903.41418491 5994769.01982357 281316.919215557 71928.3805641559 1136469.70911338
48 6 29 2064 600577.201680943 283566.814771803 2581138.40671912 877631.916563959 8151998.36604816 650761.447442478 623696.348977373 546558.048663712 497692.337683985 31212.4505871399 5948078.01316972 230970.252414689 1462718.11223997 8273492.25346497 206825.4767924 40349.5821384419 259646.074390569 61226.9138850594 5553342.41222157 548580.894022174 1057317.86874306 6390.09860335881 8080947.19691856 69588.0836405589 893291.114184321 1099278.30629153 1089872.63100684 1121553.97036495 71661.6956138847 8023579.9466094 1420277.92367722 275761.385178456 280407.937216359 463734.480310375 1890.05722443667 546558.048663712 228899.316274461 76444.6188858767 51691.9724173995 6804113.10073883 1960126.98020767 4240.1494711783 6590685.34098599 6400579.5788291 445115.048862611 6698429.06762683 6174317.95791122 245301.936055121 57615.1851882716 855332.403516299
49 7 6 2064 567015.521289094 297360.21411224 2355120.8686135 944312.074197164 6030819.82195161 610536.195838803 583236.713155639 509317.359584518 542375.125402196 28276.6512991315 4787593.83639009 316238.611336756 1476607.84992736 5824594.72432566 183239.261369475 51711.5853617449 375666.633534114 78803.1434627209 4695799.29582219 514746.657560488 898308.754295428 11138.74921717 5553994.74403587 44322.8587077297 859977.319388464 943383.202135323 942320.70191684 966046.399125132 41991.4326916916 5541333.617661 1419122.18556963 304504.23442713 306055.254729885 519504.619330772 3069.97079694182 509317.359584518 193432.005171287 45519.4660069374 75218.1923695881 4913303.06412417 1842875.6142436 2104.88681399802 4919794.03787485 4908125.64804353 516083.082827766 4883441.95557369 4957286.47597014 210191.815328226 72380.7822005419 801439.290557234
50 7 13 2064 568285.951143872 282094.04221364 1953025.88031636 838888.457191566 5748079.80461615 610503.219971604 582920.298851647 491997.602257626 560381.079817633 30783.158803668 4225142.33689895 326917.798940932 1459564.28895156 5631259.77406713 240831.802813441 102691.765120134 390106.902370295 117388.041046451 4133047.78427512 500605.308709893 1101025.52070206 13947.6408724501 5390992.82745634 29790.0420676094 737763.306733729 1188506.73316246 1202102.31265806 1209147.50095618 33107.8632077893 5421410.95356265 1323133.44894123 283373.406969537 287527.758268466 543033.597490205 3898.33511550559 491997.602257626 170805.842365426 47119.56662718 89934.1116837331 4574633.56987262 1526258.67377562 1636.78517908124 4523671.87741335 4499460.91967457 543046.374589664 4520745.66988684 4492433.27710786 187237.517055393 76580.3160909137 822029.102036653
51 7 20 2064 518522.776469085 210738.416676906 2304433.92319277 746410.463267138 5619547.88313456 580609.341526741 540746.288296709 367851.446685273 419878.763835998 19463.4374674507 5296638.08806373 152255.356736035 1249091.54962305 5640227.92040124 144773.885307985 39861.0272826988 203262.07546192 44313.7221187098 5046653.44729743 375252.763466329 813549.107176388 11740.098536319 5502860.68072718 21244.2174302092 633427.881851437 807306.266950595 782335.571690044 852645.096759001 25824.4442255941 5833990.70801729 1168702.41940221 213165.135426863 215654.652806733 386313.707500775 2073.68304841383 367851.446685273 136343.692637076 29921.8725915691 67231.0705601816 5553016.57209983 1587853.47964092 1342.88040023324 5565684.6021943 5559417.43103166 356286.669936146 5528380.42758784 5555775.35785214 146092.83887033 55012.277235232 625463.700574962
52 7 27 2064 289869.194951528 217187.86986583 1260592.37185899 521463.844838252 5146166.40794697 324102.660702608 301613.445241972 313123.736353867 245773.724266623 16278.6536823198 2765789.40007836 97227.9368891387 829447.151653735 4824352.34187846 145226.040103177 21746.0060307695 125569.366564464 28787.5468888837 2608651.87000445 314393.206065412 554660.255036181 10572.4669879989 4499509.55426451 20096.4572561959 483988.768655013 584603.010351178 581456.936594323 596052.991423545 20626.2420152507 4153362.90284135 840367.628097965 222967.160875866 224185.928299174 232764.374362693 1731.12454275616 313123.736353867 141555.638885601 26236.6959182084 58726.7975716617 3287829.38943103 1056264.33080621 1143.12302299592 3091607.34939694 3024200.20355962 225768.628952633 3193792.73069962 2909992.22902016 151593.041694757 53154.9309364405 522537.511044518
1 8 3 2064 234649.499550402 178657.949679547 1575821.20151912 605201.742352523 3227600.72383736 256380.569167234 247448.741181353 295586.504128109 210966.399779136 14232.740837469 2844818.99209566 87684.30319183 998717.046797525 3220941.06188013 143464.2315583 18512.5742718526 121057.55610189 26223.1760477609 2797418.92650226 301003.177357196 505599.565698107 10053.1305677251 3109283.03335065 17339.7460473961 554633.250704295 532162.081124525 528985.304951218 542854.38088092 17470.6964098728 3211134.35738953 1019032.07368511 175790.232449028 178972.374841227 202093.680702962 1851.02344913073 295586.504128109 104466.516117185 21880.8115649791 64634.6473024785 2898026.73514571 1230521.99150651 986.758775481513 2921868.3709158 2935505.51675007 200065.69034385 2882977.25801428 2971604.83053516 114372.580169396 48988.0292471766 449929.064175749
2 8 10 2064 177327.697586368 168464.637771381 1023320.99087901 547621.068703223 3610842.91777009 190689.815313113 192718.287869819 278898.896466485 165302.349852201 12383.214223696 2306943.57332672 67947.823349773 832169.955464775 3589890.18816814 91958.1734363554 19661.9347354905 96355.818217103 21413.0700030812 2178312.69372016 284748.178587911 467161.695308345 10192.0934584383 3418011.54805033 15569.058448033 511465.108455304 490488.647926266 488053.349565542 501067.632053678 16223.9746660138 3256067.03785553 634385.582415425 162618.642120233 165837.436393693 159105.801584337 2355.17072386703 278898.896466485 81164.9882477716 17835.5480968431 70645.7949187801 2595859.02749648 782795.832655469 869.621570602435 2494238.75213495 2471839.4756791 156780.322905922 2531652.54322415 2404093.30992045 93251.0759542816 49723.3273226663 372057.829288849
3 8 17 2064 224952.408933446 166540.147688579 1787426.24229185 608763.557280591 2748285.88596219 238526.522588774 243237.954685499 271528.008570028 209190.51490505 15127.2995305035 2747173.10714552 91011.0252828063 1266742.26185191 2787417.60492278 194507.133673374 28336.8419958926 134169.024545777 23825.5570689247 2840033.21732803 276889.068863163 491031.289147313 11191.231577984 2706573.3123497 14464.3842536317 558079.630551829 510461.618159914 506829.463273015 526846.147439398 14818.9176696161 2865200.447264 1316128.22405998 159700.60862799 162987.22974802 201285.792181425 2537.12251625987 271528.008570028 81519.4623694721 17447.9749105997 70154.0562192134 2708092.26286839 1362849.66554657 663.860566735979 2850131.88142869 2923124.34421419 199186.706017806 2726500.02271718 3085067.97528574 93034.528701183 51105.6153965008 361247.245146624
4 8 24 2064 179359.635031211 178808.905415096 1194585.19114188 483677.680227186 4076273.35751774 189394.828806916 193220.630934605 264271.458547206 176405.942733812 13990.9045652378 2297759.61825753 89241.8536840864 905327.549689985 4071451.80511012 141397.021691723 31064.771347892 123524.813766168 24549.9039381934 2196347.55567673 268131.899788784 461215.724792869 12002.4422485506 3877863.85867225 13400.0004745334 454313.640088909 490659.691127843 495899.923630455 501341.252509985 13932.1220870353 3603999.17985289 835936.380531379 170987.807007653 175063.394829988 171807.9812905 2699.90264651902 264271.458547206 84206.6158739973 17330.0746626847 66668.1906302272 2749793.18470241 883651.937342981 462.68671878601 2598300.73326399 2572662.67623323 174015.439848497 2660982.36024392 2511723.99824206 96633.1359316919 53770.2341888771 351317.726892896
5 8 31 2064 230507.821658101 156353.689766969 1553279.1097698 509791.479939216 3180770.82468776 248702.120638017 251035.661356049 253840.364725693 194515.949069615 13568.5187182027 3004099.50889951 79181.7503337327 1022324.18819968 3306418.33057188 125341.715268714 29074.5704269927 115276.227871736 23786.4919298367 2963365.95826859 259343.159269282 502986.253247399 10270.4113906632 3253382.18612749 11208.5183765192 454528.717202154 508916.420341423 499208.651074992 534992.04475152 12737.4183209134 3440038.16895323 1024759.37681825 152587.393405486 154707.925506 183315.739187714 2168.28423688965 253840.364725693 72255.9912110435 15620.9465259661 65038.6577622389 3138808.7505585 1116796.94597593 241.943027771906 3188213.88189513 3229719.7075037 176577.097940014 3121473.80941695 3297087.35428102 82793.5515607503 46619.1817608561 338110.057534456
6 9 7 2064 230207.884831674 125858.529707528 1962399.67640853 470545.023100959 3417403.29074632 240239.674534079 233332.078511097 295526.174660129 187444.426050339 11150.9330176866 3086944.94052913 71214.7473529644 818951.270933992 3326094.06186914 132307.368378803 21184.5393556043 98726.8894634193 24082.0266585317 3002518.06352493 302729.017297139 404729.203527012 8547.29503550958 4251203.93178445 8561.62183196409 425395.563912278 426575.533234891 423069.625064128 443236.218445399 13188.0422825809 4027309.05123574 1417233.97895694 125564.883847904 121171.016379588 173688.144382215 2011.92865759753 295526.174660129 51133.0711781295 15966.0790355718 68595.3198422933 3305148.92254416 1505475.15174494 445.078129877289 3316179.33272387 3339572.0059468 171676.527398113 3284243.34492898 3397587.09022849 57775.7224590559 39157.2757966684 376671.235216355
7 9 14 2064 172535.344963509 198018.335059604 954844.403376143 336903.209041109 3241217.63991557 181017.415949876 175132.083226482 264347.004900517 146113.07320686 7293.73518892182 2274118.58047222 51476.3746480927 428306.188028154 3195677.05187976 29852.5329532922 16363.5691136897 68287.2988809401 22584.969302843 2036143.53440536 268184.654004742 343296.803601332 12674.323646297 4108194.72537207 14163.0201905225 313440.766304784 369877.441395111 369936.225524089 378269.408999602 12579.7853243996 3833226.43447143 469165.658081643 185762.194965678 183430.018018626 137591.664848044 1463.16022273357 264347.004900517 88875.9787424073 15012.711786356 56995.0353564408 2835118.73331811 671835.748485269 996.591728418667 2622740.31840054 2565666.40386597 137287.042466024 2740959.49529929 2424663.95403772 101367.763450283 56665.279403951 340640.072350621
8 9 21 2064 190849.853355578 161523.148222586 968109.219370455 392015.12857078 1903642.55321713 197541.101647916 192375.644637284 396243.250804337 179334.175673922 12376.8121356993 1581344.47166964 116586.035404464 581162.455227779 1810320.87299183 64726.6962602645 45746.9788395124 130622.893404571 39777.9456509854 1599740.8308031 396189.49940532 439788.892928904 12090.1006796477 2275495.67068698 11739.7066451783 361769.122752602 505652.126700479 532558.527460026 505632.813586646 17402.9432636262 2178636.0474062 563106.403205824 165073.932293635 156155.440403189 173221.34195915 3690.87307715597 396243.250804337 71976.7740935145 24433.6384708576 94901.0176533141 1618084.28425685 690676.670461451 886.180194397251 1641808.26084221 1657459.32477834 183700.395793447 1607902.22590818 1712169.42488216 80750.8203886711 51031.2504318499 442714.038782412
9 9 28 2064 339678.224532901 169527.139899573 1757454.90452059 459346.009604637 2618074.41979548 353759.497417335 344833.743345117 402707.479061848 279415.589827228 10865.037382669 2975522.8552011 103304.278392362 776464.696081711 2670845.19040084 113564.656887145 45114.9632705029 132585.25530152 39586.7431133203 2932589.93121063 414003.675973127 710769.247572566 9984.17143277631 3495014.08044841 9997.45718662294 397234.843123239 720729.004902928 699363.614107371 767776.257418381 13770.491725593 3569251.73110012 1299906.88608601 177355.838105787 168753.565029442 252967.182581804 2707.02333753343 402707.479061848 63155.4794025275 19403.7738424494 78749.2603517131 2892061.11904876 1400571.88046455 412.070226963891 3004386.79398117 3054857.42385741 239536.066724987 2909352.1806098 3173682.93637202 73642.2912191019 45040.9998050616 522440.101320886
10 10 5 2064 262140.065693282 144581.386005646 983887.253600028 357518.201299457 4047995.73950186 276920.452039442 268299.230104244 361046.806040445 225909.872077753 19886.5207507364 2205774.3687268 108160.394443428 481676.925658688 4013813.93401892 47484.0828680994 29238.3551405962 162347.504873377 39379.9155572822 1994833.88823828 365501.533214357 482012.659454627 9780.11648373326 4062916.68422316 9953.31889441086 327417.27132346 521119.021114609 523926.668326163 528346.332827111 19191.9903911832 3811014.07803439 458128.414419867 161940.670244479 145367.284103026 214544.621904823 3300.54327653259 361046.806040445 68664.0435020513 23271.9906063778 57974.1155418588 2648130.07647235 669736.821328213 602.344310468969 2478248.34631541 2425560.73742284 209985.16737632 2565912.72386845 2320621.74130626 76139.5268700403 44963.1822211381 458552.454146192
11 10 12 2064 216984.79924377 173273.74897128 683019.448731347 321779.050712536 2928215.16667694 244247.377555905 227642.654924649 301414.21697715 162041.066391635 21496.610578764 1466432.80887397 66249.5723992735 396349.582963014 2846888.41528361 31938.2906979788 18385.3240449575 105276.868097956 25753.6255104673 1358483.34098657 311395.472466846 441812.890594099 9434.57975829853 2619656.80439114 9959.7399557744 311448.07644904 441444.879395139 426569.058197009 462264.832369348 12556.3100244773 2426228.22746426 308589.091912234 185365.454422328 176041.399348725 152071.96958819 654.709663572309 301414.21697715 72185.5313197837 14594.3914489105 44587.5121510468 1628041.08478785 500783.792370156 422.736904169415 1575972.78313941 1552588.8079355 145105.120585306 1597017.13776079 1517175.81945615 84723.4847859138 43668.7961451816 396871.926628926
12 10 19 2064 240961.60053781 251466.956616977 782254.270017263 334137.766197455 2541104.29893769 255991.688903202 247099.232006379 531392.218704327 206987.288369772 35835.8252012069 1474202.19263478 95122.6494638437 447165.43181144 2525891.03087963 40628.4284163731 49543.439994439 146349.471936527 34062.811863893 1435177.74424459 531202.95855131 625350.451170155 14799.5110640547 2318704.1543332 16734.2784019319 285872.37459266 697971.475788803 714245.531458846 697546.379108861 25704.6019325076 2308951.17654353 339087.983124416 281249.122761194 255210.512835041 194798.378184694 4604.22335126209 531392.218704327 106009.231561595 29966.966776834 113684.43851488 1521040.48373578 536382.610411779 1261.01286995946 1551618.74045954 1549109.69778069 189939.536041768 1514750.57415644 1578757.21192107 123865.059942013 69280.4310791793 618548.793473996
13 10 26 2064 275690.173878423 140743.884162671 618599.429395577 298367.949048135 3263043.84753231 297594.361239533 284646.376013825 382562.849559726 229683.951828379 38330.2568889165 1463943.39221659 121999.92186794 386951.685065842 3205511.68168287 36903.0691068318 53898.4862908504 176772.043169504 43536.3479394454 1376027.92968961 405046.842144947 665562.15496529 8578.20113774477 2954183.39266632 10176.0873023312 250903.243281367 665062.690089097 644234.05040632 700657.724179066 14004.0027663144 2749517.11184817 284763.367410151 149847.810250103 143347.460972528 213887.760497604 1439.77594778607 382562.849559726 60597.9683832417 17030.0143842656 68823.4134131848 1682529.27061605 454968.804381403 778.62723815879 1629921.52848692 1595349.11817153 203155.958909519 1646951.88381324 1559978.88315563 69326.2796142609 39836.1068726042 515413.865065247
14 11 2 2064 381108.97571404 125329.385697431 950547.702568549 390490.037152537 3038393.93215145 400069.922437856 387403.782491439 332662.881753417 288046.210451729 129753.65196501 2006230.07961786 166963.746612948 614778.157567517 3036596.36910124 63164.9101412446 59199.5334161811 219100.24869764 51785.6379450033 1977141.10111372 336929.664655381 563113.25543215 8038.55582530208 2897424.65057033 9664.86638303415 293138.500855062 586087.144882208 580338.967289647 603091.397637912 15305.9341745063 2970894.4824215 440168.476184598 136485.128119899 128729.483575509 264309.902166011 1867.93003242607 332662.881753417 54500.8207665346 18187.2744165018 81190.0788695765 2331213.05298922 631970.237505264 1166.13359400065 2397107.91031437 2338772.95517149 244239.541593634 2337739.79642958 2298515.15682987 63006.3268364712 37290.0740084792 426545.956158578
15 11 9 2064 335307.443656754 95689.245222545 556095.880532444 345489.136121091 3832352.63344929 356845.364497933 339163.936631856 265013.237353939 218274.556846765 55857.2190178537 2059164.0953711 108080.41599789 539067.526716864 3725026.11455284 25879.7217407174 40793.2733809236 118550.302190646 40747.0390361738 1910110.24271339 264638.918953368 465447.597555324 8051.41922728858 3600209.98668375 9359.17710535293 239192.118505114 471092.02289422 463525.492891845 488207.058141099 12574.6134636581 3311216.82644989 198513.211214107 99763.386173405 98012.2437361376 198137.896724929 37.1979011422388 265013.237353939 45764.6798391049 16061.5742455841 66292.6142784153 2664115.07153424 365222.37357588 842.150749775337 2496060.73928295 2362320.76833849 180732.356288846 2596098.98143808 2188840.33073993 53160.755691416 31477.451359171 355686.505050375
16 11 16 2064 258849.059299125 88232.46069336 386832.448858454 253348.35164852 2355561.25608607 269522.261134495 259572.796128942 236640.517211742 181475.608137393 40836.5340708178 1244898.14026283 93113.092524161 394116.896354727 2209224.66806253 19378.3734170812 22613.3303018831 106938.919414131 36591.7850707351 1193884.32423979 234280.377284809 347629.804234347 7670.62565535295 2095354.37297816 8454.01579404087 190896.055528354 365695.171515909 363685.531738107 369208.647902719 11933.427118675 1904896.93594206 167370.136981223 92561.9262738169 90754.0217621297 171806.322242356 30.3760052813043 236640.517211742 40882.6249053943 15125.380599187 60438.0028652147 1505562.68802939 310350.819877012 617.118890388978 1450512.6087675 1380725.77249756 162860.220920505 1480612.9896341 1300783.32420103 47753.4665245776 29473.2541647891 314962.233895198
17 11 23 2064 203509.113228749 85152.9233383094 414635.189253733 220642.390501158 1724829.65664533 212275.290563226 203894.6723696 211256.676992736 146559.641264059 36469.7163623146 1027417.38886797 101114.424392674 369459.859128728 1653727.22658498 33136.7105149737 23036.46820621 103556.236484494 34077.0580286461 1004636.37844619 209977.707279032 312999.324853174 7953.03038384967 1587676.300731 9385.18865306968 174172.697107337 335478.667870845 337782.669504178 335575.710989851 11649.3120827449 1508597.47043796 188308.714845994 86723.2563615669 85762.2497854228 142239.676348215 21.9766832883 211256.676992736 41507.9251046603 15642.5576245174 58608.0486016831 1205981.59898868 322201.559011646 479.817643870351 1184184.47026846 1135113.69981859 141082.683509318 1194194.46356308 1080722.88118625 47804.9878080072 30965.7351822983 293518.820928563
18 11 30 2064 247183.502161715 91999.6374167101 1230841.7267232 308056.174442184 1700677.97566663 253170.057025275 246466.874068472 207804.154122288 188576.296904456 33321.8385760215 1653886.66504318 124528.441880379 636374.208803897 1687061.02484462 104716.875631073 24482.8437256579 133537.760117907 37572.3421417397 1719063.3093614 206045.905085174 326679.559797056 7992.91043667343 1657986.93949802 8989.74182811686 246944.227828432 347031.654662032 346994.062652337 349957.235137462 11421.6075625617 1701203.88581461 706125.766639072 94271.137433496 93150.1674824275 182242.149859097 15.4508328951301 207804.154122288 43251.0974566589 16018.9885440735 55576.9042065143 1613491.28179649 918517.309104854 378.400374170749 1705319.92351036 1690941.74143262 180448.495578716 1642262.6155492 1736332.5364648 50497.5160421593 31089.4457719911 288766.420847496
19 12 7 2064 200049.808570363 98694.6591516165 582532.928814598 252501.647460959 3262198.17001953 224004.821957452 213444.010631585 250358.712268229 165382.999509409 20941.8161945067 2089693.62139982 67552.8351887956 414897.779605127 3173869.75088659 27544.6656561163 34064.9082220975 97213.7473547049 13855.5592145678 1869144.39286426 254511.864500279 384703.318254336 8381.30898083549 3215595.80592464 9591.32507016335 178545.259796537 406371.390779484 404218.007106961 410615.849799858 12399.2198951558 3227210.08683845 160499.019660656 95254.4148177693 94812.7103277873 167891.061174437 35.7941509101129 250358.712268229 46891.8003735344 18269.677485497 66756.0130790754 2424689.06546403 279695.397816237 514.307806574802 2336589.97729357 2318570.93651039 169301.403402837 2385774.32813074 2236816.95744287 54950.5896682644 35012.7224292329 317377.83620418
20 12 14 2064 168687.86628608 94121.9157560647 376498.385561191 223693.693811553 2248812.24763243 187574.916509338 179332.712103589 233818.385795942 145287.877322472 20487.5202489838 1128886.91372729 69337.4180619121 357716.694363884 2020597.57913924 30117.1341933252 39987.0590563255 95706.9270556039 14178.1202287478 1072773.74281052 238193.726887279 349019.226215348 8485.20197035872 1959027.73096866 9945.37973838308 167584.611144337 376605.031668928 379480.264237734 375559.225479191 11408.3022327539 1834048.80064688 146326.370386122 89548.4607122447 89497.3553746833 151028.406317366 28.2845683555735 233818.385795942 46886.8802354965 17809.0138571833 66675.5390355794 1245255.79459276 236085.305375167 355.706183159533 1234854.3514184 1226398.73001765 156328.720572663 1235204.63062808 1205161.08573282 54367.2705078603 34307.5410037272 300804.004227975
21 12 21 2064 175170.058222545 89317.6473979005 351861.809625788 197665.902211113 1847388.36772639 194907.438336697 186467.275189898 225597.803214574 149968.900981242 16932.3284007902 1176805.16460718 61344.8457376735 329136.395653011 1755136.39818402 21833.8765947539 34176.8682640201 88791.8050810132 13372.4838112343 1108230.82450791 229304.634808478 363332.813311507 8245.35975071432 1753750.76512444 9226.03878054454 141787.034906198 383256.879920642 379660.976054893 386903.438231453 10811.989113158 1761728.30355187 125187.841181435 86569.6541175643 85825.8704756067 153797.508817997 22.9117999936993 225597.803214574 43142.8358439194 17049.6330903753 59770.959830407 1256576.97960436 215762.790425962 271.331303503036 1262057.22720772 1260173.81650463 155547.189680863 1253798.41290373 1246844.72014654 50186.3990944697 32947.7874272084 291475.656665451
22 12 28 2064 152851.389610783 85719.8548362594 310370.268718392 167897.465588717 1692377.46977473 170367.082089282 162712.20599224 212067.996129879 132968.571368792 15327.2727308437 965449.840581253 55574.4401389835 282156.043511981 1575458.03094444 21133.4403866533 24292.3041458337 80133.7487391665 12659.7369018552 913765.231638952 215799.688300772 313331.152604676 8172.00862826672 1555347.44494225 8951.38188013942 124711.435597101 334672.035750101 334084.322736624 334888.608958696 10407.1056277307 1518830.75605878 115791.493910102 82045.5815220009 81680.0587681611 137392.451752771 20.9802420031068 212067.996129879 41882.1450087876 16446.5275892515 57163.8400342666 1046648.37687582 199661.107262761 233.968193828482 1043747.55178296 1036791.61809657 139700.077401314 1041178.60973089 1021368.96625745 48567.6449476484 32227.7332365948 274551.893945699
23 1 4 2065 158429.837415455 75224.5486174066 292636.902691204 138068.549937766 1481709.43163427 171142.739463584 166732.517776964 198192.992180122 148932.195475174 17008.9747164902 852696.850586783 53277.6907069244 265184.45397251 1372110.29965094 21786.0954685731 36648.1806602118 72682.445710753 17323.4497381113 831859.530317294 203593.765976257 333527.942426359 6626.48411907045 1322675.63192111 9139.69225338474 117777.804785994 343505.282990696 351809.004425753 343995.2799615 10306.5093694864 1313029.71078296 95470.4085170621 74553.2786970485 73146.9274150754 147785.181841699 15.0000394683096 198192.992180122 40134.2897280177 15761.4265017204 66397.2482494904 823504.220547979 167821.118983518 411.237573022855 934812.525709178 916378.694531734 151531.721500748 929253.133807805 894635.106955781 45802.8972766282 28847.1358661149 264769.191592566
24 1 11 2065 237705.233831477 73199.8296876644 349918.715926654 151931.286247045 1653639.85880094 243857.624783076 246034.469356097 192973.83997244 256596.23250173 19265.1491101096 1039326.51793826 111731.066494003 324496.216654628 1569736.35395846 29588.2820515093 59282.8260132993 132139.442583381 34090.4123226828 1047307.16107868 199179.764861153 455026.542455755 5950.38218472635 1499840.00518992 9894.0920492101 145791.427682891 426979.624076059 422666.05535217 439187.374526301 11118.2446339321 1514346.27606635 112186.281025063 73998.1888492187 72482.1462441452 248951.962547961 0 192973.83997244 41353.1310509704 17686.6850026214 65924.2785080303 860932.297556337 176036.037063289 569.959114184741 1126204.56836755 1105756.8393016 256185.008991598 1102692.89579445 1098512.15323734 46910.7118150105 27712.8891331005 269016.306581385
25 1 18 2065 272553.171070349 74156.2691690449 391834.125565129 169522.314675101 1962690.78683196 282500.985981756 283206.49756639 188344.805338455 290653.728302155 20543.8047357119 1253294.08136501 121024.12403068 362413.895946128 1879473.99557489 29863.6959350785 66430.7786203191 146394.21813 47354.5372692804 1240475.75500672 195177.06683231 429577.167381968 5864.14844883287 1812109.46283668 10052.6762489988 153593.76552691 416998.347196043 418077.052968668 420001.49835156 9262.00269312763 1828223.57354453 113339.229381196 75009.0439834404 73541.1837276488 277764.989805765 0 188344.805338455 41378.5294520203 15636.2794632988 50122.1636278902 1111418.86803136 179785.160606539 557.048398844269 1428882.71982933 1399899.58082274 281819.659230975 1415980.23807559 1376644.23929552 47386.3067524634 27618.3692379296 264829.000266472
26 1 25 2065 271672.899552469 67254.7398854419 292335.123784653 158520.848195036 2185480.85496012 289246.020595997 285162.096006143 189493.651757238 246764.863797452 31976.7938516779 1196814.76551369 67718.3717469255 321294.395517932 2016605.06488175 24359.8848197087 69100.7429211065 87383.4400109084 26266.6996957078 1166329.82545874 194125.299078546 438985.59962506 5455.28961481037 1912490.80181637 9018.10764289802 134366.934593162 415323.529740329 422779.435225592 431953.222469502 11182.6752873871 1878555.23696522 82032.8713293982 69265.6491784981 67053.2407755608 223005.378174905 0 189493.651757238 37441.4902981116 15810.2431076653 79410.8151582393 1099792.14517599 131574.719417268 562.071785634337 1387161.2688811 1334013.28838956 211402.266712209 1388689.1279662 1273438.4628294 42636.1935172972 25965.7755920581 252420.783372701
27 2 1 2065 311256.627737264 68534.5144873966 319003.542564721 234164.179565643 2456331.08143843 321541.146888997 319870.23597517 198258.500505944 286442.572874817 39785.0085704072 1426625.23393916 81176.8586685517 446352.182017685 2339515.18489095 22130.8732575064 68841.2133848998 103291.215580958 26560.8927479842 1412066.05963648 206687.847453562 536958.924317163 5863.3284304639 2351575.15068887 9392.10639893295 165968.071120339 489143.001645158 479109.506469689 515391.442359474 10442.2119057168 2350761.20024229 112718.614720764 68334.0948540924 67145.8611526173 261865.418346836 0.785188004321436 198258.500505944 38781.4353200842 16906.3642718267 64720.2172044551 1357219.50742029 156884.076350561 440.213953167683 1678359.8658514 1617628.08907861 227918.981704166 1657242.62128453 1578008.93352728 43715.5790657453 26829.3433820444 276661.968706621
