"Weeks_final" "Months" "Days" "Years" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "LUCKY" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS" "SNKHE" "HFORK" "LIMEP"
6 9 10 1978 62528.41767602 73334.9187486521 446196.380542094 89178.2133017424 1081548.43652771 63990.7190117417 63140.0023957091 180782.761518886 51400.5239506315 6387.53152056639 750225.379212457 14142.1605511309 184857.859738247 1067027.04208108 66613.611719383 4837.55303699784 18618.3193253181 3020.10519887532 717689.440879077 178074.152616751 221721.111484667 4509.1557813097 990342.530101585 3198.6716090764 86639.4411548098 206057.532273617 208343.179362116 204211.34274859 7714.50459659793 981242.716836302 431498.582112026 81326.3706693029 75994.8020680767 55415.8875085745 1142.14327194971 180782.761518886 29414.616972672 5890.47772768403 72283.1941346097 790457.692937502 450077.793560314 261.097151424017 764167.038765713 758692.900335567 64772.2726887988 766925.920594729 754071.210719871 33239.3287382376 19939.8881004619 186419.837172959
7 9 17 1978 59572.7015343957 55500.211067523 430953.079169475 82458.4760864285 1145902.06484287 60935.2847961123 60098.0927173381 179829.365045059 49783.1799858732 6421.82268920478 754817.617067373 20140.9501150326 154990.758854475 1144496.69806425 42641.680919984 5388.12870272097 22086.4434718674 3330.05320866336 704781.245730017 183578.356892166 258833.841353486 4263.25396542834 1070515.43342175 2878.16440484963 83386.856694427 233447.168599803 232156.419419576 236465.421753283 7102.79683718187 1067288.7669073 331116.046349868 56879.3933063112 54862.4409537052 53882.0673932034 910.859137384913 179829.365045059 22792.929239345 5506.14742483915 71741.4413044282 839584.889563235 363740.379547701 26.3756501401741 797937.478761192 788505.031823813 64011.2529518329 809965.679154357 772033.347461141 25437.7633995589 18456.9513944085 200739.981187036
8 9 24 1978 91541.0090009732 52583.0255643046 575312.292405458 134745.862178972 1131381.02512097 91094.9767600417 91708.1144078842 144791.789411885 81496.7568464715 6964.34717140299 886924.089037814 36871.0823318338 254614.194706096 1133348.15631575 64309.8345043793 6813.47424695268 42386.3223149422 4620.29179138831 876376.502511988 147858.755842809 249010.519813773 4215.92777464504 1062304.53621119 2745.87550780716 134395.585720134 219893.206546591 217688.826123073 226693.195027433 6616.62802464651 1082568.73190351 383186.169894838 51677.5889536288 50882.9653327391 87828.6570029804 508.431840871155 144791.789411885 21827.3775090617 5175.18739558768 71440.587877088 913722.328932067 380516.629452257 22.9451168417036 903686.689930351 908828.322544097 103122.311859725 892872.729951735 929288.30848882 24339.9336953662 18089.8262397127 169567.087225896
9 10 1 1978 88947.24794777 54093.9446318977 732432.271123502 142170.484079692 1502300.58071885 88310.1565450303 89071.5601494229 128940.840975892 80285.5777667573 6826.81731336242 1366180.08395005 39318.5041060911 286601.156395368 1559714.89972163 52341.6536824159 9142.92815060673 43712.1731360603 5447.14084067902 1286960.99043571 130323.102373664 217062.022004991 4184.86751343247 1509764.03926962 3028.75838824255 128653.158701369 197078.913852106 197923.215547874 199614.197575978 6315.89195559171 1583800.11470378 394088.84769896 53249.2566482531 52346.6495028905 86578.6867338132 163.089020170147 128940.840975892 23210.7817645173 5355.49115004009 61518.5314932588 1473395.17017561 426939.16949387 26.2167632749843 1455479.60592101 1462298.00770454 101242.822716486 1445834.78961466 1466834.59690781 25872.7099548266 18204.1051455588 153361.647675103
10 10 8 1978 67257.4057592303 79922.142976031 369538.859322061 117640.540290992 1643062.4906292 72569.5302038798 69593.0050568325 244353.639866939 52111.3602719089 8004.0873362624 806660.883112103 41091.6047116733 198532.965746384 1650423.90553917 26929.7604210542 18257.8992618876 32170.6403337025 7003.8642922166 681531.162039581 237176.79318436 266351.052279942 6722.25371281165 1592943.10662041 5028.87026493224 103818.480247374 267973.317295201 280719.855365551 255851.693954766 10977.3090852929 1415988.57734273 193755.591108248 92986.4167430816 80577.1741292765 56503.8876848892 915.766469000915 244353.639866939 37160.8946048561 12329.0809747148 70491.6757847978 1030523.68332035 256623.095862467 628.465979461571 984404.230492148 955038.617071702 64937.6967228251 1015788.73388406 860445.050934288 41095.904368937 27884.2431082509 255612.211556871
11 10 15 1978 93187.6057653262 93072.8420143209 463475.675986282 156895.111930093 1279084.77080255 99051.8213856716 96134.5796789665 256430.256265714 70013.5042956944 10892.7977301238 887731.016419727 48363.4214308074 280737.450512433 1316472.12819763 38340.2026873618 13210.7479086224 39796.4424638728 6661.89007896261 796657.23503019 257294.821927637 358695.154068172 5244.24520057549 1295162.6709348 5323.42305797688 131577.353751613 312271.052327881 301255.048017472 320150.239983686 6287.74068149642 1247771.33865012 247650.022972741 105600.788491971 96292.1727289373 73828.0337783929 249.296705509315 256430.256265714 34795.1246138722 7258.79499995448 52552.2939547806 1000513.26460349 302279.652652516 310.001154286266 1041218.91902545 1036602.04303204 80032.1056256495 1018501.9925492 988130.339899929 40732.5661323981 25867.4171198347 285464.195543324
12 10 22 1978 72934.7070061188 61583.6200818988 349578.351934458 122885.702269253 1534588.27444013 78194.3696075677 75312.9986283741 189871.176081611 53912.5182765157 16965.6551531616 884939.432428226 30037.444379186 202028.306342902 1569724.04365957 21976.86218817 22660.4407013309 26858.5886877293 6464.21318116834 755232.508869492 191650.345588912 304898.477458235 4335.86171512406 1530185.98391755 3263.41639401477 93918.5522736334 277468.527701582 278686.06725903 283421.250754017 8529.80276139659 1452445.75316805 183047.98152022 67231.1233609461 62121.0309756398 56892.3914382449 246.41187110875 189871.176081611 26472.8361532141 9784.27714368312 87789.1313417332 1115027.63556577 238748.901838822 162.557509694307 1093338.94600647 1058285.579248 62786.4158596463 1107679.03779842 962198.479775639 29887.7747439369 20159.6600681529 223275.569281714
13 10 29 1978 66415.4456870616 60648.3150747596 241838.014462265 95373.0567724146 1358522.18282896 70516.8924945015 68388.6281275857 191273.691104514 51591.0822966406 7994.10330914356 622707.40845162 29066.4066214066 150678.374238156 1350937.81134002 16570.540616671 26636.7280965799 27370.7194618532 9698.62587231619 532272.354820629 191657.801052827 323490.491156686 4478.03769290764 1278086.66691874 3485.93703075567 77064.4188097135 298612.432099694 300707.022447584 299306.402917162 8348.36666511795 1134627.57581678 155394.73106873 64957.0844141333 60852.5786182724 56283.673184053 284.509783356266 191273.691104514 25546.1456485265 11248.7841593838 83772.2028634941 774543.717923107 195319.457625866 59.9620596396101 749846.211612875 727912.60987369 63829.5634612567 766584.005491797 658843.622645776 28861.7671397274 20184.566711904 238238.45626131
14 11 5 1978 67372.1014239784 46315.9136421362 184883.177072764 67728.26937294 1011051.49821599 77791.309260656 75075.3398005599 125493.154923153 41391.2322293307 5542.0980756651 504462.365119542 17700.3164093246 115711.048891541 949598.925236098 11742.173171896 11316.4599165684 17785.5418083443 6219.69196533045 444774.534059012 127039.373812533 242044.268812551 4015.90689736596 881160.461506985 2865.69572095999 67853.4622039322 207452.843264791 199481.82915479 212196.621597753 6125.14985902694 822809.727506722 134694.284842236 45472.929484215 45568.9481320068 42263.6058025143 16.0655825313444 125493.154923153 21786.643777354 6838.039759867 54118.7827059665 569728.087777348 175384.898746787 69.6997020939369 564402.541342642 547534.383123267 47766.4748103535 561107.154616611 523557.012759215 25256.2354364804 16852.1012083265 165359.760147642
15 11 12 1978 52127.3485986765 48826.2695701642 179897.941105292 66943.9717622151 781312.009566705 60544.096275834 59417.3973943477 111738.426503632 34096.0976416848 5081.96702189127 416335.223385531 17518.2348939163 117255.476755712 707244.826067173 13424.8819610885 9030.72048494407 17227.0203104732 5830.60018879319 381855.24345336 111497.48172927 167604.315223495 4318.09262015975 645075.043513207 2933.49922700204 72466.2269516896 155908.780210955 157136.240358798 152204.76109727 6355.71711814885 621959.998366352 131988.975158388 45117.7686596238 47016.8968038264 35184.5782725561 0 111738.426503632 23257.0596317002 6719.74733441523 54787.803194506 444887.101380158 172367.952363942 116.604634767974 449116.526559963 436535.824245699 42303.906638899 437358.841739911 433425.505288498 27797.5969678371 17661.1022062516 137338.430437724
16 11 19 1978 51426.7783424839 45146.8985159157 162467.950632272 58198.1060480729 799169.529312511 59719.051261483 58639.4076418517 183841.928249728 33610.7022713382 4906.55185414641 395565.823106229 15521.0694317016 99592.8115409337 740830.992257864 10229.9431818757 9861.14340530899 16035.4433805202 5478.17951442463 358785.531637866 183813.398967316 227931.119832613 3822.77430848872 672393.411786155 2867.5913469592 62250.4001571554 218558.100410671 223555.415908814 211787.23792052 10818.8214075768 651211.603285785 125353.907425013 46554.259031465 45110.8921283047 34654.4657221681 0 183841.928249728 21382.3662101964 9894.25122844896 86127.0622049024 432106.030608781 163523.718108219 117.001361818286 431632.433416422 417844.737366037 41511.374320885 422508.971354621 411521.674851582 25273.9855233962 16074.0995561747 197539.957755192
17 11 26 1978 46379.5626815801 40733.7283808931 155110.670390938 54384.4247421582 768474.156041961 54159.6503737071 52956.5365919443 127813.469719184 30287.0475303256 4773.27048106876 359840.215320499 14259.5958193008 94128.224814938 697877.764289563 11138.0709340786 7718.86349485209 14466.3015905359 5027.6687825026 327610.453806537 130629.150639782 210206.25251886 3776.81546116289 630149.632567449 2855.38700883044 60422.3404133287 185141.648596086 184522.527678142 189785.146133244 7365.28901497006 595331.602217277 122937.325482209 38850.9565673532 39399.4375418439 31400.9171591586 0 127813.469719184 20020.582809832 6817.79975289783 62129.9291147762 392064.933020875 158392.247517074 37.9683174996308 392329.749316885 379413.157118291 37837.2529077683 383630.076409589 373811.253295105 23401.2876979271 15355.9083656172 158493.308314441
18 12 3 1978 49260.243367767 43748.7830849339 158346.65688726 58987.7649883376 762735.086387866 56434.5365715439 55611.2360933069 111392.326604362 32286.0488338033 4805.75952166637 398080.113480584 13782.9849971372 106740.434790188 745997.042936307 11131.3322199025 8688.79964916901 14959.8366948497 5106.78897617058 358887.20309495 113439.146793175 209828.480097473 4028.42746649498 702171.800982567 3520.59195612042 59148.8366982363 182842.781627606 179684.098384622 189523.56467248 5679.60696054271 654326.860695814 110920.606655759 41547.9735048704 42476.7917264057 33183.8877235792 6.47124562336754 111392.326604362 20916.1677691356 6434.39122057537 45140.6942206321 428014.597393994 134901.15020324 113.500486438253 433197.82601468 420854.121639982 39554.9936537899 428561.316514502 414025.276246098 24380.5035058621 16538.428177124 137937.942683282
19 12 10 1978 52341.6232814244 48904.2829003581 159678.804608137 65806.1117485919 967590.222573951 58318.898093622 58136.8811921531 110067.983457237 35093.3809861463 5258.80066400808 412935.795378929 13780.0057689507 123635.140836655 990146.898049414 12109.3916376325 12024.1394307587 16491.6839570803 5510.38272635168 373592.855423716 114645.394782488 266851.642657167 4367.34810645325 891027.440390848 4378.40588363513 58187.2240850382 219269.826041568 215215.082261898 248549.72881024 4108.83016769334 777186.878957011 95300.3219648417 49651.2315247291 49430.8009097237 35569.8611155139 24.2661634775297 110067.983457237 22140.5396320703 6436.31941731182 69796.7977327359 449281.118830451 104246.875807612 261.561864373719 451083.545592542 438875.572667533 42430.5263511286 452648.928801652 431326.881331069 25764.5045152825 18140.737188718 137938.141643401
20 12 17 1978 49251.2868046501 55132.7915577659 153173.676590099 61836.570349326 813973.956460117 55388.3261990815 54889.0636842357 128766.366990235 31927.176637986 4837.92904251023 387802.88858399 12750.526473852 114175.454650587 841625.765969064 10779.4598875831 9388.3109794151 14873.2013346957 4927.23655392497 347704.486731446 124851.88379196 200841.219766889 4286.78629966927 798333.01655787 4326.51753017472 55426.078111971 178116.233643837 174731.860136455 181973.409068792 7705.59329226136 686323.775914425 94120.8509633856 72224.5533279044 62957.8159669963 32516.0261307817 57.6704039955687 128766.366990235 21661.7338713585 7384.72347788251 39311.9248155446 423716.454472004 102050.408362061 80.6953688840508 429321.470452556 416945.864887442 38613.7778891966 432648.543487537 406635.703917812 25104.7762391977 17762.6660152702 131035.011835351
21 12 24 1978 45574.9741396639 48118.3925224285 149306.410669038 59426.7252104651 768129.142350085 51189.0894748171 50744.1730675208 208948.802040437 30052.9146964005 4612.84397664193 359379.012398683 12054.4434791758 108693.401975764 812270.123392191 10272.50182435 8941.33925680931 14135.6545980206 4557.73023049107 323951.324403783 224469.55900391 315308.958197554 4245.72155883179 785568.338770158 4276.76816257649 53831.6863624434 299534.135750276 295448.066140369 293605.038918837 5858.58710573677 726290.642761228 93093.3283080814 56096.398212016 52169.6315542738 30729.7852528654 35.1543126582879 208948.802040437 21256.1553967785 6922.69280211403 34507.7295819479 387841.094340489 100153.297675263 52.260596674796 395502.28778884 384630.419778088 36624.6036030999 397184.956949127 376435.253153295 24629.7159513659 17532.5102566202 253911.842717547
22 12 31 1978 51046.8368225842 49504.1825667062 146218.313594532 57823.4663542614 1110362.99349567 56588.2482790564 56631.2672205803 516931.501922563 35328.0538074968 4350.80309081155 352595.310507423 11433.0036301096 105205.676387448 1188534.81148684 9683.62785213223 11385.827878416 14300.2868348178 4256.72251864396 320280.127935953 526944.082513759 523482.342939638 4218.99939406696 999400.164272404 4177.33731345151 52356.837290618 533178.09480071 549296.944892785 511847.259652596 35179.6228389575 874446.641015172 92139.1810671599 94631.9728945507 69595.9537273572 36163.1189376462 183.864874713412 516931.501922563 20940.8863993081 32518.9944265288 209218.826605743 373614.975839097 98494.2420402606 128.176044673151 383086.117155735 373688.879253016 43114.2591828763 383447.287454625 368237.435919552 24379.7707056697 17791.5460139426 507399.132008438
23 1 7 1979 52554.2337215639 62393.9020323749 118481.003866882 52584.0913783005 1107682.13327522 57395.0685417853 57573.0914938973 161498.763406254 35312.8254673988 3571.5346410243 363533.505877404 14364.7999264213 91749.9079745392 1050726.84558207 8953.28108425763 12794.3625555796 17377.0797718632 5097.96203308163 317236.400426298 179606.876436453 373177.555697527 5390.1158139967 971525.676778144 5398.19355119096 44238.4814860114 312624.294254409 290794.398802294 373056.278206334 8907.58643441462 811760.653864533 67873.1100570429 57423.2795287674 59795.7047736133 33834.0038453856 2594.14560835786 161498.763406254 27958.5095578495 13418.4940241828 39120.1204358585 415424.564803157 72238.902560338 148.543046520493 403158.993931487 390973.665489087 37476.8360376695 400197.070425251 387211.660855953 32599.6506493759 25060.1991010248 221815.739224961
24 1 14 1979 48628.2831580875 64937.2703181329 116636.455721709 51073.1527804899 719759.949458246 52871.7456371629 53155.9385934017 128029.283133648 33944.932717761 3425.23078465133 341403.685801728 13717.2234218715 88934.237847086 696524.684181838 8910.52431969249 13932.9301883114 16659.2081541169 4885.30695673795 300304.961803876 133059.672182313 208977.83280961 5360.04126205584 637611.675019074 5344.94063329238 43073.0477585015 197560.942431914 200472.969537935 231119.735506718 10579.3015513515 597938.028178663 67156.8130520316 71839.5880068819 73032.9117854718 32691.9865013623 5978.1192728536 128029.283133648 27512.646311229 14115.0019219094 37124.9622763939 387507.654927652 71124.1148967819 130.11371147819 376653.275835014 365796.68583903 36493.1218109244 373276.622807818 363857.470780385 32074.5952843004 24641.1065521743 147707.183783917
25 1 21 1979 89231.2352646062 82989.612160914 117461.774472999 66640.5680834579 2038515.85184714 91322.3336205788 95813.6557517516 994537.093838957 70531.7989578681 3869.40257572138 473637.348023833 20113.076000804 109813.914731922 2035097.73212522 9254.76219478808 105357.619834636 27522.4742324294 7875.89725838451 436472.517636164 1018011.82222054 956131.248555875 5299.30284711793 1608681.68951491 5303.83964094916 45155.4393812224 959212.123742004 1027868.65102892 1095460.20787739 42074.0761650014 1474828.74211108 66731.58119126 135627.998604061 113955.920007559 64672.7003680355 137496.424306557 994537.093838957 27220.3806000378 37244.508874628 246795.529497119 507237.603749631 70347.6614353251 383.135303867006 475773.293804635 468205.446929378 70865.9512212023 456441.909848495 490626.952332101 31769.6990582164 24359.0933974974 910457.133278347
26 1 28 1979 72956.6513713625 61623.4079276654 112705.233665402 51366.9588526163 2299408.19717497 80962.9098998467 80608.5352941919 373096.270633529 42736.2717163961 3317.52122467471 494267.771860876 14316.7254476407 89997.3596915928 2180056.76473632 6940.0572662501 36840.4722393581 17808.3355207859 5435.97297625581 417762.196195239 412531.472783581 876093.809993104 5255.39500460543 1975416.34736462 5263.35630616301 40534.3885855202 697099.469249247 643050.167747217 869472.328572818 17226.5368161778 1617361.34585932 65883.7832517609 66277.1203428336 65652.9411404522 38500.8294408925 25506.9998612074 373096.270633529 26934.3568981439 20028.1216690641 114094.250958258 621110.524312015 69169.3904984844 143.595900564248 560250.906527317 540444.005604516 40672.2100540032 567702.844325069 527028.750658321 31392.6509250412 24124.2514282166 484064.84595379
27 2 4 1979 53699.0069919324 61651.7387760906 109291.85222611 49253.7276481366 1173753.78437158 60056.406167405 59280.8723957661 289496.050119261 34815.9964714956 6345.0282921076 363872.684878898 13100.2051228705 89683.9899327489 1075816.3359111 7523.35336432332 31252.3456406447 15736.8310926167 4817.53324946375 327622.5648486 304955.816903502 423919.238429044 5260.80554915418 918365.954866272 5430.59726191836 40236.9904737535 424723.600034894 420419.70523989 465763.399076877 15208.4450869383 817419.623323066 61609.7827740652 65144.370186186 66654.8203115694 31437.0297474226 18750.7158858074 289496.050119261 26937.0708503314 18829.9456553463 85546.5487559516 438086.927961433 65993.2781009478 214.58536281228 402316.615129636 388471.505575968 33218.064701571 401741.697560102 387202.879457803 31285.4356368267 23786.4708044901 320473.664202471
28 2 11 1979 69758.6076849845 70441.0358029178 131895.821407729 78508.0970250634 1733939.02263006 78366.4096834222 77159.580977761 403515.269989604 47625.9678810579 13580.9760597298 580126.139892119 19308.0973452626 146862.724014817 1637750.05165688 10574.234515492 78258.645007069 23363.5194712208 4854.54433219212 547704.636847667 415047.806605442 641092.798101942 5259.09772981735 1452639.22172448 5541.19612119976 59513.4549902236 639924.887784924 638954.842043821 705852.418930126 17001.8426501994 1321862.10984158 62259.9722565823 103538.710442379 94682.8458904155 41290.5531478839 30739.6894880547 403515.269989604 26929.318557933 18169.4964296399 98249.6569528207 784392.568123971 67639.4896915306 400.92384572308 616938.80990269 600307.262603848 42232.059854518 611803.228275369 619458.169099341 31354.251653467 23542.3687781922 412800.87263023
29 2 18 1979 56734.409239744 59808.6989849826 105748.84504292 49477.4116824386 1668446.77151201 65540.9926120025 63324.8454429577 330448.711403575 33793.7436897231 8328.34449162717 479959.326999948 10711.1139928348 93937.0152589547 1543290.91797557 4574.08873966109 39146.9930489133 14171.3597443485 4313.46863346895 422709.995177219 353663.646895288 545020.279080723 5210.93484650281 1369108.22981218 5497.78477064365 38172.9639722728 562372.906805955 541594.078687372 587283.303191751 14314.171204037 1169669.71109209 57760.2320696835 67687.4521489294 68429.3456788885 29405.164467761 21111.3351383855 330448.711403575 26469.3888232827 13682.3169815946 77973.9256429886 666064.051287983 62854.2844786241 144.414152983653 558781.001643518 536436.025382748 29877.218348105 574979.789298405 518695.479202846 30532.7535580736 23229.4440796266 387112.174632073
30 2 25 1979 51088.9001644326 60065.3897813898 102293.119190553 46371.7131563606 1307786.7946152 58631.8166656311 56852.8103971086 381475.908772619 32107.1358086278 8157.24074562576 372947.478232837 9915.80107350561 86348.7905478012 1190555.07411624 4086.63609892582 29965.3893743054 13250.6448536389 4062.67312088197 340428.56104185 393983.064203167 470863.864353541 5143.01452018186 999556.34136418 5446.24668551972 36437.7544020153 509578.77430416 508851.648963979 523218.962488993 14674.97296665 873353.219011345 56988.0201569557 81110.7909297676 77113.3091028315 28275.970152158 35434.4236236195 381475.908772619 26258.8952918932 13270.453423074 95819.2139869736 474030.786000785 61682.4781975251 129.556587520164 421813.724008215 406158.102761311 28726.5405934219 424766.326087699 402623.219008379 30267.8319391547 22995.8410176814 389606.077076911
31 3 4 1979 56504.2322852031 45543.7733945235 109177.612369058 43901.4352760973 1235920.12443964 57306.1402643653 57977.6639319787 251700.90563708 35854.2394247902 7739.00541138252 354552.517299267 12131.0541178908 85319.6277009317 1137053.86942202 5056.18703916522 24882.9571225736 15757.9897691124 4421.54657652261 322635.043123841 270397.021875258 436671.391657954 5171.75468823731 1008914.47777242 5604.46817155791 35064.6443479385 435047.612774072 425795.742743878 470052.473887281 11503.6658666915 856969.667459736 58164.0887407177 49173.7905146117 50422.9270532419 33568.664461807 49104.1641397817 251700.90563708 26027.253910896 9916.36908972572 73179.5824761887 411712.023474988 77611.6840499163 55.0058641917397 384343.547742836 372176.393552874 33554.610300048 384455.387328714 377209.169102175 28242.0791936038 21948.1074635523 306144.86228951
32 3 11 1979 60634.477587051 49939.8090536961 121668.255430664 45139.3904141093 989797.293499895 55604.9952983258 58526.6209737064 228780.123172668 40292.3866782027 8265.03570435786 341021.359198791 18968.8190275913 88203.4231980882 936127.800495588 8410.53132558781 33042.925758167 23680.1089451725 7234.99853715465 313908.159966343 239735.222053955 305696.706348627 5190.23441407499 839102.436867878 5723.96973721254 37003.9351778616 340938.173489927 353831.143176998 338011.381915869 12953.6066975431 740082.92403571 60374.2131153072 54886.1458490739 50676.652688606 39111.6660208266 108291.347576024 228780.123172668 26174.142399972 9662.49325376847 79634.1852352868 384825.671271399 90352.3626291609 23.8941553814238 366200.458903287 354668.683033858 40177.3342870538 370359.484723499 367080.152262143 28062.8360179876 23395.5587483282 265250.34947768
33 3 18 1979 105055.451871318 133326.104235397 125129.42515484 57695.6021815332 1766541.75032458 95270.9325040642 101328.708584489 861977.670798156 65454.0449822261 12906.2983474234 660132.537372088 19241.0306561801 109948.362532999 1739511.9146286 6629.99854419219 97325.2100324766 27843.9019120413 8443.60791760072 594647.588334669 905481.1613629 878127.998756267 5167.90662166981 1664328.8268301 5684.32268038744 38952.3355806106 1073130.02937265 1149844.58955024 1010563.81522589 54324.9691581908 1657179.34355702 59558.2702924916 200963.219467674 145618.939020021 60240.2965989725 230670.768111001 861977.670798156 28762.5120804725 38273.1555620936 135909.035051955 710751.53748836 89843.0929500437 250.593689980299 699725.734858225 679913.515163214 57976.2222499803 691019.450343364 702534.271510118 35404.9801169932 26920.9391904896 915316.56298737
34 3 25 1979 146686.517991598 80096.3290640381 149431.837829435 72730.415010473 2892069.25128411 133452.940485839 141794.370088723 738423.988442693 85147.0878776708 16456.325447922 830209.166865896 22588.0370654725 142121.923508885 2846609.0831509 11388.8827598867 94234.5256385589 35060.9259730111 10285.6575022202 745646.176141374 812045.151233948 1286952.60870732 5144.72589664548 2758291.18220026 5642.10982082037 40779.888510225 1367160.89919022 1352531.00432522 1372089.59552266 53003.7044734588 2407378.49790893 61369.4644158919 100661.590685709 84798.8949483613 75938.0995757963 171385.598299181 738423.988442693 28428.0305187294 44152.4593912077 133194.319095483 919380.614523728 90876.7542719817 327.421165584979 918044.279501196 889526.311735352 67924.6841696217 915612.583704875 900684.863115617 33497.3486024877 22656.4710786804 953822.820819638
35 4 1 1979 163702.235144927 97235.6231591239 184536.147723366 97904.2609913397 2499036.34452598 149527.738426515 158730.988373609 600381.076703125 93909.7150443338 18229.952155662 916267.077261472 28591.0840602299 180820.635319132 2385872.15960326 16042.5684622324 109532.955935814 43496.8192333994 12109.747630889 838521.7186544 638130.202933594 914648.053876814 4799.29994868016 2290064.99025277 5463.37696163309 48867.8906267133 993027.123175899 1017534.68837549 997500.110344521 68392.2311150952 2045352.04455148 72332.0724063698 105349.807337506 90059.0938143233 80773.4086724465 141537.56312084 600381.076703125 28783.3523547393 62940.841370398 124047.826790718 995065.945860489 106970.803130448 783.77756576815 1000377.3061487 966319.998161776 74602.1088160481 993805.985240491 975209.759171294 36541.9175173611 27669.2475763748 693974.986292562
36 4 8 1979 234844.335212083 130054.491004829 250079.860116267 149840.058930159 3173777.76454618 236507.414061853 240537.781270369 1076804.91911118 182672.891569557 22643.0752420606 1154997.50927301 45110.7998491226 224959.93996779 3007231.32287395 19907.5696498108 144024.651302471 70656.3082506001 15093.0718120687 1112422.42554542 1099691.19887712 1494594.43162329 3345.0627900991 2810161.87160783 4676.59838741483 73997.7040641061 1626300.78664426 1656877.77024422 1669581.20915516 211327.849362844 2756375.17286905 112535.409195577 155772.100123197 135077.236134377 163505.965006969 230941.592100253 1076804.91911118 33672.977285461 95993.855833458 162614.229168194 1259325.10521457 169957.233357215 3033.29669137048 1223122.41386637 1202652.71450268 155849.372012952 1216097.81361514 1207422.76900087 45648.7649817247 25960.7573405389 1241406.04410683
37 4 15 1979 338418.30115911 122667.056139114 313115.995793641 167738.687073752 4369953.85413345 350941.999007016 350927.368952214 825011.615564368 225951.450421939 22001.9927709544 1650163.70939359 52669.9869471367 276865.531438421 4145483.33318451 20440.8073162573 127780.224126403 78522.3056134085 24195.680393145 1519802.96599019 867225.874754621 1652816.27010026 4140.52357447581 3993150.87560755 5282.58444869717 74474.2384286562 1625742.28557149 1576406.4303925 1763512.18217467 151534.991839905 3712977.43412606 129798.374956465 121048.05073281 117677.260777874 198557.270757017 133029.337031249 825011.615564368 45954.312056633 92853.2752334682 109784.28075487 1908942.12262337 203507.904037019 3435.7823520028 1790515.38862232 1756741.22559652 173237.069623918 1822527.10790845 1721342.52536819 57471.2943826995 30710.4258166737 1078669.34547089
38 4 22 1979 308401.63133082 139370.909528865 315969.624651214 161753.887779648 4017391.88594301 318769.779351095 318970.016938272 809314.80806519 214183.914342855 23313.2464644868 1474518.85256715 106875.568783272 261030.396338353 3727705.0132017 27737.2860920114 160495.815502976 127469.487811825 55196.6612075317 1362315.25947752 836394.185910695 1367478.96575322 4736.29071624802 3571371.21479607 8043.5649179265 83806.9130711032 1431438.37934095 1439615.15041889 1502032.94224642 147176.632781803 3289923.73133537 140015.982905381 144803.32169796 137926.391523308 199587.734556187 135217.890402164 809314.80806519 53164.3032404114 103591.5360696 109310.965326446 1743216.04083658 219637.971851097 3242.51131165736 1615493.70588751 1572755.61581808 197049.452607454 1653035.62224426 1535954.25881844 64984.0943970246 37115.3659650103 996049.938256223
39 4 29 1979 432951.87193027 174739.744308828 444414.93954768 238386.890144071 4357804.97217838 443067.176996286 446595.344113944 786845.126720236 334293.71598978 33121.0349788838 1898564.95209451 151158.380225397 382990.704830855 4139545.67481922 33620.8867200178 175657.109307142 182162.701336433 71254.822375149 1782427.54350995 818362.074553913 1571302.75626314 9086.2451109868 3996779.6478015 14473.7679972949 137410.605902459 1626574.09676654 1616001.78055361 1712722.5507427 158451.617069282 3834743.54824329 178774.338479408 165757.342877244 164892.271602269 310216.57708337 119408.245754959 786845.126720236 81470.7204529602 121277.646763734 127859.971747396 2166019.77571419 294337.044264483 4010.13613560339 2071467.42265258 2036660.3143804 294241.28324097 2080301.94343163 2018920.68823376 93852.5410963442 56084.1628967802 1056580.62281424
40 5 6 1979 716081.473127956 436471.318624857 534472.202118215 430317.905165064 5396050.67299013 719643.643630646 719719.792391565 946764.683593497 609413.43666442 54004.8901874111 2369534.56983699 287733.67327646 656580.486259787 5164608.15564412 49448.5449451478 251780.117116772 324610.761381289 126969.662716428 2275778.12690162 982556.874004802 1729777.55094831 18699.7630493794 5024211.86386303 66293.1363177712 241305.378554183 1850819.68739519 1848831.84129389 1907292.73698966 164881.491457199 4824140.73891343 242081.287942191 440641.623272768 437009.69523139 554644.086295951 49543.8664918002 946764.683593497 273028.232545054 149227.523768817 107563.310615434 2664527.4306096 348349.166763581 20769.2898495561 2660600.37117459 2591513.28888268 513990.028068383 2644837.79715724 2562821.07649767 294605.775424455 85245.8232201448 1203588.56679203
