Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
25 1 18 1953 1953 18833462 16988405 16038203 13919604 20075000 15000899.5188009 15000899.5188009 -28786.12870083
26 1 25 1953 1953 18549615 16699572 16036141 13919604 20075000 14972113.3901001 14972113.3901001 -31252.8617383335
27 2 1 1953 1953 18265769 16410739 16034078 13919604 20075000 14940860.5283617 14940860.5283617 -19271.1738311164
28 2 8 1953 1953 17981923 16085400 16007946 13758249 20075000 14921589.3545306 14921589.3545306 -19740.5300344359
29 2 15 1953 1953 17698077 15760062 15981813 13596894 20075000 14901848.8244962 14901848.8244962 -20184.8417171743
30 2 22 1953 1953 17414231 15434723 15955681 13435538 20075000 14881663.982779 14881663.982779 -20382.4092549738
31 3 1 1953 1953 17130385 15109384 15929549 13274183 20075000 14861281.573524 14861281.573524 -69763.9939742591
32 3 8 1953 1953 16846538 14976938 15932921 13220530 20075000 14791517.5795498 14791517.5795498 -69052.3304317594
33 3 15 1953 1953 16562692 14844492 15936293 13166878 20075000 14722465.249118 14722465.249118 -70363.8664226215
34 3 22 1953 1953 16278846 14712046 15939665 13113225 20075000 14652101.3826954 14652101.3826954 -66549.2278794218
35 3 29 1953 1953 15995000 14579600 15943036 13059572 20075000 14585552.154816 14585552.154816 -3571.70744006708
36 4 5 1953 1953 20075000 14248559 15902772 13046481 20075000 14581980.4473759 14581980.4473759 35677.0955067985
37 4 12 1953 1953 20075000 13917518 15862508 13033390 20075000 14617657.5428827 14617657.5428827 57788.3871078044
38 4 19 1953 1953 20075000 13708758 15860326 10532795 20075000 14675445.9299905 14675445.9299905 85340.0890520271
39 4 26 1953 1953 20075000 13499997 15858144 8032200 20075000 14760786.0190425 14760786.0190425 143193.326637382
40 5 3 1953 1953 20075000 13630113 15937562 0 20075000 14903979.3456799 14903979.3456799 157609.000246441
41 5 10 1953 1953 20075000 13760228 16016980 0 20075000 15061588.3459264 15061588.3459264 215695.014567927
42 5 17 1953 1953 20075000 13890344 16096398 0 20075000 15277283.3604943 15277283.3604943 519989.957409626
43 5 24 1953 1953 20075000 14020459 16175816 0 20075000 15797273.3179039 15797273.3179039 457961.682096079
44 5 31 1953 1953 20075000 14150575 16255235 0 20075000 16341689.6351727 16255235 217939.045854921
45 6 7 1953 1953 20075000 14945054 16999135 0 20075000 16473174.0458549 16473174.0458549 501577.798226593
46 6 14 1953 1953 20075000 15739533 17743035 0 20075000 16974751.8440815 16974751.8440815 355237.028527226
47 6 21 1953 1953 20075000 16534011 18486935 0 20075000 17329988.8726087 17329988.8726087 590397.538579922
48 6 28 1953 1953 20075000 17328490 19230835 0 20075000 17920386.4111887 17920386.4111887 530623.039904069
49 7 5 1953 1953 20075000 17819597 19441877 0 20075000 18451009.4510927 18451009.4510927 1023975.41284076
50 7 12 1953 1953 20075000 18310704 19652918 0 20075000 19474984.8639335 19474984.8639335 388974.136066504
51 7 19 1953 1953 20075000 18801811 19863959 0 20075000 20029493.9407442 19863959 211041
52 7 26 1953 1953 20075000 19292918 20075000 0 20075000 20075000 20075000 -521388
1 8 2 1953 1954 20075000 19553612 13176890 0 20075000 20075000 19553612 260694
2 8 9 1953 1954 20075000 19814306 13176890 0 20075000 20075000 19814306 260694
3 8 16 1953 1954 20075000 20075000 13176890 0 20075000 20075000 20075000 -1884
4 8 23 1953 1954 20075000 20073116 13754972 0 20075000 20075000 20073116 -1885
5 8 30 1953 1954 20075000 20071231 14333054 0 20075000 20075000 20071231 -30744
6 9 6 1953 1954 20075000 20040487 14631765 0 20075000 20075000 20040487 -30743
7 9 13 1953 1954 20075000 20009744 14930475 0 20075000 20075000 20009744 -30744
8 9 20 1953 1954 20075000 19979000 15229186 0 20075000 20075000 19979000 -30744
9 9 27 1953 1954 20075000 19948256 15527896 0 20075000 20075000 19948256 -57124
10 10 4 1953 1954 20035000 19891132 15598746 0 20075000 20075000 19891132 -57124
