"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1992-03-22 3 34 22 1992 0 13973436.5895699 527829.808251571 0 1345934.93865271 537828.808251571 1711365.06134729
1992-03-29 3 35 29 1992 0 13897050.995346 593066.549901177 0 1413504.89396649 603065.549901177 1544495.10603351
1992-04-05 4 36 5 1992 0 13827665.4968747 402170.437677227 0 1787728.48841848 412169.437677227 988771.511581518
1992-04-12 4 37 12 1992 0 13898046.7178626 505670.233982908 0 1818929.30862078 515669.233982908 897270.691379223
1992-04-19 4 38 19 1992 0 14467445.590172 524718.909900005 0 1798218.24609986 534717.909900005 857681.753900145
1992-04-26 4 39 26 1992 0 15971046.8349844 1068390.15087114 0 2188420.6630759 1078389.15087114 407179.336924099
1992-05-03 5 40 3 1992 0 17522238.6771958 659426.540720091 0 2656724.92606845 669425.540720091 0
1992-05-10 5 41 10 1992 0 18801409.3037483 917933.036827051 0 2654868.38322857 927932.036827051 0
1992-05-17 5 42 17 1992 0 20016844.0295742 1221258.49266618 0 1973353.82821581 1231257.49266618 403366.171784195
1992-05-24 5 43 24 1992 0 42785358.3681156 1860920.25921514 0 2185728.91359072 1870919.25921514 239231.086409281
1992-05-31 5 44 31 1992 0 51729256.1457255 2502200.18365541 0 2093220.09843051 2512199.18365541 379979.901569487
1992-06-07 6 45 7 1992 0 108724624.170803 688566.217355196 0 1344185.78971704 698565.217355196 0
1992-06-14 6 46 14 1992 0 118111355.315426 907459.25683768 0 1624596.35703998 917458.25683768 0
1992-06-21 6 47 21 1992 0 103295829.662878 1443241.49851217 0 1364016.59057099 1453240.49851217 0
1992-06-28 6 48 28 1992 0 94952963.6628593 2078506.71135865 0 1313643.38776545 2088505.71135865 0
1992-07-05 7 49 5 1992 0 92924470.8265179 1676369.20433852 0 1288052.46866819 1686368.20433852 2587647.53133181
1992-07-12 7 50 12 1992 0 86936167.8314541 851280.608017018 0 1211788.88653238 861279.608017018 2646811.11346762
1992-07-19 7 51 19 1992 0 74646852.8756777 421536.012772134 0 1080595.02384193 431535.012772134 2760904.97615807
1992-07-26 7 52 26 1992 0 67605107.4351348 0 0 1118404.04877163 9999 2705995.95122837
1992-08-02 8 1 2 1992 0 62467252.5169791 2084855.40649053 0 1290071.96108663 2094854.40649053 71928.0389133745
1992-08-09 8 2 9 1992 0 60696299.9263128 2093672.56006508 0 1113971.81391692 2103671.56006508 330828.186083078
1992-08-16 8 3 16 1992 5073.09207489659 60053446.2907196 2095944.41906036 43027.6305656263 1010200.36943437 2093058.66916988 484800
1992-08-23 8 4 23 1992 51632.6149817467 54425220.5058365 2043362.60368413 397895.312312741 738960.687687259 1922940.91035443 484800
1992-08-30 8 5 30 1992 82800.5468855308 44496379.4030994 1892594.50746711 524186.440686367 696297.559313633 1684445.8487313 484800
1992-09-06 9 6 6 1992 122293.473962297 35428930.3202008 2030714.61097941 585239.329634626 678876.670365374 1733845.75592638 181800
1992-09-13 9 7 13 1992 138524.261745355 34543857.2627235 1760548.19159995 656010.228565612 651737.771434388 1411582.80718369 181800
1992-09-20 9 8 20 1992 148591.730063959 33995127.9381239 1711873.34674973 694753.844356188 656626.155643812 1324376.15622729 181800
1992-09-27 9 9 27 1992 153435.327582617 33386610.0791392 1440285.65907043 709200.236370623 685811.763629377 1028737.56189867 181800
1992-10-04 10 10 4 1992 196607.601449042 28416893.060831 1625700.41335228 746455.702637008 683461.897362992 1132348.56773051 363600
1992-10-11 10 11 11 1992 199683.276426193 27381171.7538035 988594.685118235 787511.913736987 677311.286263013 642103.061249961 363600
1992-10-18 10 12 18 1992 199054.083659513 26574623.4901294 426648.61813569 814619.746280667 685109.053719333 372485.722633176 363600
1992-10-25 10 13 25 1992 201122.636129875 25811526.1442086 175407.990676587 850617.25960027 684017.14039973 168715.690958167 363600
1992-11-01 11 14 1 1992 10579.6682937608 25089923.7634473 81637.8158107607 44585.7887386905 1524954.21126131 91636.8158107607 363600
1992-11-08 11 15 8 1992 3959.38873358145 25232049.7788554 612888.282322527 15755.4569462333 1510152.54305377 620111.68596417 3272400
1992-11-15 11 16 15 1992 0 24866263.1494478 175606.511330356 0 1517767.08643721 185605.511330356 3222232.91356279
1992-11-22 11 17 22 1992 0 24838434.8440234 146339.511372864 0 1474528.33042324 156338.511372864 3222271.66957676
1992-11-29 11 18 29 1992 0 24835547.0231289 172619.182139046 0 1545834.62681361 182618.182139046 3107765.37318639
1992-12-06 12 19 6 1992 0 24146720.8110672 1078741.65857785 0 1669588.34735739 1088740.65857785 1635827.85264261
1992-12-13 12 20 13 1992 3201.17176778711 22618117.6157516 446537.33341583 15398.8437210154 1554141.15627898 446450.509322339 1831069.64372102
1992-12-20 12 21 20 1992 15489.4743534389 22242580.7003137 446902.673953567 73307.0801317228 1583496.91986828 409264.766169775 1824605.4
1992-12-27 12 22 27 1992 43465.6306622559 21828022.8248331 437729.881308345 202557.941188212 1541510.05881179 317263.732519109 1454400
1993-01-03 1 23 3 1993 31316.5747227065 25195778.0996828 7021866.81661665 151471.654304478 1595989.94569552 6923029.97544027 727200
1993-01-10 1 24 10 1993 33088.9221468803 24340374.4777131 6291484.49515533 161614.584187391 1589240.61581261 6185936.69225755 727200
1993-01-17 1 25 17 1993 37748.4354809157 23496084.6789395 5563665.14396095 186676.69446622 1567572.10553378 5440942.08725824 727200
1993-01-24 1 26 24 1993 62657.3259510822 22638443.7081047 4816800.16161541 314306.88966311 1443335.51033689 4604886.45894778 727200
1993-01-31 1 27 31 1993 52412.0038924484 21611106.8987368 3926409.0682963 267310.072525871 1493725.92747413 3749602.10279265 727200
1993-02-07 2 28 7 1993 33311.1920014996 20549476.3625607 4294316.40386873 144115.46066868 1503598.53933132 4206155.85907871 969600
1993-02-14 2 29 14 1993 9537.11070075527 19309470.5262959 3290164.84121198 45020.7076411145 1489371.29235889 3269320.36664091 969600
1993-02-21 2 30 21 1993 0 18282633.757313 2376476.0508169 0 1521136.90663697 2386475.0508169 855463.093363035
1993-02-28 2 31 28 1993 0 17440283.8988954 1631008.70283915 0 1510012.10604233 1641007.70283915 754387.893957673
1993-03-07 3 32 7 1993 0 16777402.7295351 1728752.81746503 0 1317058.71290688 1738751.81746503 1938841.28709312
1993-03-14 3 33 14 1993 0 15257292.9192206 127111.539287556 0 1477118.65248475 137110.539287556 1679481.34751525
1993-03-21 3 34 21 1993 0 15589484.2440117 206400.196423606 0 1822960.42914871 216399.196423606 1234339.57085129
1993-03-28 3 35 28 1993 0 15726351.8918964 215786.779151657 0 1702687.98168048 225785.779151657 1255312.01831952
1993-04-04 4 36 4 1993 0 16029259.4418345 205468.661356052 0 1727757.24229409 215467.661356052 1048742.75770591
1993-04-11 4 37 11 1993 0 16181111.0140446 189356.39172864 0 1651442.40011287 199355.39172864 1064757.59988713
1993-04-18 4 38 18 1993 0 16470908.6788464 157854.184011787 0 1626359.35004416 167853.184011787 1029540.64995584
1993-04-25 4 39 25 1993 0 17049427.6222597 344707.031304593 0 1701295.8293449 354706.031304593 894304.170655101
1993-05-02 5 40 2 1993 0 17071885.4897811 0 0 2295856.2075955 9999 0
1993-05-09 5 41 9 1993 0 19904117.3632994 150107.304618242 0 2666028.45222014 160106.304618242 0
1993-05-16 5 42 16 1993 0 24986315.3542464 1086226.39367921 0 3356944.40071836 1096225.39367921 0
1993-05-23 5 43 23 1993 0 28451521.5480582 2340010.74154619 0 3179118.86272991 2350009.74154619 0
1993-05-30 5 44 30 1993 0 31412109.0590082 4311739.73910127 0 3018285.89098686 4321738.73910127 0
1993-06-06 6 45 6 1993 0 139828912.669931 1256749.71390273 0 2790173.49973257 1266748.71390273 0
1993-06-13 6 46 13 1993 0 148871588.052212 834772.032651069 0 2751277.17146337 844771.032651069 0
1993-06-20 6 47 20 1993 0 98772614.3137954 1009229.63539596 0 2003065.65363538 1019228.63539596 0
1993-06-27 6 48 27 1993 0 179042502.80789 1430497.86140124 0 2083751.91709611 1440496.86140124 0
1993-07-04 7 49 4 1993 0 159241856.075116 1360592.92729968 0 2061841.68314033 1370591.92729968 1813858.31685967
1993-07-11 7 50 11 1993 0 178020950.133794 706098.466478339 0 2084021.82215841 716097.466478339 1774578.17784159
1993-07-18 7 51 18 1993 0 157785403.069694 434037.49492591 0 1931966.26255718 444036.49492591 1909533.73744282
1993-07-25 7 52 25 1993 0 141827093.930858 0 0 1970079.04924274 9999 1854320.95075726
1993-08-01 8 1 1 1993 0 201939554.751104 2131596.4976605 0 2499310.1245772 2141595.4976605 0
1993-08-08 8 2 8 1993 0 184591554.213257 2131596.4976605 0 2087601.83970292 2141595.4976605 0
1993-08-15 8 3 15 1993 0 188866355.468386 2131970.00882956 0 2007584.77972719 2141969.00882956 0
1993-08-22 8 4 22 1993 0 178317004.8248 2131970.00882956 0 1917459.63216112 2141969.00882956 0
1993-08-29 8 5 29 1993 0 129787092.542214 2145173.80591023 0 1481275.23673917 2155172.80591023 211924.763260835
1993-09-05 9 6 5 1993 62477.4035641251 39930943.8812901 2846893.18843172 341048.334998285 923067.665001715 2620626.4083432 181800
1993-09-12 9 7 12 1993 102875.583886334 39779201.9809641 2940875.00648485 560813.524667531 746934.475332469 2559469.80892167 181800
1993-09-19 9 8 19 1993 115763.243580081 39174063.6936398 2723211.13527521 627181.916422268 724198.083577732 2293724.73666208 181800
1993-09-26 9 9 26 1993 125351.696751053 38459974.3690612 2421821.28776067 676191.2763226 718820.7236774 1969951.5054874 181800
1993-10-03 10 10 3 1993 159493.557433902 32944591.3131852 2977559.15873529 724173.1626262 705744.4373738 2505499.73341628 363600
1993-10-10 10 11 10 1993 163971.084837877 31897151.4399768 2292034.67201122 751599.011384486 713224.188615514 1801843.7175851 363600
1993-10-17 10 12 17 1993 166977.958801095 30759263.4930346 1540018.12005673 772854.052986012 726874.747013988 1036453.84438403 363600
1993-10-24 10 13 24 1993 174715.801879345 29733642.2676565 890803.592304507 824442.975211578 710191.424788422 394653.14918765 363600
1993-10-31 10 14 31 1993 170551.447735761 28725875.1291088 216950.945356775 832942.043305205 736597.956694795 74146.2472060109 363600
1993-11-07 11 15 7 1993 591.337167451748 27819716.3663308 1595304.28903775 2804.52279229043 1523103.47720771 1603399.02443228 3260096.52279229
1993-11-14 11 16 14 1993 0 26348009.0839489 286264.325629964 0 1540805.16024268 296263.325629964 3199194.83975732
1993-11-21 11 17 21 1993 0 26058743.1007167 158736.173216552 0 1525213.64603423 168735.173216552 3171586.35396577
1993-11-28 11 18 28 1993 0 25945803.4430789 179930.587962367 0 1572568.82609908 189929.587962367 3081031.17390092
1993-12-05 12 19 5 1993 0 25229792.0196042 2586393.12469323 0 1632334.71408862 2596392.12469323 1673081.48591138
1993-12-12 12 20 12 1993 8521.66831494111 23372196.9483906 1601730.88809156 40637.3530569111 1528902.64694309 1588563.31934644 1831210.8
1993-12-19 12 21 19 1993 19591.0709883838 21513083.8020611 693511.139187686 90821.1100818485 1565982.88991815 653091.507913961 1824605.4
1993-12-26 12 22 26 1993 48971.183697927 20210542.9681295 47812.796695999 207428.358965948 1536639.64103405 42697.8736442818 1454400
1994-01-02 1 23 2 1994 98871.5908222213 23917012.2311717 4691127.61873342 424803.810315299 1322657.7896847 4377076.22142941 727200
1994-01-09 1 24 9 1994 79564.6604764644 22350698.5241483 3743642.7803155 349689.570214032 1401165.62978597 3482356.49657421 727200
1994-01-16 1 25 16 1994 78953.5784752688 20967501.5285563 2864410.09475793 358480.459572571 1395768.34042743 2592137.21700107 727200
1994-01-23 1 26 23 1994 70568.6768687696 19968266.0206893 1975802.69955309 341163.385272119 1416479.01472788 1716563.48440254 727200
1994-01-30 1 27 30 1994 65846.7541440882 18948291.2891615 1075021.19862158 345990.06013817 1415045.93986183 810956.50684777 727200
1994-02-06 2 28 6 1994 36513.8466612361 17877052.6645776 1396723.53716609 168737.41893454 1478976.58106546 1284562.59653916 969600
1994-02-13 2 29 13 1994 5047.99923346889 16535873.5112546 640126.399772915 37484.5735070163 1496907.42649298 618306.259375437 969600
1994-02-20 2 30 20 1994 0 15918268.8023294 418507.434139124 0 1425271.07016129 428506.434139124 951328.929838711
1994-02-27 2 31 27 1994 0 15664956.62363 418032.063922836 0 1361588.70121851 428031.063922836 902811.298781491
1994-03-06 3 32 6 1994 0 15492848.5416235 1025637.83428411 0 1418722.00556054 1035636.83428411 1837177.99443946
1994-03-13 3 33 13 1994 0 14680740.3138547 450050.672880935 0 1332254.03530395 460049.672880935 1824345.96469605
1994-03-20 3 34 20 1994 0 14492388.7261891 444769.868885363 0 1302594.56156583 454768.868885363 1754705.43843417
1994-03-27 3 35 27 1994 0 14247943.7067547 476157.560454136 0 1369001.56097825 486156.560454136 1588998.43902175
1994-04-03 4 36 3 1994 0 14404410.8525543 418220.144041245 0 1790006.60181742 428219.144041245 986493.39818258
1994-04-10 4 37 10 1994 0 14643923.6019749 548356.825518299 0 1806086.15775309 558355.825518299 910113.84224691
1994-04-17 4 38 17 1994 0 16152371.4837016 909722.915441255 0 2130175.31696533 919721.915441255 525724.683034672
1994-04-24 4 39 24 1994 0 18054738.6393964 1359145.92072988 0 1789656.46332875 1369144.92072988 805943.536671246
1994-05-01 5 40 1 1994 0 18122690.1274938 466457.046397077 0 2395316.78840259 476456.046397077 0
1994-05-08 5 41 8 1994 0 20925809.8640992 972610.382513223 0 2680763.45085841 982609.382513223 0
1994-05-15 5 42 15 1994 0 23062063.1492841 1631176.49124341 0 2707497.65030885 1641175.49124341 0
1994-05-22 5 43 22 1994 0 46851207.5359047 2590065.06671787 0 3044570.95268309 2600064.06671787 0
1994-05-29 5 44 29 1994 0 41772515.4296071 3224558.9245165 0 2824768.80889721 3234557.9245165 0
1994-06-05 6 45 5 1994 0 200925478.396988 1262836.03183035 0 2219724.35144115 1272835.03183035 0
1994-06-12 6 46 12 1994 0 131924489.594645 1302680.63579118 0 1814939.25577791 1312679.63579118 0
1994-06-19 6 47 19 1994 0 138784705.231922 2112243.70267047 0 1619456.45259151 2122242.70267047 0
1994-06-26 6 48 26 1994 0 136520877.006469 2557124.23322425 0 1564696.47862914 2567123.23322425 0
1994-07-03 7 49 3 1994 0 170335273.603908 2102078.23261571 0 1841509.62869725 2112077.23261571 2034190.37130275
1994-07-10 7 50 10 1994 0 111782012.088747 1261734.27357311 0 1396369.74849523 1271733.27357311 2462230.25150477
1994-07-17 7 51 17 1994 0 92849378.605072 433390.42819986 0 1192401.35179222 443389.42819986 2649098.64820778
1994-07-24 7 52 24 1994 0 71878600.1987167 0 0 1126881.3619498 9999 2697518.6380502
1994-08-07 8 1 7 1994 0 161296424.913144 2131581.13359869 0 1721651.15404792 2141580.13359869 0
1994-08-14 8 2 14 1994 0 140793802.84188 2131596.4976605 0 1511042.71714147 2141595.4976605 0
1994-08-21 8 3 21 1994 0 101650007.229507 2131970.00882956 0 1204742.0559907 2141969.00882956 322857.944009298
1994-08-28 8 4 28 1994 42187.8826530708 55875998.8333184 2127095.85896478 333946.353771311 802909.646228689 2028446.97415059 484800
1994-09-04 9 5 4 1994 92806.8690186475 39142240.7708187 2017300.29635604 521300.877692981 699183.122307019 1777982.77860084 484800
1994-09-11 9 6 11 1994 119236.44996885 37914560.0783667 2180740.71190114 610065.761501519 654050.238498481 1883387.3952107 181800
1994-09-18 9 7 18 1994 125242.505556855 37251907.6460916 2128063.08571905 631374.604791465 676373.395208535 1815154.45318215 181800
1994-09-25 9 8 25 1994 137641.26256609 36596609.0044848 2135380.92167904 682504.393412172 668875.606587828 1798576.74217822 181800
1994-10-02 10 9 2 1994 165330.936411465 31337256.1992346 1785371.48268215 717559.987768663 677452.012231337 1402505.23157412 181800
1994-10-09 10 10 9 1994 183254.000820147 30333119.7818064 2169739.40344021 753939.258255427 675978.341744573 1779952.09992911 363600
1994-10-16 10 11 16 1994 187688.246962596 29082369.4910763 1415226.11462601 782102.315538348 682720.884461652 1013440.11766351 363600
1994-10-23 10 12 23 1994 191219.955035478 27890549.6701806 677569.045167706 817412.059715141 682316.740284859 420804.599209323 363600
1994-10-30 10 13 30 1994 176282.258066115 26844690.0240112 90588.3562151357 793167.603800013 741466.796199986 100587.356215136 363600
1994-11-06 11 14 6 1994 0 25922198.7303864 0 0 1893324.38536258 9999 24275.6146374228
1994-11-13 11 15 13 1994 0 25946808.2764001 1393694.16819592 0 1899637.76109185 1403693.16819592 2883562.23890815
1994-11-20 11 16 20 1994 0 24523510.0295133 54823.9742778842 0 1919763.19869327 64822.9742778842 2820236.80130673
1994-11-27 11 17 27 1994 0 24516581.7078353 110760.467557788 0 1874936.42652221 120759.467557788 2821863.57347779
1994-12-04 12 18 4 1994 0 23659376.5426151 39259.9066786219 0 1914697.54137256 49258.9066786219 2738902.45862744
1994-12-11 12 19 11 1994 0 23135524.5652834 3197953.29267687 0 1901971.78596104 3207952.29267687 1403444.41403896
1994-12-18 12 20 18 1994 0 21394659.7695242 2023815.36932608 0 1777364.64753031 2033814.36932608 1607846.15246969
1994-12-25 12 21 25 1994 0 19626283.3293909 738433.433385126 0 1740233.80536725 748432.433385126 1724771.59463275
1995-01-01 1 22 1 1995 0 22389690.1243755 92941.6904145425 0 1796059.08510132 102940.690414542 1385140.91489868
1995-01-08 1 23 8 1995 0 22417119.4013755 4338230.92321737 0 1814616.57523222 4348229.92321737 642743.424767777
1995-01-15 1 24 15 1995 54596.0149622821 21982567.4362135 3834614.7414041 227800.967119592 1523054.23288041 3700979.05651985 727200
1995-01-22 1 25 22 1995 1379.59517044051 20946455.609762 3031326.75693444 6022.13704947801 1748226.66295052 3037535.40813813 715853.337049478
1995-01-29 1 26 29 1995 74032.0081885387 20684018.6625924 2462814.36469343 348035.299317891 1409607.10068211 2257767.82829802 727200
1995-02-05 2 27 5 1995 58115.1572738145 19872975.7009319 1641988.55292874 296355.975566581 1464680.02443342 1471999.18576458 727200
1995-02-12 2 28 12 1995 22151.0871611081 18797870.3966166 2695003.44664334 100879.256488946 1546834.74351105 2643129.32862991 969600
1995-02-19 2 29 19 1995 0 18706963.3519283 2466545.27659491 0 1551998.62639764 2476544.27659491 936801.37360236
1995-02-26 2 30 26 1995 0 18343065.7182836 2198130.86031413 0 1491129.27889422 2208129.86031413 885470.721105784
1995-03-05 3 31 5 1995 0 17664822.527651 1823863.20553411 0 1693083.68687021 1833862.20553411 571316.313129788
1995-03-12 3 32 12 1995 0 17805331.1657694 2517597.02110839 0 1599410.21474292 2527596.02110839 1656489.78525708
1995-03-19 3 33 19 1995 0 17006404.5147266 1449758.39153826 0 1629405.26739858 1459757.39153825 1527194.73260142
