"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
2008-10-12 10 11 12 2008 687883.925713615 359640 0 0 0 0 15.14406898428 0 83125.1926334495 0 0 26634501.4000235 0 760985.754286385
2008-10-19 10 12 19 2008 718670.383985906 359640 0 0 0 0 18.6900947551533 0 81755.7718894374 0 0 26765365.7604933 0 764724.736014094
2008-10-26 10 13 26 2008 781724.467994203 359640 0 0 0 0 21.3801849741726 0 80791.1800097956 0 0 25766863.2202029 0 736196.092005798
2008-11-02 11 14 2 2008 1079497.4541654 359640 0 0 0 0 0 0 78749.877927204 677753.94755924 0 16553199.104211 0 472948.545834601
2008-11-09 11 15 9 2008 633417.979202471 3236760 0 0 0 0 0 0 71003.4132480197 0 0 30655492.7279135 0 875871.220797529
2008-11-16 11 16 16 2008 917762.176210345 3236760 0 0 0 0 0 0 75344.4124327839 227081.143662682 0 19192957.8326379 0 548370.223789655
2008-11-23 11 17 23 2008 945308.709347105 3236760 0 0 0 0 0 0 79748.3853139219 568035.517094299 0 16718341.1728513 0 477666.890652896
2008-11-30 11 18 30 2008 877313.95457202 3236760 0 0 0 0 0 0 77477.4321040144 634204.008247204 0 17587669.5899793 0 502504.84542798
2008-12-07 12 19 7 2008 393427.315556116 1817800.38 0 0 0 0 0 0 79069.9894550277 0 0 37544677.9555359 0 1072705.08444388
2008-12-14 12 20 14 2008 835611.962716052 1811266.92 0 0 0 0 0 0 82548.9718826464 191447.347083187 0 25089191.3049382 0 716834.037283948
2008-12-21 12 21 21 2008 923210.986009564 1804733.46 0 0 0 0 0 0 81813.7882644316 219065.004907456 0 25044201.4896653 0 715548.613990436
2008-12-28 12 22 28 2008 974623.509760507 1438560 0 0 0 0 0 0 77456.6884998549 0 0 26265739.1583822 0 750449.690239493
2009-01-04 1 23 4 2009 682304.656354466 719280 0 0 0 0 0 0 42316.0127559498 0 0 36614381.4275937 0 1046125.18364553
2009-01-11 1 24 11 2009 751046.211065468 719280 0 0 0 0 0 0 59026.9566493735 0 0 34325909.4127086 0 980740.268934532
2009-01-18 1 25 18 2009 790514.595278954 719280 0 0 0 0 0 0 72275.2908898964 0 0 33061998.3652366 0 944628.524721046
2009-01-25 1 26 25 2009 937232.550390041 719280 0 0 0 0 0 0 75690.8424618209 0 0 28044352.3363486 0 801267.209609959
2009-02-01 2 27 1 2009 988751.900429519 719280 0 0 0 0 0 0 77134.465878012 0 0 26358657.4849668 0 753104.499570481
2009-02-08 2 28 8 2009 836453.809975494 959040 0 0 0 0 0 0 70115.5295513991 0 0 27766017.6508577 0 793314.790024506
2009-02-15 2 29 15 2009 788742.658893875 959040 0 0 0 0 0 0 72317.608852455 0 0 25512834.9387144 0 728938.141106125
2009-02-22 2 30 22 2009 619118.735790748 959040 0 0 0 0 0 0 61664.7966530366 0 0 27526599.2473238 0 786474.264209251
2009-03-01 3 31 1 2009 466114.609337848 959040 0 10000.1422759785 0 0 0 0 51596.8863022268 0 0 28958670.6731753 0 827390.590662152
2009-03-08 3 32 8 2009 0 1990655.24935179 0 17861.2914517468 0 0 0 0 61727.3760065688 0 0 41842500 1220462.56672372 1242804.75064821
2009-03-15 3 33 15 2009 503237.593267792 2037960 0 16169.7397083132 13652.1701805798 0 0 0 55355.2893927764 244747.478497232 0 20715317.2356273 0 591866.206732208
2009-03-22 3 34 22 2009 248598.435228924 2037960 0 1161.01474380211 4681.17005636581 0 0 0 39640.5806191389 0 0 26155663.2669877 0 747304.664771076
2009-03-29 3 35 29 2009 219352.569861605 2037960 0 5078.15580748788 11173.8264884253 0 0 0 41186.3505709635 0 0 23707244.0548438 0 677349.830138395
2009-04-05 4 36 5 2009 179658.163269024 1918080 0 20903.1951390418 21067.7571187798 0 0 0 31732.0101423445 0 0 22988158.7855841 0 656804.536730976
2009-04-12 4 37 12 2009 0 1735663.93239344 0 1795.78085456215 0 0 0 0 17632.0678529756 0 0 27195000 3338214.03720012 959416.067606564
2009-04-19 4 38 19 2009 0 1530312.03951883 0 0 0 0 0 0 1629.59132328931 0 0 25084500 7096153.67680545 1104467.96048117
2009-04-26 4 39 26 2009 0 1588381.4048609 0 1294.11191112225 0 0 0 0 18010.1389241056 0 0 22974000 6033484.2910455 986098.595139098
2009-05-03 5 40 3 2009 0 971285.048987729 0 0 0 0 0 0 21812.7965396244 0 0 24662400 9864203.17700615 1291794.95101227
2009-05-10 5 41 10 2009 0 1014049.24218286 0 0 0 0 0 0 20592.608765124 0 0 26350800 9145764.731328 1297270.75781714
2009-05-17 5 42 17 2009 0 933902.204841012 0 0 0 0 0 0 0 0 0 28039200 10492234.958671 1425657.79515899
2009-05-24 5 43 24 2009 0 942872.036999875 0 0 0 0 0 0 0 0 0 29727600 10341541.7784021 1464927.96300013
2009-05-31 5 44 31 2009 0 930388.632800748 0 0 0 0 0 0 0 0 0 31416000 10551262.9689474 1525651.36719925
2009-06-07 6 45 7 2009 0 168101.095124676 0 0 0 0 0 0 0 0 0 31111500 1504837.0023818 960558.904875324
2009-06-14 6 46 14 2009 0 0 0 0 0 0 0 0 2915.93599117541 0 0 30807000 5040000 1321409.27022182
2009-06-21 6 47 21 2009 0 0 0 0 0 0 0 0 24206.8455743899 0 0 30502500 5040000 1350276.39031763
2009-06-28 6 48 28 2009 0 0 0 0 0 98.2079582840379 0 0 44147.849402078 0 0 30198000 5040000 1322713.65504176
2009-07-05 7 49 5 2009 0 2707192.23470293 0 0 0 23423.5101094181 0 0 58052.0644049694 0 0 29599500 8404425.19361498 1135507.76529707
2009-07-12 7 50 12 2009 0 2807300.00279701 0 0 0 52306.4047281356 0 0 63312.5033652272 0 0 29001000 5501299.9188868 1018299.99720299
2009-07-19 7 51 19 2009 0 2923496.55108359 0 0 0 69419.2214911286 0 0 63273.8064606474 0 0 28402500 2131600.01857603 885003.448916415
2009-07-26 7 52 26 2009 109969.509975513 2997000 0 2102.26943613328 0 102130.314055423 0 0 65222.0221242091 0 0 23927263.150857 0 683636.090024487
2009-08-02 8 1 2 2009 0 456440.484716283 0 11845.5352025841 0 69788.1787715591 0 0 73625.6252384588 0 0 30702000 916256.756763568 900279.515283717
2009-08-09 8 2 9 2009 178418.94302654 479520 0 14652.4799577503 0 84099.5512941088 0 0 73681.0558060474 0 0 27321736.9940711 0 780621.05697346
2009-08-16 8 3 16 2009 366645.218497006 479520 0 20998.7033102231 0 101512.575096258 0 0 77728.8840164179 0 0 23628919.3526048 0 675111.981502994
2009-08-23 8 4 23 2009 519067.733495145 479520 0 29247.5946455582 0 99302.2283978714 0 0 79995.6942199851 0 0 21189233.3276699 0 605406.666504855
2009-08-30 8 5 30 2009 577237.77450017 479520 0 29522.2188210103 0 103865.432175179 0 0 81395.7874971447 0 0 22048383.892494 0 629953.825499829
2009-09-06 9 6 6 2009 644739.939890443 179820 0 0 0 0 0 0 83569.1371921644 0 0 21196296.1038345 0 605608.460109557
2009-09-13 9 7 13 2009 679998.987545084 179820 0 0 0 0 1.84884223680001 0 84051.3831301846 0 0 21472717.4359221 0 613506.212454916
2009-09-20 9 8 20 2009 703312.994180226 179820 0 0 0 0 5.40229741370194 0 84270.6338829633 0 0 22167215.2036921 0 633349.005819774
2009-09-27 9 9 27 2009 723139.501489886 179820 0 0 0 0 9.29977833929388 0 84013.8532072323 0 0 22983775.447854 0 656679.298510114
2009-10-04 10 10 4 2009 669841.588008204 359640 0 0 0 0 13.5245068837276 0 83900.3919784209 0 0 26057592.8197128 0 744502.651991796
2009-10-11 10 11 11 2009 687897.523245917 359640 0 0 0 0 17.4783949682201 0 83337.7574311685 0 0 26634025.4863929 0 760972.156754083
2009-10-18 10 12 18 2009 729130.043830633 359640 0 0 0 0 22.0782364494498 0 81813.8454093465 0 0 26399277.6659279 0 754265.076169367
2009-10-25 10 13 25 2009 832527.60186249 359640 0 0 0 0 24.6155728523863 0 81536.978295979 0 0 23988753.5348128 0 685392.95813751
2009-11-01 11 14 1 2009 1121378.55818561 359640 0 0 0 0 0 0 80556.0715430934 485363.255412084 0 15087360.4635036 0 431067.441814389
2009-11-08 11 15 8 2009 783223.863897599 3236760 0 0 0 0 0 0 81488.4908355678 0 0 25412286.763584 0 726065.3361024
2009-11-15 11 16 15 2009 1001860.34069526 3236760 0 0 0 0 0 0 82220.6029145994 507089.438976573 0 16249522.0756659 0 464272.059304739
2009-11-22 11 17 22 2009 958896.263983862 3236760 0 0 0 0 0 0 82079.5692642813 474449.800881468 0 16242776.7605648 0 464079.336016138
2009-11-29 11 18 29 2009 938922.629884084 3236760 0 0 0 0 0 0 82876.712256628 524336.002985967 0 15431365.9540571 0 440896.170115916
2009-12-06 12 19 6 2009 456012.204126844 1817800.38 0 0 0 0 0 0 85590.6528479236 0 0 35354206.8555605 0 1010120.19587316
2009-12-13 12 20 13 2009 839841.625292899 1811266.92 0 0 0 0 0 0 83254.711583387 0 0 24941153.1147485 0 712604.374707101
2009-12-20 12 21 20 2009 902844.523231532 1804733.46 0 0 0 0 0 0 80904.7126697508 0 0 25757027.6868964 0 735915.076768468
2009-12-27 12 22 27 2009 994131.656623751 1438560 0 0 0 0 0 0 82210.550696598 0 0 25582954.0181687 0 730941.543376249
2010-01-03 1 23 3 2010 747701.3901905 719280 0 0 0 0 0 0 55781.8906227813 0 0 34325495.7433325 0 980728.4498095
2010-01-10 1 24 10 2010 1004696.32210192 719280 0 0 0 0 0 0 73380.4735467647 0 0 25448155.5264328 0 727090.157898079
2010-01-17 1 25 17 2010 938403.539346184 719280 0 0 0 0 0 0 71434.5463273743 0 0 27885885.3228836 0 796739.580653816
2010-01-24 1 26 24 2010 987432.416073307 719280 0 0 0 0 0 0 72627.8750156915 0 0 26287357.0374343 0 751067.343926693
2010-01-31 1 27 31 2010 1008384.85869269 719280 0 0 0 0 0 0 73521.7643492004 0 0 25671503.9457558 0 733471.54130731
2010-02-07 2 28 7 2010 678188.514997842 959040 0 0 0 0 0 0 69222.3545293281 0 0 33305302.9750755 0 951580.085002158
2010-02-14 2 29 14 2010 627691.243672249 959040 0 0 0 0 0 0 66325.6787859643 0 0 31149634.4714713 0 889989.556327751
2010-02-21 2 30 21 2010 794635.330262899 959040 0 0 0 0 0 0 68488.8995447932 0 0 21383518.4407985 0 610957.669737101
2010-02-28 2 31 28 2010 865194.345946671 959040 0 0 27901.9530338803 0 0 0 67446.5762944686 445023.491874647 0 14990879.8918665 0 428310.854053329
2010-03-07 3 32 7 2010 356636.47479032 2037960 0 25748.9007692418 0 0 0 0 66602.7180763603 0 0 29318380.8823388 0 837668.02520968
2010-03-14 3 33 14 2010 620110.144894286 2037960 0 24968.1347243344 21273.1944445017 0 0 0 66046.1029606963 341770.714242854 0 16624777.9287 0 474993.655105714
2010-03-21 3 34 21 2010 502037.111482085 2037960 0 24060.3877489284 18844.6474894687 0 0 0 64580.76447679 307767.634142854 0 17285309.598127 0 493865.988517915
2010-03-28 3 35 28 2010 312515.157760837 2037960 0 20274.3942652588 6761.47172655494 0 0 0 59746.1618021414 0 0 20446553.4783707 0 584187.242239163
2010-04-04 4 36 4 2010 376456.10637791 1918080 0 50654.8746812832 23368.2685359916 17661.6816534172 0 0 65308.6478722376 837970.877557143 0 16100230.7767731 0 460006.59362209
2010-04-11 4 37 11 2010 359745.843295691 1918080 0 48673.9402489644 32409.9580487432 29647.3283742617 0 0 63548.0070873968 1018160.34245714 0 14576700.4846508 0 416477.156704309
2010-04-18 4 38 18 2010 0 1718759.62913108 0 16989.3766085036 0 0 0 0 31059.2716300396 0 0 25084500 3647562.78690126 916020.370868922
2010-04-25 4 39 25 2010 0 1569297.22537459 0 17545.3906793736 0 0 0 0 30769.9695451841 0 0 22974000 6382724.77564497 1005182.77462541
2010-05-02 5 40 2 2010 0 1182805.84757322 0 34295.2937917106 0 24062.4049783692 0 0 52119.5474898803 0 0 24662400 6310653.76076998 1080274.15242678
2010-05-09 5 41 9 2010 7903.80560265842 1558440 0 37124.8328543235 0 94898.2827827431 0 0 57862.3257267977 0 0 26047816.003907 0 744223.314397342
2010-05-16 5 42 16 2010 0 1123043.88542231 0 1720.87217620567 0 18755.8743215625 0 0 26595.656897556 0 0 28039200 7314654.72490521 1236516.11457769
2010-05-23 5 43 23 2010 0 1284054.05733449 0 19250.4463065894 0 1257.38164644089 0 0 40771.2531019706 0 0 29727600 4609683.83678059 1123745.94266551
2010-05-30 5 44 30 2010 0 1100819.97900344 0 0 0 0 0 0 2211.94784157508 0 0 31416000 7688016.35274214 1355220.02099656
2010-06-06 6 45 6 2010 0 191713.726226781 0 0 0 0 0 0 0 0 0 31111500 1008971.74923759 936946.273773219
2010-06-13 6 46 13 2010 0 76881.3395735396 0 0 0 0 0 0 0 0 0 30807000 3420451.86895567 1043078.66042646
2010-06-20 6 47 20 2010 0 0 0 0 0 0 0 0 10028.0492547326 0 0 30502500 5040000 1202157.23229793
2010-06-27 6 48 27 2010 0 0 0 0 0 0 0 0 28126.2724346774 0 0 30198000 5040000 1238219.6178325
2010-07-04 7 49 4 2010 0 2298222.52587926 0 0 0 0 0 0 50711.8000681164 0 0 29599500 20264546.7495014 1544477.47412074
2010-07-11 7 50 11 2010 0 2308965.98324027 0 0 0 0 0 0 56298.1299460237 0 0 29001000 19952986.4860322 1516634.01675973
2010-07-18 7 51 18 2010 0 2455994.43885372 0 0 0 0 0 0 57572.7377676367 0 0 28402500 15689161.2732422 1352505.56114628
2010-07-25 7 52 25 2010 128830.456788774 2997000 0 5211.68618841836 0 95658.304294638 0 0 63111.930340804 0 0 23267130.0123929 0 664775.143211226
2010-08-01 8 1 1 2010 7017.25166423176 479520 0 17380.7187748491 0 66522.9183261888 0 0 77193.896595827 0 0 30425694.1917519 0 869305.548335768
2010-08-08 8 2 8 2010 195984.591428342 479520 0 23263.7826156886 0 76592.8348319628 0 0 78342.9204147485 0 0 26706939.300008 0 763055.408571658
2010-08-15 8 3 15 2010 396339.939892062 479520 0 27948.2049949273 0 92127.3371160223 0 0 79216.7518830785 0 0 22589604.1037778 0 645417.260107938
2010-08-22 8 4 22 2010 525359.202349882 479520 0 29498.3322465237 0 102726.400726792 0 0 81108.6057266126 0 0 20969031.9177541 0 599115.197650118
2010-08-29 8 5 29 2010 578030.94889944 479520 0 29117.5261415906 0 99349.3858927662 0 0 81982.1943290536 0 0 22020622.7885196 0 629160.651100559
2010-09-05 9 6 5 2010 636067.460103553 179820 0 0 0 0 1.51359644164222 0 82434.6391938806 0 0 21499832.8963757 0 614280.939896447
2010-09-12 9 7 12 2010 660632.376024703 179820 0 0 0 0 5.03394093309544 0 81855.9612117308 0 0 22150548.8391354 0 632872.823975296
2010-09-19 9 8 19 2010 692701.070901614 179820 0 0 0 0 9.1134265708688 0 83010.245636847 0 0 22538632.5184435 0 643960.929098386
2010-09-26 9 9 26 2010 734803.427168178 179820 0 0 0 0 11.5273266497172 0 83534.4502287352 0 0 22575538.0491138 0 645015.372831822
2010-10-03 10 10 3 2010 730605.226337236 359640 0 0 0 0 12.0775389183136 0 83579.0661211525 0 0 23930865.4781968 0 683739.013662764
2010-10-10 10 11 10 2010 704198.269411703 359640 0 0 0 0 12.3767956999163 0 82765.551110647 0 0 26063499.3705904 0 744671.410588298
2010-10-17 10 12 17 2010 714717.1566037 359640 0 0 0 0 14.9791228870877 0 83026.9462382674 0 0 26903728.7188705 0 768677.963396301
2010-10-24 10 13 24 2010 739512.341620052 359640 0 0 0 0 17.6700802662397 0 81467.8615212385 0 0 27244287.6432982 0 778408.218379948
2010-10-31 10 14 31 2010 773862.759680958 359640 0 0 0 0 20.2690612842634 0 81430.7458989202 0 0 27250413.4111665 0 778583.240319042
2010-11-07 11 15 7 2010 399994.081760126 3236760 0 0 0 0 0 0 79913.3912560991 0 0 38825329.1383956 0 1109295.11823987
2010-11-14 11 16 14 2010 817211.998030702 3236760 0 0 0 0 0 0 78836.1953213715 548797.407658822 0 22712214.0689254 0 648920.401969298
2010-11-21 11 17 21 2010 1020283.52545661 3236760 0 0 0 0 0 0 81719.5848719885 1076758.70020286 0 14094222.6090188 0 402692.074543395
2010-11-28 11 18 28 2010 941912.360729459 3236760 0 0 0 0 0 0 81233.6816594058 1096651.63763715 0 15326725.374469 0 437906.439270541
2010-12-05 12 19 5 2010 419632.601346825 1817800.38 0 0 0 0 0 0 80612.6021502964 0 0 36627492.9528611 0 1046499.79865318
2010-12-12 12 20 12 2010 408386.7723347 1811266.92 0 0 0 0 0 0 69440.4732622604 0 0 40042072.9682855 0 1144059.2276653
2010-12-19 12 21 19 2010 767279.741299386 1804733.46 0 0 0 0 0 0 73263.7550639697 0 0 30501795.0545215 0 871479.858700614
2010-12-26 12 22 26 2010 1091192.29784777 1438560 0 0 0 0 0 0 72991.602406093 422515.898358146 0 22185831.575328 0 633880.902152228
2011-01-02 1 23 2 2011 942241.598069878 719280 0 0 0 0 0 0 73000.2700217931 403055.806585744 0 27516588.4675543 0 786188.241930122
2011-01-09 1 24 9 2011 883935.638891992 719280 0 0 0 0 0 0 71241.3495368703 184238.60694493 0 29674779.4387803 0 847850.841108008
2011-01-16 1 25 16 2011 665470.597363477 719280 0 0 0 0 0 0 18625.3118763287 0 0 37438538.2922783 0 1069672.52263652
2011-01-23 1 26 23 2011 667330.653782146 719280 0 0 0 0 0 0 50119.7317644614 0 0 37490918.7176249 0 1071169.10621785
2011-01-30 1 27 30 2011 766858.526541315 719280 0 0 0 0 0 0 62980.194894152 0 0 34124925.571054 0 974997.873458685
2011-02-06 2 28 6 2011 424050.841636912 959040 0 0 0 0 0 0 57734.0249499416 0 0 42200121.5427081 0 1205717.75836309
2011-02-13 2 29 13 2011 476696.876992171 959040 0 0 0 0 0 0 54840.2064523299 0 0 36434437.305274 0 1040983.92300783
2011-02-20 2 30 20 2011 424202.505148979 959040 0 0 0 0 0 0 57600.4487110362 0 0 34348667.3197857 0 981390.494851021
2011-02-27 2 31 27 2011 399923.113312881 959040 0 0 0 0 0 0 60030.6790853883 170501.409843333 0 31275373.0340492 0 893582.086687119
2011-03-06 3 32 6 2011 0 1284245.56819261 0 0 0 0 0 0 48541.5567259273 0 0 41842500 19445832.3406307 1949214.43180739
2011-03-13 3 33 13 2011 0 1670953.28974172 0 0 0 0 0 0 15852.9509757516 0 0 38367000 9468773.12466369 1463206.71025828
2011-03-20 3 34 20 2011 0 1627763.25870454 0 0 0 0 0 0 17946.8835250947 0 0 34891500 10583075.9254228 1407096.74129546
2011-03-27 3 35 27 2011 0 1480257.22886441 0 0 0 0 0 0 4014.95323840974 0 0 31416000 14388731.4952982 1455302.77113559
2011-04-03 4 36 3 2011 0 649271.102078233 0 0 0 0 0 0 0 0 0 29305500 23219202.8319683 2106108.89792177
2011-04-10 4 37 10 2011 0 1486740.29099457 0 0 0 0 0 0 16332.3670259071 0 0 27195000 7893516.6747993 1208339.70900543
2011-04-17 4 38 17 2011 0 1434512.54356639 0 0 0 0 0 0 6480.58962552421 0 0 25084500 8849284.45273514 1200267.45643361
2011-04-24 4 39 24 2011 0 1390759.42105409 0 0 0 0 0 0 18966.8190017964 0 0 22974000 9649966.59471024 1183720.57894591
2011-05-01 5 40 1 2011 0 1506220.17856762 0 42807.5220225833 0 91040.8595604288 0 0 57916.668160014 0 0 24662400 877293.00006401 756859.821432381
2011-05-08 5 41 8 2011 0 1097688.60774775 0 5409.63180956802 0 24647.1406523508 0 0 20555.4935549115 0 0 26350800 7740623.38983783 1213631.39225225
2011-05-15 5 42 15 2011 0 869907.77716793 0 0 0 0 0 0 0 0 0 28039200 11567341.3435788 1489652.22283207
2011-05-22 5 43 22 2011 0 870813.96136385 0 0 0 0 0 0 0 0 0 29727600 11552117.4490873 1536986.03863615
2011-05-29 5 44 29 2011 0 855399.825981024 0 0 0 0 0 0 0 0 0 31416000 11811074.9235188 1600640.17401898
2011-06-05 6 45 5 2011 0 0 0 0 0 0 0 7642.43337883003 0 0 0 31111500 5040000 2095046.42500558
2011-06-12 6 46 12 2011 0 0 0 0 0 0 0 107075.952013685 0 0 0 30807000 5040000 2328913.52698068
2011-06-19 6 47 19 2011 0 0 0 0 0 0 0 35405.9195519417 0 0 0 30502500 5040000 2315643.20886267
2011-06-26 6 48 26 2011 0 0 0 0 0 0 0 56725.6491645968 0 0 0 30198000 5040000 2472063.05277415
2011-07-03 7 49 3 2011 0 1323288.5982515 0 0 0 0 0 19719.315032948 0 0 0 29599500 48537630.6507066 2519411.4017485
2011-07-10 7 50 10 2011 0 1470631.40003223 0 0 0 0 0 1967.86249837739 11148.8039009493 0 0 29001000 44264689.3990654 2354968.59996777
2011-07-17 7 51 17 2011 0 1686930.70274432 0 0 0 0 0 0 31906.8371514178 0 0 28402500 37992009.6204146 2121569.29725568
2011-07-24 7 52 24 2011 0 2186969.71720204 0 0 0 0 0 0 55536.045226914 0 0 27804000 23490878.2011408 1604430.28279796
2011-08-07 8 1 7 2011 0 28372.9210560953 0 0 0 0 0 0 64296.2445446772 0 0 30702000 17910539.034073 1328347.0789439
2011-08-14 8 2 14 2011 0 44839.0304665661 0 0 0 0 0 0 67136.3764923087 0 0 33600000 17256834.4904773 1394680.96953343
2011-08-21 8 3 21 2011 0 48355.424531749 0 160.457425926659 0 0 0 0 67880.8383298404 0 0 36498000 17117233.6460896 1473964.57546825
2011-08-28 8 4 28 2011 129653.130710024 479520 0 11488.2465215717 0 66247.8783069884 0 0 80319.1772977962 0 0 34818744.4251492 0 994821.269289976
2011-09-04 9 5 4 2011 574987.290983137 479520 0 0 0 0 0 0 81740.2856174616 0 0 22127150.8155902 0 632204.309016863
2011-09-11 9 6 11 2011 627823.063791209 179820 0 0 0 0 0 0 82470.4119106955 0 0 21788386.7673077 0 622525.336208791
2011-09-18 9 7 18 2011 663860.986685466 179820 0 0 0 0 0 0 82787.0090262444 0 0 22037547.4660087 0 629644.213314534
2011-09-25 9 8 25 2011 723536.687024466 179820 0 0 0 0 3.28206492882077 0 83446.6327805479 0 0 21459385.9541437 0 613125.312975534
2011-10-02 10 9 2 2011 812607.215559522 179820 0 0 0 0 4.83809185944961 0 83466.9906565308 0 0 19852405.4554167 0 567211.584440478
2011-10-09 10 10 9 2011 665647.758195407 359640 0 0 0 0 3.26031386768727 0 79695.9032930465 0 0 26204376.8631608 0 748696.481804593
2011-10-16 10 11 16 2011 679859.37020045 359640 0 0 0 0 5.35206108349621 0 74776.3809650713 0 0 26915360.8429843 0 769010.30979955
2011-10-23 10 12 23 2011 706112.2580055 359640 0 0 0 0 8.252268354639 0 77331.4729787851 0 0 27204900.1698075 0 777282.8619945
2011-10-30 10 13 30 2011 727631.013309355 359640 0 0 0 0 10.493086849822 0 77079.6067657476 0 0 27660134.1341726 0 790289.546690645
2011-11-06 11 14 6 2011 1183719.41971835 359640 0 0 0 0 0 0 78904.243902966 1242949.79221429 0 12905430.3098578 0 368726.580281652
2011-11-13 11 15 13 2011 265714.195758062 3236760 0 0 0 0 0 0 78787.9540008602 0 0 43525125.1484678 0 1243575.00424194
2011-11-20 11 16 20 2011 622471.799870933 3236760 0 0 0 0 0 0 78903.2438669529 271459.180256178 0 29528121.0045173 0 843660.600129067
2011-11-27 11 17 27 2011 946347.357152565 3236760 0 0 0 0 0 0 78850.2419582535 945457.785773959 0 16681988.4996602 0 476628.242847435
2011-12-04 12 18 4 2011 714489.330391416 3236760 0 0 0 0 0 0 77535.480325477 590400.493514281 0 23286531.4363004 0 665329.469608584
2011-12-11 12 19 11 2011 377340.899765339 1817800.38 0 0 0 0 0 0 75127.8221925656 0 0 38107702.5082131 0 1088791.50023466
2011-12-18 12 20 18 2011 436237.320176654 1811266.92 0 0 0 0 0 0 74932.3865831298 0 0 39067303.7938171 0 1116208.67982335
2011-12-25 12 21 25 2011 551534.885524334 1804733.46 0 0 0 0 0 0 71774.2728534593 0 0 38052865.0066483 0 1087224.71447567
2012-01-01 1 22 1 2012 885472.774416822 1438560 0 0 0 0 0 0 48816.9255216254 0 0 29386014.8954112 0 839600.425583178
2012-01-08 1 23 8 2012 903418.120213981 719280 0 0 0 0 0 0 68422.7235802055 111203.701890878 0 28875410.1925107 0 825011.719786019
2012-01-15 1 24 15 2012 887473.660560463 719280 0 0 0 0 0 0 65699.7683785625 0 0 29550948.6803838 0 844312.819439537
2012-01-22 1 25 22 2012 769023.758005991 719280 0 0 0 0 0 0 56109.5658743078 0 0 33814177.6697903 0 966119.361994009
2012-01-29 1 26 29 2012 836823.774893618 719280 0 0 0 0 0 0 61827.7717977581 0 0 31558659.4787234 0 901675.985106382
2012-02-05 2 27 5 2012 927124.932991034 719280 0 0 0 0 0 0 49926.6797655233 0 0 28515601.3453138 0 814731.467008966
2012-02-12 2 28 12 2012 673929.166732595 959040 0 0 0 0 0 0 63611.2953215773 0 0 33454380.1643592 0 955839.433267405
2012-02-19 2 29 19 2012 485387.657596164 959040 0 0 0 0 0 0 51306.1379037851 0 0 36130259.9841342 0 1032293.14240384
2012-02-26 2 30 26 2012 444712.615938108 959040 0 0 0 0 0 0 57776.0851845831 0 0 33630813.4421662 0 960880.384061892
2012-03-04 3 31 4 2012 507473.79709165 959040 0 0 0 0 0 0 53833.2778160775 315193.1866 0 27511099.1017922 0 786031.40290835
2012-03-11 3 32 11 2012 0 1735228.85717385 0 0 0 0 0 0 45108.4918147152 0 0 41842500 7810463.48491472 1498231.14282615
2012-03-18 3 33 18 2012 0 1612731.78061063 0 0 0 0 0 0 25420.7828229408 0 0 38367000 10970888.0602457 1521428.21938937
2012-03-25 3 34 25 2012 0 1692736.65126971 0 0 0 0 0 0 4583.03241599181 0 0 34891500 8906762.39724142 1342123.34873029
2012-04-01 4 35 1 2012 0 1205990.33476289 0 0 0 0 0 0 2599.53241496284 0 0 31416000 15225044.8738392 1729569.66523711
2012-04-08 4 36 8 2012 0 1729074.2365156 0 556.284226426476 0 0 0 0 22056.9474392557 0 0 29305500 3458805.47176453 1026305.7634844
2012-04-15 4 37 15 2012 0 1350036.1441277 0 0 0 0 0 0 6673.81608266971 0 0 27195000 10395202.5624631 1345043.8558723
2012-04-22 4 38 22 2012 0 461171.95418266 0 0 0 0 0 0 0 0 0 25084500 26661417.2384573 2173608.04581734
2012-04-29 4 39 29 2012 0 391563.53539264 0 0 0 0 0 0 0 0 0 22974000 27935251.3023147 2182916.46460736
2012-05-06 5 40 6 2012 0 1020834.30757792 0 14197.4917210807 0 0 0 0 29388.0693624433 0 0 24662400 9031775.63269097 1242245.69242208
2012-05-13 5 41 13 2012 0 907301.550485122 0 0 0 0 0 0 2238.37736478097 0 0 26350800 10939125.9518499 1404018.44951488
2012-05-20 5 42 20 2012 0 938869.186566776 0 0 0 0 0 0 0 0 0 28039200 10408789.6656782 1420690.81343322
2012-05-27 5 43 27 2012 0 869035.506448271 0 0 0 0 0 0 26802.6752483213 0 0 29727600 11581995.491669 1538764.49355173
2012-06-03 6 44 3 2012 0 940987.192362648 0 0 0 0 0 0 4047.03059300371 0 0 31416000 12966508.9603844 1515052.80763735
2012-06-10 6 45 10 2012 0 0 0 0 0 0 0 0 17483.0751722098 0 0 31111500 5040000 1638542.37352139
2012-06-17 6 46 17 2012 0 0 0 0 0 0 0 0 22840.51065579 0 0 30807000 5040000 2208071.49595685
2012-06-24 6 47 24 2012 0 0 0 0 0 0 0 36806.2326179291 35183.6694420839 0 0 30502500 5040000 2188644.00877067
2012-07-01 7 48 1 2012 0 0 0 0 0 0 0 7779.85402620921 51054.5266960671 0 0 30198000 6960000 2161078.90265926
2012-07-08 7 49 8 2012 0 1717198.38884326 0 0 0 0 0 0 56661.8714843404 0 0 29599500 37114246.7235454 2125501.61115674
