"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1981-07-19 7 51 19 1981 19777882.6622106 7207696.07828421 1234760.89711429 561908 5655624.52861374 3595606.28978246 8935338.7734132 2550528.10613236 1232378.50788413 2577600 4242400
1981-07-26 7 52 26 1981 20075520 7327300 1372850.22797143 589210 5628196.57463708 3499011.83891516 8903290.5914218 2390613.64972989 1183000 2577600 4242400
1981-08-02 8 1 2 1981 20075520 7327300 1423400 589210 5512434.7408572 3377148.57591537 8799208.85176719 2238000 1144163.78232 2577600 4242400
1981-08-09 8 2 9 1981 20075520 7327300 1423400 589210 5307320.66168706 3265061.26194746 8670405.74788953 2234760.00768571 1095304.88516429 2577600 4242400
1981-08-16 8 3 16 1981 20075520 7327300 1423400 589210 5022648.25599496 3176001.2146945 8390857.76597888 2229830.09771429 1043356.92960571 2577600 4242400
1981-08-23 8 4 23 1981 20075520 7327300 1423400 589210 4975000 3166000 8316000 2220992.74902857 1009556.54753571 2577600 4242400
1981-08-30 8 5 30 1981 20075520 7327300 1423400 589210 4975000 3161691.66658571 8316000 2206560.02744286 1002356.1041 2577600 4242400
1981-09-06 9 6 6 1981 19949017.9841787 7239098.56750358 1413333.87989193 601908 5041712.57317753 3134305.76252671 8667336.7464953 2181964.84028931 991556.056715715 2577600 4242400
1981-09-13 9 7 13 1981 19915601.5684069 7214977.46037275 1409193.20489416 614605 5068275.29890119 3096624.9362947 8707084.40644307 2155697.28230937 994736.706042857 2577600 4242400
1981-09-20 9 8 20 1981 19855708.0505322 7171915.54730624 1401752.08793322 627303 5082326.02015623 3043079.83393245 8547067.00931812 2129149.94777339 1013120.26717571 2577600 4242400
1981-09-27 9 9 27 1981 19752844.0899811 7161630.23830774 1400412.90596561 640000 5066765.44979514 2989082.89079613 8342134.14307277 2110696.65437396 1053000.88999857 2577600 4242400
1981-10-04 10 10 4 1981 19549389.9869728 6994216.84925282 1392328.90180658 652000 5044994.14812031 2970906.12515327 8248428.27213234 2094270.82532463 1120579.89793286 2577600 4242400
1981-10-11 10 11 11 1981 19315673.5461861 6830879.92686237 1379174.57054171 649412.697114286 5008037.17126286 2949625.2267247 8063964.46539755 2077558.55324694 1183404.12815857 2577600 4242400
1981-10-18 10 12 18 1981 19074676.5752618 6604441.68216995 1362423.95738705 644574.154157143 4952353.69042342 2929250.77473899 7844084.94506341 2055061.6255748 1197845.14313286 2577600 4242400
1981-10-25 10 13 25 1981 18870602.8673386 6442641.63267794 1349820.04983337 648944.869042857 4881604.20191827 2908039.29781041 7612336.47895901 2040453.52284881 1252750.76037429 2577600 4242400
1981-11-01 11 14 1 1981 18977713.8079529 6681270.11330651 1369559.60749051 637759.217514285 4948269.99930399 2887190.79615327 7506972.80931615 2033028.40582023 1337229.34157429 2577600 4242400
1981-11-08 11 15 8 1981 18467944.2813815 5804571.44590091 1267470.43801567 658356.712157143 4818613.92225502 2865249.40173899 7464486.88437329 2032388.74454881 1395149.24034572 2577600 4242400
1981-11-15 11 16 15 1981 17956178.96 5495814.27 1231738.365 666853.047614285 4736130 2847453.46261041 7448111.37731615 2044490.90373452 1420000 2577600 4242400
1981-11-22 11 17 22 1981 17956178.96 5495814.27 1231738.365 681456.4916 4710640 2825880.99388184 7405696.85734472 2053877.69053452 1420000 2577600 4242400
1981-11-29 11 18 29 1981 17956178.96 5495814.27 1231738.365 696553.819971429 4685160 2804631.83099613 7329128.94284472 2061794.72500595 1420000 2577600 4242400
1981-12-06 12 19 6 1981 17402209.7561143 5317366.06205011 1086766.24193152 766683 3855100 2788916.55339613 7748349.90610186 2113828.13099166 1420000 2577600 4242400
1981-12-13 12 20 13 1981 16844836.9152571 5054581.06587815 929789.921691929 783365 3855100 2767851.85335327 7251702.48733043 2128320.37324881 1420000 2577600 4242400
1981-12-20 12 21 20 1981 16510621.93 4938259.271 873125.9714 800048 3847913.82676143 2746444.01275327 6780442.12844142 2135760 1420000 2577600 4242400
1981-12-27 12 22 27 1981 16510621.93 4938259.271 873125.9714 816730 3855080 2719952.53488184 6273829.40990285 2132680 1420000 2577600 4242400
1982-01-03 1 23 3 1982 16349927.2989148 4748657.10180249 862475.470799699 786576 3655100 2683987.37174329 5974807.61664571 2131365.17722102 1370000 2578080 4242400
1982-01-10 1 24 10 1982 16164744.8065308 4534812.92288123 828306.646222534 756422 3655100 2654128.4758657 5565052.59745969 2128843.54423739 1320000 2578560 4242400
1982-01-17 1 25 17 1982 15896741.2234232 4226186.87557459 747596.170580075 726268 3640397.90242886 2606621.60890186 5220225.94557175 2122603.1638542 1270000 2579040 4242400
1982-01-24 1 26 24 1982 15580279.2020395 3856307.49932087 666166.152696013 696114 3615948.66934522 2549880.19888288 4957011.2220254 2125222.91143684 1220000 2579520 4242400
1982-01-31 1 27 31 1982 15318603.4369574 3507289.84242088 584806.732346859 665960 3637509.13112939 2508949.92890935 4570038.04185988 2113190.78538876 1170000 2580000 4242400
1982-02-07 2 28 7 1982 15056589.1114101 3164024.61618998 479650 621063 3455100 2479625.35381691 4407137.8478647 1967950 1107500 2542500 4205550
1982-02-14 2 29 14 1982 14921452.7703422 3032042.1480579 370900 576165 3455100 2484046.85317381 5177253.73273613 1967950 1045000 2505000 4168700
1982-02-21 2 30 21 1982 14938321.7113708 3097961.83751504 262150 531268 3455100 2521846.06818809 6303345.7683647 1967950 982500 2467500 4131850
1982-02-28 2 31 28 1982 14807162.3208807 3005380.49515501 153400 486370 3455100 2513327.60507469 6631633.4751647 1967950 920000 2430000 4095000
1982-03-07 3 32 7 1982 13575500 4296182.51667861 153400 402130 3355100 2522738.94353183 5642800 1742950 857500 2400000 4072500
1982-03-14 3 33 14 1982 13522990.9519706 3435196.52717661 153400 317890 3355100 2464406.03121286 5642800 1742950 795000 2370000 4050000
1982-03-21 3 34 21 1982 13397221.8417937 2557432.70665475 153400 233650 3355100 2372993.87121798 5642800 1742950 732500 2340000 4027500
1982-03-28 3 35 28 1982 13213723.6151897 1864059.10359491 153400 149410 3355100 2288118.39305899 5642800 1742950 670000 2310000 4005000
1982-04-04 4 36 4 1982 13152494.8253148 1833328.20581251 153400 173308 3355100 2281564.76998756 4363300 1767950 612500 2282500 3976880
1982-04-11 4 37 11 1982 13047177.5438447 1734392.50527677 153400 197205 3355100 2318931.58823042 4363300 1767950 555000 2255000 3948750
1982-04-18 4 38 18 1982 12875696.0891992 1659055.13010674 153400 221103 3355100 2350841.87657328 4363300 1767950 497500 2227500 3920630
1982-04-25 4 39 25 1982 12932325.698485 1867747.07646389 153400 245000 3355100 2428379.94165899 4363300 1767950 443000 2200000 3892500
1982-05-02 5 40 2 1982 13015640.9323707 2123685.3122496 182142.534471429 267000 3528851.43634286 2538679.00433042 4297257.40705715 1938879.63382857 922518.1488 2275600 3962400
1982-05-09 5 41 9 1982 13172043.1214564 2521394.15186389 226334.3279 289000 3725043.86842857 2635173.10585899 4191487.86487143 2124774.55958571 1311975.35762948 2351200 4032300
1982-05-16 5 42 16 1982 13519538.898385 3195372.79287818 316715.220485714 311000 4192275.68775714 2864405.08233042 5145340.33008572 2443764.38514286 1420000 2426800 4102200
1982-05-23 5 43 23 1982 13955346.7571992 3987641.7029496 425209.174157143 333000 4801048.02822857 3142581.19977328 6742033.90182858 2774924.79138571 1420000 2502400 4172100
1982-05-30 5 44 30 1982 14517821.0849135 4793416.06997818 540022.4678 355000 5231783.97327143 3284734.81358757 7403143.83542858 2988340.38321429 1420000 2578000 4242000
1982-06-06 6 45 6 1982 15074390.618185 5568648.94394961 657487.662742857 386250 5439409.4924413 3359514.19917528 8811941.97748528 3190541.42758571 1420000 2577900 4242100
1982-06-13 6 46 13 1982 16165728.3337278 6859035.95123532 753400 417500 5855100 3647000 9107300 3467950 1420000 2577800 4242200
1982-06-20 6 47 20 1982 17419845.5824707 8100833.85893532 753400 448750 5855100 3647000 9107300 3467950 1420000 2577700 4242300
1982-06-27 6 48 27 1982 18604989.5957564 9173705.45547818 753400 480000 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-04 7 49 4 1982 19523416.2060421 8791745.59789111 882579.5772 507303 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-11 7 50 11 1982 20075520 7327300 1012292.70821429 534605 5855100 3647000 9107300 3467950 1420000 2577600 4242400
1982-07-18 7 51 18 1982 20075520 7327300 1137199.88795714 561908 5855100 3647000 9107300 3439708.03635585 1420000 2577600 4242400
1982-07-25 7 52 25 1982 20075520 7327300 1258802.6043 589210 5855100 3647000 9107300 3326727.28809214 1420000 2577600 4242400
1982-08-01 8 1 1 1982 20075520 7327300 1368851.59957143 589210 5845632.39538559 3641825.68137765 9098787.65420818 3161944.16914983 1420000 2577600 4242400
1982-08-08 8 2 8 1982 20075520 7327300 1423400 589210 5673578.17552664 3547793.09445326 8944093.29655065 2994983.21759467 1397830.21529802 2577600 4242400
1982-08-15 8 3 15 1982 20075520 7327300 1423400 589210 5439007.29099474 3380070.83844106 8745831.25183801 2810788.80918079 1307759.32679762 2577600 4242400
1982-08-22 8 4 22 1982 20075520 7327300 1423400 589210 5045029.12963782 3192967.17679042 8412607.91855746 2621176.88871594 1183000 2577600 4242400
1982-08-29 8 5 29 1982 20075520 7327300 1423400 589210 4975000 3166000 8316000 2414883.00077915 1183000 2577600 4242400
1982-09-05 9 6 5 1982 20058357.9478564 7315686.44280073 1422811.17299305 601908 5084896.62487627 3159817.03023052 9097336.02457562 2399565.27526067 1240925.05579714 2577600 4242400
1982-09-12 9 7 12 1982 20051453.6814035 7311014.32709463 1422574.28881879 614605 5187686.18338883 3147809.64223126 9096400.46757619 2384395.51710535 1320514.77662 2577600 4242400
1982-09-19 9 8 19 1982 19977371.5677792 7259397.33987376 1415957.11980819 627303 5250011.25298142 3120592.31703063 9067831.85267529 2354550.79444871 1400983.77032714 2577600 4242400
1982-09-26 9 9 26 1982 19937350.4599333 7230975.18137597 1411001.44469392 640000 5298736.95497119 3089668.71628122 9056641.11776639 2335229.05512549 1420000 2577600 4242400
1982-10-03 10 10 3 1982 19783938.5295283 7064192.09630866 1399821.27280805 652000 5284654.76560079 3079477.40660979 9009874.98853098 2309676.97619147 1420000 2577600 4242400
1982-10-10 10 11 10 1982 19640054.2419607 6985027.11886931 1396297.50515738 664000 5245281.80734319 3065793.20375265 8797275.37367344 2276360.73613395 1420000 2577600 4242400
1982-10-17 10 12 17 1982 19469599.8385158 6893681.53403891 1391765.85708464 676000 5194940.91652046 3058208.17553836 8597055.80618327 2250681.35964826 1420000 2577600 4242400
1982-10-24 10 13 24 1982 19291551.2637119 6793442.2655321 1384437.0845091 688000 5145658.11322193 3057932.23953836 8486884.31757383 2229256.86369732 1420000 2577600 4242400
1982-10-31 10 14 31 1982 19096446.4933179 6661359.74345793 1371486.30084907 7e+05 5068960.50592223 3053403.74079551 8354876.21276258 2207945.98926572 1420000 2577600 4242400
1982-11-07 11 15 7 1982 18558654.4824036 5829527.58113889 1271159.22533786 695796.1679 4858176.39688026 3043333.42288122 8297727.50007687 2177417.97471375 1420000 2577600 4242400
1982-11-14 11 16 14 1982 18012773.8750036 5495814.27 1231738.365 694490.187557143 4736130 3036323.60138122 8244145.06901973 2159860 1420000 2577600 4242400
1982-11-21 11 17 21 1982 17956178.96 5495814.27 1231738.365 690411.314157142 4710640 3017379.23229551 8200729.91250544 2149320.83282857 1420000 2577600 4242400
1982-11-28 11 18 28 1982 17956178.96 5495814.27 1231738.365 687096.077257142 4685160 3006473.87290979 8157705.49986258 2144980 1420000 2577600 4242400
1982-12-05 12 19 5 1982 17395289.4243 5068443.25430233 904735.980010452 766683 3855100 2989798.59513836 8806014.54309646 2144525.26739571 1420000 2577600 4242400
1982-12-12 12 20 12 1982 17010262.4341242 4938259.271 873125.9714 783365 3855100 2978635.38446693 8372762.55506789 2138830 1420000 2577600 4242400
1982-12-19 12 21 19 1982 16791298.9912819 4938259.271 873125.9714 800048 3853781.33904132 2963630.18963836 7965713.95684518 2135760 1420000 2577600 4242400
1982-12-26 12 22 26 1982 16575610.2597681 4938259.271 873125.9714 816730 3852728.92246983 2942934.41528122 7441367.87196517 2132680 1420000 2577600 4242400
1983-01-02 1 23 2 1983 16321656.8173687 4674630.04133276 683424.591243221 786576 3882774.14393944 2875372.0000836 7235454.09234685 2157844.90639436 1370000 2578080 4242400
1983-01-09 1 24 9 1983 16100255.84119 4434209.46630276 684747.639653529 756422 3918260.52922885 2822939.96581006 7149286.85220055 2181304.0408053 1320000 2578560 4242400
1983-01-16 1 25 16 1983 15872254.5231116 4178021.84456378 683228.54730542 726268 3916180.56144483 2746963.70244827 6796925.89755321 2170055.67936262 1270000 2579040 4242400
1983-01-23 1 26 23 1983 15675942.4473061 3941539.45711758 684997.772569835 696114 3911179.03920765 2680786.53051633 6474471.06737775 2167193.4847546 1220000 2579520 4242400
1983-01-30 1 27 30 1983 15476151.1208595 3692679.2263438 684176.409964567 665960 3874024.19776116 2606787.82930213 6151841.49736366 2152023.0151743 1170000 2580000 4242400
1983-02-06 2 28 6 1983 15318611.099334 3171025.63927389 353112.761398529 621063 3855677.54337949 2552081.51616106 6107135.38020465 2142822.36540072 1132500 2542500 4205550
1983-02-13 2 29 13 1983 15191456.9576146 2734571.30818495 353400 576165 3821980.05094813 2502156.76822213 5985961.32444604 2171785.28390983 1095000 2505000 4168700
1983-02-20 2 30 20 1983 15129975.9001012 2549711.98766977 353400 531268 3812282.91453638 2463324.56261776 6030748.90877461 2212154.842215 1057500 2467500 4131850
1983-02-27 2 31 27 1983 15087725.2702413 2482325.69621275 353400 486370 3816667.0489518 2437582.14433004 6142713.70344604 2258980.98571558 1020000 2430000 4095000
1983-03-06 3 32 6 1983 14944734.3599686 1941315.04686334 340991.177817779 402130 3736090.44474377 2389102.27973754 6691458.58561747 2238764.7346963 995000 2400000 4072500
1983-03-13 3 33 13 1983 14884851.9736671 1839633.39190078 346264.915199083 317890 3737792.34235149 2379318.94628577 6770300 2280491.65655062 970000 2370000 4050000
1983-03-20 3 34 20 1983 14729914.0756081 1636919.22922268 342436.727615841 233650 3677529.93388603 2349217.54974742 6770300 2233205.08391435 945000 2340000 4027500
1983-03-27 3 35 27 1983 14533823.8578277 1450903.48534441 339091.194158954 149410 3598843.6743235 2336838.96826808 6770300 2191825.2846559 920000 2310000 4005000
1983-04-03 4 36 3 1983 14591391.6490992 1591600.04765869 352828.76727324 173308 3661572.2809235 2348334.93519665 5004630 2238000 882500 2282500 3976880
1983-04-10 4 37 10 1983 14307032.6660246 1471935.67647725 300622.178257295 197205 3551340.60300262 2357155.19916808 5004630 2221827.98071642 845000 2255000 3948750
1983-04-17 4 38 17 1983 14150879.9535524 1492570.50571141 303087.988047422 221103 3494231.52673908 2407797.39168237 5004630 2242940.94844876 807500 2227500 3920630
1983-04-24 4 39 24 1983 14296047.7604667 1911155.38211141 348662.261061708 245000 3743229.91866765 2498319.26073951 5004630 2313405.06461369 770000 2200000 3892500
1983-05-01 5 40 1 1983 14464820.8608524 2329291.99396855 390176.368061708 267000 3946929.79011051 2573062.61458237 4699107.03371429 2347320.42766646 1183000 2275600 3962400
1983-05-08 5 41 8 1983 14649709.6665952 2724521.49429712 437297.748790279 289000 4162381.72976765 2649448.28276808 4552434.34372857 2366941.86497173 1343934.34405188 2351200 4032300
1983-05-15 5 42 15 1983 14881549.2245238 3186830.01486855 497700.454204565 311000 4420274.00758194 2727537.75291094 4306338.16491428 2360102.05169243 1376837.34911688 2426800 4102200
1983-05-22 5 43 22 1983 15346034.1132524 4005538.59908284 553400 333000 4970492.28801051 2970328.74006808 5154019.7203617 2566030.03887814 1420000 2502400 4172100
1983-05-29 5 44 29 1983 16238791.7147437 5205184.16197677 553400 354217.896838734 5693582.61968606 3202837.41133951 7627625.63060508 2796733.56767814 1420000 2578000 4242000
1983-06-05 6 45 5 1983 16935477.6366722 6041283.82367677 553400 386250 5855100 3382770.20545379 9107300 2923173.93736386 1420000 2577900 4242100
1983-06-12 6 46 12 1983 17558773.1322722 6738756.68376248 553400 417500 5855100 3502984.64179665 9107300 3001558.76127814 1420000 2577800 4242200
1983-06-19 6 47 19 1983 18093835.8848437 7149500 553400 448750 5855100 3590920.06411094 9107300 3046462.58747814 1420000 2577700 4242300
1983-06-26 6 48 26 1983 18658490.0476579 7327000 553400 480000 5827178.29422116 3631739.98354776 9082195.52802773 3090019.63657814 1420000 2577600 4242400
1983-07-03 7 49 3 1983 19019768.9736754 7260849.7379523 673713.459914286 507303 5828124.75871628 3647000 9084427.36684119 3123738.66739243 1420000 2577600 4242400
1983-07-10 7 50 10 1983 19825963.6094258 7289160.52141442 899271.8973 534605 5824148.44687439 3647000 9081045.62408796 3129598.01973336 1420000 2577600 4242400
1983-07-17 7 51 17 1983 20016209.5992423 7296245.70855066 1013190.64532857 561908 5830953.96258583 3647000 9075233.81185223 3052270.182183 1420000 2577600 4242400
1983-07-24 7 52 24 1983 20075520 7327300 1126763.27759286 589210 5818315.45417823 3626896.18618308 9074226.92749828 2935528.20538561 1420000 2577600 4242400
1983-08-07 8 1 7 1983 20075520 7327300 1247868.14260714 589210 5651629.9101112 3531708.57352739 8924359.55899442 2786326.33077331 1355537.58025515 2577600 4242400
1983-08-14 8 2 14 1983 20075520 7327300 1328305.89292143 589210 5393960.76032925 3362047.52281461 8727857.25075156 2631238.12930715 1238070.23717846 2577600 4242400
1983-08-21 8 3 21 1983 20075520 7327300 1392007.11132143 589210 4975000 3166000 8316000 2451034.5707728 1183000 2577600 4242400
1983-08-28 8 4 28 1983 20075520 7327300 1423400 589210 4975000 3165450.34494286 8316000 2307214.5228475 1183000 2577600 4242400
1983-09-04 9 5 4 1983 19836451.9571021 7255560.09382577 1413214.23307944 589210 5030462.82940964 3151754.37317942 8725046.98614421 2278423.44670637 1214789.24947714 2577600 4242400
1983-09-11 9 6 11 1983 19828424.0610604 7192183.84136081 1405039.86382857 601908 5055140.04749869 3119945.77979573 8690204.42593556 2254645.15459187 1285297.44801714 2577600 4242400
1983-09-18 9 7 18 1983 19746295.292549 7176958.57012058 1403347.83918966 586609.537571424 5059395.73325036 3077372.9220254 8474036.79565081 2225428.89595554 1324899.59145143 2577600 4242400
1983-09-25 9 8 25 1983 19667056.5806991 7136583.630211 1401881.36206134 576650.456718231 5040811.44184632 3026510.15007873 8251211.35408257 2197350.76120293 1411943.79294429 2577600 4242400
1983-10-02 10 9 2 1983 19525842.6236382 7060386.07912413 1395983.73820587 550610.587661088 5023817.21435117 3015497.68323587 8016594.62849922 2176832.83013278 1420000 2577600 4242400
1983-10-09 10 10 9 1983 19311265.4462529 6846155.02079281 1382000.625158 526431.214803945 4988348.43950915 3007642.9029073 7794108.84815195 2157102.5540079 1420000 2577600 4242400
1983-10-16 10 11 16 1983 19101902.4132772 6615950.72291676 1366631.2747534 509380.438261087 4943784.66095358 2996281.34509301 7539293.60803892 2137301.35275146 1420000 2577600 4242400
1983-10-23 10 12 23 1983 18949201.9095339 6401570.69157837 1354150.7417176 511011.979103945 4884184.31649389 2986369.70489301 7343506.99371422 2118015.10723727 1418539.32618429 2577600 4242400
1983-10-30 10 13 30 1983 18850220.1716076 6293996.84409896 1353360.41367303 594808.823875373 4850665.33647991 2982719.88399301 7175261.20291219 2107324.61565398 1420000 2577600 4242400
1983-11-06 11 14 6 1983 18911791.4792443 6361837.07254138 1372169.70889 7e+05 4915780.93396911 3005599.42692159 7356041.99691614 2140634.05135398 1420000 2577600 4242400
1983-11-13 11 15 13 1983 18412605.7562157 5495814.27 1231738.365 712500 4761620 3027167.89523587 7645808.18483042 2167300 1420000 2577600 4242400
1983-11-20 11 16 20 1983 18125740.0468691 5495814.27 1231738.365 725000 4736130 3034056.25803587 7861958.26414471 2159860 1420000 2577600 4242400
1983-11-27 11 17 27 1983 18063622.6314265 5495814.27 1231738.365 731126.0871 4710640 3025951.5603073 7913556.32294471 2152420 1420000 2577600 4242400
1983-12-04 12 18 4 1983 17956178.96 5495814.27 1023400 750000 3855100 3018507.35856444 8582471.50540185 2144980 1420000 2577600 4242400
1983-12-11 12 19 11 1983 17630529.4656132 4938259.271 873125.9714 766683 3855100 3007040.67676444 8281056.22934471 2141910 1420000 2577600 4242400
1983-12-18 12 20 18 1983 17405538.2530995 4938259.271 873125.9714 771788.921985714 3855100 2980499.6121073 7773371.04777328 2133576.45305714 1420000 2577600 4242400
1983-12-25 12 21 25 1983 17193620.1007714 4938259.271 873125.9714 793901.128 3855100 2961878.54886444 7235900.07575899 2135760 1420000 2577600 4242400
1984-01-01 1 22 1 1984 16673088.2582285 4944088.21842045 683551.29658353 816730 3864418.6732943 2819110.33249301 7150398.5932658 2137877.04539619 1420000 2577600 4242400
1984-01-08 1 23 8 1984 16403983.9325395 4676696.01064818 683270.40416913 786576 3901391.84824809 2798504.78569159 7060611.53443263 2153694.45369423 1370000 2578080 4242400
1984-01-15 1 24 15 1984 16146095.9046318 4430555.49871239 686041.008142074 756422 3917933.27631139 2759407.07804473 6658886.33959305 2145450.78715793 1320000 2578560 4242400
1984-01-22 1 25 22 1984 15898086.8393449 4174266.12717959 683104.851900698 726268 3922614.01972426 2720568.7951583 6439799.73933551 2190745.59560582 1270000 2579040 4242400
1984-01-29 1 26 29 1984 15658915.9650322 3919941.95498224 681473.667893811 696114 3903935.42626101 2665828.8039037 6228539.22495807 2199285.14110633 1220000 2579520 4242400
1984-02-05 2 27 5 1984 15457736.1176623 3689867.81875958 351584.543510839 665960 3872662.78187605 2609076.76562446 6239108.03564757 2185975.15570034 1170000 2580000 4242400
1984-02-12 2 28 12 1984 15271191.8909153 3146507.68689052 351454.216762215 621063 3832489.78454721 2553218.89007865 6017559.97289549 2183556.23545868 1132500 2542500 4205550
1984-02-19 2 29 19 1984 15126890.7719033 2649805.34391846 353176.916980552 576165 3784688.74468737 2497284.52639517 5691012.09830405 2159023.19692827 1095000 2505000 4168700
1984-02-26 2 30 26 1984 15019068.1167566 2256163.55031612 353400 531268 3721937.09341871 2439671.06217582 5316861.53104175 2125027.26068897 1057500 2467500 4131850
1984-03-04 3 31 4 1984 14947065.3379981 1956511.51739087 353400 486370 3636899.29941809 2378543.31833044 4963362.81904175 2091557.85465395 1020000 2430000 4095000
1984-03-11 3 32 11 1984 14940700.97 1188498.596 326876.7835 402130 3570250 2326760 4903525.11319889 2083740 995000 2400000 4072500
1984-03-18 3 33 18 1984 14940700.97 1188498.596 326876.7835 317890 3541290 2289620 5096532.36118461 2094700 970000 2370000 4050000
1984-03-25 3 34 25 1984 14820546.2027914 1188498.596 326876.7835 233650 3512340 2290044.22941429 5270416.96112747 2105660 945000 2340000 4027500
1984-04-01 4 35 1 1984 14718658.4374239 1188498.596 326876.7835 149410 3483380 2293616.22798571 4904970 2116620 920000 2310000 4005000
1984-04-08 4 36 8 1984 14615737.2834421 1309187.88201429 277686.5879 173308 3480010 2315672.63027143 4887684.08552857 2146920 870000 2282500 3976880
1984-04-15 4 37 15 1984 14664632.4971758 1492720.19894298 301873.045517789 197205 3553943.96778079 2408735.32622857 4904970 2259952.97448617 820000 2255000 3948750
1984-04-22 4 38 22 1984 14745502.11079 1731067.02662869 332085.332317789 221103 3694093.41465222 2484859.17618571 4904970 2342950 770000 2227500 3920630
1984-04-29 4 39 29 1984 14683973.1708692 1790400.76753297 337021.36223824 245000 3690482.84150004 2523505.3335 4904970 2310641.45343628 720000 2200000 3892500
1984-05-06 5 40 6 1984 14748824.2692264 2035525.11709011 363072.325981097 267000 3789106.3305429 2567943.22738571 4190440.29428571 2322213.18005357 1183000 2243915.49970152 3962400
1984-05-13 5 41 13 1984 14863484.3020978 2392334.77584725 401623.126666811 289000 3965723.88310004 2702043.9472 3937060.80838571 2497520.335325 1420000 2351200 4032300
1984-05-20 5 42 20 1984 15006948.3070549 2785356.67247582 449216.573595383 311000 4213794.01040004 2864899.05231429 4471879.1491857 2727341.21933929 1420000 2426800 4102200
1984-05-27 5 43 27 1984 15296439.4455264 3350799.75691868 533728.374223954 333000 4544785.1442429 3056371.6832 5001038.64599999 3006185.58318214 1420000 2502400 4172100
1984-06-03 6 44 3 1984 15648169.9339549 4016400.21461868 553400 355000 4907367.02752861 3197392.73482857 5509911.69089537 3201676.54371071 1420000 2578000 4242000
1984-06-10 6 45 10 1984 16404346.1144407 5091623.22480439 553400 386250 4982011.69517327 3168867.2426982 7440099.79533823 3378296.75706786 1420000 2577900 4242100
1984-06-17 6 46 17 1984 16997599.9517835 5769737.40374725 553400 417500 5545931.79623041 3359175.57585534 9107300 3467950 1420000 2577800 4242200
1984-06-24 6 47 24 1984 18037944.8110861 6822353.99003111 553400 448750 5855100 3517940.76288391 9107300 3467950 1420000 2577700 4242300
1984-07-01 7 48 1 1984 18758402.6380861 7327300 693619.579171429 480000 5855100 3601149.57278391 9107300 3467950 1420000 2577600 4242400
1984-07-08 7 49 8 1984 19077404.9065618 7248573.75582176 808549.897628572 507303 5823141.36858716 3647000 9080201.89011193 3467950 1420000 2577600 4242400
1984-07-15 7 50 15 1984 19302213.3253083 7184171.35792987 936128.813385715 534605 5717110.36467274 3622605.91009992 8989140.94607732 3402697.60800484 1420000 2577600 4242400
1984-07-22 7 51 22 1984 19696408.6594761 7179554.62246287 1058532.85218571 561908 5347872.4151866 3368079.13737047 8651250.47396564 3257170.85475813 1420000 2577600 4242400
1984-07-29 7 52 29 1984 20075520 7327300 1187222.51194286 589210 5093769.01708093 3213128.24871886 8486982.36900885 3095552.90960506 1419478.28809593 2577600 4242400
1984-08-05 8 1 5 1984 20075520 7327300 1301161.09468571 589210 4975000 3166000 8316000 2939355.44609849 1394470.96717393 2577600 4242400
1984-08-12 8 2 12 1984 20075520 7327300 1390593.88792857 589210 4975000 3166000 8316000 2786807.79118608 1328619.78142919 2577600 4242400
1984-08-19 8 3 19 1984 20075520 7327300 1423400 589210 4975000 3163724.7248 8316000 2626348.53716633 1193231.58592037 2577600 4242400
1984-08-26 8 4 26 1984 20075520 7327300 1423400 589210 4975000 3156843.82894286 8316000 2469317.4707152 1183000 2577600 4242400
1984-09-02 9 5 2 1984 19832766.5432106 7254701.07492447 1413116.64536571 589210 5016824.49165578 3137680.93966655 8548949.9718818 2410833.37331335 1217086.70443286 2577600 4242400
1984-09-09 9 6 9 1984 19859905.6115445 7195428.71070913 1405645.62755131 601908 5040342.12036379 3113320.45915353 8572274.72848413 2367696.93836904 1313916.36221857 2577600 4242400
1984-09-16 9 7 16 1984 19898931.6394684 7203083.28780822 1407028.18566959 614605 5074691.53477824 3091661.62853462 8522568.66556003 2331948.93081486 1389081.35497857 2577600 4242400
1984-09-23 9 8 23 1984 19830756.2210636 7183631.66481415 1403773.25094986 615421.142926732 5080197.65629064 3063466.83146481 8354213.96158156 2301545.67345905 1420000 2577600 4242400
1984-09-30 9 9 30 1984 19743375.7754323 7160697.74480944 1403741.01373025 584481.850176596 5075449.36928523 3031533.28185032 8137841.3596746 2273573.53051772 1420000 2577600 4242400
1984-10-07 10 10 7 1984 19615134.5297126 6837726.59153555 1394834.89378323 556080.899178272 5041220.72154135 3030212.05640746 8148991.87724045 2244690.08379453 1420000 2577600 4242400
1984-10-14 10 11 14 1984 19394422.2565125 6681670.39364986 1380291.78774025 532649.2950497 4999266.16649929 3027653.14479317 7963378.8340768 2217611.57632012 1420000 2577600 4242400
1984-10-21 10 12 21 1984 19143046.1421974 6483268.09649049 1362588.70835458 525505.958292557 4935007.66677019 3025282.6629646 7768376.50335198 2198879.09730881 1413467.39139429 2577600 4242400
1984-10-28 10 13 28 1984 18893684.4451356 6250299.3203345 1343707.21323711 520976.836878272 4857828.88131886 3025496.64440746 7594603.16666488 2189437.95032352 1420000 2577600 4242400
