"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
2005-10-23 10 12 23 2005 200695.573028571 431174.543088129 585770.273173844 37100.8330714286 158675.730814286 179459.475962719 308409.110253111 18989.7554571429 84785.2696857142 125741.971214286 126902.302 153002.802528571 160565.779085714 1197169.35890042 1309923.26671931 1334185.0892336 1348997.65386217 1362634.0199336 1364456.83017645 1368552.69867645 33795.8263517768 52035.5401288616 128897.874257143 134370.714078571 140100.963035714 16308.1020857143 257369.492133571 256276.599376429 218515.522492857 219687.754107143 1672918.81501216 1711277.16896931 1777314.86671216 1765183.95545502
2005-10-30 10 13 30 2005 156791.432957143 395196.066783817 515094.931169532 30339.1789714286 135362.007642857 209414.451198789 307087.641581242 26620.1700428571 84172.3770142859 119940.317285714 120803.127357143 163330.738257143 156824.951971429 1263710.48121476 1346176.27186196 1367091.97807624 1378540.57516196 1392637.10660481 1392660.90826196 1399372.97557624 34601.8319163733 54864.9231834924 151434.076628571 132289.854202857 134420.102517143 38128.2712714286 283854.539942037 283340.820842037 246857.147388571 247303.42846 1697120.04940767 1727816.25323624 1795069.81896481 1793419.57073624
2005-11-06 11 14 6 2005 130885.312628571 107040.502585715 190056.715757143 23020.1694 105235.060114286 32210.253328571 93925.916828571 19402.3175142857 83541.6331 133285.113057143 135191.2291 177161.484528571 185200.494228571 450357.001628571 448631.336314285 469818.778114285 482153.986928571 496861.427571428 497623.0806 499816.8 53303.072684524 73001.2542907736 162547.467042857 133932.366892857 132234.51535 26602.3188 267954.531321429 267914.861892857 243439.824464286 241896.683692857 810286.057921424 852180.941435714 926993.516778574 925753.847135714
2005-11-13 11 15 13 2005 112365.6399 675216.828842857 739437.666757143 19328.9290714286 95601.3393857143 357904.845126648 472597.345357821 16585.7880857143 73513.2015571428 120235.854528572 121925.772185715 156747.596585715 169332.873214285 2379214.5008597 2417183.04483113 2439263.04877398 2452108.00974541 2469641.89717398 2470794.29407398 2473444.21190256 61703.8499578542 77563.5875127799 151301.184042857 137476.433641429 135647.672984286 25800.9963428571 267202.398955715 267166.696470001 241957.774612858 242029.179584286 2791688.2811297 2834868.4541297 2903085.98697256 2900644.33364398
2005-11-20 11 16 20 2005 91795.0577142857 667203.604271428 723488.573 16514.3831142857 85985.4699 240761.473153632 336533.682997391 14021.1595285714 65859.4187857143 110197.9391 112102.071671429 139263.729414286 171943.121614285 1646205.30981641 1704639.31198784 1722746.42265927 1734329.89580212 1751863.7832307 1752024.44441641 1754612.8746307 37889.0803141491 55641.5732808442 146542.836085714 136627.111175714 136549.75579 18775.5405428571 258542.166004286 260093.240661429 234309.11209 235249.277547143 2049560.67523498 2086498.86364927 2151199.70164927 2141762.34459213
2005-11-27 11 17 27 2005 90882.6608571429 150592.881566836 198777.352981122 16476.6971571429 75395.7159428571 114551.834085714 184387.879614286 11960.3327142857 66924.5429428571 105118.268771429 106516.616128572 126143.065914286 173212.543328571 623326.743195408 693324.383795408 711373.973795408 723104.223823979 739067.201881122 739799.102838265 743149.186081122 38938.6659866907 41996.0539775202 152477.3826 126551.67136 132855.14356 19743.4746 250712.015845714 250366.891817143 226937.143831429 226022.763502857 1024102.20732684 1055720.72536969 1126715.11821255 1104018.25465541
2005-12-04 12 18 4 2005 64113.7304571429 95408.9426571398 135887.627571426 12856.8618 55925.9604 915056.043685714 957337.704128571 9510.7455 65920.9064 91759.5887 92814.7955 111786.699714286 178292.213657143 1251810.51952857 1014183.92945714 1026293.02252857 1036585.25577143 1048628.89428571 1049198.15058571 1049803.10937143 34553.5269345347 46733.2349368918 142726.637057143 120176.199147143 133634.05279 14606.2836 235139.186618571 235853.236332857 214414.893661429 214859.191261429 1320818.34371857 1346708.59627571 1419886.79116143 1380274.88326143
2005-12-11 12 19 11 2005 73806.9553285714 600001.010497098 648568.291897098 12714.0518571429 62483.3169428571 69153.7313571429 228305.693827188 7176.19962857143 65512.3112857143 87076.6126571429 87324.5465857144 106232.979714286 169049.2368 1261119.03355868 1825189.89618725 1837888.08027296 1846305.93301582 1855318.82718725 1855277.17428725 1856752.8770301 35335.2410094079 41268.0760587187 137460.520414285 119992.331345714 134806.879445714 15546.4490571429 240921.600874285 241586.063802856 220445.241845714 221482.597402856 2116153.49773296 2128808.04544725 2197045.41300439 2153117.47127582
2005-12-18 12 20 18 2005 83375.2215 625547.579942247 717572.720342247 16389.4244142857 59821.4982857143 68148.1113428569 233025.878668785 17278.0196142857 58724.8720571429 96446.5316857143 96206.5316428572 125246.536828572 159976.838485714 1302697.76967166 1902539.53951452 1914424.50031452 1921192.10482881 1931347.47854309 1929661.52782881 1935580.20657166 35398.6294891658 37869.9965073628 176632.097657143 103318.477128571 121919.472185714 43584.8011714286 246234.527442857 236489.732314286 217568.414885714 216562.794871429 2151238.53847166 2180478.87427166 2250592.60580023 2212099.37578595
2005-12-25 12 21 25 2005 81976.8741428571 555748.664803513 657536.451574941 20596.3673142857 82074.0642428571 105550.432071429 304983.373246883 26223.4757571429 72196.61 126371.165128572 127015.793342857 184552.332542857 197123.574457143 1536530.48629823 1791145.80399823 1816458.86636966 1839792.42425537 1885067.14308395 1884442.34958395 1900387.47639823 42244.940847943 52063.0442090275 375796.430742857 93890.232615714 146061.481601428 97213.9016571429 393756.393601428 383708.127344285 375751.439972857 376808.630244285 2343457.93665681 2496722.75741395 2634443.11258538 2643575.01504252
2006-01-01 1 22 1 2006 69062.4916714286 111044.762685969 181941.965428827 19311.0778285714 64790.0942142857 305162.029423163 406741.551694592 20885.9541428571 76593.9661571429 139763.564214286 147820.425157143 203585.724371429 363504.784714286 1168359.8971377 1198499.83507514 1221365.29370371 1241126.61954657 1269639.02133228 1269777.86433228 1284715.38766085 42818.6038808134 88096.9172189036 422154.124971429 422154.124971429 470818.596471429 80989.1053714286 749860.462599018 759956.332170447 759274.846328572 759471.21 2168435.21488943 2372014.75537514 2549212.14238943 2664670.01424657
2006-01-08 1 23 8 2006 77367.2865428571 355169.756547563 432070.927304706 18069.4247142857 76078.0301142857 125592.377691199 269222.752204767 31543.1461285714 74195.5157285716 131275.8565 140873.874742858 253483.481628572 316235.07168834 1644789.6396368 1619797.14006689 1640155.49080975 1655995.49363832 1696624.92238118 1694145.58309546 1709009.71798118 37922.9303124913 92511.2709407462 280437.074957143 330437.074957143 359377.906571429 99838.0343571429 622110.767142697 618205.31189984 628493.326528571 628953.4919 2384951.64802403 2487310.67456688 2648231.69503831 2847447.59838117
2006-01-15 1 24 15 2006 58807.9443857143 335294.897836975 412021.523108403 18035.7057 68580.5081142857 127011.944999493 251182.161061362 36132.8990142857 111286.431442857 187961.486457143 203321.4892 310964.483628571 403716.882717404 1720110.17894082 1624041.50037043 1645502.66122757 1666436.21868471 1698992.91871328 1700821.67937043 1717405.48398471 35648.3119768689 49591.0032402428 276503.851114286 326503.851114286 355766.0051 89373.2391 630617.60639908 633773.309441937 648978.619442857 647655.644 2535080.331899 2751001.03161328 2925604.037999 3086332.66174186
2006-01-22 1 25 22 2006 66001.9952571429 303457.376295572 375060.694867001 13489.5891857143 54890.5883142857 78891.5552164364 215975.785144361 20560.6648285714 81905.2691714286 148996.190242858 159094.043285715 239327.446042858 327541.934854383 1410180.07762198 1551944.26052768 1570549.22252768 1587390.87842768 1611198.48598482 1612275.51097054 1631279.15072768 35199.8091046298 46543.0665614547 232726.653214286 282726.653214286 305024.839014286 53702.4889285714 515623.664154503 518815.069683075 508358.429042858 508802.726642858 2257707.68349911 2383820.76387054 2511014.83617054 2609293.86198482
2006-01-29 1 26 29 2006 56356.3737 289515.14486827 359628.876396842 13566.9445714286 58887.2832428571 92163.3722720829 251561.049677942 21223.1442857143 72972.1473285714 131911.000828572 139815.134471429 213031.015314286 302254.049224153 1436206.925305 1541459.01690086 1558982.98697228 1573432.57632943 1597587.29138657 1597355.22522943 1615198.53420085 34774.54508245 41478.2983666026 280595.752671429 330595.752671429 353647.657614286 63381.8295 592243.153497102 585677.863068531 569984.886328571 570621.580657143 2242874.67050086 2354835.68222943 2494323.31044371 2595408.94832943
2006-02-05 2 27 5 2006 51875.7117428571 273776.013920376 336890.074777519 10665.1258714286 52234.7200714286 281803.516391678 433369.92253809 14749.0935428571 71734.4611571428 127533.479385714 134699.761657142 193470.020085714 288097.89878788 1582234.44745359 1530688.11294744 1552724.48051887 1568241.17750458 1591431.92544744 1592352.2561903 1609162.17654744 34540.6612761452 48690.4701280811 282833.108442857 332833.108442857 359108.154457143 52387.4473714286 606182.221255683 611775.610684255 585882.409828571 586336.624785714 2328183.12254744 2473954.38824744 2599220.52631887 2654347.14773315
2006-02-12 2 28 12 2006 41089.5941142857 324811.8344153 372754.322315301 8279.00974285714 37703.8083857143 46527.0568916606 195345.613336028 14759.0109 67039.5842857143 109902.401857143 115844.882257143 161385.386257143 216037.065349551 1342201.13077211 1586666.64945036 1613824.34025036 1627914.92127893 1647045.50320751 1648219.71829322 1663734.43180751 34212.762447672 77834.1546966822 294687.890585714 332187.890585714 351875.827985714 35839.3452428571 511802.872197366 513232.955097366 491986.266228572 491420.976871429 2252623.19467894 2336654.9452218 2428531.32526465 2462109.51307894
2006-02-19 2 29 19 2006 49422.1575857143 268491.391006566 314503.961206567 8265.12544285714 39883.6434857143 59738.1924857142 215446.878557143 17363.3088857143 63229.3356714286 103999.590885714 108744.054542857 146549.019971429 197135.231175903 1164487.70105329 1426398.06865329 1446936.91529614 1456735.26415329 1472529.647139 1471724.357739 1487536.59196757 33722.4698806974 72498.9649682664 281438.301442856 318938.301442856 337501.610542856 39179.5111285714 480768.761659899 478961.81918847 456511.879728571 458138.326299999 1974687.15485329 2029123.52821043 2108900.732539 2131149.33155329
2006-02-26 2 30 26 2006 61535.2176 281704.497597458 335742.193197458 8582.48087142857 51496.8687 84093.2381571429 259495.812042857 23236.3677857143 65708.6749571429 113605.543014285 117764.8826 176213.818657143 215341.63871156 1244151.72648553 1399826.09784267 1419002.2996141 1428040.9789141 1443900.81645696 1442768.25427124 1461412.88569981 33251.4878247265 72231.6479241237 391356.3376 428856.3376 482656.016628571 71486.2937571429 730113.592448812 720339.045248813 699582.336357143 697678.203785714 2155245.13838553 2275871.93678553 2362583.35722839 2375749.64057124
2006-03-05 3 31 5 2006 48563.3144571429 260836.189258389 309897.355044103 10922.9771571429 56044.9686857143 191703.818028572 356401.596614286 17859.1767428571 73231.9820857143 133561.249057143 139112.985585714 203319.9392 256456.226947873 1331351.46227945 1341722.34620802 1365765.98686516 1377736.23693659 1395030.1243223 1395339.54586516 1402743.84470802 39149.309016654 129207.738572034 439386.098242856 476886.098242856 517108.915342856 80477.3697428571 809020.906119564 811436.774319564 786980.037914285 787521.525614285 2262031.33355087 2381692.18136515 2468451.20512231 2490360.63052231
2006-03-12 3 32 12 2006 47188.7687571429 500318.888889192 547579.062617764 8191.737 45044.6361428571 76998.3608571427 126678.369728571 14382.1513285714 70512.6427571429 122307.032171429 127959.925742857 181999.604814286 280437.498168306 1859794.04507154 2103071.7833144 2127262.20085726 2139327.65755726 2155726.99932869 2156379.56142869 2169500.22492869 35446.8808188997 79485.7190394981 355050.797828572 380050.797828572 411185.348842858 54928.2742714286 680926.0071154 683230.8009154 619866.377842858 619148.361185715 2862261.16124297 2952459.52445726 3039476.39950011 3061671.44478583
2006-03-19 3 33 19 2006 57143.8118571429 501874.086333507 550453.268562078 7049.25745714286 51766.6208142857 85725.6351428571 117768.616071429 14885.9530714286 68864.378 116858.436157143 121674.304785715 177459.438714286 273903.120998087 1702303.98181689 1980306.35435975 2003610.16017404 2015120.24487404 2032150.33055975 2031854.79331689 2039701.40628832 32607.7772289329 62228.3232986392 434502.712842857 459502.712842857 487929.825357143 60297.5314285714 754223.454712879 750504.445784308 684057.463685714 685307.050685714 2755901.02447404 2833891.12104547 2920459.73154547 2938114.61073118
2006-03-26 3 34 26 2006 67620.5079428571 523981.689596291 584418.064024862 7090.91035714286 54243.9766285714 104033.076428571 148867.4646 24555.3762857143 77625.3713 143833.647585714 151235.962957143 213852.172485714 332014.256458269 1746953.58442986 1841584.1130484 1861849.24063412 1877010.89623412 1900027.09869126 1899253.54483412 1921809.58191983 33476.5469946948 77705.0087798528 521583.058971429 546583.058971429 607695.797157143 112560.0201 1075415.95391997 1066851.32429139 957915.363828571 963915.3649 2896911.72567698 3039295.22217698 3135215.90046269 3150288.2998484
2006-04-02 4 35 2 2006 74548.7736428571 213271.586910401 316521.192124687 11246.283 78158.6916428571 157324.986771429 223977.560657143 59613.2337857143 117040.482057143 242011.082885715 257301.664128572 332762.834628572 295259.356857143 1161442.11969612 1143225.36868183 1164946.36429612 1176603.22588183 1204802.23918183 1199674.96553898 1218968.19212469 34881.748570204 105827.946970099 850589.398714286 875589.398714286 920673.704285714 170604.327985714 1621861.26947143 1603450.68767143 1481212.64735715 1486566.03674286 2856686.65255326 2885819.88089611 2993149.48683897 3013720.06902469
2006-04-09 4 36 9 2006 119815.558585714 256556.88389607 473171.798610356 29186.7820714286 146437.7121 289079.059885714 466377.603942857 86880.0155142857 198922.149571428 439110.622214285 464241.205214285 605176.767571428 601110.651142857 1884481.42535321 1088161.85492465 1129707.6474675 1151615.08939608 1190953.27823893 1185451.12849608 1204048.15661036 36850.2684505714 165041.214545892 813226.746857143 850726.746857143 915449.403042857 217412.270228571 1801070.88891429 1798418.98761429 1652154.32798572 1651936.14612857 3121101.04429607 3182929.8156675 3318553.64153892 3358901.41733892
2006-04-16 4 37 16 2006 115572.9132 122342.984657143 282272.269414286 34899.1797857143 143091.5958 289265.5062 461149.173257143 94078.0333285714 196254.3805 437805.498014286 461874.9238 617821.397928572 640335.782114286 1681401.76154285 1480338.67348571 1537998.18791428 1573825.63232857 1620205.14474285 1623102.9965 1655951.26682857 132728.320221768 284550.012543838 838180.883542857 875680.883542857 930912.628942857 184692.925542857 1722104.29906847 1727939.67201133 1694079.04621428 1695856.23661428 3727526.57879999 3811943.12279999 3939079.67442857 3990507.12162857
2006-04-23 4 38 23 2006 167347.4679 151811.419671429 369025.342757143 50933.5628142857 191406.976328571 326183.8599 519816.291171429 112318.036585714 208637.192628572 440326.4902 464231.287857143 617890.819428572 607507.3465 1673758.44612857 1707362.41907143 1776653.00995714 1825176.65498571 1885743.93852857 1878405.09424285 1897513.85798571 215027.621527544 565112.60154346 676664.739 714164.739 778843.758814286 181600.693585714 1584869.05174618 1580221.77818904 1511054.1375 1511651.1624 3487051.97644286 3518710.16391429 3642149.5248 3681662.25912857
2006-04-30 4 39 30 2006 239387.150185714 189517.211528572 502088.507014286 78769.6008428571 339798.407785714 530269.1856 923335.702071429 139882.339028571 288350.925871429 599390.981414286 642888.509842858 801054.4885 801006.885185715 2374995.93498572 2404139.08068572 2546633.65158572 2627809.20327143 2726131.86545714 2726738.80771429 2759577.16068572 166790.60402606 330897.332382061 659537.545857143 697037.545857143 744230.281557143 215551.774028571 1774829.69805938 1776446.22727366 1753416.57747143 1752894.92448572 4825215.94267143 4802263.2113 4919206.70325715 4974353.15938572
2006-05-07 5 40 7 2006 210476.070642857 160028.9418 403188.654642857 57239.0184857143 286629.472671429 153420.192328571 389754.729985714 120095.228057143 237800.173042857 503008.154285714 540440.227085714 684027.690742857 694298.1058 1582481.5031 1690093.69024286 1837913.88192857 1907569.43155714 1992271.59544286 1994330.43878571 2022015.73298571 213262.274754598 332841.330792133 431019.772371429 29525.439157143 69419 183068.462442857 1044824.54638198 1049273.47279626 950213.206871427 948269.404871427 3271386.01807143 3220039.8932 3322767.84542857 3381030.33517143
2006-05-14 5 41 14 2006 620164.077685714 396298.0749 1059640.34211429 174864.824614286 641865.238585714 174994.411057143 775236.45171429 292708.8126 417463.015042857 754155.30657143 812021.10202857 993766.58902857 874103.75774286 2269423.11337143 1594063.92102857 1696528.07155714 1767034.53042857 1909822.6551 1838356.19605714 1761149.5707 156431.395739215 165437.378215976 491900.444400001 243394.777614286 296446.687914286 315439.395171429 1969923.33385715 1937313.0801 1897927.30447143 1897824.16395715 3348963.10078572 3062611.31411429 3136098.93054286 3136291.32727143
2006-05-21 5 42 21 2006 910207.104685714 470764.496825048 1242184.13871076 200356.399414286 887770.075885714 283625.449335269 1149043.73569241 294392.779842857 622331.811957143 1246635.39451428 1308301.52122857 1548900.57245714 1594353.80371428 3914903.92192105 1353341.2074571 1864223.94331424 2102924.81238567 2353683.20427139 2388510.97908567 2482723.88847139 425296.501968063 441851.365637863 472065.730114286 472065.730114286 519669.0444 304387.492371429 2413691.84542857 2436789.37021428 2397889.54508571 2398534.1733 5429424.1100714 5449338.1632142 5553520 5637690.5935428
2006-05-28 5 43 28 2006 700272.521742857 375610.467900003 876290.226728573 128830.436228571 486702.235671429 154808.622328571 586929.64122857 171185.485114286 365460.361128571 790387.379157143 831871.684085714 1023994.6936 1065838.00685714 2395272.66712099 1696341.62524286 1989722.83465714 2147936.41662857 2305426.03152857 2313816.11567143 2392982.4108 391394.479905357 730970.327932792 281654.456442857 281654.456442857 317583.0579 217084.997442857 1430736.95915714 1439470.18385714 1395068.20898571 1395443.08508571 4123360.43172857 4091206.3764 4184493.00462857 4273578.64037142
2006-06-04 6 44 4 2006 787168.405028571 390960.553285719 892132.213028569 155155.069028571 638778.957042857 577166.556836157 1209787.14223616 211069.1286 555763.801157142 888463.364699999 924227.338028571 1100387.36948571 1086870.0117 3006454.45403616 2836133.6639211 3129943.30316396 3284913.90934967 3476063.03439253 3476836.58824967 3523477.91889253 235366.446201186 435119.323703652 296119.913571429 296119.913571429 341779.425857143 204610.945628571 1599661.28684286 1599320.12975714 1553938.32 1553910.5514 5387216.62479253 5270049.00056396 5355026.86697824 5433887.70750681
2006-06-11 6 45 11 2006 936476.200285714 399306.368692413 945290.598420983 182526.974742857 644142.263785714 796080.142157143 1418430.00535714 228077.3961 672660.615985714 985414.390842857 1014236.21417143 1158884.83504286 1135944.0045 3359987.17278723 3366760.7277158 3627737.96440151 3771843.11410151 3929358.51413008 3928801.15865866 3988041.4998158 309688.313800463 389728.077796697 338842.374557143 338842.374557143 375225.190971429 167934.575442857 1466397.87640113 1474966.47297256 1372736.77405714 1373131.48487143 5602194.51533008 5481883.08888722 5559728.39204437 5630942.9502158
2006-06-18 6 46 18 2006 698350.537928571 292601.141162253 617475.909919396 111635.722414286 500933.643171429 633610.0305 1091248.45932857 127445.973171429 519342.2415 838883.455585713 868367.758371429 993822.326228571 1049724.48497143 3410545.1491304 3451654.57795898 3686011.64460183 3839694.9778304 3971504.58814469 3992884.42667326 4052041.4620304 236693.654859101 388361.475547832 382117.754185714 382117.754185714 414527.677328571 106928.944714286 1158722.19038571 1172168.1432 1071719.19964285 1071752.91865714 5537933.29761612 5474329.31931612 5555697.26773041 5639219.26611612
2006-06-25 6 47 25 2006 786579.314014286 342375.420642854 689889.532285714 153252.919928571 365769.982671429 464787.765232892 899941.561947178 74641.9968 292841.705185714 473835.456514286 490171.3272 575159.110971429 615665.291693266 2245392.9646386 2290368.92141428 2434430.43474285 2565095.58204285 2692039.73694285 2695931.30788571 2711686.02144285 167005.382163952 248936.730461338 248156.07737143 248156.07737143 277862.528957144 71256.2110714286 835609.345616368 839703.230644939 729227.237657143 727668.229114286 3609788 3458619.70854285 3527511.62167142 3582640.22655714
2006-07-02 7 48 2 2006 789645.760842857 310635.910842853 606161.252871433 142234.736142857 281585.504828571 411345.270560016 615567.405788588 49872.4056 180571.544706734 302858.508692448 312494.212892448 348440.665592448 458417.536532843 1617014.23777858 1711502.95027142 1802687.09878571 1891421.66008571 1984916.55281428 1988677.21464285 2004084.8207 145969.607831892 177333.233409536 142127.628685714 142127.628685714 177885.6516 48148.7689285714 705591.424895646 709705.144638503 515938.604528572 515545.877185715 2776760 2625694.84905714 2697012.54774285 2756082.31035714
2006-07-09 7 49 9 2006 725522.113028571 944044.790337904 1182610.78335218 132868.784057143 222948.138985714 390729.81683644 550770.125993583 34383.4772142857 116217.341414285 214115.332657143 221325.2513 246076.991257143 402250.947668501 2319507.18449283 2457100.54805245 2530070.47843817 2594142.55599531 2653466.20295245 2657932.98060959 2663562.07252388 115204.585599893 149358.189458905 150228.126 205929.987130197 224217.593701626 23581.4918142857 694190 698240.248657143 459959.123401625 460373.668930197 3351251.4845255 3198764.18456836 3265805.51885408 3320702.05758265
2006-07-16 7 50 16 2006 548572.659942857 625159.943644092 777827.739501234 94113.7358142857 161990.111571429 664134.344517895 747761.416889324 25092.8970428571 78654.3595 191834.9981 197938.139685714 215565.250271429 510779.97819481 2076021.94078324 2513541.06786769 2568153.97018197 2614813.15206769 2652144.06782483 2654355.6384677 2656630.68019626 103418.38642515 139709.353000114 187945.818685714 284163.456456921 293698.003614064 20983.1442428571 694190 696645.537628572 464280.513414064 464851.753185493 3316689.74096746 3152888.71998176 3217672.86378175 3264393.53328175
2006-07-23 7 51 23 2006 658958.795357143 719378.064394933 902706.36159493 113446.631828571 142260.521271429 314875.608724186 395799.209538472 18099.1767857143 64163.1172428571 183744.418142858 188716.981014286 198654.172871429 291517.67828201 1691923.19201042 1834769.01911211 1869386.54595496 1910103.24744068 1941469.86461211 1942421.93089782 1938605.73186925 91009.3835949188 117902.917267803 201840.036042857 286920.537141453 291444.835470025 17069.7551142857 637035.858257404 638243.792357404 422504.69358431 423139.404441453 2485985.81965356 2307286.94476785 2367485.30262499 2405240.68126785
2006-07-30 7 52 30 2006 408989.8251 251705.548471173 363041.766699745 57754.7210571429 110392.085828571 130355.725757143 184603.619328571 11823.4731857143 55144.7311285714 170494.829 171633.3416 182173.508771429 193461.444671429 459097.252785462 609232.857085711 638175.672171421 662407.742614281 683593.200942851 687113.862728571 682464.605700001 85672.2472652434 110740.122642185 171949.121614286 171949.121614286 177479.039957143 19001.6562857143 498828.816266279 499461.543651993 286936.910742856 281522.033742856 1305833.97321429 1145712.29172857 1208233.29462857 1266912.31337143
2006-08-06 8 1 6 2006 403075.1133 524314.804371428 638505.237985713 64004.6395285714 97471.7529428571 112482.664714286 155236.341357143 11242.3160571429 51701.4247285714 93048.8701285714 92570.8535142857 105439.616142857 114867.055842857 871693.1211 739853.057256891 760695.37502832 774914.881699749 787488.107085463 786899.016071177 788200.17332832 64263.4470503028 85213.0632304888 152392.093328571 152392.093328571 158368.292742857 19455.8712428571 424386.72255583 424624.739127258 255217.235657143 252281.697942857 1147628.9978426 982098.389771172 1042750.96258546 1105867.00691403
2006-08-13 8 2 13 2006 386211.639214286 488825.656462891 588471.294091463 51635.7117 98780.8440857143 115660.185942857 167825.434514286 10807.9358142857 51300.7635 88756.6379571428 88094.1584999999 97132.8377999999 105778.789757143 826636.331130716 832812.861159287 853377.492930716 867680.305402144 879035.679330716 879797.332359287 885823.118559287 56603.1672847329 79244.1754669871 133862.503242857 133862.503242857 139190.1075 19221.8216142857 307292.142867527 307514.291667527 229971.611314285 234420.537728571 1285564.01638786 1123093.90473072 1184040.03131643 1242183.51277358
2006-08-20 8 3 20 2006 358331.964814286 541510.440013487 651416.575342059 54051.5799 84987.7837714286 99715.0591285711 164676.437531653 8574.54698571429 51251.1767142857 89903.0844428571 89321.9273142857 97025.7303428571 105546.7236 903450.096635749 910009.436650035 928203.82006432 941383.987707177 951404.48536432 952183.989635749 951025.642321463 52030.5100855996 68428.0316092622 111655.557128571 140724.368105713 145546.187148571 15151.7382428571 256216.942448571 256851.653305714 230377.276677142 234435.459219999 1330918.97875575 1168101.7595986 1229301.77052718 1287185.41722718
2006-08-27 8 4 27 2006 312837.080657143 559401.885834734 665660.417206163 50794.7198142857 81322.3285714286 100184.307393319 180782.899929696 8804.62967142857 52514.6480142857 87544.7369142856 86537.1334285714 94026.7215428571 104161.465656143 935015.732274431 943697.580777674 960432.129220531 972118.742877673 981468.827191959 982391.141406244 978017.586906245 49965.3501775818 64130.3182589547 125101.509942858 136094.945791429 141374.946734286 13878.3495857143 247076.0625445 247677.054387357 220319.093062858 211078.099677144 1340944.30874053 1217919.49338339 1277707.27265482 1335884.47312624
2006-09-03 9 5 3 2006 332774.935457143 507785.564745448 601361.779802591 53896.8691285714 68524.9709142857 106785.558240889 194377.206607216 6759.67062857143 59081.9219142857 92402.2584428572 91126.8863142857 97323.2510571429 130454.834041417 903176.579767435 1094752.94689188 1107397.57724902 1116581.04996331 1122825.01802045 1121986.00960616 1125502.70444902 52363.1469917231 73241.689931424 137829.4461 132163.110378572 137530.384064286 10966.6135285714 240563.998232438 240970.609875295 207025.272507143 201283.122721429 1328033.43069902 1290061.85367045 1348740.87241331 1410434.76772759
2006-09-10 9 6 10 2006 269732.279571429 315282.897732587 405050.847646873 50314.7197285714 68659.8469714286 69253.9503582595 146435.484059784 6674.38135714286 57419.7728571429 87092.5054285714 85589.0340857142 90817.4647714286 132296.977264123 691952.46929387 985189.518339999 1000101.25654 1011686.71315428 1020162.08656857 1021473.16118286 1025812.99666857 40656.6762131059 62390.6192272047 131153.081271429 133797.292488571 139448.202588571 13757.3578285714 245340.158210906 244441.645653763 208231.024788571 207875.983402857 1277148.82254286 1245930.96572857 1305397.42262857 1367991.81397143
2006-09-17 9 7 17 2006 139840.686128571 297729.070207462 366738.008150319 29030.0878285714 66601.0036285714 85320.7520206272 142278.886508765 10260.4977 58119.9382714285 93979.1182285714 92326.8865285714 96878.9534571428 141595.587300941 712954.459269071 1024352.4051861 1045178.8551861 1053184.14587182 1061276.70930039 1061276.70930039 1064817.20580039 45818.9057705377 67789.672912753 149563.663071429 126144.266328571 133433.523828571 21080.3343428571 260496.249910212 257657.902295927 220805.440257142 221658.332971428 1299748.92957182 1264873.55144325 1325532.07467182 1386950.26745753
2006-09-24 9 8 24 2006 150971.927785714 319842.017643788 377836.738743788 29111.4101571429 61991.4160285714 80149.4554630627 143717.321071277 6710.08384285714 59270.3517 101841.598971428 100371.846642857 104985.401185714 153855.945626709 739340.764544938 1045943.00705456 1066751.60581171 1073352.59872599 1080475.24462599 1080278.88095456 1089160.86601171 59939.6293556188 111659.412863753 173990.113714286 119154.11632 126183.539062857 15619.8375 256876.151792789 258944.912492789 221665.870162857 222481.07692 1338997.98087456 1308458.47128885 1367647.24218885 1428644.93903171
2006-10-01 10 9 1 2006 120602.996742857 337356.700600101 380282.989257244 18240.0032571429 61804.9697142857 98948.8635457121 149305.105298873 6402.64577142857 57582.4175142857 96777.7964142858 94447.2174857144 97436.3089285715 98134.4908714286 829681.518744734 1094607.67047879 1109154.44993593 1120632.79909308 1127162.38703593 1127935.94089308 1136982.55407879 47106.1917669185 97977.8614879297 181697.883685714 121165.95139 124869.092547143 13245.6222 243925.417268236 243941.285039665 203924.313275715 203410.594175715 1391638.11608308 1395789.52178308 1454004.40821165 1507397.47559736
2006-10-08 10 10 8 2006 81705.1385571429 368151.455405647 402104.519319933 12789.4237714286 49122.6534 104939.013658863 157423.30492006 5980.16635714286 57092.5000714286 93735.1512428573 91412.5062000001 101559.946028572 99862.0944857145 1015379.18506912 1281749.79975727 1294979.55418584 1304190.79550012 1309597.73861441 1309895.2593287 1322561.70787155 52659.0315134807 100351.783528325 180107.1396 122460.563191428 125534.943905714 12650.5807714286 254785.933103065 254438.825603065 214196.116762857 213910.496877143 1575038.82320584 1577571.71622012 1637865.28070584 1690181.32310584
