"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
2009-05-24 5 43 24 2009 41651.4 293540.3706 69419 17499.3996999998 2000 194604.993071428 617102.15497143 5553.52 445584.672957143 1009245.60005714 1067002.30458572 1267003.66261429 1203473.07275714 1666056 1643934.34315715 1791020.65041429 1876835.54177143 2008696.72234286 1990311.92567143 1973141.01351429 301179.773895256 237976.176669477 156035.260457142 156035.260457142 170939.064771428 55535.2 2090622.03567143 2081987.98454286 2056010.47577143 2108241.2289 4117909.85224286 4107191.17264286 4190582.26191429 4249271.19801429
2009-05-31 5 44 31 2009 41651.4 359572.117928572 69419 140338.537457143 2000 189370.611971429 801246.427642859 5553.52 478502.364785715 1085323.63017143 1164109.09878572 1353574.25658572 1370265.16865715 1666056 1691858.97981429 1959447.12677143 2129275.91742858 2324812.48127143 2329070.99442858 2358731.82617143 162558.63151197 315840.527334956 156439.888628572 156439.888628572 175522.867242858 55535.2 1993727.47291429 1998003.83731429 1961626.98784286 2008956.58307143 4675602.51381429 4654988.29525715 4748530.79130001 4714064.00828572
2009-06-07 6 45 7 2009 41651.4 315267.316628571 69419 97055.2239428571 34966.4877389078 147294.441681765 494161.533996051 41204.5853829267 308136.203297213 695202.568771429 742068.031685715 887036.141382927 910413.33564007 485131.553121835 511194.367693265 720297.876107545 866007.654193264 1026042.06293611 1040695.9498504 1072568.35223611 311225.535723506 441509.168610458 389401.061271429 389401.061271429 411163.709785714 55535.2 1705277.64335715 1724731.53112857 1682638.317 1715591.71131429 3232316.83707897 3267325.10779326 3363632.56300755 3321949.91093612
2009-06-14 6 46 14 2009 41651.4 409613.118600004 69419 153859.862185714 498526.267154762 575411.570140476 1048179.51138333 298605.110493132 567456.728750275 542633.946485714 576059.407 955429.690593132 915052.162721704 1447511.89026469 1448186.2705504 1570723.15193612 1661810.1103504 1776857.40362183 1774782.69250754 1780203.51992183 330367.603776001 481645.35191499 333137.910728571 333137.910728571 347551.7976 55535.2 1366633.61594286 1369827.00494286 1325183.04655714 1346507.34788572 3232316.83707897 3172844.42976469 3252090.0637504 3172076.82632183
2009-06-21 6 47 21 2009 41651.4 323917.235528571 69419 110524.978414286 368332.732758062 430300.347129491 759290.411458062 148239.350001066 399935.923872495 521746.008871429 544978.409714286 749175.655658209 738252.678501066 1668020.35939326 1689683.83433612 1794817.73740755 1865530.47730755 1944091.8136504 1953614.45997897 1972015.12442183 231316.149431183 345965.358919994 253225.830342857 253225.830342857 260235.418371429 55535.2 1072881.49737143 1076082.82025715 1028812.7457 1050908.61741429 3232316.83707897 3201900.30272183 3276800.15080754 3203832.20389325
2009-06-28 6 48 28 2009 41651.4 247662.676457143 69419 90150.7598999999 438706.014019696 487428.006191125 728510.61680541 147492.273322874 330769.000265731 389176.729 402339.0454 591428.881522874 599457.973865731 1792800.64976306 1808220.15664877 1876138.18530592 1930471.41814877 1991818.20596306 1996507.1324202 1996782.83494877 233994.211731755 354432.391927178 192329.290542857 192329.290542857 197734.250185714 80088.8143999787 817446.301442836 827189.113099979 751793.1921 774051.708471429 3050018.06434878 3001528.1383345 3073899.06034878 3027711.94466307
2009-07-05 7 49 5 2009 619217.48 845773.553514285 646985.08 1388.38 228829.131771429 260618.228357143 424498.022414287 49693.8931714287 185420.859557143 280980.346042858 288174.396914285 370633.454614286 381992.795485714 1492673.26027143 1502765.16290001 1551455.41952858 1590611.12900001 1638416.75737143 1639985.68327143 1640610.47677143 174835.335698259 239151.797636324 166746.476057143 166746.476057143 166278.3768 165810.642236013 718568.426893155 725576.031450298 563014.315414285 581008.368214285 2448775.91034286 2376656.8892 2445612.27341429 2413011.93701429
2009-07-12 7 50 12 2009 353961.245186215 568295.167757643 569247.402086216 1388.38 220748.469171429 247205.994557143 394354.223642857 40151.4121285714 161525.979257143 236233.230614286 241907.942371429 304141.541914286 306620.8812 1283007.96375765 1288301.8490005 1326592.76492908 1361636.73812908 1397876.7446005 1397682.3644005 1387719.38741479 127886.64257879 189104.3928251 200811.116877859 200811.116877859 196372.107820716 214724.949064999 694190 698143.058557143 486559.928235001 507973.485777859 2047771.57803551 1967101.81156408 2033193.06303551 1996054.54400693
2009-07-19 7 51 19 2009 138842.057242663 319222.915899806 513343.281142663 1388.38 164112.426 184488.627985714 272389.5655 26203.6410428569 142133.371042857 213191.034971429 218960.953357143 259856.367271429 269646.782242857 1046095.64628552 1054491.68084266 1085943.58728552 1118702.60139981 1147996.49092838 1150091.03675695 1147812.02808552 104637.568095353 133414.428084034 294771.864718806 294771.864718806 289777.483661664 205615.125466907 694190 697183.058385714 494043.305261664 508510.745861664 1810180.65266147 1733291.3827329 1799941.97314718 1764148.24774718
2009-07-26 7 52 26 2009 138842.057242554 336651.679342554 250207.561199697 1388.38 151348.787357143 171867.799285714 248420.313285714 22974.5495571429 138904.279557143 194433.345671428 198545.081942857 238317.851028571 238482.479157143 680969.531171124 688328.210171124 716644.248285414 754433.345942554 778720.953585414 779712.689299694 784316.326485414 96282.9865732794 120806.600978379 305587.697660476 305587.697660476 301317.283674762 201925.224042137 664308.321602613 665859.396259756 465973.18084619 481462.109231905 1356026.38571731 1276719.26411731 1341693.82117446 1306501.08761731
2009-08-02 8 1 2 2009 561163.736571427 706760.456785713 854685.772457141 1388.38 128788.783328571 143531.926457143 215117.343785714 15369.9201000002 75966.9557142858 133116.517985714 133029.245242857 164100.525171429 172109.7828 1250455.71048571 1266018.02731429 1290997.86648571 1316366.46605714 1335306.63472857 1337946.6352 1342812.09061429 90199.8976382036 118613.267330462 199305.159557143 199305.159557143 196579.869814286 182583.79739722 529034.768354363 526265.842240078 345324.359185715 364788.164314286 1805058.12357143 1755917.61892857 1822780.44078572 1810532.50471429
2009-08-09 8 2 9 2009 453373.965257142 574851.672899999 715168.392171428 1388.38 123649.608857143 139281.347185714 204007.920314286 14983.1431714285 66997.6979142856 134757.282328572 134461.745085715 156378.8709 157769.284371429 1070098.65348571 1077687.41517143 1095598.16217143 1112564.77677143 1125725.1097 1126195.19242856 1132522.46628571 64663.3150944375 103254.593891159 169055.2368 169055.2368 168920.360742857 148115.217948301 490063.708762587 491858.750405444 345645.681557143 364018.5774 1606361.88974285 1559863.36904285 1625784.04197142 1612250.81641428
2009-08-16 8 3 16 2009 402531.642128572 514256.620757144 605567.711442858 1388.38 120414.566957143 137038.041 188423.7853 13289.2585714287 66874.7226857145 127675.855857142 127392.219442858 148484.654614286 152465.481771429 938368.382028574 948858.962414285 971970.371500005 984017.976957145 994316.160614285 993830.210114285 993992.854771435 62741.4206361305 112137.447072521 147064.931221429 147064.931221429 145652.699564286 118348.892088667 401954.012981524 403804.591824382 287092.063664286 307819.340092857 1364602.94987857 1312852.19683572 1374605.59629286 1358557.32896429
2009-08-23 8 4 23 2009 449906.286271242 538309.607842671 636603.922638205 1388.38 94988.4467142858 109255.5567 162407.446714286 14265.3599857143 57163.8800428573 113801.906685714 113508.352914285 128840.587057143 133077.282028571 933437.411952491 944778.901581062 963742.871909634 974929.650766777 985836.760152491 987814.281166777 1007845.35912392 56347.7223612028 92657.4789483473 150123.245817143 150123.245817143 148159.609102857 27767.6 287428.05546 287342.766188572 261038.968102857 276347.400588572 1395290.96136963 1351458.22626963 1416099.56012677 1403544.18598392
2009-08-30 8 5 30 2009 513396.699658034 628733.579758034 753805.232085813 1388.38 83155.1373047127 94978.6104904269 150574.137304713 20777.0966857142 51524.8707714286 99679.5901142858 98763.2263142858 121590.998985714 125430.999671428 996418.627561954 1002400.77739052 1016693.67250481 1031200.78253338 1039672.18900481 1039672.18900481 1042294.33823338 61248.6030772943 124008.86725238 139846.285304285 139846.285304285 142333.558475714 27767.6 283615.228332857 283399.029947143 257089.281447143 256908.785547143 1331936.35276624 1316907.58975195 1376554.54255195 1401802.15036624
2009-09-06 9 6 6 2009 247209.012433126 323308.860733126 498200.742863907 17624.0850075294 58547.1264300487 70152.4177586201 142201.831437578 57397.1361327879 83799.1243185021 91791.324242857 90468.3487999999 141889.052047074 146401.449547074 935863.79865971 947032.726273996 967906.779588282 981440.005145425 995336.205973996 996800.007888282 1011709.76261685 45725.520134585 74228.7348465146 132212.102122857 132212.102122857 136238.549122857 37046.1619516266 272839.109017341 273338.943817341 237863.691237143 226734.433051428 1296641.23085399 1306320.57142542 1369131.16115399 1420076.62479685
2009-09-13 9 7 13 2009 296636.699510913 386850.930496627 459127.035453181 16872.7834492537 85236.281338035 95990.6634237492 168139.684787289 58154.0188637858 79783.7747923571 88355.9517285713 87019.0919857142 129802.957278071 134118.991106643 975641.503107604 977228.280250461 992169.77052189 1000651.09435046 1008594.89742189 1007248.12032189 1012470.60059332 43528.4477321627 65976.07567083 132893.226211429 132893.226211429 136386.119397143 36080.0147328231 264251.274487109 264671.770429966 230091.260097143 220039.026897143 1221836.56773332 1219571.44336189 1279458.39620475 1321506.00701903
2009-09-20 9 8 20 2009 282807.462953091 354952.269224519 462284.774202543 21511.2601244751 68825.2200883411 77744.8911026268 156367.100212816 66612.6668106887 87256.6374392602 87848.1830428571 86251.4885428571 133120.447282117 134084.414396403 1017247.47543841 1025960.86542412 1041384.33925269 1052755.58095269 1061885.49993841 1063265.99605269 1073098.06392412 43741.6106383493 69434.6226121178 133962.912352857 133962.912352857 136749.68971 38007.3577944051 259286.649375834 259413.591547262 222883.919967143 216994.993295714 1338632.57001983 1345295.05054841 1407167.45829126 1453104.65657698
2009-09-27 9 9 27 2009 283531.999606531 327795.148006531 485957.621824571 23950.2777266227 76688.3322358544 86181.2264929972 166669.229962477 71837.8503531241 94988.9288674099 92261.4069714287 90006.199957143 137581.994324553 136443.481724553 1071981.91183296 1078134.64020439 1092516.79153296 1094500.26296153 1101876.79320439 1102761.42146153 1112692.66290439 40973.6707937419 62692.4544525305 137089.656712857 137089.656712857 137748.169227143 38812.5542632898 259723.713547576 259364.705219005 222109.176027143 220560.084841429 1382801.84750296 1393282.51053153 1454932.76947439 1491337.40407439
2009-10-04 10 10 4 2009 346291.950122996 371799.392694425 698171.29241973 28560.4301495562 90398.4188695187 100764.040555233 184989.469019075 31618.7515142857 57572.4751571428 104675.954642857 102002.235157143 106300.417742857 102591.326171429 1270256.85754207 1276439.33798493 1291716.03492779 1295877.35798493 1302811.57409921 1303720.0040135 1308714.38507064 39540.0595612936 66638.1318265973 129437.820635714 129437.820635714 128170.382392857 40540.7253793024 264996.74480073 264032.777686445 225689.73865 222135.35785 1579944.62772064 1596056.36613493 1665999.51912064 1686597.86990636
2009-10-11 10 11 11 2009 345560.276352279 379126.563337994 709605.13256269 31060.8073478541 93956.4023778762 105184.834135019 191047.82972573 32850.4872714286 57185.6982285716 101649.177242857 98898.1023714287 132218.4389 120414.800428572 1299372.45295369 1296375.42762511 1311281.21541083 1318372.12576797 1323715.59779654 1321813.44869654 1326547.99499654 50571.6863318216 103653.836992935 130900.234120001 130900.234120001 129920.399234286 41348.1079442554 277118.443435685 275396.790235685 236966.368762857 229946.863377143 1558258.16447369 1573520.97711654 1645425.78334511 1665742.48118797
2009-10-18 10 12 18 2009 315960.069674243 366572.3101171 710791.762753649 33828.1317814815 101673.213947432 109178.669833146 201531.965728913 30585.3629 58512.6406142856 100457.110914286 97606.8624714284 158346.708028571 153996.955185714 1256522.23215806 1264908.34935806 1289624.38682949 1312390.67188664 1330890.50990092 1331015.46860092 1339072.32954378 61232.0341057782 85539.1378579177 134754.119105715 134754.119105715 134526.019891429 42080.0671169658 293777.678179823 293890.736051252 254775.95872 251104.553105714 1620194.73924949 1637337.88280664 1711610.95392092 1731838.39554949
2009-10-25 10 13 25 2009 272527.584247056 315543.129118485 559688.930696651 36417.7980650057 109314.854584714 123810.063784714 211763.27264972 24525.8576857142 59831.6491142856 100828.020071428 97872.647642857 148780.425328571 146271.333971428 1116023.50566021 1121706.15130306 1148897.56111735 1177384.17777449 1216466.49880306 1215272.44900306 1226645.67417449 48396.9434344932 100289.227249207 135603.044877143 135603.044877143 134210.647934286 42882.3277847948 296511.840019081 295609.360519081 256299.264777143 254948.520734286 1514738.00248021 1534921.80773735 1610853.06096592 1638895.38002306
2009-11-01 11 14 1 2009 96586.4345201097 135869.086162967 187475.045791539 9987.81224828341 28145.3820509157 47018.1126937728 104163.814299199 6934.4495857143 62348.6743571428 108264.054457142 108916.616557142 150202.574342857 149722.574257142 585167.580392202 598716.673720773 636176.515120773 662542.800820773 711044.62766363 711841.983177916 733824.797020773 39729.5231896457 68959.9756541727 130987.705209999 130987.705209999 132179.771538571 31405.2780215358 294535.816745821 295912.345917249 270227.399495713 268567.233909999 1078957.99501649 1161553.71224506 1234854.88235935 1250111.74458792
2009-11-08 11 15 8 2009 91369.7749207817 126356.227449353 690647.01556364 95157.3062285102 74712.4754154086 92297.9331011229 235900.401643919 15965.195 64334.129257143 114718.270485714 115969.840957143 166605.6 174323.287328572 1214120.07963846 1227121.73485275 1259981.90600989 1277577.28105275 1305934.97206704 1307063.56730989 1325341.25652418 44685.0849701553 47206.6905765841 135923.177165715 135923.177165715 136309.954094286 30033.6133299767 282473.836095692 282985.571724263 258053.446908572 255621.710937143 1665621.49497561 1747661.84020418 1818640.36527561 1837887.97201847
2009-11-15 11 16 15 2009 138842.057242656 183123.056885513 240562.405985513 19182.1521857145 73361.0829285719 83306.208671429 158573.855114286 22467.0143428572 60156.9384285714 102202.565771429 103362.896557143 166605.6 173809.568228572 679594.078726289 687337.551183432 715268.795840575 731541.195440575 755604.670812003 755027.480626289 773449.96325486 39834.4999331953 48909.8593573319 135860.499468571 135860.499468571 136106.449925714 28407.4137056987 269961.155188556 269967.105602841 246189.114211428 245457.213254285 1066343.87919486 1142850.33913772 1211194.81415201 1228385.56102343
2009-11-22 11 17 22 2009 138842.0572426 180891.651528314 245564.720928314 15770.5813285712 74654.3063000003 89732.6561000003 156455.507628571 25085.1966285714 59438.9217714285 98519.2593285714 99497.1107428571 166605.6 171314.361171429 680787.364098529 689754.6384271 717037.2879271 731334.149984243 756760.2702271 756936.799184243 773328.207069958 34206.613601292 43924.7342438269 134883.044748571 134883.044748571 135121.06132 28018.8098122558 269416.253746542 269430.138046542 247328.023505714 247415.296248572 1096496.24411853 1170747.4970471 1242227.84038996 1261025.19911853
2009-11-29 11 18 29 2009 138842.057242604 168736.938614032 212690.665471175 12515.7047142858 69243.3136 76010.9181142857 147789.638314286 29248.5031571429 58090.1612 99100.4164571429 98763.2263142857 166605.6 172958.658985715 638156.303785461 649594.983514033 678061.76545689 693040.941685461 719762.268771174 720750.037542603 745220.124556889 34855.612370959 40464.9339888897 131797.159899999 131797.159899999 134998.482785714 27767.6 254543.289257143 256838.1657 237805.773871429 236347.922371429 1095536.3317426 1163359.15377117 1235452.38978546 1211138.99701403
2009-12-06 12 19 6 2009 277684.114485154 294547.588570868 882102.592928011 370703.635428571 863759.179571428 863017.361257143 733173.278671428 34980.7355857143 52974.7883857144 90746.0348000001 89778.1007428573 166605.6 171839.9811 1875277.82577087 1880950.55405658 1899377.00362801 1906880.4760423 1924148.57829944 1924485.7684423 1934823.62152801 35432.0871161292 47493.9517934574 138683.971047142 138683.971047142 140893.558218571 27767.6 220941.498132857 220314.721161428 199326.626504285 198668.113989999 2248541.01226087 2293054.07806087 2358786.32120372 2312394.90796087
2009-12-13 12 20 13 2009 277684.114485142 298387.589256571 349771.400085143 14114.3826857144 46166.5664550369 52751.6915978941 88527.0992264658 29786.0239142857 53835.6149857142 86836.6126142857 85527.5214714285 166605.6 166228.740428571 1230838.83495856 1236158.50532999 1257496.69095856 1268742.97395856 1285923.80347285 1285406.11742999 1275818.01654427 33185.6132758418 41995.2551780893 121154.050561428 121154.050561428 128147.770818571 28790.7940602475 249737.259135962 246950.481778819 229181.838447142 231099.855318571 1580532.43046285 1646342.02899142 1719353.61227713 1674864.34813427
2009-12-20 12 21 20 2009 277684.114485228 295305.274656657 353100.239250074 12416.531142857 70070.5664585212 85613.0485728069 109931.210713558 27782.7177714286 58300.4091714285 94070.3329142856 93056.7790142856 166605.6 176098.494257142 1273006.7435287 1281823.2740287 1305369.06335727 1315760.47017156 1334131.38254299 1334825.59754299 1311605.0975287 33000.9912658734 45428.2893595872 126387.241578571 126387.241578571 133079.474178571 32521.9645168779 282237.492581164 283445.426681164 264984.291121428 263726.770235714 1701671.0638787 1806001.66102156 1883844.98070728 1858089.60420728
2009-12-27 12 22 27 2009 277684.114485232 294484.117485232 360817.60271825 14072.7297857144 38694.0905210095 45078.8850495809 116401.824405996 32541.0657285714 60390.9880571428 83708.6781714286 82865.7028142857 166605.6 170610.228814286 1304200.42127976 1309349.51310833 1326683.06992261 1335279.43509404 1349308.52850833 1348989.18960833 1321325.71359404 32818.5191818536 44861.5535020875 140524.36078143 140524.36078143 145613.948467144 33125.6665549532 263283.101193526 262303.266307812 241443.387067144 245596.776238572 1630260.68296119 1696948.95933262 1767023.02143262 1750232.93578976
2010-01-03 1 23 3 2010 464576.407130379 477407.483801808 790166.515224587 115327.580563121 37150.3311057073 50919.5897628502 145799.172171662 60628.2824790319 99829.6117933176 104439.921542857 105102.401 193978.767036175 196592.982379032 1613418.73444402 1622983.03367259 1643008.16121545 1652665.68360116 1669098.74438687 1669408.16592973 1661113.28841545 30412.7487582578 39405.825366159 440084.000971429 440084.000971429 446097.886342857 33078.5513812352 609202.907224092 609411.171724092 607903.535071429 612527.006971429 2324165.26308687 2439950.40772973 2529508.10967259 2585886.3015583
2010-01-10 1 24 10 2010 472486.04353338 499163.734247666 812980.671575721 21974.0184566526 46859.7931000376 51927.5626000376 143427.488913833 61149.0609527925 99594.6876527924 98249.5072142857 98201.9039 196824.174024221 194828.801767078 1233882.26627092 1239828.71361378 1259207.22947092 1268192.35504235 1283387.72965663 1282140.12612806 1285198.63907092 28618.537419375 39004.6248989487 215038.055014286 215038.055014286 220732.601485714 34058.4304190722 383851.550819072 381376.178476215 368582.545242857 368191.801371429 1662323.99575663 1776962.69391377 1862349.15544234 1908954.78359949
2010-01-17 1 25 17 2010 493916.308923767 514629.701052338 857516.911919239 25357.2852302277 62760.2958182297 81754.0182182297 169532.416648458 71152.2956942452 113031.311437102 107899.095714286 108321.575128571 205706.747408531 211790.054279959 1356600.06503337 1368715.10851908 1390485.69091908 1405316.10679051 1424714.45736194 1425761.73027623 1439408.0137048 30083.5386603116 41159.4824098144 236507.149757143 236507.149757143 243110.126142857 36121.2188116592 409577.153354517 410537.153525945 394809.987942858 395208.665700001 1918828.92584765 2044531.42763337 2138458.71713337 2208572.44866194
2010-01-24 1 26 24 2010 469839.985123219 484489.905094647 826567.960527848 24162.2952415941 63291.5786606073 75162.6551606073 156126.889045059 71661.5159000163 108109.786871445 101228.6813 101669.011957143 204381.256542873 208947.207771444 1270084.38540149 1278161.08105863 1296036.12557292 1306883.73081578 1323985.22147292 1324223.23804435 1345154.81203006 30213.2165176738 42851.4720989484 234537.562628571 234537.562628571 241011.613371429 35853.1447159423 393326.266487371 394191.060030228 374495.273571428 378640.728857142 1790912.24708721 1891976.0667872 1980252.4461872 2029160.88467292
2010-01-31 1 27 31 2010 445540.789974372 461876.660660086 797397.048944882 22606.0908112615 65551.5998442135 76305.9819299278 155876.656041189 71189.9772059369 106075.272691651 100217.110871429 99951.3257 203495.172320223 207293.520105938 1242675.00834915 1253407.57224915 1270578.48440629 1281023.44494915 1296897.16679201 1296928.90233487 1309603.28476344 28252.9672425073 39464.9994000308 222729.957214286 222729.957214286 226976.569542857 35691.1121780504 376534.809492337 376499.107006622 358599.733542857 366230.148128571 1719307.15966344 1821376.59937772 1907098.26757772 1936745.21502058
2010-02-07 2 28 7 2010 353029.594096041 366642.158510326 1078165.64653747 195923.376245507 57462.6063096564 69176.9885667993 336083.981040878 63890.8404697151 97115.970369715 97372.8128428572 96970.1681428571 195305.456912572 197832.399512572 1690845.67751949 1700534.93544806 1716642.70691949 1726238.74169092 1742082.71146235 1741991.47177663 1752347.17610521 65082.8500906439 111086.467260951 304012.189771429 304012.189771429 307868.058228571 33991.7228112935 453763.272097008 453451.867082722 437041.635014286 425922.294185715 2223175.26343378 2327472.14156235 2411926.37151949 2441674.47600521
2010-02-14 2 29 14 2010 299532.251395684 318777.874667113 1027447.74029043 20639.8821527492 67327.4871581306 79129.1421581306 173387.690596594 59416.4821283743 93760.2899140886 100256.7803 99887.8546142859 190640.685314089 194490.603356946 1526867.8759154 1536586.8859154 1552341.59947254 1564137.30405826 1582686.72885826 1582682.7619154 1592296.64792969 64712.8575795018 110652.758353956 324063.102442857 324063.102442857 327361.615428571 33146.8761401767 487474.464654462 486692.976911605 473031.724085715 466139.160871429 2094969.36904397 2248156.8344154 2325785.93918683 2355083.79565826
2010-02-21 2 30 21 2010 130199.444655573 146184.24089843 480273.108457225 12087.6637560301 71270.6930402787 82544.7446402787 166153.545382023 49497.7913444264 81431.6813444264 95502.3992857141 95153.3083142856 179783.812544426 183766.623172998 927248.500955104 936007.510783675 950603.877026533 963462.722297961 981042.22956939 981099.750240818 993070.000312247 65169.6902664681 110392.584709298 300435.990785714 300435.990785714 305241.942057142 30754.504294211 449659.276565639 451091.342937068 438106.759171428 436105.4365 1479097.42919796 1607299.10498367 1684186.39144082 1714604.90926939
2010-02-28 2 31 28 2010 47807.6118428573 66551.4168428573 119613.2445 7426.11702857137 61988.6010285714 73691.0824571429 153863.138342857 36414.9985824992 61224.2592110707 94810.1677571428 94734.7958428571 166893.416511071 172492.756353928 509910.307639641 519565.846553927 535167.83281107 550855.108339641 572032.632782498 571939.409625356 583508.998468213 64661.0646996414 108771.150034063 312654.174785714 312654.174785714 319820.457057143 27834.1234989887 465752.452884702 463110.468941845 449289.571085714 450576.844042857 1069637.58439678 1168640.5772825 1247239.59958249 1290451.50812535
2010-03-07 3 32 7 2010 41651.4 64372.0652142857 791492.271171428 198198.780114286 62508.4357428569 76462.1572428569 393288.381514286 33812.4709142857 62217.7652428572 98902.0693142857 98910.0032 166605.6 170495.187471428 1432151.22578571 1440461.97107143 1455873.54407143 1468242.4719 1490407.76511428 1489820.65757143 1500743.63472857 59664.1435007961 85278.453177826 303131.121457143 303131.121457143 314155.255657143 27767.6 474702.383500001 475620.730771429 461453.794357144 462292.802771429 2006746.19737143 2117396.13448572 2192151.18915715 2231957.47725714
2010-03-14 3 33 14 2010 42469.5781857125 66207.7642428554 119628.60022857 11639.0103428571 65029.4279285716 80286.2901571431 205843.983485714 31596.9333285714 63159.9141714287 101672.9789 101575.7888 166605.6 176802.626614286 599586.302085713 611044.81652857 628128.455942855 641389.945914284 662815.404285713 663241.850642856 675541.356971427 59332.6862289878 92345.7503003734 311775.4182 311775.4182 323949.965828571 27767.6 485542.383114285 484754.944957142 469574.454642857 470020.735714285 1187621.60432857 1285486.08461429 1358701.96545715 1393704.28575715
2010-03-21 3 34 21 2010 57806.2913142849 86146.1310857135 137793.743614285 10097.8530428571 66937.4448000002 85633.6464857145 213746.051014286 26816.7671857143 66127.1874285715 106728.847571429 106590.004571429 166605.6 172058.162957143 632536.158857143 642665.747442858 660713.353971429 673738.810842858 696544.765328572 696096.500785715 709258.817185715 78099.2160655241 100698.410601429 301733.102357143 301733.102357143 315228.641957143 27767.6 498145.360571428 498343.707714286 483601.564585714 490365.202157143 1213546.0053 1325493.13272858 1393587.69034286 1427707.36585715
2010-03-28 3 35 28 2010 79880.3448428564 119149.112185713 178782.180685713 11851.2417857143 77267.446642857 113618.527514286 257481.678657143 10262.7146428571 69925.5352142857 116451.824514286 116929.841128571 188285.225771428 191264.399857143 783105.807642857 791708.123228571 815870.772171428 833483.998457143 860538.548742857 859477.391528571 877019.212842857 67104.9847212262 111601.526454574 295743.018642857 295743.018642857 310025.9964 27767.6 550709.3369 548668.3448 539977.773 557487.858771429 1460101.78692857 1546892.54622857 1624122.97324286 1670286.28727143
2010-04-04 4 36 4 2010 41651.4 78472.5636 69419 58197.1393571429 45356.1231999998 72313.4833857141 169583.882557143 16849.8232571429 71407.1883714286 127682.239742857 130722.901442857 195741.094871428 221433.000285714 547688.790985714 554874.907971429 579412.433014286 598009.461128571 623610.126857143 624437.234442857 646453.7673 53582.0083739427 106508.834122681 263575.078457143 263575.078457143 273405.162857143 27767.6 475660.7279 478429.654014286 465811.808785714 480259.414671428 1234292.70531429 1288828.25224286 1375993.88764286 1418146.62244286
2010-04-11 4 37 11 2010 46620.9153142866 88194.4764571439 74388.5153142866 9510.74550000002 39395.8742 68570.7554428571 114937.2397 20511.3115142857 66997.9313857143 117586.370171429 121880.585814286 179524.232471429 199918.2857 447683.059414288 448779.919114288 471222.898328573 486178.272900002 508543.896728573 507397.450242859 520920.758442859 50635.2743818802 101001.267655858 261198.962328571 261198.962328571 270771.195442857 27767.6 503163.625371428 496953.376328571 484129.250071428 504703.7992 1067886.38337143 1119442.75621429 1203446.73815715 1237957.15754286
2010-04-18 4 38 18 2010 88174.6076644134 226968.020878699 325305.979364414 47254.1758571429 138797.4622 205937.970057143 356350.357414285 5553.52 134368.088457143 196202.810242858 205715.539214286 283267.2886 248992.902314286 1205094.24677869 1194320.02997869 1265471.11706442 1300810.62750727 1356357.74486441 1344980.55275012 1344189.14765012 89166.7678382928 133562.456070899 327244.511314286 327244.511314286 350560.217957143 27767.6 943065.770042857 928366.263285715 923077.344985716 955770.904542856 2135230.7665787 2188108.13139298 2263368.9712787 2273282.3614787
2010-04-25 4 39 25 2010 173552.571553286 285434.244424714 463161.218310429 42678.3547285714 156335.316571429 249151.862071429 433985.477857143 5553.52 209960.168071429 373142.345971429 388500.365242857 506503.030942857 547386.344028571 1269990.48239615 1297786.85099615 1410392.49093901 1474656.96522472 1544907.55628186 1549308.87938186 1561233.50961043 157501.844540659 227940.327161101 308155.664928571 308155.664928571 333905.091014286 27767.6 935346.181885714 940874.116757143 934353.462700003 959787.516828573 2724884.203339 2844388.35691043 2937899.11741043 2977935.48819615
2010-05-02 5 40 2 2010 76762.6113870348 174381.141215606 104530.211387035 1388.38 2000 82039.022557143 183002.300300001 5553.52 160222.638528571 274855.386271428 293382.992885714 404622.021014286 430530.124814286 1582073.74717274 1593621.51782989 1684504.17868703 1727547.49215846 1784570.31225846 1787827.17234417 1797256.5955156 3811.4841729505 28416.1917717359 111390.01576 111390.01576 119966.546217143 90513.8544946481 702793.877054648 707490.737397505 642125.317145714 663374.24656 2717303.94576132 2772162.79853275 2857914.21880418 2830532.39573275
2010-05-09 5 41 9 2010 200921.503098093 316855.408098093 228689.103098093 1388.38 2000 64312.7384 153490.228914286 5553.52 144766.3826 228389.538028571 244372.3508 334221.623042857 349280.138128571 922562.975340953 917229.420669523 998414.889712383 1041938.20326952 1098177.55215523 1094879.03916952 1092004.98906952 0 0 115079.272617143 115079.272617143 123108.36496 113057.871428571 663509.122617143 658465.154774286 560578.856302857 583642.662074286 1733832.78550095 1766631.46904381 1842150.16021523 1801828.16954381
2010-05-16 5 42 16 2010 41651.4 329044.509171428 69419 1388.38 2000 134882.668357143 482214.915714286 5553.52 328569.776028571 475289.141071428 504741.708314285 610397.264371428 547314.939057142 1536230.91632857 1516049.09454286 1734730.78648572 1835838.24255715 1973227.358 1955889.83424286 1944941.07195715 4294.03600837942 0 87772.4247657149 87772.4247657149 102214.080237143 173950.444285714 1155050.63188 1144456.91098 985277.378422862 1017742.83876571 2790978.75609429 2748708.99648 2816367.19038 2751997.59210857
