"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetVICWA" "RetVICPR" "RetVICMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
26 1 25 1987 NA NA NA NA NA NA NA NA NA NA NA NA 980149.254283735 7380.34792835029 662889.861498388 2497403.2477148 192425.156666074 21508.4163600948 8110328.26604781 6732517.90003312 95608.48409915 307610.000553505 622148.160317162 807770.26533391 201228.946696628 1861852.42529219 4981057.68867142 2305947.17000992 3969991.89994155 15156427.7552767 384800 227300 444700 145200 25000 1861852.42529219 4059082.70658257 1814672.64196103 2310712.25364155 11523608.1001122 618210.61589148 499048 1249183 1160891 741641 201228.946696628 2107940 9107400 2097919 3969991.89994155 15156427.7552767 1480277 304666.482529845 97853.1230365994 98254.2052329608 118902.435297127 55216.2567959056 946029.056063655 109175.5769767 109934.855153439 219349.696668704 75133.1262031412 9289.11656284559 420725.369609782 30542.6867490588 97876.6775680867 942093.109134064 12359.301260497 16556.9196231534 35563.4385522809 11416.7064988938 402378.547009109 227345.486969054 356286.062239145 9728.20384117811 883781.748381272 10202.7429223656 45352.629824131 391191.48639143 388004.265862986 379367.379395103 10575.1684725852 840701.537578364 62402.8849320497 96190.0935645258 96537.7314171401 73412.4708148001 7.87911496510504 219349.696668704 53476.6619292221 19582.8508023864 51407.6610537807 491725.001452236 77166.2292962243 464.603393420824 468695.824240974 456300.685324776 78504.5602480808 466778.163316132 443755.425202878 0 0 0 0 0 1.96916691048944 3.27341135454229 50.9526131833411 704.050385089366 69.2325524094985 14.1964895221466 111.985625778961 79.5341255056474 39.508310427194 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
27 2 1 1987 NA NA NA NA NA NA NA NA NA NA NA NA 956867.097968601 7300.93916020085 647184.682747869 2436207.74526758 182715.421629554 21113.2881054255 7648213.73301956 6346139.35686246 95608.48409915 307610.000553505 622148.160317162 795051.816578306 202751.804374845 1862060.5009192 4343484.41305023 2278431.87608097 3889187.22241345 15130187.3939185 384800 227300 444700 145200 25000 1862060.5009192 4024779.25928911 1820202.34803209 2300122.57611345 11542193.7387539 608644.863543891 499048 1249183 1129195 704096 202751.804374845 2107940 9107400 2101529 3889187.22241345 15130187.3939185 1421130 356480.873441975 95252.4642172445 105836.857421614 121105.189886134 54059.989988972 1016001.68701814 104678.125884488 106621.952109497 295316.268641503 74789.2212418568 9139.55363818765 406899.404244751 29294.0619447691 97418.9880687431 1010699.86645114 12352.237678217 18257.0156270113 34862.4076524113 11083.226071059 386378.543170668 303444.919599681 409013.76036706 9709.73503652002 917696.887265551 10090.2327543551 44945.5224719076 457171.637966744 461072.790621312 446708.407723288 15705.1787505196 866862.974896476 60237.0386417377 111461.194821071 108433.482388229 73649.5167373564 79.4087681494465 295316.268641503 53219.6693678155 23282.1563151337 94536.7350699245 462114.533028251 75799.8548822198 395.128254669237 448767.913820681 437099.41500808 79086.6424066075 444891.802195758 427478.584580286 0 0 0 0 0 1.6028521285231 3.08964484092933 46.6832634642028 684.914677444564 65.7445191264707 13.2986507065815 105.201656439118 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
28 2 8 1987 NA NA NA NA NA NA NA NA NA NA NA NA 938532.752214315 7159.94899632408 633889.503954262 2378457.84655763 172920.992559282 20475.2337669566 7190381.31933911 5955166.24462574 105654.33967283 329087.315292657 718795.900079354 822162.12847733 207328.721129556 1865049.07109593 4310100.98723094 2256436.23350141 3863049.72651894 15115885.5111143 384800 227300 444700 145200 25000 1865049.07109593 4000053.62787592 1826024.70545252 2292580.08021894 11549511.8559497 599243.058295341 499048 1082274 1117691 670000 207328.721129556 2102386 9107400 2106438 3863049.72651894 15115885.5111143 1297560 363030.033086154 104652.692522966 107244.086879795 116392.429094831 55378.2310386802 1271338.26439045 107925.511236083 115809.267594344 267121.247978848 74925.1289024269 10054.0528437009 447403.938526155 27426.3033937035 103828.610777372 1186813.73750921 9188.29675471193 21037.510176733 35026.3547514505 11375.8774204339 390973.112236718 294528.904650291 467360.493628355 9794.42907027217 1091075.08100509 9912.68413738351 47992.7041054893 481007.670435912 477151.135473711 511225.714268802 13295.178793607 999783.122896088 48969.5171958084 104172.972293321 109596.571465172 75062.9754656994 140.990163876769 267121.247978848 50746.0600428175 18334.3457542866 78814.57995193 457832.413680449 69779.5801722744 638.054338468967 487859.661138673 469975.692334597 80221.2444381193 477916.676086441 461372.631658381 0 0 0 0 0 1.6028521285231 3.08964484092933 46.6832634642028 684.914677444564 65.7445191264707 13.2986507065815 105.201656439118 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
29 2 15 1987 NA NA NA NA NA NA NA NA NA NA NA NA 917057.891818002 7014.91388440863 616215.240916355 2316958.24563473 163073.122061732 19441.8715218138 6705590.88704968 5563575.44819433 105654.33967283 329087.315292657 718795.900079354 845654.357525549 210847.100836693 1870954.40301423 4291202.75368903 2236913.41662118 3833826.90618828 15101386.9817111 384800 227300 444700 145200 25000 1870954.40301423 3969492.0705404 1834319.88857229 2281952.25988828 11556633.3265466 594187.246758026 499048 915366 1106187 626375 210847.100836693 2096833 9107400 2111347 3833826.90618828 15101386.9817111 1173990 371708.708027391 105194.370574931 112844.793013187 112577.699645054 51382.8519717956 1268299.12274299 107973.630799216 116173.349157081 274975.382117668 77748.9396729018 11447.2398052915 447115.382602015 31698.4330158684 96004.1627865844 1177418.53195672 8129.75970713633 23954.2719182971 39372.3484626842 13848.7031197683 391590.796431408 298982.005679517 463674.345720231 9847.87049755009 1066516.4317903 9837.29870822349 44907.379669341 496200.215583281 498864.666039862 513636.519001927 17674.2630379066 1004556.8414549 48772.8705968363 109491.887905011 114764.294806419 78644.8525645084 145.035111915442 274975.382117668 54209.9130688231 21474.8603963131 97650.2804394009 484790.432289429 69377.0029711064 1033.36224514278 494321.402052398 473900.773447098 84701.2905981107 487814.272758927 462822.092314495 0 0 0 0 0 1.6028521285231 3.08964484092933 46.6832634642028 684.914677444564 65.7445191264707 13.2986507065815 105.201656439118 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
30 2 22 1987 NA NA NA NA NA NA NA NA NA NA NA NA 896727.758966434 6790.14526984554 598597.604145511 2261636.405038 153349.950250252 18207.0296881148 6078782.58408481 5136984.68412262 105654.33967283 329087.315292657 718795.900079354 869177.363255054 213844.390668744 1875488.43544938 4188533.18864575 2215725.90883458 3803454.0618263 15086613.502101 384800 227300 444700 145200 25000 1875488.43544938 3982769.62477938 1840950.38078569 2270174.4155263 11563479.8469364 584753.255914325 499048 869177.363255054 1094683 582750 213844.390668744 2091279 9107400 2116256 3803454.0618263 15086613.502101 1050419 474255.819606583 107100.031330149 103815.060290781 112333.526119369 49929.5037237796 1494754.41212915 110711.953869182 118627.525417265 384293.374730982 76260.4407437523 10799.61590203 500022.112146799 27523.0221121481 93307.4586870553 1421166.60868528 7608.66983205079 22582.9724351458 34994.1691562994 12184.0122134019 426590.764071704 422980.088878005 595211.468841556 9723.1718114801 1343702.12130521 9730.37242567196 43757.3556380164 620753.215219678 615085.101783249 653081.713530777 17617.6367708444 1297148.78978622 48497.9203898649 107869.280728666 109837.088400721 76197.4558668744 224.768614563094 384293.374730982 49082.0966111778 20330.132851568 67602.2052601153 626808.302964869 68901.0306222974 1234.84183369895 563857.085661895 541055.167078365 80683.538376065 565649.72227466 524135.888056923 0 0 0 0 0 1.6028521285231 3.08964484092933 46.6832634642028 684.914677444564 65.7445191264707 13.2986507065815 105.201656439118 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
31 3 1 1987 NA NA NA NA NA NA NA NA NA NA NA NA 880235.142123916 6868.38694435596 586290.772924941 2209518.18756289 144065.940728366 16782.6271711226 5579153.95901217 4775578.58734122 105654.33967283 329087.315292657 718795.900079354 890394.127197125 216074.457979322 1876074.58483788 3959591.47203728 2193089.88715817 3770808.91594504 15073735.0880988 384800 227300 444700 145200 25000 1876074.58483788 3939155.40964646 1846132.35910928 2256124.26964504 11572221.4329343 572800 499048 890394.127197125 1083179 539125 210900 2085725 9107400 2121165 3770808.91594504 15073735.0880988 926849 339468.165002617 93923.7586548174 92017.4262262199 111922.349939889 46833.627304763 1256788.60621262 97653.7829449163 103194.109453203 250282.359558378 69427.4882790297 9450.81196103965 416791.180964085 25388.1739680409 87674.6911944561 1182221.43315509 6841.44731057883 18635.0893885011 32474.904085675 10735.4983235917 361406.096781408 275413.139597891 418094.905811947 9284.00952188644 1104431.1949178 9389.61531571245 41485.0541187375 434699.980343749 429931.720198081 452452.061489925 12306.8312205693 1000097.70366212 50392.9859978176 89144.6325204521 93717.9687976016 69413.9433015571 -78.241674510416 250282.359558378 46793.3015197739 16492.6168425181 56102.1251633243 499628.625072641 72783.2020797653 1424.40251699228 480264.020213472 459302.329946702 73853.8077606825 483817.51015447 437218.68025802 2077.44114990944 303.51648311508 0 0 0 1.61836523507443 2.91045239563917 50.1058508966102 607.324344216984 57.838776790721 14.3895567737011 93.1311793034571 65.8272329562802 30.5272711863571 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
32 3 8 1987 NA NA NA NA NA NA NA NA NA NA NA NA 844098.91329314 7587.56415993812 561503.760605182 2146889.3224015 134114.554214525 15627.8464782212 5056777.82889578 4255155.03953688 109118.383965108 322159.156082504 833110.491734073 883452.959229071 218304.153727453 1939521.89531288 3921900 2209649.34632429 3675572.05014374 15029634.1417097 384800 227300 444700 145200 25000 1939521.89531288 3921900 1874889.81827541 2256193.40384374 11601112.4865452 572800 499048 883452.959229071 1057047 495500 182900 2096634 8973050 2133463 3675572.05014374 15029634.1417097 838337 323105.800731603 111298.410305715 84241.6135757818 171550.885642906 71896.0339234076 1065975.29928867 116629.088855536 113395.837787322 224646.626990252 114175.519623928 24413.7377970035 490597.177573702 94098.3667930268 128783.765107286 964372.586624114 18593.0757481308 81496.250475004 102901.783223409 34310.9791661248 520423.547804334 237405.312197473 378801.132780084 9951.38651384059 863403.425015623 9695.01290975764 55604.3341987066 415916.35982775 446976.463058233 430552.58504585 24787.0123197589 820413.508641963 70542.4536109599 69033.3819287024 73096.1745173302 114387.0483227 -719.177215582165 224646.626990252 59153.4599706298 36136.2288307752 91096.6473940171 522376.130116385 106242.840219293 1154.78069290136 545151.697527739 508718.053587066 135093.742567406 518756.208378915 511435.793683849 6858.53009400662 14498.105270576 6623.50872405429 6525.726416567 0 1.61836523507443 1413.62605069253 7311.54373505252 7604.95072836142 57.838776790721 14.3895567737011 93.3423697057128 65.8272329562802 34.998735094023 0 0 137.559742315875 158.829914547011 0 0 0.0805622199492922 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
33 3 15 1987 NA NA NA NA NA NA NA NA NA NA NA NA 802516.695876132 7881.05273365279 532356.363554424 2077617.39439085 122511.70390934 14257.1877495176 3725182.07893189 3023207.58089111 109118.383965108 322159.156082504 833110.491734073 913757.969732512 218209.619456711 2027202.25125572 3921900 2221232.75660281 3586497.20579134 14988773.3489269 384800 227300 444700 145200 25000 2027202.25125572 3921900 1898671.22855392 2262424.55949134 11633243.6937624 572800 499048 913757.969732512 1030915 413175 154900 2107543 8838800 2145760 3586497.20579134 14988773.3489269 749825 598048.007505622 315978.345950487 126961.166907585 212037.217720641 107609.045119027 2352094.23751017 337347.100584947 326648.967506472 385946.259432578 247781.028779035 21353.5270271942 1271371.53947809 74338.2738588115 203808.718335458 2329434.65003657 16268.8457292581 105729.295942841 108864.985085086 29334.9302785156 1231947.45864577 422496.860687533 876782.882784863 11602.850305185 2224504.99086034 9202.85455114873 61766.3556475955 866605.477034423 851843.60738707 927887.595703541 29147.3970507585 2036822.68701246 73782.6072171999 119383.781223478 122601.860004399 221927.619791817 -293.488573714665 385946.259432578 59770.4999955013 41582.217417008 94567.7985677118 1331595.74996389 115496.285358491 1370.65872870359 1341701.33027739 1307193.83455016 221375.980010577 1319117.31593648 1299589.4556948 32.4625162159711 17058.2485967095 0 16.8473620198728 294.317038845688 56.3924434286432 3517.91195570098 166.13753641294 3474.21601156322 654.807340094524 14.3895567737011 93.1311793034571 609.114818959048 1699.21422232251 10.885518267106 31.4132674996498 18.7756367538795 0 0 0 0 0 46.8161738067073 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
34 3 22 1987 NA NA NA NA NA NA NA NA NA NA NA NA 766088.760012473 7611.79667214432 504801.756705962 2026554.9744464 114232.857167524 12940.8835228121 2237792.55892734 1775416.20811096 109118.383965108 322159.156082504 833110.491734073 944152.431566342 214695.691678646 2099076.70575173 3921900 2225738.88129943 3491843.96660681 14946038.4833489 384800 227300 444700 145200 25000 2099076.70575173 3921900 1915375.35325054 2263077.32030681 11663500.8281843 572800 499048 944152.431566342 1004782 330850 154900 2118452 8704550 2158058 3491843.96660681 14946038.4833489 661312 529297.373478791 287403.909194706 88675.4001886565 210252.596255737 126653.778145884 2914640.40710576 305455.665057128 296583.064795621 363853.168380476 191062.733625271 17096.9366240823 1321026.89425254 50797.6075334623 221958.863010791 2874967.71351176 12849.4522219351 89923.3944960041 77988.3296774368 22257.644696619 1247791.37278015 393307.224558109 791382.53549949 8278.8467418164 2720522.40093596 8022.70473059941 56187.9608154743 778221.505163134 767142.646463845 834384.265637493 27554.6068484618 2272305.240333 71908.5344219083 91150.4950841761 88541.2639608053 165180.439305808 269.256061508469 363853.168380476 45824.750278982 36427.9358636596 86943.8441645503 1487389.52000455 110109.27551635 1316.30422670548 1429459.63917233 1386091.36702939 158355.105121436 1442849.79805208 1349577.07510207 149.209017077467 923.541724216855 0 0 390.297263120511 1.61836523507443 2.91045239563917 50.1058508966102 1414.9340639883 57.838776790721 14.3895567737011 93.1311793034571 65.8272329562802 47.3660807936152 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
35 3 29 1987 NA NA NA NA NA NA NA NA NA NA NA NA 728411.432593906 7679.42065866702 478625.190556991 1979858.90044069 105812.680751847 11463.7874955737 996454.386301607 768349.389992059 109118.383965108 322159.156082504 833110.491734073 949791.98146796 207564.299852954 2148052.29670985 4039652.36292632 2225972.64434261 3388834.8204339 14902232.0619615 384800 227300 444700 145200 25000 2148052.29670985 3921900 1927807.11629372 2255374.1741339 11692686.406797 572800 499048 949791.98146796 978650 248525 154900 2148052.29670985 8570300 2170356 3388834.8204339 14902232.0619615 572800 431991.981610608 269798.73200107 75927.1563297899 184426.128514242 94680.5657540225 2394263.00068197 292622.727639348 280884.190689848 287468.661126984 152649.78090992 15487.3904196138 1074638.34610067 40233.0698498315 172862.302729211 2326313.99007899 9231.98817430743 67024.5309581218 55032.5735531 17985.2830431763 1007066.8181189 312864.991367073 626405.309631909 8420.17641567705 2190972.00697038 7959.3741835157 47832.0538270842 610318.379330121 597511.75034041 655554.752623726 26176.5661489708 1831718.80043757 70836.978612624 70281.3467361825 71821.2046756604 129630.522617928 -67.623986522699 287468.661126984 42535.339175195 37677.3274185672 72285.9587493044 1241338.17262573 108026.803405914 1477.09602723843 1202952.88698639 1158757.94834289 117843.643651063 1216518.79432911 1116212.40247248 91.49542178069 547.986024481914 0 0 238.178659804741 1.61836523507443 2.91045239563917 50.1058508966102 608.651815196185 57.838776790721 14.3895567737011 93.1311793034571 65.8272329562802 109.740651641962 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1987
36 4 5 1987 NA NA NA NA NA NA NA NA NA NA NA NA 664057.15349727 6773.00134205117 434845.699612657 1932310.39253219 96662.3075427233 8390.74206424984 0 0 138563.042951857 516147.472715582 1063471.55593845 938651.825663911 211489.949712406 2214287.2825315 3921900 2234090.7126642 3392243.40887063 14926638.4467131 384800 227300 444700 145200 25000 2214287.2825315 3921900 1945644.18461531 2265724.76257063 11748481.7915486 572800 499048 938651.825663911 998683 166200 211489.949712406 2214287.2825315 8570300 2202389 3392243.40887063 14926638.4467131 572800 414238.428798313 200228.155959548 60583.3758622043 188057.22894759 104666.963059999 1920360.76857028 210826.931112369 208227.526817679 278654.214370008 132788.812165203 32396.2516712038 806810.597674385 63312.4857192902 164177.275465671 1824617.51100677 13942.0298594522 84283.9258216483 70678.1115567614 23390.5883215914 768349.38999206 288657.869885748 535398.853552504 9150.37320912331 1693559.29220357 6504.95750913324 65885.7884367337 567031.178913091 593748.873629775 577635.434817449 43779.4909443345 1549827.91252343 97446.7847516387 55705.4861757354 55559.3655325704 128539.895428038 906.419316615846 278654.214370008 47797.2277994196 64354.2790966361 96328.9016225313 996454.386301606 144642.509995609 3073.04543132385 988845.885722274 933629.567629354 131900.736031605 986028.417224188 891964.025487149 363.964069760088 3847.59279283206 32.266655975038 7.29356638546813 8281.04744359636 4.82933394398896 179.884653256106 1127.42558601054 3262.05796565928 108.419054541803 159.053736388344 152.191432089026 117.173433066014 107.134095822412 0 0 154.481164115732 85.4836480030967 0 0 0 0 0 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 NA 276280.841571809 NA NA 51747479.1541853 1987
37 4 12 1987 NA NA NA NA NA NA NA NA NA NA NA NA 576791.24969979 5812.5849434659 370724.004057392 1825972.72014562 84347.3129157221 5328.38450366665 0 0 138563.042951857 516147.472715582 1063471.55593845 1102518.85719494 234373.464983315 2335919.16566744 3921900 2292973.46364621 3488313.23884988 15014066.8083955 384800 227300 444700 145200 25000 2335919.16566744 3921900 2014245.93559732 2368736.59254988 11867299.1532309 572800 499048 1102518.85719494 1018716 191341 234373.464983315 2335919.16566744 8570300 2234422 3488313.23884988 15014066.8083955 572800 636151.423228838 513653.856395628 142964.724955029 426086.393213369 294403.840428884 2621967.66013933 514630.997218531 528523.403293891 381721.555201852 471628.152752761 33465.860163707 1721345.41867762 189512.66697248 515216.928609619 2669383.68830108 32899.8952709091 139680.82313594 232222.142730747 74155.2709820134 1715777.54717506 385962.483723127 1019373.77663775 12314.9946270012 2622976.31755405 15171.1905303696 158547.02997925 1062857.63499819 1083321.26650927 1087181.82717689 64121.6955552649 2680597.58141905 160468.761682344 143486.916149686 139165.035293324 463081.88522501 960.416398585275 381721.555201852 99897.1680164331 87265.9037974797 80376.118073448 1810732.13820967 250125.291434507 3062.35756058319 1868073.71542369 1817293.52927666 448250.99435295 1820821.41857856 1853439.14035168 2459.95348140234 5959.25919648564 1107.2702466425 594.747352984395 27944.9273159605 4.82933394398896 122.448669448623 2640.83262115713 2589.72609712617 253.713133576789 26.866199967222 152.191432089026 117.173433066014 49.228839213209 0 0 91.9978055860539 361.841414205079 0 0 0 0 0 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 NA 279460.03150225 NA NA 49922861.6431786 1987
