"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetVICWA" "RetVICPR" "RetVICMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
29 2 13 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1466523.64598453 39368.1753660946 1290053.23838879 3098739.60982644 188792.210365374 20521.2080140129 5247151.81547387 4296803.28422204 0 0 0 273698.40660335 285097.977527735 1452800 3921900 2068441.10938824 4064313.52043184 14156880.5147149 384800 227300 444700 145200 25000 1452800 3921900 1555221.94938824 2298340.32043184 11078785.7147149 589712.838383294 499048 915366 1106187 626375 285097.977527735 2096833 8963300 2068441.10938824 3479473.25096025 14156880.5147149 1173990 322524.907829012 101835.583616009 82948.1879500817 140434.4463434 70572.0224018327 1366996.24001371 129941.323322071 123500.592049313 249472.836767391 74922.8983944416 11365.8746326117 537971.580216036 32688.3857663791 136075.402830539 1283528.19864464 9974.45469838946 59327.239899031 41851.4092073429 11624.9209472089 491487.513395167 268912.461829417 471403.012651531 8084.63206553681 1173843.3962967 8265.82646577681 57173.4645153146 470500.955793115 477616.344265988 489207.661045868 21808.7196592916 1088087.78366094 56025.8330979174 88550.3568209322 84422.0740510158 83266.2444352452 169.492434692387 249472.836767391 41744.5322821434 19198.6621345239 82746.3471936988 606904.906344932 95102.7871126964 185.441275005463 598239.030828621 568321.415671923 79506.4594116547 597499.697734191 552395.55413382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 2000
30 2 20 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1442890.31374024 39036.0795507795 1266315.06857529 3053542.22890767 180747.307691033 20338.9624716465 4629210.23724645 3815568.09737696 0 0 0 312468.257979994 289929.748054752 1452800 3921900 2045577.79737551 4044525.01835976 14149222.5554058 384800 227300 444700 145200 25000 1452800 3921900 1560176.63737551 2297146.81835976 11092747.7554059 584435.81440834 499048 748457 1094683 582750 289929.748054752 2091279 8891300 2045577.79737551 3418845.54425555 14149222.5554058 1050419 487083.302009511 99794.8170729729 98366.552645026 134695.892067547 67416.4882927179 1586485.96653584 128017.61542292 121279.641815166 443844.21496154 72980.4673109988 10720.3958040474 531256.953124328 30047.3455955858 130305.138954965 1502163.20429837 9443.15052701695 51117.145390387 39151.1360250462 10508.2079872719 481235.186845081 471292.391971939 623541.827771081 8044.9026743416 1396515.14226525 8193.23194393221 54341.6979279199 628045.644035777 635263.215192938 644275.328780107 23738.1698135008 1259442.33152476 55613.4406909028 131753.650932021 113490.139928413 80845.4583954426 332.095815315074 443844.21496154 41045.5464702817 23633.3322442912 75955.1795542368 617941.578227421 93285.0768165707 182.245542366407 596366.79760408 566015.500479855 76968.7377228725 599259.739277842 546304.705049201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 2000
31 2 27 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1418693.62158429 38863.2285068541 1239659.63275635 3007195.30212373 172742.285401641 19580.4513950521 3990785.15584616 3295830.69994721 0 0 0 350534.196725571 294413.558569269 1452800 3934779.94574438 2023559.40467178 4026182.19159319 14141274.7394062 384800 227300 444700 145200 25000 1452800 3921900 1565976.24467179 2297398.99159319 11106419.9394062 582177.794541378 499048 581548 1019106.36291115 539125 210900 2085725 8819300 2023559.40467178 3358217.83755085 14141274.7394062 926849 457566.734721625 102229.823960821 90510.0537587022 133702.122745927 68535.2986588898 1670662.10927542 128745.20434496 123379.720534859 366255.026555937 81042.5012979967 10858.5263403068 560316.570968621 32048.6023132135 129660.256677303 1569190.41074321 9095.19051451677 73595.6848556165 42170.1401330379 11353.1272962706 519737.39742975 402753.563009273 724746.297721865 8005.02228939194 1478162.36912048 8115.68502816596 55787.3732334244 685011.996006991 684922.299166918 741778.024309239 26655.4358189419 1353071.00915534 55323.5840003505 99349.6683305474 95493.0046673122 90347.3113166617 172.851043925443 366255.026555937 41067.9221381687 24196.6921559457 73973.4119401972 638425.081400291 91352.2578773145 758.511076594335 607226.511456175 583217.643873834 86899.4298020099 603529.017219224 578938.786830131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 2000
32 3 5 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1396732.34110975 37344.5065844377 1219767.45108734 2966997.79409191 165712.435823504 19188.91907104 3281692.81438158 2746251.78236754 0 0 0 393896.679780968 298885.376533794 1452800 3921900 2017667.68145171 3930589.25174811 14131664.9372529 384800 227300 444700 145200 25000 1452800 3921900 1572282.52145171 2297112.05174811 11118430.1372529 577731.450239997 499048 523135 993771.249002837 495500 182900 2096634 8131550 2017667.68145171 3302495.22624832 14131664.9372529 838337 425952.907519029 118945.441352307 73176.6806832326 137336.680902054 67612.5108434877 1805447.26406404 137734.720460539 130836.837346394 324525.650621704 90679.1415809062 10841.7330197248 614315.567488428 32915.0391963756 124790.670736213 1745395.96736372 9083.19796452516 77015.9330734482 39981.8156986189 11859.7967799242 549578.917579672 351137.935210132 691574.307784372 7029.84957813662 1669173.63451692 7917.65319878784 55248.2601549272 646806.165323396 645396.807191219 716441.807545621 19892.1816690043 1533696.55856868 53661.5978466564 76214.7304484886 75139.9333722589 91225.6449932394 1518.72192241642 324525.650621704 35653.4983007151 21961.2804745362 73084.5201894808 709092.341464573 88649.5490515053 391.532324012185 669883.92569202 648188.502125637 93453.2764988093 671547.495086579 634756.002699464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 2000
33 3 12 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1370295.43826814 34649.7167611019 1194363.18065812 2926306.66348754 158941.873278977 18852.768360974 2492118.62712916 2096227.35741099 0 0 0 379854.172616323 292134.237702747 1452800 3921900 2015353.09241582 3836776.01587866 14070636.506359 384800 227300 444700 145200 25000 1452800 3921900 1582165.93241582 2298604.81587866 11130393.706359 583654.592575396 499048 464722 968436.13509452 413175 154900 2091549.34743789 7443800 2015353.09241582 3246772.61494579 14070636.506359 749825 448151.333755326 174063.515920581 78383.2335521346 147522.061941531 76020.7805097573 1931825.91686394 188044.360732619 181839.351753612 334130.314713009 141399.877809129 10577.3285143453 725899.033608752 36786.5096386901 139585.143412115 1921902.88599844 9612.24116895255 98573.6213741299 50351.3023353996 15436.9309641093 650024.424956548 354422.633343336 728570.765908003 6770.56254452701 1868304.9532394 7820.93088543902 57027.9641305522 687718.698516263 690703.111460151 768162.970697381 25404.27042922 1710281.81101025 53614.9691061768 77485.8204169154 79122.5857990926 134937.550282921 2694.78982333574 334130.314713009 34988.8586632416 26436.9028416107 84198.6306097253 789574.187252418 87685.4903037712 336.150710065937 762300.603004092 748006.837281037 136321.92947823 755658.022832359 743614.96414507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 2000
34 3 19 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1345925.06904128 32703.7595935214 1175777.22344873 2888965.14646886 152398.30312254 18594.9403260132 1633952.14141659 1419245.36972036 0 0 0 377365.643459593 285222.100311974 1452800 3925924.44581496 2009590.78647945 3738407.57903183 14009255.2150769 384800 227300 444700 145200 25000 1452800 3921900 1588601.62647945 2295542.37903183 11142004.4150769 577063.817794962 499048 406308 943101.021186203 330850 154900 2086088.5865406 6756050 2009590.78647945 3246772.61494579 14009255.2150769 661312 413673.767905718 154742.672243836 66149.5248950949 158723.179561168 70552.7819149664 2082544.17641802 172702.092857201 163521.606156662 298026.831121946 106796.242526726 11308.2972498879 773342.418895623 29782.8511285077 132776.686914468 2019334.24612489 9451.24260922746 73026.4517305344 37837.3852195659 11989.2140636329 676981.987690627 321546.20082469 683071.180334069 6543.57015643693 1944635.97890653 7754.38081959293 52472.7631531683 625350.708796857 616257.166276639 707229.745736722 18585.9572093905 1755948.7006512 53262.1087178971 63702.9563669287 67106.3685879186 98176.9009604073 1945.95716758048 298026.831121946 33007.2530276942 24370.3692268605 82505.6478966643 858166.485712571 85611.278914936 257.828034960826 847265.80019014 825793.241762396 93345.2939192303 849896.869300511 803854.684128543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 2000
35 3 26 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1319912.490174 31006.1466855802 1156950.37093048 2851057.00136618 145886.545912846 18266.5938380034 854336.160569206 792956.788374506 0 0 0 387035.131269912 280077.588767611 1452800 3972229.74335472 2004788.15388089 3639806.18410086 13948287.761109 384800 227300 444700 145200 25000 1452800 3921900 1595996.9938809 2292246.98410086 11154028.961109 572800 499048 387035.131269912 917765.907277886 248525 154900 2080627.82564331 6068300 2004788.15388089 3246772.61494579 13948287.761109 572800 380602.086419483 143467.015278589 69914.1835804913 171295.033842355 73124.6333465145 1872753.54658475 157571.915294831 150577.852395435 276575.047534788 100124.55321409 11524.8838959383 709284.055515074 32071.3587641707 138868.416128673 1808144.21465203 11218.8684556372 82319.9823544325 40164.3422050377 12948.8874014431 626288.581345858 297885.528849363 610662.757326301 6511.75720969355 1741192.24327395 7708.79239921798 52239.805069027 573883.609009271 575894.08282947 641265.330493702 18826.8525182559 1603587.28246094 53675.9460320367 69257.7328133694 71686.7121140603 94266.7232567368 1697.61290794128 276575.047534788 33316.9829045662 26012.5788672813 78226.2401882661 779615.980847388 84320.7982530715 328.346488009782 778993.453885198 754784.043129208 94107.9787502136 781315.899007472 732789.578977104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 2000
36 4 2 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1288579.48201961 28833.8904221776 1122390.19558201 2807993.95666298 139982.354710114 17550.1152955706 0 0 0 0 0 397999.388530821 277489.485932969 1452800 3921900 2012146.22724811 3643458.08579587 13897479.2563674 384800 227300 444700 145200 25000 1452800 3921900 1613074.06724811 2302840.88579587 11176212.4563674 572800 499048 397999.388530821 867765.907277886 166200 277489.485932969 2119242.04555301 5752550 2012146.22724811 3246772.61494579 13897479.2563674 572800 458089.99873024 202768.539646209 81154.8332816469 182748.752519339 109773.17380818 1950148.68004342 213984.601295486 208181.045497821 318294.877729417 157884.308077411 14025.8257083472 862719.719598931 60590.4283387411 180066.50163126 1892697.2964514 13775.2771653581 135325.490921413 71856.4392671286 22630.593367218 792956.788374506 343688.806773494 786249.798329787 5904.19120273222 1810961.96651811 6628.40915912988 66129.1016950096 774360.300562229 777303.023327391 832409.124514329 34560.175348462 1736935.23323363 63834.8952584307 79198.0195486237 81607.8580311545 150056.681783245 2172.25626340256 318294.877729417 36410.5084852327 31333.0081543867 93890.2380900451 854336.160569205 102388.852241212 716.478542432846 884635.208437162 864300.41345678 154153.621687731 868850.61611717 863039.671744546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 500874.431934991 NA NA 87324129.9898423 2000
37 4 9 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1230401.43230152 24752.6021998213 1044834.01801049 2735806.64882015 134460.229113777 15406.2445301578 0 0 0 0 0 464563.256443232 287611.789122975 1452800 3921900 2029432.65725417 3690214.99726981 13919997.7343293 384800 227300 444700 145200 25000 1452800 3921900 1640079.49725417 2356539.79726982 11230119.9343293 572800 499048 464563.256443232 817765.907277886 191341 287611.789122975 2157856.26546272 5436800 2029432.65725417 3246772.61494579 13919997.7343293 572800 682584.39907794 286461.24485707 100527.229038719 263873.345874286 200288.539211545 2590099.26930369 292826.461115562 285172.08319555 458220.06366446 254007.275658423 26917.6656887353 1393753.37688922 91317.9412811738 306583.799112888 2500090.95135718 20138.6831900054 179010.244228919 111429.51522441 32558.9500060568 1324205.12969979 482515.14372889 1049064.19183541 5522.12559633733 2316876.90130196 7873.38515316075 109234.111473947 1148437.61679657 1187618.46060709 1152432.92870182 77556.1775715262 2318873.63406828 95558.8779618754 94083.0567292876 93739.5788773995 238525.379260663 4081.28822235628 458220.06366446 68322.5074094548 58178.0497180994 147165.195764461 1410068.59875281 161130.680377668 2143.87076541274 1423234.39835221 1387197.95124614 239978.114252265 1398341.08351316 1378469.02142878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 510329.736544311 NA NA 85431432.6933909 2000
38 4 16 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1122839.59262598 20709.5357176963 922985.957380666 2567711.74192372 119813.840510963 11716.6469094787 0 0 0 0 0 600929.309295453 304059.606150016 1452800 3921900 2065423.60550316 3787065.68107284 13953954.7654495 384800 227300 444700 145200 25000 1452800 3921900 1685789.44550316 2460332.48107284 11295465.9654495 572800 630751 600929.309295453 767631.861714559 216482 304059.606150016 1848106 5121050 2065423.60550316 3246772.61494579 13953954.7654495 592932 1020721.35155922 439496.66745539 219657.247222783 345114.083972488 299960.398618352 3971683.16260128 458204.454604813 440762.227665738 669499.095396085 369934.510477282 44371.1871789623 2010513.29491608 147741.626310458 477156.58185832 3840527.14621088 26464.1970270408 274929.336819132 178143.671223413 51263.4682489903 1907461.68137646 706040.049398902 1543105.73994553 14646.3886028143 3662733.55893376 24498.7648869661 159327.883803026 1666600.18763297 1723700.2043468 1673063.40499683 121848.060629822 3570289.49536823 106997.431120268 214000.847804708 209896.102146644 346384.281470537 4043.06648212503 669499.095396085 161029.385479882 107561.839675536 131955.846196569 2183325.49159048 178537.090328556 3689.59762067917 2178038.8100541 2114538.59524856 347015.795872138 2152645.97557089 2080110.05523006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 513368.656987921 NA NA 82631614.6951395 2000
39 4 23 2000 NA NA NA NA NA NA NA NA NA NA NA NA 1007864.1414177 16025.9946260087 816306.632800596 2413513.86642723 104327.654131668 9393.87783929402 0 0 0 0 0 758078.087795775 320985.595519323 1786618.30413122 3921900 2154863.43256803 3923893.13833954 13994010.4907779 384800 227300 444700 145200 25000 1786618.30413122 3921900 1784948.27256803 2604101.93833954 11366910.6907779 572800 762453 758078.087795775 717497.816151232 241624 320985.595519323 1786618.30413122 4805300 2154863.43256803 3246772.61494579 13994010.4907779 613064 1348035.54158486 734753.102458607 276034.242800837 371995.503828724 396231.839725917 6009956.28169436 762460.099752495 737040.14041121 867842.232089747 578668.07087958 51683.5972159763 3042187.98174461 289262.913334218 608903.880798044 5922116.13492037 26942.3693693079 359153.902107287 296509.699833808 104712.347064872 2794089.14043163 922092.90111442 2402979.31789156 15486.1863792946 5785100.03671565 22756.6371691769 199304.6572667 2481430.90040691 2470135.00729089 2549251.46494305 106679.32458007 5555299.5645156 113096.125328403 321325.556829183 297390.531629548 529315.736925366 4683.54109168757 867842.232089747 139657.604056444 114975.451208275 110189.731451629 3226713.49605497 182379.40967341 2322.76907018464 3136609.73485125 3026728.06074349 489634.088147296 3151642.91868144 2941296.84891295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 500343.136025429 NA NA 78167892.0031786 2000
40 4 30 2000 NA NA NA NA NA NA NA NA NA NA NA NA 903955.537569171 13560.7252213053 730039.214080085 2295687.30132082 91913.8249002304 7682.64794429042 0 0 0 0 0 1069902.9528655 346511.197731346 2035832.79022495 3921900 2249990.14986221 4093007.19751693 14067558.9588729 384800 227300 444700 145200 25000 2035832.79022495 3921900 1891539.74986221 2778055.99751693 11471848.1588729 572800 797600 1069902.9528655 1100514 266765 346511.197731346 2035832.79022495 4805300 2249990.14986221 4078605 14067558.9588729 774122 1155401.8735961 984598.724002995 195144.364760693 560164.333164692 428764.797855558 6395935.21662379 1044740.71536011 997600.953786775 696035.643612861 723417.562486209 43555.2142046876 3659220.5831514 318004.198377297 746037.465151741 6238700.75882895 35541.9822120226 267263.426093732 368255.213957093 112144.99729418 3362600.30548052 741028.647459982 2127417.61503263 12413.8292314376 6106383.31620748 20953.9947392793 229489.259177385 2116533.19523504 2070154.57304042 2211624.8350048 86267.4187205108 5740126.60425481 146588.868094964 216829.641865331 203907.167349735 662507.142116436 2465.26940470344 696035.643612861 111260.604496163 103908.603848533 74080.4269607275 3731340.5787453 254408.969602495 1711.2298950036 3638746.87319301 3537501.98491162 618694.319565084 3654599.65854885 3476110.61034798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 473393.757693606 NA NA 71924769.9432603 2000
41 5 7 2000 NA NA NA NA NA NA NA NA NA NA NA NA 730995.061549361 11263.6085050069 619112.679135395 1921094.78616222 70629.8209376191 6352.00190688054 0 0 0 0 0 1404924.28013304 387917.257624862 2312496.75895715 3921900 2423028.69902725 4348033.5662289 14260807.2752716 384800 227300 444700 145200 25000 2312496.75895715 3921900 2076043.05902725 3037922.3662289 11714762.4752716 572800 832747 1404924.28013304 1137486 283646 387917.257624862 2312496.75895715 4805300 2423028.69902725 4253031 14260807.2752716 935180 1160722.07116982 941388.916179523 420920.376490221 672465.643666208 570448.08104653 6618176.2660919 984199.694056463 949797.533996145 735853.529670962 785286.047948798 50406.8797834268 3349287.60714277 519297.72703631 865457.246762494 6392769.47245992 48625.4398935157 294712.908732194 571141.282246305 190056.829165036 3322584.54456234 765285.077409418 1837808.41503541 21284.0039626113 6212194.40643526 100061.269752237 315401.568711974 1955512.90389385 2001588.49430727 1958165.52165579 110926.53494469 6141321.14271511 284565.716398675 332534.055232906 374617.680012496 746272.179414182 2297.11671629842 735853.529670962 371719.012177128 172960.47601981 84211.7989577494 3746429.94702341 409447.630257832 1330.64603740988 3715820.85905343 3618340.8468283 677148.557133733 3721613.48806899 3523986.51742497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 455803.805736114 NA NA 67270784.5589343 2000
42 5 14 2000 NA NA NA NA NA NA NA NA NA NA NA NA 584584.610045921 7351.06249319985 514703.153330327 1581609.79176343 53880.6247456779 4608.56132467093 0 0 0 0 0 1673497.61444189 421079.065419728 2515936.31146696 4835975.30948544 2516624.85452349 4542065.08137975 14430375.4948138 384800 227300 444700 145200 25000 2515936.31146696 3921900 2181103.97452349 3236793.88137975 11933996.6948138 572800 867894 1673497.61444189 1174458 283646 421079.065419728 2515936.31146696 9107400 2516624.85452349 4427457 14430375.4948138 1096237 1527401.10770561 1019043.47447015 566058.29720914 582337.553851061 461627.654150287 6906239.39193197 1111327.23670783 1045650.31868 1017063.92970612 725569.088139187 41610.9086731447 3484237.0543744 268513.319627134 712949.790450018 6744149.0908654 40381.1877948667 221488.492509818 339874.400120836 110614.43549624 3368016.37871791 1036613.3737196 2183470.56816988 16749.1961919412 6619113.24647659 59131.7080234112 254406.715150855 2261547.66390985 2266497.7034248 2291636.36442908 104409.525805068 6627527.57375911 260885.61954221 567206.009794836 583269.783601181 660305.512966833 3912.54601180701 1017063.92970612 301824.763296712 146410.45150344 71017.0881815951 3918824.05400445 393603.20866084 1743.44058220961 3828979.04032638 3715272.28548154 558306.502093316 3875576.51194331 3578242.38042011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 432534.816987032 NA NA 61580521.6642651 2000
43 5 21 2000 NA NA NA NA NA NA NA NA NA NA NA NA 439846.80953911 4410.7818890989 416625.369952612 1423162.25294368 40098.1129271342 3338.41324871877 0 0 0 0 0 2187423.93720508 506857.908658656 2701880.80365781 5776073.0621789 2651935.05806665 4826681.46583168 14762009.991468 384800 227300 444700 145200 99301.5886586557 2701880.80365781 3921900 2327878.93806665 3526250.26583168 12315297.191468 572800 903041 2187423.93720508 1211430 283646 506857.908658656 2701880.80365781 9107400 2651935.05806665 4601884 14762009.991468 1257295 1386646.25704004 767224.370125524 252919.202923648 989756.819417352 525815.227338293 6476254.04166131 816226.973594846 777268.435275788 780915.918075556 602932.836261551 66338.9016014534 3107988.70504883 411174.738093502 946172.851859522 6223775.68423839 92998.2232389272 203993.432190846 435237.285406409 152328.483543165 3123560.11108375 833489.075087225 1993859.05946586 13782.5118185437 6027192.79683683 39778.4306001327 344991.584451924 2032826.70040371 2028283.15423739 2071037.40367611 98077.7833777149 5932300.62676968 422951.896654165 231049.208764408 244904.545156169 575592.552554912 2940.28060410095 780915.918075556 151526.282014882 144737.800506811 88736.4313735138 3437216.65010014 625881.927607186 1270.14807595216 3440837.27872456 3338441.89363983 527864.352708657 3425935.58257014 3244934.18847188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 434760.476624405 NA NA 59680068.0892006 2000
44 5 28 2000 NA NA NA NA NA NA NA NA NA NA NA NA 315972.463296589 2449.37372356398 309995.907136154 1194848.82308666 25818.8267188769 2052.98883998392 0 0 0 0 0 2918509.41228717 640996.140167305 2881682.18046325 7749920.41257143 2819388.48153808 5295563.45298137 15330724.8439689 384800 227300 444700 145200 239270.820167305 2881682.18046325 4154256.93919086 2506797.12153808 3999972.25298137 12933678.0439689 572800 938188 2918509.41228717 1248402 283646 640996.140167305 2881682.18046325 9107400 2819388.48153808 4776310 15330724.8439689 1418353 1327718.41477644 1243918.42893548 367361.121785672 1443996.32758299 692865.820111565 7007083.33599742 1320022.18107012 1262267.50990407 705261.029213634 1025031.15460248 107339.6666165 4659509.73816006 562202.834426227 1372853.66391944 6976567.0173048 141357.611508649 197850.31680544 662414.574182236 184471.703471425 4685907.70976104 748409.163671154 1936034.89037098 14279.2862082573 6895495.38329474 74241.5187358948 529257.187149693 1993444.09679024 1987383.3980058 2018535.32331984 106629.462816458 7180948.05202584 660032.2525009 316501.899292073 344005.692326217 972562.192231244 1961.40816553492 705261.029213634 223915.645395309 123874.346242521 92253.221614058 4919871.98140737 1023291.68318891 1285.42440873485 5004591.94503314 4879506.32986985 864697.310234637 4937693.30507928 4774566.20737641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 407597.799551482 NA NA 54074724.9439352 2000
45 6 4 2000 NA NA NA NA NA NA NA NA NA NA NA NA 207967.875022482 0 224746.080016517 918734.840866372 16363.7576571647 1169.98344872911 0 0 0 0 0 3619526.91814831 736904.947698915 3067980.7713075 8213429.12830575 2930865.94552685 5401620.58668832 15814747.2981941 384800 736836.518148307 444700 145200 341010.627698916 3067980.7713075 6275775.86893107 2696422.42552685 4429927.18668832 13467366.4981942 572800 1088641 3619526.91814831 1287873 390555 736904.947698915 3067980.7713075 9107400 2930865.94552685 5004707 15814747.2981941 1511765 1389082.73866333 1063872.81359433 457651.422578599 1329235.96008644 640730.612989633 7857922.56899345 1162268.2849095 1100282.20972589 842677.537872122 871259.452184703 93771.5972047211 4727266.05043923 412210.059881781 1134874.88443755 7849385.62481353 103128.187531611 204347.530844254 486899.285702717 195178.823988776 4488876.5381854 864353.468793961 2042903.11838079 9455.06906171222 7716946.91507808 75502.8576369414 485490.133706946 2090188.50889245 2096794.7843821 2131026.66036324 85249.8271196373 7683362.12880977 575339.854225298 476640.200252629 473581.843403174 797419.24210875 2449.37372356398 842677.537872122 252600.597606721 108004.588274107 75755.3765045024 5344152.783698 861478.178635462 883.005391254809 5216520.79075128 5068601.71861805 720397.753931129 5268645.9527902 4895048.17082055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 371978.452917228 NA NA 47790948.9584159 2000
