Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
13 10 28 1984 1985 19915000 19719761 15811294 0 20075000 20075000 19719761 -57124
14 11 4 1984 1985 19875000 19662637 15882144 0 20075000 20075000 19662637 -157289
15 11 11 1984 1985 19875000 19505348 15914524 0 20075000 20075000 19505348 -157289
16 11 18 1984 1985 19875000 19348059 15946904 0 20075000 20075000 19348059 -157290
17 11 25 1984 1985 19875000 19190769 15979284 0 20075000 20075000 19190769 -157289
18 12 2 1984 1985 19875000 19033480 16011665 0 20075000 20075000 19033480 -294644
19 12 9 1984 1985 19827500 18738836 16019846 0 20075000 20075000 18738836 -294644
20 12 16 1984 1985 19780000 18444192 16028028 0 20075000 20075000 18444192 -294645
21 12 23 1984 1985 19732500 18149547 16036210 0 20075000 20075000 18149547 -294644
22 12 30 1984 1985 19685000 17854903 16044392 0 20075000 20075000 17854903 -2098627.79551305
23 1 6 1985 1985 19407862.0825663 17566070 16042329 13919604 20075000 15756275.2044869 15756275.2044869 -24487.6155464817
24 1 13 1985 1985 19130724.254118 17277237 16040266 13919604 20075000 15731787.5889405 15731787.5889405 -24834.3901989963
25 1 20 1985 1985 18853586.3366842 16988405 16038203 13919604 20075000 15706953.1987415 15706953.1987415 -25172.3364045694
26 1 27 1985 1985 18576447.5972215 16699572 16036141 13919604 20075000 15681780.8623369 15681780.8623369 -30121.5054772124
27 2 3 1985 1985 18299309.6797877 16410739 16034078 13919604 20075000 15651659.3568597 15651659.3568597 -13362.8694218714
28 2 10 1985 1985 18022171.8513395 16085400 16007946 13758249 20075000 15638296.4874378 15638296.4874378 -13638.72851968
29 2 17 1985 1985 17745033.9339057 15760062 15981813 13596894 20075000 15624657.7589181 15624657.7589181 -13916.9633257147
30 2 24 1985 1985 17467896.1054575 15434723 15955681 13435538 20075000 15610740.7955924 15610740.7955924 -11789.4699561913
