Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
13 10 27 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
14 11 3 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 -1131
15 11 10 1985 1986 1792000 1790869 572800 0 1792000 1792000 1790869 -1130
16 11 17 1985 1986 1792000 1789739 572800 0 1792000 1792000 1789739 -1131
17 11 24 1985 1986 1792000 1788608 572800 0 1792000 1792000 1788608 -1131
18 12 1 1985 1986 1792000 1787477 572800 0 1792000 1792000 1787477 -17653
19 12 8 1985 1986 1792000 1769824 572800 0 1792000 1792000 1769824 -17653
20 12 15 1985 1986 1792000 1752171 572800 0 1792000 1792000 1752171 -17653
21 12 22 1985 1986 1792000 1734518 572800 0 1792000 1792000 1734518 -17653
22 12 29 1985 1986 1792000 1716865 572800 0 1792000 1792000 1716865 -59147
23 1 5 1986 1986 1792000 1657718 572800 0 1792000 1792000 1657718 -59147
24 1 12 1986 1986 1792000 1598571 572800 0 1792000 1792000 1598571 -59147
25 1 19 1986 1986 1792000 1539424 572800 0 1792000 1792000 1539424 -59147
26 1 26 1986 1986 1792000 1480277 572800 0 1792000 1792000 1480277 -59147
27 2 2 1986 1986 1792000 1421130 572800 0 1792000 1792000 1421130 -123570
28 2 9 1986 1986 1792000 1297560 572800 0 1792000 1792000 1297560 -123570
29 2 16 1986 1986 1792000 1173990 572800 0 1792000 1792000 1173990 -123571
30 2 23 1986 1986 1792000 1050419 572800 0 1792000 1792000 1050419 -123570
31 3 2 1986 1986 1792000 926849 572800 0 1792000 1792000 926849 -88512
32 3 9 1986 1986 1588262 838337 572800 0 1792000 1792000 838337 -88512
