Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
22 12 31 2084 2085 817000 817000 0 0 1540000 1540000 817000 -6307
23 1 7 2085 2085 816730 810693 0 0 1540000 1540000 810693 -6307
24 1 14 2085 2085 816730 804386 0 0 1540000 1540000 804386 -25201
25 1 21 2085 2085 779185 798078 0 0 1540000 1540000 779185 -37544
26 1 28 2085 2085 741641 791771 0 0 1540000 1540000 741641 -37545
27 2 4 2085 2085 704096 785464 0 0 1540000 1540000 704096 -34096
28 2 11 2085 2085 670000 741828 0 0 1540000 1540000 670000 -43625
29 2 18 2085 2085 626375 698192 0 0 1540000 1540000 626375 -43625
30 2 25 2085 2085 582750 654555 0 0 1540000 1540000 582750 -43625
31 3 4 2085 2085 539125 610919 0 0 1540000 1540000 539125 -43625
32 3 11 2085 2085 495500 529101 0 0 1540000 1540000 495500 -82325
33 3 18 2085 2085 413175 447283 0 0 1540000 1540000 413175 -82325
34 3 25 2085 2085 330850 365464 0 0 1540000 1540000 330850 -82325
35 4 1 2085 2085 248525 283646 0 0 1540000 1540000 248525 -82325
36 4 8 2085 2085 166200 283646 0 0 1540000 1540000 166200 25141
37 4 15 2085 2085 191341 283646 0 0 1540000 1540000 191341 25141
38 4 22 2085 2085 216482 283646 0 0 1540000 1540000 216482 25142
39 4 29 2085 2085 241624 283646 0 0 1540000 1540000 241624 25141
40 5 6 2085 2085 266765 283646 0 0 1540000 1540000 266765 16881
41 5 13 2085 2085 291906 283646 0 0 1540000 1540000 283646 0
42 5 20 2085 2085 317047 283646 0 0 1540000 1540000 283646 0
43 5 27 2085 2085 342188 283646 0 0 1540000 1540000 283646 0
44 6 3 2085 2085 367329 283646 0 0 1540000 1540000 283646 106909
45 6 10 2085 2085 392471 390555 0 0 1540000 1540000 390555 27057
46 6 17 2085 2085 417612 497464 0 0 1540000 1540000 417612 25141
47 6 24 2085 2085 442753 604373 0 0 1540000 1540000 442753 25141
48 7 1 2085 2085 467894 711282 0 0 1540000 1540000 467894 25141
49 7 8 2085 2085 493035 711282 0 0 1540000 1540000 493035 25141
50 7 15 2085 2085 518176 711282 0 0 1540000 1540000 518176 25142
51 7 22 2085 2085 543318 711282 0 0 1540000 1540000 543318 25141
52 7 29 2085 2085 568459 711282 0 0 1540000 1540000 568459 25141
1 8 5 2085 2086 593600 711282 0 0 1540000 1540000 593600 44680
2 8 12 2085 2086 638280 711282 0 0 1540000 1540000 638280 44680
3 8 19 2085 2086 682960 711282 0 0 1540000 1540000 682960 28322
4 8 26 2085 2086 727640 711282 0 0 1540000 1540000 711282 0
5 9 2 2085 2086 772320 711282 0 0 1540000 1540000 711282 26430
6 9 9 2085 2086 817000 737712 0 0 1540000 1540000 737712 26429
7 9 16 2085 2086 817000 764141 0 0 1540000 1540000 764141 26430
8 9 23 2085 2086 817000 790571 0 0 1540000 1540000 790571 26429
9 9 30 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
10 10 7 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
11 10 14 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
12 10 21 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
13 10 28 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
14 11 4 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
15 11 11 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
16 11 18 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
17 11 25 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
18 12 2 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
19 12 9 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
20 12 16 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
21 12 23 2085 2086 817000 817000 0 0 1540000 1540000 817000 0
22 12 30 2085 2086 817000 817000 0 0 1540000 1540000 817000 -6307
23 1 6 2086 2086 816730 810693 0 0 1540000 1540000 810693 -6307
24 1 13 2086 2086 816730 804386 0 0 1540000 1540000 804386 -25201
25 1 20 2086 2086 779185 798078 0 0 1540000 1540000 779185 -37544
26 1 27 2086 2086 741641 791771 0 0 1540000 1540000 741641 -37545
27 2 3 2086 2086 704096 785464 0 0 1540000 1540000 704096 -34096
28 2 10 2086 2086 670000 741828 0 0 1540000 1540000 670000 -43625
29 2 17 2086 2086 626375 698192 0 0 1540000 1540000 626375 -43625
30 2 24 2086 2086 582750 654555 0 0 1540000 1540000 582750 -43625
31 3 3 2086 2086 539125 610919 0 0 1540000 1540000 539125 -43625
32 3 10 2086 2086 495500 529101 0 0 1540000 1540000 495500 -82325
33 3 17 2086 2086 413175 447283 0 0 1540000 1540000 413175 -82325
34 3 24 2086 2086 330850 365464 0 0 1540000 1540000 330850 -82325
35 3 31 2086 2086 248525 283646 0 0 1540000 1540000 248525 -82325
36 4 7 2086 2086 166200 283646 0 0 1540000 1540000 166200 25141
37 4 14 2086 2086 191341 283646 0 0 1540000 1540000 191341 25141
38 4 21 2086 2086 216482 283646 0 0 1540000 1540000 216482 25142
39 4 28 2086 2086 241624 283646 0 0 1540000 1540000 241624 25141
40 5 5 2086 2086 266765 283646 0 0 1540000 1540000 266765 16881
41 5 12 2086 2086 291906 283646 0 0 1540000 1540000 283646 0
42 5 19 2086 2086 317047 283646 0 0 1540000 1540000 283646 0
43 5 26 2086 2086 342188 283646 0 0 1540000 1540000 283646 0
44 6 2 2086 2086 367329 283646 0 0 1540000 1540000 283646 106909
45 6 9 2086 2086 392471 390555 0 0 1540000 1540000 390555 27057
