Week Month Year MICAA ARROW DUNCA DWORS FLASF LIBBY ALBEN FLAPO CORRA BROWN GCOUL
40 5 2001 15937562 3953640.05306801 558474 2594825.32744022 2383016.32107191 4078605 797600 774122 266765 1100514 8570300
41 5 2001 16016980 4323376.96307863 603618 2741309.05083461 2501882.4429497 4253031 832747 935180 283646 1137486 8570300
42 5 2001 16096398 4851501 648761 2966799.12774451 2674017.76258204 4427457 867894 1096237 283646 1174458 9107400
43 5 2001 16175816 5268307 693905 3092902.47291238 2797383.05777421 4601884 903041 1257295 283646 1211430 9107400
44 6 2001 16255235 5685114 739049 3192327.11622638 2930386.37717086 4776310 938188 1418353 283646 1248402 9107400
45 6 2001 16999135 6059766 828751 3325624.79701958 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 2001 17743035 6434419 918454 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2001 18486935 6809071 1008156 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 7 2001 19230835 6816760.16412325 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2001 19441877 7132674.83523276 1179619 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 2001 19652918 7255512 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 2001 19863959 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 2001 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
1 8 2001 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 2001 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 2001 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 2001 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 9 2001 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 2001 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 2001 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 2001 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 2001 19948256 7012154 1377528 2230518 2726227 5414900 1308502 1792000 817000 1348369 9107400
10 10 2001 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2001 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2001 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2001 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2001 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2001 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2001 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2001 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2001 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2001 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2001 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2001 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2001 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2002 14631079.0884225 1763221.76453598 347021.943004426 2107940 2054953.77131117 3918753.22402804 499048 1657718 810693 1255979 9107400
24 1 2002 14591627.5581526 1792351.60634974 349023.546111978 2107940 2036740.65630421 3968106.44805607 499048 1598571 804386 1224283 9107400
25 1 2002 14549530.6017683 1796668.03150619 344043.580745306 2107940 2008571.03076845 4017459.67208411 499048 1539424 779185 1192587 9107400
26 1 2002 14506720.5340848 1790641.77859659 338020.824767855 2107940 1978895.59316285 4066812.89611215 499048 1480277 741641 1160891 9107400
27 2 2002 14461522.8674934 1782433.21134749 332271.479064037 2107940 1949110.91897623 4116166.12014019 499048 1421130 704096 1129195 9107400
28 2 2002 14436408.1911735 1805952.4710596 333745.703812679 2102386 1924415.30112866 4149934.76766647 499048 1297560 670000 1117691 9107400
29 2 2002 14411170.3228765 1828862.26677788 333552.648470269 2096833 1899052.74220037 4137831 499048 1173990 626375 1106187 9107400
30 2 2002 14385986.0536421 1853604.46924458 335516.67439117 2003000 1876251.62075864 4111996 499048 1050419 582750 1094683 9107400
31 3 2002 14362703.1909968 1877421.15632455 329982.260844071 1898000 1858642.77458808 4086162 499048 926849 539125 1083179 9107400
32 3 2002 14289932.3344715 1825711.70645786 322974.658841228 1856629.80018402 1853233.72922268 4060129 499048 838337 495500 1057047 8854689.17190371
33 3 2002 14217372.6247811 1785272.07038567 314461.534025633 1815259.60036804 1847025.38795275 4030151.17367645 499048 749825 413175 1030915 8602078.34380741
34 3 2002 14144451.9319322 1732704.92164527 300794.455478656 1773889.40055206 1840066.78428504 3907101.7014332 499048 661312 330850 1004782 8349467.51571112
35 3 2002 14073244.2650341 1695874.0410984 295367.325586801 1732519.20073608 1832910.86762731 3805406.29780751 499048 572800 248525 978650 8096856.68761482
36 4 2002 14070600.1434695 1690523.21252692 293145.224084288 1745302.46558105 1825740.18077879 3769363.8069987 499048 572800 166200 998683 7524948.12814309
37 4 2002 14081892.7226868 1747181.26001043 306544.803349527 1758085.73042602 1850704.63057554 3773956.3831718 499048 572800 191341 1018716 6953039.56867136
38 4 2002 14116350.3015764 1934825.9163626 328773.478021803 1848106 1928477.3962934 3838079.40194361 630751 592932 216482 1041129 6381131.00919962
39 4 2002 14146566.4460868 2050028.83528922 337648.810915986 1452800 1964969.63522201 3874246.3098004 762453 613064 241624 1063542 5809222.44972789
40 5 2002 14279313.7250659 2387597.58080104 367724.347824257 1452800 2011115.03389115 3997992.05689173 797600 774122 266765 1100514 5809222.44972789
41 5 2002 14366607.7572113 2579173.72740327 377999.757545582 1465210.43102517 2042499.11836437 4076134.86154918 832747 935180 283646 1137486 5809222.44972789
42 5 2002 14602558.5108597 2824582.75408651 414649.088490171 1673576.55962782 2133631.16197313 4268698.05544556 867894 1096237 283646 1174458 9107400
43 5 2002 15023425.8412307 3423587.27871643 558380.301321445 2106821.89246292 2380533.28583359 4601884 903041 1257295 283646 1211430 9107400
44 6 2002 15469905.6316561 4129627.0493133 675862.971650062 2506132.47176737 2653710.17924802 4776310 938188 1418353 283646 1248402 9107400
45 6 2002 15863276.2382067 4721025.85245796 745703.952905559 2863760.4896089 2821787.82032566 5004707 1088641 1511765 390555 1287873 9107400
46 6 2002 16297193.6504191 5135557.34595637 841984.465732579 3094954.36680228 2978365.93854698 5233103 1239094 1605177 417612 1327344 9107400
47 6 2002 17124189.3472106 5885309.73836418 988905.37490773 3313111.45482631 3040925.73071391 5461500 1389547 1698588 442753 1366815 9107400
48 6 2002 18330360.0915052 6286803.37016614 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2002 19057327.8839718 6922234.04512837 1179619 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 2002 19505313.128122 6976942.25396138 1261379 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 2002 19863959 7291406 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 2002 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 2002 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2002 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2002 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2002 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 9 2002 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2002 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2002 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2002 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 9 2002 19948256 7012154 1377528 2230518 2603000 5414900 1308502 1792000 817000 1348369 9107400
10 10 2002 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2002 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2002 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2002 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2002 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2002 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2002 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2002 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2002 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2002 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2002 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2002 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2002 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2003 15608555.9009614 1988782.8128944 453265.906982015 2107940 1961407.25455594 3989400 499048 1657718 810693 1255979 9107400
24 1 2003 15581335.0333131 1983261.57818126 454785.887065552 2107940 1938973.63575248 4109400 499048 1598571 804386 1224283 9107400
25 1 2003 15553293.7942291 1968517.23817197 455620.492478571 2107940 1915074.32843667 4229400 499048 1539424 779185 1192587 9107400
26 1 2003 15524904.9416489 1952153.58968961 455700.943324149 2107940 1890469.55616998 4209593 499048 1480277 741641 1160891 9107400
27 2 2003 15493968.2198805 1957409.88966247 454854.69308371 2107940 1875844.81213988 4189501 499048 1421130 704096 1129195 9107400
28 2 2003 15478076.6861203 1984854.16176037 457552.416335018 2102386 1866855.47885702 4163666 499048 1297560 670000 1117691 9107400
29 2 2003 15461657.6629576 2003390.03922045 459767.473484215 2096833 1852365.39057716 4137831 499048 1173990 626375 1106187 9107400
30 2 2003 15445330.3843075 2030079.29587488 432603 2091279 1837483.274289 4111996 499048 1050419 582750 1094683 9107400
31 3 2003 15432585.7258912 2053619.78297926 437165 2085725 1819682.07495842 4086162 499048 926849 539125 1083179 9107400
32 3 2003 15378270.013612 2010572.97801721 440809.752638734 2096634 1812801.89338755 4060129 499048 838337 495500 1057047 8973050
33 3 2003 15326816.5590324 2007186.80346556 440809.752638734 2107543 1843337.00653298 4034096 499048 749825 413175 1030915 8838800
34 3 2003 15285870.854271 2068092.87353292 440809.752638734 2118452 1888052.30151695 4008063 499048 661312 330850 1004782 8704550
35 3 2003 15238439.3170516 2109357.09218214 440809.752638734 2129361 1910305.14628788 3943763.01701452 499048 572800 248525 978650 8570300
36 4 2003 15265645.2502285 2180230.10004899 454010.247188911 2186386 1970593.8948946 3945286 499048 572800 166200 998683 8570300
37 4 2003 15296210.0402244 2213707.99609747 461265.671922582 2243411 2011250.265771 3908542 499048 572800 191341 1018716 8570300
38 4 2003 15349649.7721264 2383579.23662566 474054.644532256 2390432.20725854 2139348.96926989 3906360 630751 592932 216482 1041129 8570300
39 4 2003 15456170.1687545 2651217.79465851 513330 2580159.69100847 2279817.38407363 3904178 762453 613064 241624 1063542 8570300
40 5 2003 15617500.8679317 3106266.85193525 558474 2731531.26899121 2364490.08300071 4078605 797600 774122 266765 1100514 8570300
41 5 2003 15743444.912007 3434498.07541008 592850.328049677 2850930.66438843 2486362.37261405 4253031 832747 935180 283646 1137486 8570300
42 5 2003 15909960.8499963 3811494.3048774 630541.863391334 2980559.52095868 2604840.81832162 4427457 867894 1096237 283646 1174458 9107400
43 5 2003 16055224.4052751 4077702.03532848 676095.96993578 3074916.23259815 2694410.74138858 4601884 903041 1257295 283646 1211430 9107400
44 6 2003 16255235 5431761.00331558 739049 3233620.12067483 2944050.25222558 4776310 938188 1418353 283646 1248402 9107400
45 6 2003 16999135 5610666.68995163 828751 3347291.74795319 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 2003 17743035 6047321.25501758 918454 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2003 18434444.5595566 6544784.91430585 1008156 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2003 18959936.462596 6982481.90550912 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2003 19441877 7198399.01048026 1179619 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 2003 19652918 7255512 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 2003 19863959 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 2003 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
1 8 2003 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2003 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2003 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2003 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 8 2003 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2003 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2003 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2003 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 9 2003 19948256 7012154 1377528 2230518 2603000 4978700 1308502 1792000 817000 1348369 9107400
10 10 2003 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2003 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2003 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2003 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2003 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2003 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2003 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2003 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 2003 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2003 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2003 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2003 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2003 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2004 16054148.7235555 1249183 473403.250255654 2107940 2087089 3989400 499048 1657718 810693 1255979 9107400
24 1 2004 16012132.420953 1249183 471393.528098208 2107940 2090699 4109400 499048 1598571 804386 1224283 9107400
25 1 2004 15970188.3263915 1249183 468715.995090334 2107940 2094309 4229400 499048 1539424 779185 1192587 9107400
26 1 2004 15928152.8098036 1249183 464927.901527377 2107940 2097919 4209593 499048 1480277 741641 1160891 9107400
27 2 2004 15885805.4939215 1249183 460603.985252174 2107940 2101529 4189501 499048 1421130 704096 1129195 9107400
28 2 2004 15866469.8383033 1082274 463341.46184817 2102386 2075171.16645879 4163666 499048 1297560 670000 1117691 9107400
29 2 2004 15847023.3042348 915366 464902.026581495 2096833 2047520.86617252 4137831 499048 1173990 626375 1106187 9107400
30 2 2004 15827488.4990985 748457 421848.415449498 2091279 2021783.11216873 4111996 499048 1050419 582750 1094683 9107400
31 2 2004 15807922.5797199 713595.129305191 346467.467380685 2085725 1996221.99599695 4086162 499048 926849 539125 1083179 9107400
32 3 2004 15739431.5763915 669685.010924854 344827.808260263 2096634 1981933.26489025 4060129 499048 838337 495500 1057047 8973050
33 3 2004 15672751.4198695 662687.756720515 343188.149139841 2107543 1991618.77137268 4034096 499048 749825 413175 1030915 8838800
34 3 2004 15607535.4535818 672480.062944204 343188.149139841 2118452 1996662.29578948 4008063 499048 661312 330850 1004782 8704550
35 3 2004 15543886.3093092 697964.685325234 343188.149139841 2129361 2042431.55757037 3982030 499048 572800 248525 978650 8570300
36 4 2004 15560669.3227755 756990.990178294 436316.967835505 2186386 2089062.19876554 3945286 499048 572800 166200 998683 8542911.40702115
37 4 2004 15641240.9981309 899890.918794243 462130.576054259 2243411 2186245.54607848 3908542 499048 572800 191341 1018716 8515522.81404231
38 4 2004 15763464.6416885 1246608.88611644 499661.128377491 1987821.71075441 2275033 3906360 630751 592932 216482 1041129 8488134.22106346
39 4 2004 15840031.9947712 1482851.37729075 513330 2123125.34443776 2315645 3904178 762453 613064 241624 1063542 8460745.62808462
40 5 2004 15937562 1861055.25762855 558474 2278376.17888069 2445721 4078605 797600 774122 266765 1100514 8460745.62808462
41 5 2004 16016980 2737261.11733979 603618 2452605.78381106 2575796 4253031 832747 935180 283646 1137486 8460745.62808462
42 5 2004 16096398 3530612.76787082 648761 2606889.05447932 2705872 4427457 867894 1096237 283646 1174458 9107400
43 5 2004 16175816 4398643.91345936 693905 2755157.8980974 2835948 4601884 903041 1257295 283646 1211430 9107400
44 5 2004 16255235 5544933.26953513 739049 2974787.35444315 2966024 4776310 938188 1418353 283646 1248402 9107400
45 6 2004 16999135 5312421.81213973 828751 3201251.86113876 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 2004 17729784.8775615 5381894.33835352 918454 3345808.51978026 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2004 18009312.2632719 5788578.49964957 1008156 3421311.04317113 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2004 18607731.8622089 6017682.58535918 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2004 19221071.2216486 6549649.76941011 1179619 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 2004 19652918 7044191.25975567 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 2004 19863959 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 2004 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
1 8 2004 19553612 7116541 1347699 2896389 2900127.65146814 5770433 1540000 1792000 593600 1392402 9107400
2 8 2004 19814306 7221921 1386299 2782067 2865852.62183379 5671467 1540000 1792000 638280 1392402 9107400
3 8 2004 20075000 7327300 1424900 2667744 2831578.59219944 5572500 1540000 1792000 682960 1392402 9107400
4 8 2004 20073116 7321562 1423330 2553422 2797303.56256509 5473533 1540000 1792000 711282 1392402 9107400
5 8 2004 20071231 7315823 1421759 2439100 2763029.43275068 5374567 1540000 1792000 711282 1392402 9107400
6 9 2004 20040487 7239906 1410701 2387014 2728754.40311633 5275600 1482126 1792000 737712 1381394 9107400
7 9 2004 20009744 7163989 1399644 2334849 2694480.37348198 5176633 1424251 1792000 764141 1370386 9107400
8 9 2004 19979000 7088071 1388586 2282683 2660205.34384763 5077667 1366377 1792000 790571 1359377 9107400
9 9 2004 19948256 7012154 1377528 2230518 2625931.21403323 5414900 1308502 1792000 817000 1348369 9107400
10 10 2004 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2004 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2004 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2004 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 10 2004 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2004 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2004 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2004 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 2004 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2004 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2004 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2004 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2004 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2005 15155970.8073889 1249183 291823.068487904 2107940 2087089 3983193.90594117 499048 1657718 810693 1255979 9107400
24 1 2005 15129528.6277831 1249183 293901.926147061 2107940 2090699 4096987.81188233 499048 1598571 804386 1224283 9107400
25 1 2005 15102803.1731896 1249183 295347.304114922 2107940 2094309 4210781.7178235 499048 1539424 779185 1192587 9107400
26 1 2005 15079443.7248076 1249183 308091.571218882 2107940 2097919 4209593 499048 1480277 741641 1160891 9107400
27 1 2005 15069325.3834976 1249183 327312.527587405 2107940 2101529 4189501 499048 1421130 704096 1129195 9107400
28 2 2005 15042842.578267 1082274 330580.198948835 2144321.20994206 2106438 4163666 499048 1297560 670000 1117691 9107400
29 2 2005 15032051.7521874 915366 334441.091792142 2155543 2111347 4137831 499048 1173990 626375 1106187 9107400
30 2 2005 15017169.3440007 760308.119945033 337256.428341849 2148899 2116256 4111996 499048 1050419 582750 1094683 9107400
31 2 2005 15002073.0597452 826991.721485311 340122.782897537 2142254 2121165 4086162 499048 926849 539125 1083179 9107400
32 3 2005 14995654.4188333 880620.051118725 346004.114172684 2163378 2133463 4060129 499048 838337 495500 1057047 8973050
33 3 2005 14947791.9164354 925630.906018117 341848.588304423 2184502 2145760 4034096 499048 749825 413175 1030915 8838800
34 3 2005 14894072.7425583 956424.110042637 333943.490578523 2205626 2158058 4008063 499048 661312 330850 1004782 8704550
35 3 2005 14836027.5002962 948082.050547656 323694.492271037 2226750 2170356 3982030 499048 572800 248525 978650 8570300
36 4 2005 14796225.7714294 960058.775042455 316117.651762079 2255708 2202389 3945286 499048 572800 166200 998683 8570300
37 4 2005 14818569.211303 969969.727148531 315581.135249018 2393956 2234422 3908542 499048 572800 191341 1018716 8570300
38 4 2005 14848074.3761455 1006902.68029807 318315.995485297 2497890 2275033 3906360 630751 592932 216482 1041129 8570300
39 4 2005 14903232.7925257 1106411.90473175 342267.196506946 2601824 2315645 3904178 762453 613064 241624 1063542 8570300
40 5 2005 15194069.5469352 1902657.11218634 449856.55957776 2745149 2400705.2873369 4078605 797600 774122 266765 1100514 8570300
41 5 2005 15408357.2384677 2521667.19091459 507984.909733704 2888475 2475744.49547161 4253031 832747 935180 283646 1137486 8570300
42 5 2005 15805158.5809206 3156602.76483739 617732.258569093 3031800 2653547.96644783 4427457 867894 1096237 283646 1174458 9107400
43 5 2005 16175816 4275931.42151117 693905 3175126 2775711.71304033 4601884 903041 1257295 283646 1211430 9107400
44 5 2005 16255235 5134052.31197454 739049 3277969.69804228 2827039.61207926 4776310 938188 1418353 283646 1248402 9107400
45 6 2005 16999135 6059766 828751 3347820.77318861 2941362.45736132 5004707 1088641 1511765 390555 1287873 9107400
46 6 2005 17743035 6434419 918454 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2005 18486935 6528863.88538896 1008156 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2005 18922733.1639401 6852359.58461037 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2005 19440042.5933045 6977389.31200169 1179619 3353678 3037225.8701856 5752127 1540000 1792000 493035 1420000 9107400
50 7 2005 19652918 7255512 1261379 3239356 3002950.84055125 5869400 1540000 1792000 518176 1420000 9107400
51 7 2005 19863959 7291406 1343140 3125033 2968676.81091689 5869400 1540000 1792000 543318 1420000 9107400
52 7 2005 20075000 7327300 1424900 3010711 2934401.78128254 5869400 1540000 1792000 568459 1420000 9107400
52 7 2005 20075000 7327300 1424900 3010711 2934401.78128254 5869400 1540000 1792000 817000 1420000 9107400
1 8 2005 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2005 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2005 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2005 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 9 2005 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2005 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2005 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2005 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 10 2005 19948256 7012154 1377528 2230518 2603000 5414900 1308502 1792000 817000 1348369 9107400
10 10 2005 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2005 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2005 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2005 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2005 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2005 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2005 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2005 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2005 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2005 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2005 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2005 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 1 2006 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2006 14644418.7423376 1334896.52093454 217721.550646147 2107940 1983398.05969981 3512055.20743385 499048 1657718 810693 1255979 9107400
24 1 2006 14617580.1579125 1380599.42604181 223339.239425149 2107940 1977763.30699451 3469102.72335648 499048 1598571 804386 1224283 9107400
25 1 2006 14589207.0996813 1400889.99156235 226465.855049153 2107940 1974143.79184868 3416671.01205233 499048 1539424 779185 1192587 9107400
26 1 2006 14560118.9368937 1404541.72071023 228508.85434145 2107940 1954589.26369845 3355702.7038954 499048 1480277 741641 1160891 9107400
27 2 2006 14523706.74654 1420080.24694387 228567.112607824 2107940 1938414.73581202 3296873.84255946 499048 1421130 704096 1129195 9107400
