Long Lat CellID StnID WRIA_ID StnNum ConveyanceLoss GridArea GW_historical GW_Future ReturnFlow
-116.90625 47.84375 338850 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.84375 47.84375 338851 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.78125 47.84375 338852 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.71875 47.84375 338853 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.65625 47.84375 338854 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.59375 47.84375 338855 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.53125 47.84375 338856 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.46875 47.84375 338857 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.40625 47.84375 338858 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.34375 47.84375 338859 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.28125 47.84375 338860 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.21875 47.84375 338861 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.15625 47.84375 338862 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.09375 47.84375 338863 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-116.03125 47.84375 338864 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-115.96875 47.84375 338865 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-115.90625 47.84375 338866 GCOUL NA 17 0.2 32.382894038842 0.2 0.2 0
-118.46875 47.78125 337897 GCOUL 53 17 0.2 32.4218918228574 0.2 0.2 0
-118.40625 47.78125 337898 GCOUL 53 17 0.2 32.4218918228574 0.2 0.2 0
-118.34375 47.78125 337899 GCOUL 53 17 0.2 32.4218918228574 0.2 0.2 0
-118.28125 47.78125 337900 GCOUL 53 17 0.2 32.4218918228574 0.2 0.2 0
-118.21875 47.78125 337901 GCOUL 53 17 0.2 32.4218918228574 0.2 0.2 0
-118.15625 47.78125 337902 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-118.09375 47.78125 337903 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-118.03125 47.78125 337904 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-117.96875 47.78125 337905 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-117.90625 47.78125 337906 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-117.84375 47.78125 337907 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-117.78125 47.78125 337908 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-117.71875 47.78125 337909 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-117.65625 47.78125 337910 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-117.59375 47.78125 337911 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-117.53125 47.78125 337912 GCOUL 54 17 0.2 32.4218918228574 0.2 0.2 0
-117.15625 47.78125 337918 GCOUL 57 17 0.2 32.4218918228574 0.2 0.2 0
-117.09375 47.78125 337919 GCOUL 57 17 0.2 32.4218918228574 0.2 0.2 0
-117.03125 47.78125 337920 GCOUL 57 17 0.2 32.4218918228574 0.2 0.2 0
-116.96875 47.78125 337921 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.90625 47.78125 337922 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.84375 47.78125 337923 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.78125 47.78125 337924 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.71875 47.78125 337925 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.65625 47.78125 337926 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.59375 47.78125 337927 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.53125 47.78125 337928 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.46875 47.78125 337929 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.40625 47.78125 337930 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.34375 47.78125 337931 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.28125 47.78125 337932 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.21875 47.78125 337933 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.15625 47.78125 337934 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.09375 47.78125 337935 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-116.03125 47.78125 337936 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-115.96875 47.78125 337937 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-115.90625 47.78125 337938 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-115.84375 47.78125 337939 GCOUL NA 17 0.2 32.4218918228574 0.2 0.2 0
-118.46875 47.71875 336969 GCOUL 43 17 0.2 32.4608510276851 0.2 0.2 0
-118.40625 47.71875 336970 GCOUL 53 17 0.2 32.4608510276851 0.2 0.2 0
-118.34375 47.71875 336971 GCOUL 53 17 0.2 32.4608510276851 0.2 0.2 0
-118.28125 47.71875 336972 GCOUL 53 17 0.2 32.4608510276851 0.2 0.2 0
-118.21875 47.71875 336973 GCOUL 53 17 0.2 32.4608510276851 0.2 0.2 0
-118.15625 47.71875 336974 GCOUL 53 17 0.2 32.4608510276851 0.2 0.2 0
-118.09375 47.71875 336975 GCOUL 53 17 0.2 32.4608510276851 0.2 0.2 0
-118.03125 47.71875 336976 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.96875 47.71875 336977 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.90625 47.71875 336978 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.84375 47.71875 336979 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.78125 47.71875 336980 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.71875 47.71875 336981 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.65625 47.71875 336982 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.59375 47.71875 336983 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.53125 47.71875 336984 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.46875 47.71875 336985 GCOUL 54 17 0.2 32.4608510276851 0.2 0.2 0
-117.34375 47.71875 336987 GCOUL 55 17 0.2 32.4608510276851 0.2 0.2 0
-117.28125 47.71875 336988 GCOUL 57 17 0.2 32.4608510276851 0.2 0.2 0
-117.21875 47.71875 336989 GCOUL 57 17 0.2 32.4608510276851 0.2 0.2 0
-117.15625 47.71875 336990 GCOUL 57 17 0.2 32.4608510276851 0.2 0.2 0
-117.09375 47.71875 336991 GCOUL 57 17 0.2 32.4608510276851 0.2 0.2 0
-117.03125 47.71875 336992 GCOUL 57 17 0.2 32.4608510276851 0.2 0.2 0
-116.96875 47.71875 336993 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.90625 47.71875 336994 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.84375 47.71875 336995 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.78125 47.71875 336996 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.71875 47.71875 336997 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.65625 47.71875 336998 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.59375 47.71875 336999 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.53125 47.71875 337000 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.46875 47.71875 337001 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.40625 47.71875 337002 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.34375 47.71875 337003 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.28125 47.71875 337004 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.21875 47.71875 337005 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.15625 47.71875 337006 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.09375 47.71875 337007 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-116.03125 47.71875 337008 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-115.96875 47.71875 337009 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-115.90625 47.71875 337010 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-115.84375 47.71875 337011 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-115.78125 47.71875 337012 GCOUL NA 17 0.2 32.4608510276851 0.2 0.2 0
-118.34375 47.65625 336043 GCOUL 43 17 0.2 32.499771606967 0.2 0.2 0
-118.28125 47.65625 336044 GCOUL 53 17 0.2 32.499771606967 0.2 0.2 0
-118.21875 47.65625 336045 GCOUL 53 17 0.2 32.499771606967 0.2 0.2 0
-118.15625 47.65625 336046 GCOUL 53 17 0.2 32.499771606967 0.2 0.2 0
-118.09375 47.65625 336047 GCOUL 43 17 0.2 32.499771606967 0.2 0.2 0
-117.90625 47.65625 336050 GCOUL 43 17 0.2 32.499771606967 0.2 0.2 0
-117.84375 47.65625 336051 GCOUL 54 17 0.2 32.499771606967 0.2 0.2 0
-117.78125 47.65625 336052 GCOUL 54 17 0.2 32.499771606967 0.2 0.2 0
-117.71875 47.65625 336053 GCOUL 54 17 0.2 32.499771606967 0.2 0.2 0
-117.65625 47.65625 336054 GCOUL 54 17 0.2 32.499771606967 0.2 0.2 0
-117.59375 47.65625 336055 GCOUL 54 17 0.2 32.499771606967 0.2 0.2 0
-117.53125 47.65625 336056 GCOUL 54 17 0.2 32.499771606967 0.2 0.2 0
-117.46875 47.65625 336057 GCOUL 56 17 0.2 32.499771606967 0.2 0.2 0
-117.40625 47.65625 336058 GCOUL 57 17 0.2 32.499771606967 0.2 0.2 0
-117.34375 47.65625 336059 GCOUL 57 17 0.2 32.499771606967 0.2 0.2 0
-117.28125 47.65625 336060 GCOUL 57 17 0.2 32.499771606967 0.2 0.2 0
-117.21875 47.65625 336061 GCOUL 57 17 0.2 32.499771606967 0.2 0.2 0
-117.15625 47.65625 336062 GCOUL 57 17 0.2 32.499771606967 0.2 0.2 0
-117.09375 47.65625 336063 GCOUL 57 17 0.2 32.499771606967 0.2 0.2 0
-117.03125 47.65625 336064 GCOUL 57 17 0.2 32.499771606967 0.2 0.2 0
-116.96875 47.65625 336065 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.90625 47.65625 336066 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.84375 47.65625 336067 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.78125 47.65625 336068 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.71875 47.65625 336069 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.65625 47.65625 336070 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.59375 47.65625 336071 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.53125 47.65625 336072 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.46875 47.65625 336073 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.40625 47.65625 336074 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.34375 47.65625 336075 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.28125 47.65625 336076 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.21875 47.65625 336077 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.15625 47.65625 336078 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.09375 47.65625 336079 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-116.03125 47.65625 336080 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-115.96875 47.65625 336081 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-115.90625 47.65625 336082 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-115.84375 47.65625 336083 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-115.78125 47.65625 336084 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-115.71875 47.65625 336085 GCOUL NA 17 0.2 32.499771606967 0.2 0.2 0
-118.34375 47.59375 335115 GCOUL 43 17 0.2 32.5386535143912 0.2 0.2 0
-118.28125 47.59375 335116 GCOUL 43 17 0.2 32.5386535143912 0.2 0.2 0
-117.78125 47.59375 335124 GCOUL 54 17 0.2 32.5386535143912 0.2 0.2 0
-117.71875 47.59375 335125 GCOUL 54 17 0.2 32.5386535143912 0.2 0.2 0
-117.59375 47.59375 335127 GCOUL 34 17 0.2 32.5386535143912 0.2 0.2 0
-117.53125 47.59375 335128 GCOUL 56 17 0.2 32.5386535143912 0.2 0.2 0
-117.46875 47.59375 335129 GCOUL 56 17 0.2 32.5386535143912 0.2 0.2 0
-117.40625 47.59375 335130 GCOUL 56 17 0.2 32.5386535143912 0.2 0.2 0
-117.34375 47.59375 335131 GCOUL 56 17 0.2 32.5386535143912 0.2 0.2 0
-117.28125 47.59375 335132 GCOUL 57 17 0.2 32.5386535143912 0.2 0.2 0
-117.21875 47.59375 335133 GCOUL 57 17 0.2 32.5386535143912 0.2 0.2 0
-117.15625 47.59375 335134 GCOUL 57 17 0.2 32.5386535143912 0.2 0.2 0
-117.09375 47.59375 335135 GCOUL 57 17 0.2 32.5386535143912 0.2 0.2 0
-117.03125 47.59375 335136 GCOUL 57 17 0.2 32.5386535143912 0.2 0.2 0
-116.96875 47.59375 335137 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.90625 47.59375 335138 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.84375 47.59375 335139 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.78125 47.59375 335140 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.71875 47.59375 335141 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.65625 47.59375 335142 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.59375 47.59375 335143 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.53125 47.59375 335144 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.46875 47.59375 335145 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.40625 47.59375 335146 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.34375 47.59375 335147 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.28125 47.59375 335148 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.21875 47.59375 335149 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.15625 47.59375 335150 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.09375 47.59375 335151 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-116.03125 47.59375 335152 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-115.96875 47.59375 335153 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-115.90625 47.59375 335154 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-115.84375 47.59375 335155 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-115.78125 47.59375 335156 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-115.71875 47.59375 335157 GCOUL NA 17 0.2 32.5386535143912 0.2 0.2 0
-117.59375 47.53125 334199 GCOUL 56 17 0.2 32.5774967036916 0.2 0.2 0
-117.53125 47.53125 334200 GCOUL 56 17 0.2 32.5774967036916 0.2 0.2 0
-117.46875 47.53125 334201 GCOUL 56 17 0.2 32.5774967036916 0.2 0.2 0
-117.40625 47.53125 334202 GCOUL 56 17 0.2 32.5774967036916 0.2 0.2 0
-117.34375 47.53125 334203 GCOUL 56 17 0.2 32.5774967036916 0.2 0.2 0
-117.28125 47.53125 334204 GCOUL 56 17 0.2 32.5774967036916 0.2 0.2 0
-117.21875 47.53125 334205 GCOUL 56 17 0.2 32.5774967036916 0.2 0.2 0
-117.15625 47.53125 334206 GCOUL 56 17 0.2 32.5774967036916 0.2 0.2 0
-117.09375 47.53125 334207 GCOUL 56 17 0.2 32.5774967036916 0.2 0.2 0
-117.03125 47.53125 334208 GCOUL 57 17 0.2 32.5774967036916 0.2 0.2 0
-116.96875 47.53125 334209 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.90625 47.53125 334210 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.84375 47.53125 334211 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.78125 47.53125 334212 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.71875 47.53125 334213 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.65625 47.53125 334214 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.59375 47.53125 334215 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.53125 47.53125 334216 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.46875 47.53125 334217 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.40625 47.53125 334218 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.34375 47.53125 334219 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.28125 47.53125 334220 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.21875 47.53125 334221 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.15625 47.53125 334222 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.09375 47.53125 334223 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-116.03125 47.53125 334224 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-115.96875 47.53125 334225 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-115.90625 47.53125 334226 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-115.84375 47.53125 334227 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-115.78125 47.53125 334228 GCOUL NA 17 0.2 32.5774967036916 0.2 0.2 0
-117.53125 47.46875 333272 GCOUL 34 17 0.2 32.6163011286482 0.2 0.2 0
-117.46875 47.46875 333273 GCOUL 34 17 0.2 32.6163011286482 0.2 0.2 0
-117.40625 47.46875 333274 GCOUL 56 17 0.2 32.6163011286482 0.2 0.2 0
-117.34375 47.46875 333275 GCOUL 56 17 0.2 32.6163011286482 0.2 0.2 0
-117.28125 47.46875 333276 GCOUL 56 17 0.2 32.6163011286482 0.2 0.2 0
-117.21875 47.46875 333277 GCOUL 56 17 0.2 32.6163011286482 0.2 0.2 0
-117.15625 47.46875 333278 GCOUL 56 17 0.2 32.6163011286482 0.2 0.2 0
-117.09375 47.46875 333279 GCOUL 56 17 0.2 32.6163011286482 0.2 0.2 0
-117.03125 47.46875 333280 GCOUL 56 17 0.2 32.6163011286482 0.2 0.2 0
-116.96875 47.46875 333281 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.90625 47.46875 333282 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.84375 47.46875 333283 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.78125 47.46875 333284 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.71875 47.46875 333285 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.65625 47.46875 333286 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.59375 47.46875 333287 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.53125 47.46875 333288 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.46875 47.46875 333289 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.40625 47.46875 333290 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.34375 47.46875 333291 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.28125 47.46875 333292 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.21875 47.46875 333293 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.15625 47.46875 333294 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.09375 47.46875 333295 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-116.03125 47.46875 333296 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-115.96875 47.46875 333297 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-115.90625 47.46875 333298 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-115.84375 47.46875 333299 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-115.78125 47.46875 333300 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-115.71875 47.46875 333301 GCOUL NA 17 0.2 32.6163011286482 0.2 0.2 0
-117.40625 47.40625 332346 GCOUL 34 17 0.2 32.6550667430872 0.2 0.2 0
-117.34375 47.40625 332347 GCOUL 56 17 0.2 32.6550667430872 0.2 0.2 0
-117.28125 47.40625 332348 GCOUL 56 17 0.2 32.6550667430872 0.2 0.2 0
-117.21875 47.40625 332349 GCOUL 56 17 0.2 32.6550667430872 0.2 0.2 0
-117.15625 47.40625 332350 GCOUL 56 17 0.2 32.6550667430872 0.2 0.2 0
-117.09375 47.40625 332351 GCOUL 56 17 0.2 32.6550667430872 0.2 0.2 0
-117.03125 47.40625 332352 GCOUL 56 17 0.2 32.6550667430872 0.2 0.2 0
-116.96875 47.40625 332353 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.90625 47.40625 332354 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.84375 47.40625 332355 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.78125 47.40625 332356 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.71875 47.40625 332357 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.65625 47.40625 332358 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.59375 47.40625 332359 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.53125 47.40625 332360 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.46875 47.40625 332361 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.40625 47.40625 332362 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.34375 47.40625 332363 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.28125 47.40625 332364 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.21875 47.40625 332365 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.15625 47.40625 332366 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.09375 47.40625 332367 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-116.03125 47.40625 332368 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-115.96875 47.40625 332369 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-115.90625 47.40625 332370 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-115.84375 47.40625 332371 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-115.78125 47.40625 332372 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-115.71875 47.40625 332373 GCOUL NA 17 0.2 32.6550667430872 0.2 0.2 0
-117.28125 47.34375 331420 GCOUL 56 17 0.2 32.693793500881 0.2 0.2 0
-117.21875 47.34375 331421 GCOUL 56 17 0.2 32.693793500881 0.2 0.2 0
-117.15625 47.34375 331422 GCOUL 56 17 0.2 32.693793500881 0.2 0.2 0
-117.09375 47.34375 331423 GCOUL 56 17 0.2 32.693793500881 0.2 0.2 0
-117.03125 47.34375 331424 GCOUL 56 17 0.2 32.693793500881 0.2 0.2 0
-116.96875 47.34375 331425 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.90625 47.34375 331426 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.84375 47.34375 331427 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.78125 47.34375 331428 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.71875 47.34375 331429 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.65625 47.34375 331430 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.59375 47.34375 331431 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.53125 47.34375 331432 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.46875 47.34375 331433 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.40625 47.34375 331434 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.34375 47.34375 331435 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.28125 47.34375 331436 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.21875 47.34375 331437 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.15625 47.34375 331438 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.09375 47.34375 331439 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-116.03125 47.34375 331440 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-115.96875 47.34375 331441 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-115.90625 47.34375 331442 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-115.84375 47.34375 331443 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-115.78125 47.34375 331444 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-115.71875 47.34375 331445 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-115.65625 47.34375 331446 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-115.59375 47.34375 331447 GCOUL NA 17 0.2 32.693793500881 0.2 0.2 0
-117.21875 47.28125 330493 GCOUL 34 17 0.2 32.732481355948 0.2 0.2 0
-117.15625 47.28125 330494 GCOUL 56 17 0.2 32.732481355948 0.2 0.2 0
-117.09375 47.28125 330495 GCOUL 56 17 0.2 32.732481355948 0.2 0.2 0
-117.03125 47.28125 330496 GCOUL 56 17 0.2 32.732481355948 0.2 0.2 0
-116.96875 47.28125 330497 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.90625 47.28125 330498 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.84375 47.28125 330499 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.78125 47.28125 330500 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.71875 47.28125 330501 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.65625 47.28125 330502 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.59375 47.28125 330503 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.53125 47.28125 330504 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.46875 47.28125 330505 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.40625 47.28125 330506 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
-116.34375 47.28125 330507 GCOUL NA 17 0.2 32.732481355948 0.2 0.2 0
