"date" "month" "week" "day" "year" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1991-01-27 1 26 27 1991 2511716.00937421 4057445.94156904 258138.844887642 2041210.94663236 2967279.05015644 1020281.8
1991-02-03 2 27 3 1991 1647030.19817785 2507020.35028785 323309.336202164 1976040.45531784 1523506.3599641 1033129
1991-02-10 2 28 10 1991 1205424.24990472 2777873.96004231 0 2283605.47390323 2169163.86750692 937981.798096773
1991-02-17 2 29 17 1991 1416320.61801566 2074222.30765908 41776.0431373506 2097200.61558265 1319413.43699483 1033129
1991-02-24 2 30 24 1991 1287966.30152512 1183614.78643072 53426.742796076 2085549.91592392 551859.034049454 1033129
1991-03-03 3 31 3 1991 893437.02147883 550288.298948771 212456.779756222 1926519.87896378 114058.865599186 1033129
1991-03-10 3 32 10 1991 606300.869603798 503880.629213342 267520.413830991 1612854.56824901 72653.3811899271 1103788.6
1991-03-17 3 33 17 1991 464369.68632272 463970.980140186 293541.051929369 1586833.93015063 47307.6713352748 1103788.6
1991-03-24 3 34 24 1991 395983.50119087 401107.301958636 700939.970393516 1179435.01168648 8200.80154210839 1126271.2
1991-03-31 3 35 31 1991 370271.534113221 403135.195042537 663592.88067364 1216782.10140636 8042.53241489927 1126271.2
1991-04-07 4 36 7 1991 350559.150551644 253975.969520261 459871.827046839 1274162.67135316 15994.7286680233 1202283.8
1991-04-14 4 37 14 1991 688498.299504035 846565.423947296 0 2352387.95484752 319666.748097704 566761.685152482
1991-04-21 4 38 21 1991 344774.890712733 343604.375155264 0 2584720.52673897 251477.766678057 515047.369261027
1991-04-28 4 39 28 1991 1018389.56959859 900183.568879949 0 2632425.38742198 409861.055827113 467342.508578016
1991-05-05 5 40 5 1991 831251.034072134 391836.952585285 0 2828880.44826308 86393.9992266665 534362.879736919
1991-05-12 5 41 12 1991 1024243.82613249 371372.872113092 139989.709239013 1980944.97204099 0 1263308
1991-05-19 5 42 19 1991 1697542.52742413 537481.596910211 655959.830758261 1464974.85052174 0 1263308
1991-05-26 5 43 26 1991 5059405.90550039 2787269.89437557 0 3005806.85314369 1765896.47215933 357436.474856308
1991-06-02 6 44 2 1991 6657727.27012779 3243810.9160852 0 2715335.69932736 2162672.09663651 647907.62867264
1991-06-09 6 45 9 1991 5365660.00806521 1865372.68837107 0 2881597.20472356 1220913.20906913 278881.747276442
1991-06-16 6 46 16 1991 9341377.92291707 1077540.14693619 0 2908351.46091677 425840.306287088 252127.49108323
1991-06-23 6 47 23 1991 5191451.92514732 1409694.94178289 0 2445711.89591459 1081070.9776455 714767.056085408
1991-06-30 6 48 30 1991 4652493.1375144 442326.168007962 0 2815435.96062315 442326.168007962 345042.991376848
1991-07-07 7 49 7 1991 6512115.97956954 639768.505811174 0 3456373.0899088 639768.505811174 0
1991-07-14 7 50 14 1991 7526924.27314787 553350.917469386 0 3596601.14545751 553350.917469386 0
1991-07-21 7 51 21 1991 8052926.31004206 516677.605517938 0 3181946.84337971 516677.605517938 0
1991-07-28 7 52 28 1991 7358415.33126928 224404.761371395 0 3650027.23696973 224404.761371395 0
1991-08-04 8 1 4 1991 5344914.00081137 1263559.44449171 0 4136214.69543248 1263559.44449171 0
1991-08-11 8 2 11 1991 3669229.20342304 631003.405121677 0 3534177.19108894 631003.405121677 0
1991-08-18 8 3 18 1991 1998070.00098585 0 0 3298102.8115685 0 0
1991-08-25 8 4 25 1991 1780115.69916931 27122.2274071487 0 2547846.37499017 10841.1051147325 246980.993009829
1991-09-01 9 5 1 1991 1615383.15923449 60673.6783738696 0 2165885.82143742 0 628941.546562576
1991-09-08 9 6 8 1991 1802352.38104462 318519.293712526 0 1969160.45783984 168580.820705726 770392.974160158
