"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN"
2004-10-03 10 10 3 2004 19891132 6937496 1361264 817000 5647133 2735008 8673368 2230875 1286140 1792000 1199292
2004-10-10 10 11 10 2004 19834008 6862838 1344999 817000 5654353 2743789 8781851 2231232 1275880 1792000 1090082
2004-10-17 10 12 17 2004 19776885 6788181 1328735 817000 5661572 2752570 8890334 2231589 1265620 1792000 980873
2004-10-24 10 13 24 2004 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 1255360 1792000 871663
2004-10-31 10 14 31 2004 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 1245100 1792000 762453
2004-11-07 11 15 7 2004 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 1263538 1790869 696602
2004-11-14 11 16 14 2004 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1281975 1789739 630751
2004-11-21 11 17 21 2004 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1300413 1788608 564899
2004-11-28 11 18 28 2004 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1318850 1787477 499048
2004-12-05 12 19 5 2004 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1329179 1769824 499048
2004-12-12 12 20 12 2004 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1315344 1752171 499048
2004-12-19 12 21 19 2004 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
2004-12-26 12 22 26 2004 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
2005-01-02 1 23 2 2005 15155970.8073889 4916142 291823.068487904 810693 3983193.90594117 2087089 7450294 2107940 1255979 1657718 499048
2005-01-09 1 24 9 2005 15129528.6277831 4512824 293901.926147061 804386 4096987.81188233 2090699 7450294 2107940 1224283 1598571 499048
2005-01-16 1 25 16 2005 15102803.1731896 4109505 295347.304114922 779185 4210781.7178235 2094309 7450294 2107940 1192587 1539424 499048
2005-01-23 1 26 23 2005 15079443.7248076 3706187 308091.571218882 741641 4209593 2097919 7450294 2107940 1160891 1480277 499048
2005-01-30 1 27 30 2005 15069325.3834976 3302868 327312.527587405 704096 4189501 2101529 7450294 2107940 1129195 1421130 499048
2005-02-06 2 28 6 2005 15042842.578267 1082274 330580.198948835 670000 4163666 2106438 7185292 2144321.20994206 1117691 1297560 499048
2005-02-13 2 29 13 2005 15032051.7521874 915366 334441.091792142 626375 4137831 2111347 7594863 2155543 1106187 1173990 499048
2005-02-20 2 30 20 2005 15017169.3440007 760308.119945033 337256.428341849 582750 4111996 2116256 8062550 2148899 1094683 1050419 499048
2005-02-27 2 31 27 2005 15002073.0597452 826991.721485311 340122.782897537 539125 4086162 2121165 8390604 2142254 1083179 926849 499048
2005-03-06 3 32 6 2005 14995654.4188333 880620.051118725 346004.114172684 495500 4060129 2133463 8465378 2163378 1057047 838337 499048
2005-03-13 3 33 13 2005 14947791.9164354 925630.906018117 341848.588304423 413175 4034096 2145760 8497112 2184502 1030915 749825 499048
2005-03-20 3 34 20 2005 14894072.7425583 956424.110042637 333943.490578523 330850 4008063 2158058 8522897 2205626 1004782 661312 499048
2005-03-27 3 35 27 2005 14836027.5002962 948082.050547656 323694.492271037 248525 3982030 2170356 8509863 2226750 978650 572800 499048
2005-04-03 4 36 3 2005 14796225.7714294 960058.775042455 316117.651762079 166200 3945286 2202389 8529202 2255708 998683 572800 499048
2005-04-10 4 37 10 2005 14818569.211303 969969.727148531 315581.135249018 191341 3908542 2234422 8548541 2393956 1018716 572800 499048
2005-04-17 4 38 17 2005 14848074.3761455 1006902.68029807 318315.995485297 216482 3906360 2275033 8540508 2497890 1041129 592932 630751
2005-04-24 4 39 24 2005 14903232.7925257 1106411.90473175 342267.196506946 241624 3904178 2315645 8532475 2601824 1063542 613064 762453
2005-05-01 5 40 1 2005 15194069.5469352 1902657.11218634 449856.55957776 266765 4078605 2400705.2873369 8570300 2745149 1100514 774122 797600
2005-05-08 5 41 8 2005 15408357.2384677 2521667.19091459 507984.909733704 283646 4253031 2475744.49547161 6170047.61703763 2888475 1137486 935180 832747
2005-05-15 5 42 15 2005 15805158.5809206 3156602.76483739 617732.258569093 283646 4427457 2653547.96644783 6806901.01714283 3031800 1174458 1096237 867894
2005-05-22 5 43 22 2005 16175816 4275931.42151117 693905 283646 4601884 2775711.71304033 8078944.5546539 3175126 1211430 1257295 903041
2005-05-29 5 44 29 2005 16255235 5134052.31197454 739049 283646 4776310 2827039.61207926 9031317 3277969.69804228 1248402 1418353 938188
2005-06-05 6 45 5 2005 16999135 6059766 828751 390555 5004707 2941362.45736132 8573403.69799091 3347820.77318861 1287873 1511765 1088641
2005-06-12 6 46 12 2005 17743035 6434419 918454 417612 5233103 3018735 9069359 3393226 1327344 1605177 1239094
2005-06-19 6 47 19 2005 18486935 6528863.88538896 1008156 442753 5461500 3045090 9088379 3430613 1366815 1698588 1389547
2005-06-26 6 48 26 2005 18922733.1639401 6852359.58461037 1097859 467894 5743053 3071500 9107400 3468000 1420000 1792000 1540000
2005-07-03 7 49 3 2005 19440042.5933045 6977389.31200169 1179619 493035 5752127 3037225.8701856 9107400 3353678 1420000 1792000 1540000
2005-07-10 7 50 10 2005 19652918 7255512 1261379 518176 5869400 3002950.84055124 9107400 3239356 1420000 1792000 1540000
2005-07-17 7 51 17 2005 19863959 7291406 1343140 543318 5869400 2968676.81091689 8967907 3125033 1420000 1792000 1540000
2005-07-24 7 52 24 2005 20075000 7327300 1424900 568459 5869400 2934401.78128254 8828415 3010711 1420000 1792000 1540000
2005-07-31 7 52 31 2005 20075000 7327300 1424900 568459 5869400 2934401.78128254 8828415 3010711 1420000 1792000 1540000
2005-08-07 8 1 7 2005 19553612 7116541 1347699 593600 5770433 2891308 8756187 2896389 1392402 1792000 1540000
2005-08-14 8 2 14 2005 19814306 7221921 1386299 638280 5671467 2855269 8639117 2782067 1392402 1792000 1540000
2005-08-21 8 3 21 2005 20075000 7327300 1424900 682960 5572500 2819231 8522046 2667744 1392402 1792000 1540000
2005-08-28 8 4 28 2005 20073116 7321562 1423330 711282 5473533 2783192 8404975 2553422 1392402 1792000 1540000
2005-09-04 9 5 4 2005 20071231 7315823 1421759 711282 5374567 2747154 8287904 2439100 1392402 1792000 1540000
2005-09-11 9 6 11 2005 20040487 7239906 1410701 737712 5275600 2711115 8378948 2387014 1348355.11695757 1792000 1482126
2005-09-18 9 7 18 2005 20009744 7163989 1399644 764141 5176633 2675077 8469992 2334849 1276710.23391515 1792000 1424251
2005-09-25 9 8 25 2005 19979000 7088071 1388586 790571 5077667 2639038 8561036 2282683 1205065.35087272 1792000 1366377
2005-10-02 10 9 2 2005 19948256 7012154 1377528 817000 5414900 2603000 8652080 2230518 1133420.46783029 1792000 1308502
2005-10-09 10 10 9 2005 19891132 6937496 1361264 817000 5647133 2735008 8743124 2230875 1090450.42611441 1792000 1199292
2005-10-16 10 11 16 2005 19834008 6862838 1344999 817000 5654353 2743789 8834168 2231232 1047480.38439852 1792000 1090082
2005-10-23 10 12 23 2005 19776885 6788181 1328735 817000 5661572 2752570 8925212 2231589 1004510.34268263 1792000 980873
2005-10-30 10 13 30 2005 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 961540.300966748 1792000 871663
2005-11-06 11 14 6 2005 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 918570.259250861 1792000 762453
2005-11-13 11 15 13 2005 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 977824.476844504 1790869 696602
2005-11-20 11 16 20 2005 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1037077.69443815 1789739 630751
2005-11-27 11 17 27 2005 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1096331.91203179 1788608 564899
2005-12-04 12 18 4 2005 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1155585.12962543 1787477 499048
2005-12-11 12 19 11 2005 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1214839.34721907 1769824 499048
2005-12-18 12 20 18 2005 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1274092.56481272 1752171 499048
2005-12-25 12 21 25 2005 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
2006-01-01 1 22 1 2006 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
2006-01-08 1 23 8 2006 14644418.7423376 4916142 217721.550646147 810693 3512055.20743385 1983398.05969981 7450294 2107940 1255979 1657718 499048
2006-01-15 1 24 15 2006 14617580.1579125 4512824 223339.239425149 804386 3469102.72335648 1977763.30699451 7450294 2107940 1224283 1598571 499048
2006-01-22 1 25 22 2006 14589207.0996813 4109505 226465.855049153 779185 3416671.01205233 1974143.79184868 7450294 2107940 1192587 1539424 499048
2006-01-29 1 26 29 2006 14560118.9368937 3706187 228508.85434145 741641 3355702.7038954 1954589.26369845 7450294 2107940 1160891 1480277 499048
2006-02-05 2 27 5 2006 14523706.74654 3302868 228567.112607824 704096 3296873.84255946 1938414.73581202 7450294 2107940 1129195 1421130 499048
2006-02-12 2 28 12 2006 14507204.0245732 1460731.72165676 233601.152650982 670000 3285221.83819101 1928944.21830113 7091088 2102386 1117691 1297560 499048
2006-02-19 2 29 19 2006 14490082.2974302 1487065.831225 237629.260643217 626375 3269779.72993262 1918137.39720554 6731882 2096833 1106187 1173990 499048
2006-02-26 2 30 26 2006 14472624.6510195 1511620.43734536 241052.966859209 582750 3252287.71920184 1906594.43853928 6372675 2091279 1094683 1050419 499048
2006-03-05 3 31 5 2006 14456211.4047339 1554025.20689128 247433.210984076 539125 3243153.98039686 1910301.22850235 6019749.57294302 2085725 1020000 926849 499048
2006-03-12 3 32 12 2006 14388187.9158474 1529944.43150913 241020.028048032 495500 3148696.62808075 1913211.52850823 6094523.57294302 2096634 995000 838337 499048
2006-03-19 3 33 19 2006 14319261.441507 1493476.53802672 231623.121044339 413175 3047064.62639053 1912854.99078945 6126257.57294302 2107543 970000 749825 499048
2006-03-26 3 34 26 2006 14250839.7188691 1472126.83373831 224580.360189617 330850 2952709.75150555 1914288.38479822 6152042.57294302 2118452 945000 661312 499048
2006-04-02 4 35 2 2006 14192270.8603649 1468113.71284152 218706.875897497 248525 2876134.76910789 1928275.87304668 6188734.57294302 2129361 920000 572800 499048
2006-04-09 4 36 9 2006 14205806.3804312 1505457.32773799 228973.135833252 166200 2904899.89132369 1991390.83622665 6199445.57294302 2186386 894736.892429356 572800 499048
2006-04-16 4 37 16 2006 14258416.2744539 1735719.46700334 260871.592168125 191341 3006854.84240572 2111774.08654296 5786252.1773389 2243411 869473.784858711 572800 499048
2006-04-23 4 38 23 2006 14295500.1425494 1896081.49227715 275823.258174763 216482 3102253.26966846 2225822.56875912 5373058.78173478 2102995.05829809 844210.677288066 592932 630751
2006-04-30 4 39 30 2006 14388824.304493 2196325.09863774 319937.401235738 241624 3251705.38772422 2315645 4959865.38613067 2323376.98444574 818947.569717422 613064 762453
2006-05-07 5 40 7 2006 14567134.9361491 2579975.60184203 362576.935008029 266765 3552971.87678133 2445721 4959865.38613067 2515108.91574081 1100514 774122 797600
2006-05-14 5 41 14 2006 14746621.27245 2883638.77436537 397899.58478084 283646 3807414.61215012 2543804.95365311 4959865.38613067 2676947.36606461 1137486 935180 832747
2006-05-21 5 42 21 2006 15182465.3799835 3343249.01082138 525786.093266684 283646 4180325.40043836 2705872 5258163 2887577.65893687 1174458 1096237 867894
2006-05-28 5 43 28 2006 16115228.3612788 4422710.6727476 693905 283646 4601884 2835948 6321101.65061513 3055990.05752138 1211430 1257295 903041
2006-06-04 6 44 4 2006 16255235 5685114 739049 283646 4776310 2966024 8417745.51168504 3222086.09495273 1248402 1418353 938188
2006-06-11 6 45 11 2006 16999135 6005541.89840573 828751 390555 5004707 2992380 8614576.71834951 3317805.76664577 1287873 1511765 1088641
2006-06-18 6 46 18 2006 17743035 6434419 918454 417612 5233103 3018735 8787853.9573187 3393226 1327344 1605177 1239094
2006-06-25 6 47 25 2006 18486935 6809071 1008156 442753 5461500 3045090 9088379 3430613 1366815 1698588 1389547
2006-07-02 7 48 2 2006 19230835 6997986.8530055 1097859 467894 5743053 3071500 9107400 3468000 1420000 1792000 1540000
2006-07-09 7 49 9 2006 19441877 7219618 1179619 493035 5752127 3035462 9107400 3353678 1420000 1792000 1540000
2006-07-16 7 50 16 2006 19652918 7255512 1261379 518176 5869400 2999423 9107400 3239356 1420000 1792000 1540000
2006-07-23 7 51 23 2006 19863959 7291406 1343140 543318 5869400 2963385 8990329 3125033 1420000 1792000 1540000
2006-07-30 7 52 30 2006 20075000 7327300 1424900 568459 5869400 2927346 8873258 3010711 1420000 1792000 1540000
2006-08-06 8 1 6 2006 19553612 7116541 1347699 593600 5770433 2891308 8688922 2896389 1392402 1792000 1540000
2006-08-13 8 2 13 2006 19814306 7221921 1386299 638280 5671467 2855269 8549430 2782067 1392402 1792000 1540000
2006-08-20 8 3 20 2006 20075000 7327300 1424900 682960 5572500 2819231 8409937 2667744 1392402 1792000 1540000
2006-08-27 8 4 27 2006 20073116 7321562 1423330 711282 5473533 2783192 8270445 2553422 1392402 1792000 1540000
2006-09-03 9 5 3 2006 20071231 7315823 1421759 711282 5374567 2747154 8130952 2439100 1392402 1792000 1540000
2006-09-10 9 6 10 2006 20040487 7239906 1410701 737712 5275600 2711115 8239435 2387014 1381394 1792000 1482126
2006-09-17 9 7 17 2006 20009744 7163989 1399644 764141 5176633 2675077 8347918 2334849 1358200 1792000 1424251
2006-09-24 9 8 24 2006 19979000 7088071 1388586 790571 5077667 2639038 8456401 2282683 1327300 1792000 1366377
2006-10-01 10 9 1 2006 19948256 7012154 1377528 817000 5414900 2603000 8564884 2230518 1296400 1792000 1308502
2006-10-08 10 10 8 2006 19891132 6937496 1361264 817000 5647133 2735008 8673368 2230875 1286140 1792000 1199292
2006-10-15 10 11 15 2006 19834008 6862838 1344999 817000 5654353 2743789 8781851 2231232 1275880 1792000 1090082
2006-10-22 10 12 22 2006 19776885 6788181 1328735 817000 5661572 2752570 8890334 2231589 1265620 1792000 980873
2006-10-29 10 13 29 2006 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 1255360 1792000 871663
2006-11-05 11 14 5 2006 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 1245100 1792000 762453
2006-11-12 11 15 12 2006 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 1263538 1790869 696602
2006-11-19 11 16 19 2006 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1281975 1789739 630751
2006-11-26 11 17 26 2006 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1300413 1788608 564899
2006-12-03 12 18 3 2006 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1318850 1787477 499048
2006-12-10 12 19 10 2006 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1329179 1769824 499048
2006-12-17 12 20 17 2006 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1315344 1752171 499048
2006-12-24 12 21 24 2006 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
2006-12-31 12 22 31 2006 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
2007-01-07 1 23 7 2007 15147010.3117904 4916142 141408.204861203 810693 3662955.97344773 2032874.23657325 7450294 2107940 1255979 1657718 499048
2007-01-14 1 24 14 2007 15108134.7780107 4512824 138467.310158447 804386 3582643.07459105 2020015.10234328 7450294 2107940 1224283 1598571 499048
2007-01-21 1 25 21 2007 15069033.8091629 4109505 134619.003075624 779185 3500424.06319549 2005462.27792736 7450294 2107940 1192587 1539424 499048
2007-01-28 1 26 28 2007 15029724.6093245 3706187 129440.620139916 741641 3417385.6228192 1990180.16108026 7450294 2107940 1160891 1480277 499048
2007-02-04 2 27 4 2007 14987845.6301586 3302868 124290.08144267 704096 3333954.94295751 1973537.25464427 7450294 2107940 1129195 1421130 499048
2007-02-11 2 28 11 2007 14967226.19395 1523131.6993877 125683.438231468 670000 3302375.86272779 1973326.02997159 7185292 2102386 1117691 1297560 499048
2007-02-18 2 29 18 2007 14946446.0290391 1548624.5194668 126938.697295016 626375 3269654.06770728 1963358.99707109 7594863 2096833 1106187 1173990 499048
2007-02-25 2 30 25 2007 14925598.7361133 1605432.15211621 129397.72892845 582750 3238950.83161103 1951595.41009379 8062550 2091279 1094683 1050419 499048
2007-03-04 3 31 4 2007 14916294.0058968 1616454.28032811 127105.38841023 539125 3200591.58966134 1933798.98202917 8390604 2085725 1083179 926849 499048
2007-03-11 3 32 11 2007 14872694.7220621 1577075.75304494 117303.030299904 495500 3101874.3494033 1933025.57078368 8465378 2096634 1057047 838337 499048
2007-03-18 3 33 18 2007 14846780.8658032 1648448.67182073 119091.669861105 413175 3069360.83618742 2000929.49781895 8497112 2107543 1030915 749825 499048
2007-03-25 3 34 25 2007 14804732.9677363 1677402.3431634 116320.66818427 330850 3054115.37307134 2072647.18958782 8522897 2118452 1004782 661312 499048
2007-04-01 4 35 1 2007 14773383.5134081 1775312.78993909 118676.704480325 248525 3121053.53392507 2167866.92276404 8509863 2226750 978650 572800 499048
2007-04-08 4 36 8 2007 14781118.4852386 1786423.09667498 116521.14640556 166200 3167690.74749532 2187007.43293309 8529202 2255708 998683 572800 499048
2007-04-15 4 37 15 2007 14808031.0578376 1884656.43267654 128295.054365846 191341 3214527.38388301 2209615.56022866 8548541 2393956 1018716 572800 499048
2007-04-22 4 38 22 2007 14838557.2930598 1967356.37467868 136330.610787815 216482 3278501.96883182 2275033 8540508 2497890 1041129 592932 630751
2007-04-29 4 39 29 2007 14890217.7778614 2165366.65194947 159103.998688538 241624 3376561.9765249 2315645 8532475 2601824 1063542 613064 762453
2007-05-06 5 40 6 2007 15012502.5514707 2462003.09539349 193424.079755166 266765 3669677.70637364 2445721 5938043.87852429 2745149 1100514 774122 797600
2007-05-13 5 41 13 2007 15269969.728084 2867553.39157082 256954.857225842 283646 4033804.68564773 2575796 6603741.44209259 2888475 1137486 935180 832747
2007-05-20 5 42 20 2007 15625219.657573 3488166.44096943 357834.055707527 283646 4427457 2705872 7570094.98837484 3031800 1174458 1096237 867894
