"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy" "BonnevilleFlow"
2001-05-13 5 41 13 2001 0 0 0 26845.7388026252 0 0 25.9312275170787 0 32894.2184176282 0 21613199.0580676 73497736.48 NA 3473967.86638061 0
2001-05-20 5 42 20 2001 0 1086120.34487357 0 219.092275057803 25584.2837689336 0 42.0843731698374 0 11386.3899341627 0 22368685.6141204 73497736.48 NA 2263364.18312643 0
2001-05-27 5 43 27 2001 19193.3634293592 1249549.2 0 22819.0765304027 24832.4503594947 0 37.0321335734145 0 22129.1666079726 0 20335532.7550487 72752471.0234924 NA 2078642.02924264 0
2001-06-03 6 44 3 2001 0 1219405.96958261 0 34854.7692176257 47751.7056098786 41518.879049905 19.2012014335864 0 37420.1864690351 0 18037299.3699896 73497736.48 NA 2130078.55841739 0
2001-06-10 6 45 10 2001 0 1035623.10497123 0 41285.5766235521 28883.1578834537 0 7.45565319517118 0 53016.7304338357 0 15432757.881212 72733582.32 NA 2113067.58702877 0
2001-06-17 6 46 17 2001 0 1031238.72609547 0 51765.3319268868 34923.7534985494 24178.7203569846 2.64557786260571 0 61350.2761721462 0 13557882.6463317 72733582.32 NA 2117451.96590453 0
2001-06-24 6 47 24 2001 41993.4557752199 1070588.34 0 63940.9211129338 39045.7549527307 38670.9685473335 0 0 72506.0948524374 0 12057714.0102211 71191077.7855473 NA 2034030.79387278 0
2001-07-01 7 48 1 2001 326510.772407138 1070588.34 0 33171.8402889899 67195.0206494132 76061.8337996972 0 0 80919.285902507 0 10980444.6729865 61232971.7034302 NA 1749513.47724086 0
2001-07-08 7 49 8 2001 0 858237.867954943 0 29775.8319877101 0 6915.3244947507 0 0 76288.5025469509 0 9757940.39088055 71899959.6 NA 2094027.81204506 0
2001-07-15 7 50 15 2001 0 856531.735955917 0 31913.2821029883 0 21822.0029621234 0 0 81232.4165843209 0 8829698.92617191 71899959.6 NA 2095733.94404408 0
2001-07-22 7 51 22 2001 0 864857.27774267 297.631851814223 27644.3813236274 0 24057.6895443164 0 0 76219.3600012227 0 8464186.70878226 71899959.6 NA 2087408.40225733 0
2001-07-29 7 52 29 2001 732113.460592642 897981.12 0 30934.6554156155 7687.22410742858 57007.118444966 0 0 78813.5492825762 0 8417287.14677407 46204088.5196575 NA 1320116.81484736 0
2001-08-05 8 1 5 2001 649796.366269135 903275.82 449.578113217181 35316.221516429 2645.58965773953 62034.2483460866 0 0 83642.6141397175 0 8153850.31429215 44504846.7859403 NA 1271567.05102687 0
2001-08-12 8 2 12 2001 870976.701735863 903275.82 1164.10623858207 35206.5047968135 24229.6992501023 79152.0591245101 0 0 80273.2627048817 0 7806266.20176213 36763535.0446048 NA 1050386.71556014 0
2001-08-19 8 3 19 2001 1018426.29178584 903275.82 1426.36782151581 38584.2358514058 27589.9324374118 85679.3677526654 0 0 85542.2593222702 0 7468815.79735847 31602799.3928556 NA 902937.125510161 0
2001-08-26 8 4 26 2001 1035616.03794666 903275.82 1604.79006382545 38472.5824630964 31941.6323464699 91718.5993796288 0 0 85445.0181754106 0 7311581.20786393 29543777.3569868 NA 844107.924485337 0
2001-09-02 9 5 2 2001 844209.378159933 903275.82 1858.29535977516 39281.7690989674 17397.8349625827 83550.0512052394 0 0 86294.0259070435 0 7230702.25874116 36243010.4495223 NA 1035514.58427207 0
2001-09-09 9 6 9 2001 887827.90994409 987991.02 739.279834336355 0 34503.0166250507 0 0 0 91224.9825296439 0 6994059.95995341 29789026.3448368 NA 851115.03842391 0
2001-09-16 9 7 16 2001 613060.087762159 987991.02 589.484657029224 0 21092.3449742959 0 1.24881078437897 0 88877.1968434047 0 6790053.29933521 39405900.1212044 NA 1125882.86060584 0
2001-09-23 9 8 23 2001 601272.555362144 987991.02 0 0 25887.0024605984 0 0 0 92290.843940918 0 6733152.57662991 39818463.755205 NA 1137670.39300586 0
2001-09-30 9 9 30 2001 526422.611598175 987991.02 0 0 22528.563097586 0 0 0 90174.9308145617 0 6720992.26412767 42438211.7869439 NA 1212520.33676982 0
2001-10-07 10 10 7 2001 389535.673086965 1124594.28 2362.18564285801 0 13941.5973421396 0 0 0 95371.2416578281 0 6449579.78007565 43273506.4227562 NA 1236385.89779304 0
2001-10-14 10 11 14 2001 522298.997315909 1124594.28 2025.03614199849 0 26089.7773034411 0 0 0 97482.9231744769 0 6391043.35207363 38626790.0747432 NA 1103622.57356409 0
2001-10-21 10 12 21 2001 349520.517625021 1124594.28 1894.26627620136 0 13752.7878788575 0 0 0 85675.0839341648 0 6274085.87526458 44674036.8639243 NA 1276401.05325498 0
2001-10-28 10 13 28 2001 259325.742147397 1124594.28 1390.35090019532 0 9204.77654640217 0 0 0 88166.0945678313 0 6049729.61144941 47830854.0056411 NA 1366595.8287326 0
2001-11-04 11 14 4 2001 127709.136089363 1201896.9 0 0 0 0 0 0 85555.5126670448 0 5895741.89593299 52437435.2176723 NA 1498212.43479064 0
2001-11-11 11 15 11 2001 0 1041261.26577723 0 0 0 0 0 0 78937.0085740421 0 5802977.06862398 68704405.84 NA 2123618.65822277 0
2001-11-18 11 16 18 2001 143837.652954765 1105533.36 0 0 0 0 0 0 89372.2352693793 0 6425135.17412435 63601383.5807432 NA 1817182.38802123 0
2001-11-25 11 17 25 2001 0 1015104.13049012 0 0 0 0 0 0 84388.8026513678 0 6742520.44772104 68704405.84 NA 2053412.25350988 0
2001-12-02 12 18 2 2001 0 937216.284624513 0 0 0 0 0 0 76515.6309671897 0 7019816.05019043 68704405.84 NA 2023288.21937549 0
2001-12-09 12 19 9 2001 0 681682.851781722 0 0 0 0 0 0 81217.8844715705 0 6725932.48864958 80027781.12 NA 2602346.66021828 0
2001-12-16 12 20 16 2001 0 641514.093789824 0 0 0 0 0 0 85532.540775872 0 7303499.67068914 80027781.12 NA 2642515.41821018 0
2001-12-23 12 21 23 2001 0 905346.108283972 0 0 0 0 0 0 83601.3183846793 0 8064226.10298479 80027781.12 NA 2378683.40371603 0
2001-12-30 12 22 30 2001 0 990305.651699723 0 0 0 0 0 0 87712.1381698113 0 8440623.99724896 80027781.12 NA 2293723.86030028 0
2002-01-06 1 23 6 2002 17681.2503963797 1009169.82 0 0 0 0 0 0 86616.6689934804 0 8863553.28773677 78981914.1178067 NA 2256626.11765162 0
2002-01-13 1 24 13 2002 0 544074.590299161 0 0 0 0 8.0463210635703 0 81386.5951474179 0 9418493.55106713 79680438.32 NA 2741679.18170084 0
2002-01-20 1 25 20 2002 0 331958.630544902 0 0 0 0 11.8393183221458 0 71770.2110298372 0 9884163.68105109 79680438.32 NA 2953795.1414551 0
2002-01-27 1 26 27 2002 285772.654099227 1009169.82 0 0 0 0 11.8393183221456 0 79707.7375670324 0 10281735.2063139 69598714.9882071 NA 1988534.71394877 0
2002-02-03 2 27 3 2002 325694.342783746 1021877.1 0 0 0 0 11.8393183221456 0 75092.7329340316 0 10487687.2947637 68201455.8842489 NA 1948613.02526425 0
2002-02-10 2 28 10 2002 0 299116.710314883 0 0 0 0 11.8393183221458 0 82888.650218979 0 10498113.2629142 74122953.52 NA 2910449.10168512 0
2002-02-17 2 29 17 2002 97.39048586227 1021877.1 0 0 0 0 16.9818019471313 0 80529.5581722597 0 11738214.2884876 74045421.8994748 NA 2115583.48284214 0
2002-02-24 2 30 24 2002 581129.213291035 1021877.1 0 0 14190.9901781832 0 22.1003196441279 0 76751.8505867166 0 11985974.0648493 53709308.1012938 NA 1534551.66003696 0
2002-03-03 3 31 3 2002 151718.710470269 1021877.1 0 0 0 0 18.0279315057874 0 50121.5553654845 0 11600886.1320636 68738675.7000206 NA 1963962.16285773 0
2002-03-10 3 32 10 2002 268141.497113326 1091767.14 1312.29295352802 0 0 0 13.3402312163939 0 74114.2444612956 0 10684599.5958734 55711395.3717536 NA 1591754.15347867 0
2002-03-17 3 33 17 2002 279032.32698059 1091767.14 1554.34068173658 0 5171.99026240952 0 12.2780876286988 0 65891.6811017508 0 9901317.14124793 55330216.3263993 NA 1580863.32361141 0
2002-03-24 3 34 24 2002 299538.982561092 1114004.88 1693.77231866715 0 0 0 11.8143201874375 0 72029.7049637793 0 9091524.52195708 54612483.3810818 NA 1560356.66803091 0
2002-03-31 3 35 31 2002 127268.110362054 1114004.88 1506.68488198385 0 4840.08255083803 0 11.4520204666112 0 53977.7816160897 0 8303025.39584698 60641963.9080481 NA 1732627.54022995 0
2002-04-07 4 36 7 2002 16940.6395394467 1189189.62 2078.28321203769 0 0 0 10.9231715141657 0 61266.9092812805 0 16593379.9112193 59437291.7117194 NA 1698208.33462055 0
2002-04-14 4 37 14 2002 0 119793.539763175 0 10670.7097646051 15420.1954606911 0 10.7790419782211 0 22722.336699135 0 16015457.8397052 60090304.4 NA 2786261.92023683 0
2002-04-21 4 38 21 2002 0 0 0 971.88712534045 0 0 18.948313689822 0 5100.36180876696 0 17821637.7993016 66411943.36 NA 3271662.67872982 0
2002-04-28 4 39 28 2002 0 0 0 0 0 0 27.488128318533 0 1650.7353473768 0 16830648.9690612 66411943.36 NA 3813322.62488827 0
2002-05-05 5 40 5 2002 0 34027.8160960109 0 4663.46015828509 0 0 36.7406814102173 0 13299.5787150546 0 19300420.8580523 73497736.48 NA 3315456.71190399 0
2002-05-12 5 41 12 2002 0 0 0 14108.8292488119 0 0 45.4346531823692 0 16950.7036416098 0 19987625.9751574 73497736.48 NA 3545431.57416565 0
2002-05-19 5 42 19 2002 0 1228739.3203646 0 37350.682258509 37020.0623560872 11026.1390410472 48 0 50684.5721696722 0 23528411.9698066 73497736.48 NA 2120745.2076354 0
2002-05-26 5 43 26 2002 0 711898.678963186 0 0 36384.5549122633 0 45.5995157682846 0 6238.5056708265 0 22926331.1203472 73497736.48 NA 2637585.84903681 0
2002-06-02 6 44 2 2002 0 0 0 0 0 0 42.7920380233174 0 0 0 20999426.6544838 73497736.48 NA 3414898.36219053 0
2002-06-09 6 45 9 2002 0 0 0 0 0 0 24.7011484373945 0 0 0 16869234.0271458 72733582.32 NA 3658728.15378329 0
2002-06-16 6 46 16 2002 0 0 0 0 0 0 5.10218300287897 0 2354.27595571747 0 12894957.1710764 72733582.32 NA 3680054.85015791 0
2002-06-23 6 47 23 2002 0 72196.6293599817 0 24081.4508729417 0 0 0 0 33064.5872868711 0 10190125.1299991 72733582.32 NA 3076494.06264002 0
2002-06-30 6 48 30 2002 0 0 0 326.407370315246 0 0 0 0 52712.5324053765 0 6605340.85815998 72733582.32 NA 3327955.34970611 0
2002-07-07 7 49 7 2002 0 0 0 0 0 0 0 0 45334.0953751138 0 3945024.92453252 71899959.6 NA 4030562.61508963 0
2002-07-14 7 50 14 2002 0 0 0 12331.2022194811 0 0 0 0 64634.8603671377 0 2179764.75983001 71899959.6 NA 3387380.57545888 0
2002-07-21 7 51 21 2002 0 0 0 18116.8719073802 0 0 0 0 70387.5401985499 0 1344042.04834714 71899959.6 NA 3092558.78654834 0
2002-07-28 7 52 28 2002 0 0 0 20645.6838016984 0 0 0 0 72678.2744293121 0 650835.361605577 71899959.6 NA 3359228.22176225 0
2002-08-04 8 1 4 2002 0 0 0 25115.1613855153 0 0 0 0 76970.1894758483 0 1112615.2853789 67315034.64 NA 3212097.09062998 0
2002-08-11 8 2 11 2002 0 0 0 27021.8868908121 0 0 0 0 78395.0574168262 0 1795380.0541376 67315034.64 NA 2841633.40212141 0
2002-08-18 8 3 18 2002 0 522273.912338947 0 28362.2586157678 0 1599.63329478819 0 0 79340.9210756936 0 2407303.49892159 67315034.64 NA 2304288.61166105 0
2002-08-25 8 4 25 2002 0 713000.361811561 0 31314.9260799346 0 17312.9990714183 0 0 82883.6592143899 0 2966732.34169446 65856194.88 NA 2071881.02618844 0
2002-09-01 9 5 1 2002 0 879686.320794267 0 32407.9861240844 0 25183.5602303462 0 0 83343.2369024052 0 3429615.49671189 65856194.88 NA 1905195.06720573 0
2002-09-08 9 6 8 2002 0 794106.049960223 0 0 0 0 0 0 87985.4692412805 0 3821461.1876458 60923927.12 NA 1934568.60203978 0
2002-09-15 9 7 15 2002 0 788935.766863032 0 0 0 0 1.11435194820206 0 94630.3788460465 0 4195417.67146721 60923927.12 NA 1939738.88513697 0
2002-09-22 9 8 22 2002 59227.8720718534 987991.02 0 0 5605.62970153075 0 0 0 85476.0792957597 0 4413020.48816445 58790027.6703651 NA 1679715.07629615 0
2002-09-29 9 9 29 2002 92337.1412520099 987991.02 0 0 2010.27067766928 0 0 0 84701.5018230408 0 4621727.54354504 57631203.2490596 NA 1646605.80711599 0
2002-10-06 10 10 6 2002 170507.029048309 1124594.28 1140.31909674503 0 15017.2854983756 0 0 0 86581.3985257435 0 4545093.48029231 50939508.9641092 NA 1455414.54183169 0
2002-10-13 10 11 13 2002 104909.511350662 1124594.28 1640.09675728169 0 3005.10852345036 0 0 0 92469.5222632996 0 4379976.4286402 53235422.0835268 NA 1521012.05952934 0
2002-10-20 10 12 20 2002 154329.671069895 1124594.28 1956.10477637241 0 8039.79583779077 0 0 0 89388.3139367666 0 4218125.37284803 51505716.4933537 NA 1471591.89981011 0
2002-10-27 10 13 27 2002 155558.341915868 1124594.28 2207.36937449516 0 10678.8725278056 0 0 0 88454.2667370587 0 4208005.99574466 51462713.0137446 NA 1470363.22896413 0
2002-11-03 11 14 3 2002 84072.58309409 1201896.9 2054.06917929577 0 8289.56183493451 0 0 0 80673.9126266457 0 4318741.96227908 53964714.5725069 NA 1541848.98778591 0
2002-11-10 11 15 10 2002 149898.012300489 1201896.9 773.538687450821 0 0 0 0 0 88818.0828648999 0 4581435.62698904 63389271.0036429 NA 1811122.02867551 0
2002-11-17 11 16 17 2002 59215.2793337277 1105533.36 39.2018039017867 0 0 0 0 0 82635.7262190653 0 5284391.26057534 66563166.6574795 NA 1901804.76164227 0
2002-11-24 11 17 24 2002 113939.404556524 1105533.36 0 0 0 0 0 0 81968.0956296043 0 5566343.52549913 64647822.2746816 NA 1847080.63641948 0
2002-12-01 12 18 1 2002 83811.4804244821 997521.48 0 0 0 0 0 0 84846.3844456059 0 5928596.81996997 65702299.6193031 NA 1877208.56055152 0
2002-12-08 12 19 8 2002 0 717645.867451427 0 0 0 0 0 0 87998.8013582531 0 5859949.00812004 80027781.12 NA 2566383.64454857 0
2002-12-15 12 20 15 2002 0 684188.484153002 0 0 0 0 0 0 86615.7252640674 0 6654932.70891643 80027781.12 NA 2599841.027847 0
2002-12-22 12 21 22 2002 0 727477.494115761 0 0 0 0 0 0 70755.6243954932 0 7564129.62265503 80027781.12 NA 2556552.01788424 0
2002-12-29 12 22 29 2002 0 807593.827870694 0 0 0 0 0 0 81524.7731389704 0 7665092.51492578 80027781.12 NA 2476435.68412931 0
2003-01-05 1 23 5 2003 0 392465.029607091 0 0 0 0 0 0 73717.4673648494 0 8458695.61425228 79680438.32 NA 2893288.74239291 0
2003-01-12 1 24 12 2003 0 247083.751770049 0 0 0 0 7.80060886665729 0 56003.6299738992 0 9531817.43454204 79680438.32 NA 3038670.02022995 0
2003-01-19 1 25 19 2003 0 991726.357491887 0 0 0 0 11.8393183221458 0 75221.4361830708 0 10634253.4244055 79680438.32 NA 2294027.41450811 0
2003-01-26 1 26 26 2003 28289.7685320745 1009169.82 0 0 0 0 11.8393183221458 0 76585.5727871166 0 11383441.71883 78610615.9830574 NA 2246017.59951593 0
2003-02-02 2 27 2 2003 0 720715.688510828 0 0 0 0 11.8393183221458 0 59167.2672349166 0 12201785.6455524 79680438.32 NA 2577745.36348917 0
2003-02-09 2 28 9 2003 0 0 0 0 0 0 11.8393183221458 0 37006.2056384957 0 12776338.0011451 74122953.52 NA 3277019.42173957 0
2003-02-16 2 29 16 2003 0 59464.7553392592 0 0 0 0 12.8253851171064 0 54376.8829426899 0 13301889.3525376 74122953.52 NA 3080211.01666074 0
2003-02-23 2 30 23 2003 0 982240.518947733 0 0 0 0 9.77855261583636 0 55911.4537522946 0 14272901.4039481 74122953.52 NA 2157435.25305227 0
2003-03-02 3 31 2 2003 0 951553.395869579 0 0 0 0 3.36381831342737 0 60331.9044671223 0 14332647.9406614 74122953.52 NA 2188122.37613042 0
2003-03-09 3 32 9 2003 0 1041385.6901253 0 0 0 0 0 0 73125.2125967769 0 14250774.6467886 65161509.28 NA 1912138.8578747 0
2003-03-16 3 33 16 2003 0 976438.834923647 0 0 0 0 0 0 56704.153605593 0 14255572.0286187 65161509.28 NA 1977085.71307635 0
2003-03-23 3 34 23 2003 0 0 0 0 0 0 0 0 0 0 13878426.1876609 65161509.28 NA 3514473.14871901 0
2003-03-30 3 35 30 2003 0 0 0 0 0 0 0 0 14765.9352997832 0 13191455.9235657 65161509.28 NA 3480376.0662126 0
2003-04-06 4 36 6 2003 0 87140.3926015228 0 0 0 0 0 0 15485.1915316324 0 17730483.9202556 60090304.4 NA 2818915.06739848 0
2003-04-13 4 37 13 2003 0 189275.656090568 0 932.036553183745 25229.0911944826 0 0 0 7892.24256264589 0 17645509.1725775 60090304.4 NA 2716779.80390943 0
2003-04-20 4 38 20 2003 0 1103395.47738569 0 16173.37964613 65856.2686501503 6656.94758653693 0 0 31245.880343563 0 18309300.8460904 66411943.36 NA 1983278.23861431 0
2003-04-27 4 39 27 2003 0 46461.8631431758 0 0 0 0 0 0 9362.31626631228 0 17497442.7042124 66411943.36 NA 3040211.85285682 0
2003-05-04 5 40 4 2003 0 5774.54857670586 0 1403.78838285449 0 0 0 0 10546.4547912888 0 17702086.4523371 73497736.48 NA 3343709.97942329 0
2003-05-11 5 41 11 2003 0 0 0 4978.06881545202 0 0 4.42587755795216 0 15399.1601872465 0 17120435.9135512 73497736.48 NA 3565708.62479511 0
2003-05-18 5 42 18 2003 2365.63514196035 1249549.2 0 4172.59749645123 56887.591932756 11939.6155922567 12.8182765607107 0 25602.193759053 0 17818810.9855446 73341441.5135514 NA 2095469.75753004 0
2003-05-25 5 43 25 2003 0 1214311.49403909 0 22658.6991475457 46380.6279418375 11508.0041529456 12.1065456293807 0 35250.4014268504 0 16843607.8195488 73497736.48 NA 2135173.03396091 0
2003-06-01 6 44 1 2003 0 1125690.22848298 0 0 83682.628091417 54996.5973463275 8.10615065498428 0 0 0 15977879.5389835 73497736.48 NA 2223794.29951702 0
2003-06-08 6 45 8 2003 0 38204.9790624788 0 0 0 0 9.40028375384918 30298.6678213007 0 0 13391546.7786805 72733582.32 NA 3110485.71293752 0
2003-06-15 6 46 15 2003 0 0 0 1021.98902565108 0 0 0 20936.182539776 18783.0355240961 0 9975646.70071444 72733582.32 NA 3289782.27567047 0
2003-06-22 6 47 22 2003 0 0 0 38906.6571427001 0 0 0 0 56815.4214883699 0 7691552.08028807 72733582.32 NA 3149848.44305315 0
2003-06-29 6 48 29 2003 0 632710.059006282 0 7541.74835661353 0 0 0 0 64479.5284083193 0 5892788.36475547 72733582.32 NA 2515980.63299372 0
2003-07-06 7 49 6 2003 0 357327.149642487 0 17944.224059536 0 0 0 0 71362.3009826498 0 4126751.9470514 71899959.6 NA 2594938.53035751 0
2003-07-13 7 50 13 2003 0 693447.793118968 0 19949.1047146575 0 0 0 0 73579.8543196155 0 3048837.68741719 71899959.6 NA 2258817.88688103 0
2003-07-20 7 51 20 2003 11245.1210710704 897981.12 0 23306.7673018194 0 12446.2338002319 0 0 75434.0433404848 0 2330858.93407141 71434480.4029125 NA 2040985.15436893 0
2003-07-27 7 52 27 2003 0 870859.352332509 0 25298.9439214665 0 7870.28564543551 0 0 77691.4249576056 0 2119499.71974978 71899959.6 NA 2081406.32766749 0
2003-08-03 8 1 3 2003 0 889180.481548157 0 27144.0676128565 0 21083.5706602752 0 0 79668.0195603287 0 2467927.1918213 67315034.64 NA 1937382.04245184 0
2003-08-10 8 2 10 2003 204105.9685658 903275.82 0 27634.2638425285 0 37784.6654299219 0 0 79517.8342026692 0 2944168.36549455 60104010.705557 NA 1717257.4487302 0
2003-08-17 8 3 17 2003 0 869121.084856283 0 27478.7113405939 0 23581.7303201114 0 0 77594.0771159761 0 3026304.90441464 67315034.64 NA 1957441.43914372 0
2003-08-24 8 4 24 2003 0 870158.748302745 0 34258.1526224399 0 30688.1211082003 0 0 85491.5548924407 0 3533270.87718441 65856194.88 NA 1914722.63969725 0
2003-08-31 8 5 31 2003 0 879049.06745886 0 28465.9532600632 0 27447.4714412851 0 0 80244.3156950692 0 4081041.74556514 65856194.88 NA 1905832.32054114 0
2003-09-07 9 6 7 2003 287690.567239871 987991.02 0 0 12606.9587541622 0 0 0 85320.4855740832 0 4635810.37132469 50793833.3394845 NA 1451252.38112813 0
2003-09-14 9 7 14 2003 331498.545308844 987991.02 0 0 21254.9371527163 0 1.11435194820206 0 82039.5168762741 0 4977503.54120516 49260554.1070705 NA 1407444.40305916 0
2003-09-21 9 8 21 2003 37312.6134550169 987991.02 0 0 0 0 0 0 84646.4467078873 0 5082985.33630691 59557061.7219544 NA 1701630.33491298 0
2003-09-28 9 9 28 2003 84579.4777266991 987991.02 0 0 0 0 0 0 85102.4513678322 0 5162462.61008233 57902721.4724455 NA 1654363.4706413 0
2003-10-05 10 10 5 2003 302091.063839528 1124594.28 2387.43718957663 0 14422.9310290104 0 0 0 90611.1022914859 0 5075876.03938831 46334067.7464165 NA 1323830.50704047 0
2003-10-12 10 11 12 2003 438189.040501363 1124594.28 2383.1447086139 0 24932.8246578186 0 0 0 91478.1624691122 0 5067447.13240809 41570638.5632523 NA 1187732.53037864 0
2003-10-19 10 12 19 2003 307417.703977356 1124594.28 1340.22479287402 0 14039.7363179242 0 0 0 88921.1425393488 0 5038496.82718373 46147635.3415926 NA 1318503.86690264 0
2003-10-26 10 13 26 2003 0 1073705.26644783 0 0 0 0 0 0 87470.7573324181 0 4900541.15038539 56964219.2 NA 1678438.13355217 0
2003-11-02 11 14 2 2003 0 776928.336950002 834.367163387 0 0 0 0 0 89219.910950661 0 4604466.42253029 56964219.2 NA 2052517.68305 0
2003-11-09 11 15 9 2003 17592.7297114858 1201896.9 1624.23241344243 0 0 0 0 0 88888.862451527 0 4516890.15210381 68019955.894258 NA 1943427.31126451 0
2003-11-16 11 16 16 2003 0 1077012.81610533 1674.68378638863 0 0 0 0 0 86947.6489447969 0 5012519.00712827 68704405.84 NA 1991503.56789467 0
2003-11-23 11 17 23 2003 7366.92331524566 1105533.36 0 0 0 0 0 0 85728.6635090176 0 5614362.92102651 68377859.1181264 NA 1953653.11766075 0
2003-11-30 11 18 30 2003 17981.6585796284 997521.48 0 0 0 0 0 0 83013.3199386723 0 6067147.30305454 68006343.383873 NA 1943038.38239637 0
2003-12-07 12 19 7 2003 0 641067.522792483 0 0 0 0 0 0 80530.4157466411 0 5949220.90272363 80027781.12 NA 2642961.98920752 0
2003-12-14 12 20 14 2003 0 643055.953523978 0 0 0 0 0 0 72745.2317816184 0 6519899.90814255 80027781.12 NA 2640973.55847602 0
2003-12-21 12 21 21 2003 0 811993.550961373 0 0 0 0 0 0 73977.69968593 0 7110730.7106636 80027781.12 NA 2472035.96103863 0
2003-12-28 12 22 28 2003 0 948035.451261114 0 0 0 0 0 0 81211.9014605953 0 7635350.36913373 80027781.12 NA 2335994.06073889 0
2004-01-04 1 23 4 2004 0 591035.483840299 0 0 0 0 0 0 73453.8493633528 0 8393794.28572812 79680438.32 NA 2694718.2881597 0
2004-01-11 1 24 11 2004 257467.358064012 1009169.82 0 0 0 0 11.8393183221458 0 81258.9943114662 0 9661502.52988677 70589400.3494396 NA 2016840.00998399 0
2004-01-18 1 25 18 2004 276212.719105367 1009169.82 0 0 0 0 11.8393183221458 0 76610.9348825016 0 10075704.560831 69933312.7129922 NA 1998094.64894263 0
2004-01-25 1 26 25 2004 226974.27256739 1009169.82 0 0 0 0 11.8393183221458 0 79937.1200496745 0 10640436.570643 71656658.3418214 NA 2047333.09548061 0
2004-02-01 2 27 1 2004 175505.176748685 1021877.1 0 0 0 0 11.8393183221458 0 75525.788119665 0 11258548.4283094 73458076.695476 NA 2098802.19129932 0
2004-02-08 2 28 8 2004 0 588175.860947905 0 0 0 0 11.8393183221458 0 74678.3401336065 0 11811790.984156 74122953.52 NA 2621389.95105209 0
2004-02-15 2 29 15 2004 0 885125.256655366 0 0 0 0 15.9199000485137 0 83800.9383695477 0 12902524.0970675 74122953.52 NA 2254550.51534463 0
2004-02-22 2 30 22 2004 333715.065223688 1021877.1 0 0 0 0 10.1682771277374 0 81934.897207152 0 13789804.6897196 62368803.2836509 NA 1781965.80810431 0
2004-02-29 2 31 29 2004 271333.516869435 1021877.1 929.238104266093 0 5784.76225981683 0 3.72844449399486 0 56655.6243383353 0 14030167.8421075 64552157.4760498 NA 1844347.35645856 0
2004-03-07 3 32 7 2004 262578.456208429 1091767.14 2533.68174066634 0 3019.23755079582 0 0 0 72216.9460557248 0 13656287.9904832 55906101.803425 NA 1597317.19438357 0
2004-03-14 3 33 14 2004 305134.254355218 1091767.14 0 0 8894.08703533752 0 0 0 73139.6767573423 0 13370116.3203946 54416648.8682874 NA 1554761.39623678 0
2004-03-21 3 34 21 2004 0 459230.574801516 0 0 0 0 0 0 34150.424838038 0 12992742.858923 65161509.28 NA 2516531.71319848 0
2004-03-28 3 35 28 2004 0 38400.8106468809 0 0 0 0 0 0 15364.1562982935 0 12522521.4641584 65161509.28 NA 2937361.47735312 0
2004-04-04 4 36 4 2004 0 0 0 0 0 0 0 0 0 0 19597765.8762308 60090304.4 NA 3314936.30759803 0
2004-04-11 4 37 11 2004 0 22096.8612087562 0 7115.89813197979 0 0 0 0 20403.3002081871 0 19490961.3563281 60090304.4 NA 2883958.59879124 0
2004-04-18 4 38 18 2004 0 0 0 0 0 0 0 0 0 0 20080536.1491122 66411943.36 NA 3402682.01320957 0
2004-04-25 4 39 25 2004 0 0 0 16594.6014422682 0 0 0 0 25134.886505796 0 19507779.2329454 66411943.36 NA 3110376.84076922 0
2004-05-02 5 40 2 2004 0 0 0 22289.5788519076 0 0 0 0 36205.6427244321 0 19049597.8322736 73497736.48 NA 3426918.53027341 0
2004-05-09 5 41 9 2004 0 1213777.57158761 0 18621.4134623581 36448.0619405338 31948.6302108617 15.856432604101 0 34671.7939955548 0 19708962.4591626 73497736.48 NA 2135706.95641239 0
2004-05-16 5 42 16 2004 0 1214104.14222624 0 22492.5212496828 37343.5546655182 20975.830860577 10.4456876519198 0 41671.1222917805 0 18576521.4176929 73497736.48 NA 2135380.38577376 0
2004-05-23 5 43 23 2004 0 1184945.8541234 0 14253.7288739135 45617.1685856349 11868.4572434182 0 0 27771.9241835201 0 16448528.415988 73497736.48 NA 2164538.6738766 0
2004-05-30 5 44 30 2004 0 1220402.28819263 0 8809.22990958001 51444.9437366099 43104.4472054929 0 0 25753.5670298869 0 14990086.2359433 73497736.48 NA 2129082.23980737 0
2004-06-06 6 45 6 2004 0 0 0 0 0 0 0 0 0 0 12303545.7045713 72733582.32 NA 3744847.3241532 0
2004-06-13 6 46 13 2004 0 0 0 0 514.09324808573 0 0 0 9656.86506623632 0 11062020.193196 72733582.32 NA 3201367.43853266 0
2004-06-20 6 47 20 2004 0 166062.839885075 0 26533.0101959249 0 0 0 0 40121.217058542 0 9543660.17790122 72733582.32 NA 2982627.85211493 0
2004-06-27 6 48 27 2004 0 1055056.98682831 0 11061.1985506236 56061.4445989968 5315.28304263257 0 0 61217.9444227446 0 8140556.08497649 72733582.32 NA 2093633.70517169 0
2004-07-04 7 49 4 2004 0 587018.88569896 0 0 0 0 0 0 51881.3644093453 0 6707559.80380974 71899959.6 NA 2365246.79430104 0
