"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn"
1986-04-27 4 39 27 1986 1980660.06749486 0 156565.962703476 132305.11036922 0 0 41578.961894825 128111.146215972 NA 0 NA NA 103825.839356408 0 0 1e+10 452514.443998149 876316.797265122
1986-05-04 5 40 4 1986 2008872.63540239 0 1758089.36858397 1758089.36858397 1017529.66792501 205560.106971074 48720.2728535599 297486.281673582 NA 0 NA NA 539464.520042061 0 0 1e+10 675349.000416475 1348268.23765287
1986-05-11 5 41 11 1986 1776192.3882416 0 660175.113940001 660175.113940001 583332.26880078 42234.0683478219 84144.75601454 29243.6116116103 NA 0 NA NA 0 0 0 1e+10 220976.650139883 882255.858203689
1986-05-18 5 42 18 1986 1269094.93649247 0 71610.8027799255 71610.8027799255 66691.3027799316 0 30468.8562316 0 NA 0 NA NA 0 0 0 293327.686801526 645945.088645108 1463499.87310955
1986-05-25 5 43 25 1986 1513583.44798775 0 0 0 0 0 54464.078639959 0 NA 0 NA NA 0 0 0 293327.686801526 -61399.6602639055 627545.486932197
1986-06-01 6 44 1 1986 1324520.83310365 0 0 0 0 0 54514.3319332099 0 NA 0 NA NA 0 0 0 296321.386513144 141912.352179556 834643.348533893
1986-06-08 6 45 8 1986 1561670.78241707 0 446054.605980646 342226.840633415 342226.840633415 0 83430.8238135602 0 NA 0 NA NA 0 0 0 304159.481492781 81707.3084926448 1924410.99447387
1986-06-15 6 46 15 1986 992016.193910434 752150.237629895 470883.348950281 205138.767798524 38041 92656 55813.048975338 11589.7856302024 NA 0 NA NA 70839.570568786 0 0 328164.867751953 348969.3517982 1310328.78021969
1986-06-22 6 47 22 1986 1805172.22889047 0 1186731.94484848 758880.17357536 19021 0 63107.816599579 6289.40270385472 NA 0 NA NA 248962.523048148 0 248962.523048148 368202.320081103 -66611.6571003981 858725.696433502
1986-06-29 6 48 29 1986 1731678.79643046 0 769486.014828604 627588.781601856 0 0 71141.1427344284 0 NA 0 NA NA 0 0 0 372255.946071768 -91900.2174359737 715321.59133251
1986-07-06 7 49 6 1986 766962.849585382 0 338586.841692048 107682 0 0 79616.100538636 0 NA 0 NA NA 0 0 0 373354.47106592 -221416.640610029 1287185.15613084
1986-07-13 7 50 13 1986 407620.131122758 0 101266.880191532 71788 0 0 75824.679190973 0 NA 0 NA NA 18257.3279482126 0 18257.3279482126 431797.905115588 -49054.5074167517 1535809.14758493
1986-07-20 7 51 20 1986 493165.457523603 0 207116.788974491 175387 0 0 81669.202342424 0 NA 0 NA NA 0 0 0 437307.832344234 -162858.267275998 1126565.53803051
1986-07-27 7 52 27 1986 638326.795612807 0 278985 278985 0 0 80146.902498912 0 NA 0 NA NA 0 0 0 421404.813707122 -176406.655153278 903824.308395468
1986-08-03 8 1 3 1986 1355103.33353521 0 287960 0 0 0 81010.790870126 0 NA 0 NA NA 0 0 0 10000069520.8083 -154491.208877569 1159912.11519908
1986-08-10 8 2 10 1986 1412781.71523967 0 143980 0 0 0 149975.667041873 0 NA 0 NA NA 1.86264514923096e-09 0 0 10000049158.9395 -94381.6697724613 573697.844184255
1986-08-17 8 3 17 1986 1673415.01751199 0 0 0 0 0 150899.68403924 0 NA 0 NA NA 0 0 0 10000047561.3436 -99038.1237679465 618476.554703075
1986-08-24 8 4 24 1986 1711925.47620029 0 5738 0 0 0 82742.9371719277 0 NA 0 NA NA 0 0 0 10000046304.5386 -80734.7488306688 691960.078267238
1986-08-31 8 5 31 1986 1749651.90307267 0 11477 0 0 0 79183.3266770658 0 NA 0 NA NA 0 0 0 10000040954.073 -57241.6949565056 599105.811090721
1986-09-07 9 6 7 1986 1787663.85379264 0 87394 0 0 0 93543.1297409709 0 NA 0 NA NA 0 0 0 10000035768.7279 -6241.7689571532 559608.590601844
1986-09-14 9 7 14 1986 1593159.32711586 0 163311 0 0 0 85222.353351369 0 NA 0 NA NA 0 0 0 10000036803.3082 45931.8086981773 451991.89292055
1986-09-21 9 8 21 1986 1756620.46935285 0 185865.079286639 0 0 0 99678.113140151 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000038003.0828 86909.8545942328 569429.10050233
1986-09-28 9 9 28 1986 1567274.35304173 0 243379.885068262 0 0 0 108865.384695343 0 NA 0 NA NA 0 0 0 10000039202.8205 106387.415374584 341972.389580909
1986-10-05 10 10 5 1986 1752066.64746512 0 304838.526304956 0 0 0 73952.761373844 0 NA 0 NA NA 0 0 0 10000040402.5952 267160.136577005 433737.999847119
1986-10-12 10 11 12 1986 1665737.60702947 0 185310.657863826 0 0 0 78907.526285528 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000041648.7898 167005.140376356 382082.521185785
