"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn" "TotalDamProtectExcess"
1992-11-22 11 17 22 1992 2256936.02472278 0 50594.5039968151 170956.035927824 0 0 0 0 NA 0 NA NA 0 0 0 10000035753.9036 64397.5889666304 336521.844330707 0
1992-11-29 11 18 29 1992 2273660.56210518 0 123321.612050768 134484.009236113 0 0 0 0 NA 0 NA NA 0 0 0 10000034432.5817 87934.4359996981 317382.386130375 0
1992-12-06 12 19 6 1992 4311411.47383208 0 548119.873819525 2149317.66242219 0 0 0 0 NA 0 NA NA 0 0 0 10000033111.2597 106313.099593672 377909.546758437 0
1992-12-13 12 20 13 1992 3953631.09788429 0 283989.75725098 1082768.88561505 0 0 0 0 NA 0 NA NA 0 0 0 10000022090.4323 122098.58964187 363003.351529401 0
1992-12-20 12 21 20 1992 3125806.99833646 0 97959.8087724936 220149.011729234 0 0 0 0 NA 0 NA NA 0 0 0 10000017920.397 147833.41179382 422304.550606127 0
1992-12-27 12 22 27 1992 2982897.83886103 0 95225.4237003536 305603.984330477 0 0 0 0 NA 0 NA NA 0 0 0 10000018053.2196 94170.3552729995 531243.966146923 0
1993-01-03 1 23 3 1993 2266704.98153462 0 1085947.19191937 0 496894.54542941 0 0 0 NA 473808.80864835 NA NA 1.86264514923096e-09 0 0 10000018159.5117 119945.912892356 238469.19191937 0
1993-01-10 1 24 10 1993 2225167.72303772 0 0 0 0 0 0 0 NA 0 NA NA 0 0 0 10000013686.7089 139235.322812813 267209.064996336 0
1993-01-17 1 25 17 1993 2536352.45967263 0 542916.41968691 542916.41968691 0 0 0 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000014365.056 126427.174564542 336324.573685329 0
1993-01-24 1 26 24 1993 2615327.51047248 0 542088.444527944 542088.444527944 0 0 0 0 NA 0 NA NA 4.65661287307739e-10 0 0 10000012796.9749 122231.97353271 346425.958197816 0
1993-01-31 1 27 31 1993 2580630.63320525 0 540159.751620648 540159.751620648 0 0 0 0 NA 0 NA NA 0 0 0 10000010546.3713 121752.022516438 350100.8319321 0
1993-02-07 2 28 7 1993 4748727.65490361 0 2037684.36771908 2037684.36771908 405611.616417212 0 56814.4137989806 0 NA 0 NA NA 74596.0852919118 0 0 10000009431.9207 143776.515615077 462919.616417213 0
1993-02-14 2 29 14 1993 2313890.14521271 0 376495.833889205 376495.833889205 209200.366649249 0 59446.673271774 0 NA 0 NA NA 2.3283064365387e-10 0 0 10000004854.796 156969.121459659 266508.366649248 0
1993-02-21 2 30 21 1993 2142639.46676424 0 375888.539546927 375888.539546927 205526.842038128 0 61006.065572555 0 NA 0 NA NA 2.3283064365387e-10 0 0 10000004247.4082 177030.547822354 262833.842038127 2993.59916990451
1993-02-28 2 31 28 1993 1949189.70080586 0 370185.168589818 370185.168589818 199608.438450108 0 61085.262715546 0 NA 0 NA NA 2.3283064365387e-10 0 0 10000003631.4492 219372.797568817 256916.438450108 3466.96701477468
1993-03-07 3 32 7 1993 1603759.4657751 0 400142.094978896 400142.094978896 146881.122997617 0 75822.2726461319 0 NA 0 NA NA 0 0 0 10000003012.1284 91293.1319404671 248123.122997618 0
1993-03-14 3 33 14 1993 1394306.7436294 0 238413.000000007 238413.000000007 0 0 75909.23843263 0 NA 0 NA NA 0 0 0 10000002231 266925.020191263 328361.830514028 0
1993-03-21 3 34 21 1993 1395478.86938835 0 242224.050769317 242224.050769317 3810.0507693179 0 216689.467163147 0 NA 0 NA NA 0 0 0 10000002043.615 718556.22158015 446109.050769318 19289.5247495276
1993-03-28 3 35 28 1993 1676792.1901602 0 474920.688464833 474920.688464833 236507.68846484 0 0 0 NA 0 NA NA 0 0 0 10000001904.9415 1248412.65925792 689713.68846484 0
1993-04-04 4 36 4 1993 1904258.196879 0 16334.7437687309 16334.7437687309 0 0 12681.31933214 0 NA 0 NA NA 0 0 0 10000001903.8582 987264.654789054 1098050.83559768 7839.2927341389
1993-04-11 4 37 11 1993 1836160.0853974 0 0 0 0 0 33007.0814553021 0 NA 0 NA NA 0 0 0 10000002059.3721 746965.81235163 1022299.78136649 7862.53897915292
1993-04-18 4 38 18 1993 2171899.57560567 0 64041.4398242133 64041.4398242133 0 0 48586.2652727809 297975.101890176 NA 0 NA NA 9.31322574615479e-10 0 0 10000001840.7815 557710.846265353 1012752.09192633 7176.78145669259
1993-04-25 4 39 25 1993 1586942.37031859 0 37529.4617249761 37529.4617249761 0 0 57401.3181998059 498449.779873603 NA 0 NA NA 0 0 0 10000001580.9833 500907.250031361 696320.806551059 0
1993-05-02 5 40 2 1993 1427466.09106531 0 59395.2546820878 59395.2546820878 0 101210.188675402 56049.071154461 113898.120378984 NA 0 NA NA 0 0 0 421837.874818504 479907.890288914 1021094.57790296 0
1993-05-09 5 41 9 1993 1945702.67032975 0 1004.03569872398 1004.03569872398 0 282514 53650.177794178 0 NA 0 NA NA 0 0 0 421837.874818504 471160.106642952 1320568.82273599 53273.9495531764
1993-05-16 5 42 16 1993 1119133.34603431 0 0 0 0 71305.7191525674 52432.54394516 0 NA 0 NA NA 0 0 0 424277.939674156 527119.46504643 945948.319893659 207901.032241906
1993-05-23 5 43 23 1993 1859930.8495621 0 2399358.04203584 2399358.04203584 1022158.52869996 0 42785.41892275 0 NA 0 NA NA 1377199.51333588 1377199.51333588 0 434702.987652704 476760.444003516 2539527.322693 448131.433040031
1993-05-30 5 44 30 1993 837772.320862143 167346.373096398 0 0 0 0 14039.5606155701 0 NA 0 NA NA 0 0 0 444278.440608783 459249.301936076 2714737.8018932 392834.572337038
1993-06-06 6 45 6 1993 1973820.05825343 0 524232.275228406 524232.275228406 338.15653276071 0 34769.817257938 0 NA 0 NA NA 0 0 0 484290.361533218 93300.9686070534 1776917.85463956 948550.389228272
1993-06-13 6 46 13 1993 386548.820862143 0 460397.563167743 460397.563167743 0 0 48267.55699298 0 NA 0 NA NA 460397.563167743 38041 422356.563167743 539868.58832084 445554.190333252 1465492.72024928 693903.168230954
1993-06-20 6 47 20 1993 960184.467239841 0 224413.715204307 224413.715204307 19021 0 41133.691873445 0 NA 0 NA NA 0 0 0 567222.09530174 206746.24484132 1082727.20297178 465035.977049514
1993-06-27 6 48 27 1993 500962.52 0 143576 143576 0 0 59682.8747223377 0 NA 0 NA NA 0 0 0 603712.300923011 -57082.3676881828 942431.939509489 217464.487718662
1993-07-04 7 49 4 1993 429821.471707911 0 224955 107682 0 0 67150.26670752 0 NA 0 NA NA 49393.7888175184 0 49393.7888175184 653031.203180744 -66083.9606311395 1518896.66691128 272491.786685509
1993-07-11 7 50 11 1993 353985.5 0 71788 71788 0 0 83359.961547269 0 NA 0 NA NA 0 0 0 657732.871090184 -95724.2003392515 1175902.06752027 427279.337328046
1993-07-18 7 51 18 1993 378355.91639028 0 152965 152965 0 0 68076.726481053 0 NA 0 NA NA 32986.3705166848 26630.157423649 6356.21309303585 662434.538999624 -16285.6625073987 1755128.53559022 306677.973321949
1993-07-25 7 52 25 1993 471573.529966395 0 234142 234142 0 0 73794.6512802814 0 NA 0 NA NA 0 0 0 652633.945787402 -12822.2705806305 1407495.8884161 211887.471266163
1993-08-01 8 1 1 1993 944533.612577518 0 287960 0 0 0 79907.7668403576 0 NA 0 NA NA 210759 0 0 350000 -134849.147148112 1417805.27966889 335383.105342648
1993-08-08 8 2 8 1993 1370819.87139957 0 143980 0 0 0 63912.033911538 0 NA 0 NA NA 1.86264514923096e-09 0 0 350000 -65455.0149649069 1234577.70476785 146665.804707161
1993-08-15 8 3 15 1993 1477000.72042584 0 0 0 0 0 80796.562407924 0 NA 0 NA NA 0 0 0 350000 -96671.0658536294 716854.886020674 18057.0554100042
1993-08-22 8 4 22 1993 1492404.05062414 0 5738 0 0 0 70652.0796544955 0 NA 0 NA NA 0 0 0 350000 53808.0389997794 1055069.67560547 83609.2693574058
1993-08-29 8 5 29 1993 1613924.47548558 0 11477 0 0 0 74972.7019568851 0 NA 0 NA NA 0 0 0 350000 -68649.1871807873 908032.834417912 0
1993-09-05 9 6 5 1993 1746293.03177985 0 87394 0 0 0 61488.3007921063 0 NA 0 NA NA 0 0 0 350000 21781.1070720679 816910.017302315 43237.6051499764
1993-09-12 9 7 12 1993 1844426.86461988 0 162543.736872617 0 0 0 74542.7521162185 0 NA 0 NA NA 0 0 0 350000 37547.0265072299 417660.692176529 86517.3731494828
1993-09-19 9 8 19 1993 2073121.85336346 0 233961.702481815 0 0 0 71177.1673846624 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 43854.0895342209 396328.815207688 99139.8409226856
1993-09-26 9 9 26 1993 1923199.81226269 0 314845.911207324 0 0 0 91453.280962234 0 NA 0 NA NA 0 0 0 350000 58352.6128969398 364431.781276425 142501.367060359
1993-10-03 10 10 3 1993 1705352.97134339 0 179893.343000607 0 0 0 65017.3178415271 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 51870.9702585871 362839.828183483 71728.3909283592
1993-10-10 10 11 10 1993 1682224.55561559 0 192569.461357349 0 0 0 71363.7180057578 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 37975.388887382 198544.627615377 68045.1262070918
1993-10-17 10 12 17 1993 1755050.54187392 0 207909.368870943 0 0 0 71099.443639579 0 NA 0 NA NA 0 0 0 350000 157419.713384354 360106.92891148 193809.279513494
1993-10-24 10 13 24 1993 1584938.14514116 0 214051.18451457 0 0 0 64336.351977315 0 NA 0 NA NA 0 0 0 350000 225979.245386207 452305.584904572 155006.937640169
1993-10-31 10 14 31 1993 1752635.30780029 0 237343.242792945 876208.242792945 0 0 68044.237777904 0 NA 0 NA NA 0 0 0 350000 96784.1992432435 317013.611029022 102068.54867086
1993-11-07 11 15 7 1993 2431047.85118921 0 233430.85280479 754229.85280479 0 0 71658.946568722 0 NA 0 NA NA 0 0 0 350000 119507.293954615 321554.987102237 0
1993-11-14 11 16 14 1993 2253917.13159097 0 33348.3469336084 171246.619802193 0 0 72876.618410426 0 NA 0 NA NA 0 0 0 350000 110479.266854496 275171.248421874 0
1993-11-21 11 17 21 1993 2418534.60438577 0 217467.012447786 138837.178157671 0 0 73033.501523217 0 NA 0 NA NA 0 0 0 350000 106314.987175313 234030.359229449 0
1993-11-28 11 18 28 1993 2387209.67170837 0 213713.135281376 135888.184869851 0 0 74023.725381835 0 NA 0 NA NA 0 0 0 350000 105720.493585201 235737.302094911 625.519643677399
1993-12-05 12 19 5 1993 3790788.99989838 0 538916.295831853 2141044.66129665 0 0 78942.783856178 0 NA 0 NA NA 0 0 0 350000 137274.432575886 391924.164207148 1870.77287099999
1993-12-12 12 20 12 1993 3579681.92511458 0 284981.57974042 1478490.84503097 0 0 80066.565874278 0 NA 0 NA NA 0 0 0 350000 174290.641663883 429760.327975607 4090.2923218738
1993-12-19 12 21 19 1993 3210920.01908413 0 101860.440406289 1068272.62633011 0 0 77555.812395407 0 NA 0 NA NA 0 0 0 350000 184324.229489869 557890.749076428 5438.08941496731
1993-12-26 12 22 26 1993 3098466.82672858 0 179638.897121725 699255.940330072 84039.2372867763 0 78926.972796103 0 NA 0 NA NA 0 0 0 350000 141230.07745336 646232.481195241 2478.28046722029
1994-01-02 1 23 2 1994 2945509.37649008 0 2027303.29107655 0 458903.823889834 0 78299.734454617 0 NA 229373.854637605 NA NA 97267.2608629093 0 0 350000 123408.699096962 252898.568070977 1561.17279588309
1994-01-09 1 24 9 1994 2521325.19729413 0 450500.282763208 358456.544204379 33008.1326522687 0 72423.662099936 0 NA 0 NA NA 0 0 0 350000 134073.512394021 352254.871789359 3068.75811112695
1994-01-16 1 25 16 1994 2665931.8504536 0 549533.865425815 540092.865425814 0 0 70710.754835288 0 NA 0 NA NA 0 0 0 350000 144706.883265788 390524.224704958 400.476807687591
1994-01-23 1 26 23 1994 2762720.9781372 0 547535.387628263 547535.387628263 0 0 72091.333149814 0 NA 0 NA NA 0 0 0 350000 138329.317129516 392312.848793647 0
1994-01-30 1 27 30 1994 2775823.0252853 0 530557.54618606 530557.54618606 0 0 71779.367559796 0 NA 0 NA NA 0 0 0 350000 133998.558364902 380293.323126857 248.604351349641
1994-02-06 2 28 6 1994 4345456.88944356 0 2073531.65334735 2073531.65334735 411713.19019214 0 74104.911649252 0 NA 0 NA NA 341010.462842916 0 0 350000 111174.37410327 563225.19019214 0
1994-02-13 2 29 13 1994 2403253.88920933 0 520161.062842915 520161.062842915 0 0 76622.22072335 0 NA 0 NA NA 0 0 0 350000 107171.522350397 357344.855452218 1787.04169490762
1994-02-20 2 30 20 1994 1921230.03914017 0 179150.599999994 179150.599999994 0 0 80367.990358016 0 NA 0 NA NA 0 0 0 350000 150165.227386816 373595.661726525 3349.36008061279
1994-02-27 2 31 27 1994 1763765.47884539 0 179150.600000001 179150.600000001 0 0 71641.179885318 0 NA 0 NA NA 0 0 0 350000 200002.139652769 420274.13876752 4195.72610302709
1994-03-06 3 32 6 1994 1330137.36892809 0 164745.212330132 164745.212330132 0 0 68677.243112928 0 NA 0 NA NA 0 0 0 350000 109970.279971135 296190.456541984 0
1994-03-13 3 33 13 1994 1422289.54939817 0 218347.868284613 218347.868284613 36388.5859893356 0 57943.706868533 0 NA 0 NA NA 0 0 0 350000 135527.269327179 484636.585989335 0
1994-03-20 3 34 20 1994 1548475.44245735 0 233368.182557205 233368.182557205 48406.6951328646 0 56905.295335854 0 NA 0 NA NA 0 0 0 350000 95818.7645544787 490705.695132864 0
1994-03-27 3 35 27 1994 1495858.43602275 0 240377.127963203 240377.127963203 51781.3639135394 0 55210.3093828021 0 NA 16007.6456657713 NA NA 0 0 0 350000 139437.005217859 711462.920422138 0
1994-04-03 4 36 3 1994 1730363.11853006 0 107396.199999992 107396.199999992 41098 0 54745.402140816 0 NA 48890.135128699 NA NA 0 0 0 350000 84692.7672450727 670991.22163645 0
1994-04-10 4 37 10 1994 1470312.4445868 0 57467.350964989 57467.350964989 21759 20201.4540306225 65834.46010981 0 NA 0 NA NA 0 0 0 350000 121454.684030622 1060429.0113983 0
1994-04-17 4 38 17 1994 1505118.21671895 0 117658.800000001 117658.800000001 29792 30422.1747008995 62493.160259177 0 NA 84242.243908294 NA NA 0 0 0 350000 134055.4047009 695192.309490609 0
1994-04-24 4 39 24 1994 2012724.48337321 0 57252.670426907 57252.670426907 37825 0 0 0 NA 227022.926815245 NA NA 0 0 0 350000 -73558.5420530839 609673.341887005 0
1994-05-01 5 40 1 1994 1264919.88031769 0 3491558.71708057 3491558.71708057 288849.859844988 0 77439.803153191 0 NA 0 NA NA 2598892.35839605 0 0 350000 294575.637135833 2207857.92109688 0
1994-05-08 5 41 8 1994 1735329.3477819 150711.558784865 2834160.66430105 2834160.66430105 443146.4199035 150017.162054776 34377.533298609 0 NA 0 NA NA 1626991.66188433 0 0 350000 269017.756972027 1217329.15597318 0
1994-05-15 5 42 15 1994 2786458.55178065 0 1491194.52638824 1491194.52638824 1442607.50125614 0 0 0 NA 0 NA NA 0 0 0 350000 -140176.007492053 523108.950901619 0
1994-05-22 5 43 22 1994 1497694.00854907 0 0 0 0 0 66261.912222658 0 NA 13617.0588205242 NA NA 0 0 0 350000 169882.736064516 1406831.84496079 21630.1333806082
1994-05-29 5 44 29 1994 1541307.61101283 0 0 0 0 0 47906.0901014811 0 NA 28328.1920368669 NA NA 0 0 0 350000 88551.8279052935 844013.928366052 0
1994-06-05 6 45 5 1994 1637087.73422299 0 0 0 0 0 76944.2380384463 0 NA 48900.2693085724 NA NA 0 0 0 350000 -56594.9652552542 1006479.46307989 49994.4471887632
1994-06-12 6 46 12 1994 2099688.68491794 0 0 0 0 0 67020.766189288 0 NA 45699.4509730801 NA NA 0 0 0 350000 -133850.672740135 559503.796801598 71162.0462769263
1994-06-19 6 47 19 1994 1782935.20953489 0 161607.459697581 161607.459697581 0 0 71314.766671089 0 NA 5344.32114075462 NA NA 0 0 0 350000 -185997.204440169 594255.39147195 0
1994-06-26 6 48 26 1994 1291942.34355416 0 155229.812524199 155229.812524199 0 0 14185.2066619133 0 NA 0 NA NA 0 0 0 350000 -329458.901211675 546119.469075737 0
1994-07-03 7 49 3 1994 1085644.42318992 0 183512.769742192 127338.716864678 0 0 0 0 NA 0 NA NA 0 0 0 350000 -307421.263062812 524570.316537967 4.07453626394272e-10
1994-07-10 7 50 10 1994 322677.02 0 71788 71788 0 0 0 0 NA 0 NA NA 0 0 0 350000 -228582.659712663 1129467.6179144 0
1994-07-17 7 51 17 1994 794030.492904062 0 175387 175387 0 0 0 0 NA 0 NA NA 0 0 0 350000 -281747.296614922 782129.7923043 0
1994-07-24 7 52 24 1994 1594661.05963576 0 269331.118025905 269331.118025905 269331.118025905 0 0 0 NA 0 NA NA 0 0 0 350000 -283750.115736583 546353.118025904 0
1994-07-31 7 52 31 1994 2077723.91028206 0 210636.356855832 210636.356855832 210636.356855832 0 0 0 NA 0 NA NA 1.86264514923096e-09 0 0 350000 -216884.805942297 627150.356855833 0
1994-08-07 8 1 7 1994 1757466.52605005 0 210759 0 0 0 0 0 NA 0 NA NA 0 0 0 10000073671.9003 -134340.117316155 563601.28824933 0
1994-08-14 8 2 14 1994 2044018.6833891 0 105379 0 0 0 0 0 NA 0 NA NA 0 0 0 10000061143.4515 -120868.525254843 460467.120144047 0
1994-08-21 8 3 21 1994 825757.459106895 0 0 0 0 0 0 0 NA 0 NA NA 0 0 0 10000060709.5988 -77793.6206784149 375268.063841937 0
1994-08-28 8 4 28 1994 854926.30089168 0 5738 0 0 0 0 0 NA 0 NA NA 0 0 0 10000060275.6719 -81431.1899936251 367061.342606997 0
1994-09-04 9 5 4 1994 1302236.86929172 0 11477 0 0 0 0 0 NA 0 NA NA 0 0 0 10000055717.8436 -38531.0450368084 560172.870492835 0
1994-09-11 9 6 11 1994 1480878.34878551 0 87394 0 0 0 0 0 NA 0 NA NA 0 0 0 10000051159.9782 2089.04416195114 531242.765511686 0
1994-09-18 9 7 18 1994 1492040.96570458 0 163311 0 0 0 0 0 NA 0 NA NA 0 0 0 10000051721.3888 5264.17295673225 467666.887485844 0
1994-09-25 9 8 25 1994 1334975.72770066 0 205632.64985152 0 0 0 0 0 NA 0 NA NA 0 0 0 10000052282.7993 152.418635841299 335924.653752945 0
1994-10-02 10 9 2 1994 1090648.6736921 0 163518.682819643 0 0 0 0 0 NA 0 NA NA 0 0 0 10000052844.1728 -19405.7780491119 256157.092972967 0
1994-10-09 10 10 9 1994 1488725.35568901 0 176785.110748909 0 0 0 0 0 NA 0 NA NA 0 0 0 10000053405.5833 88896.7065405156 198412.170730146 0
1994-10-16 10 11 16 1994 1428654.31215094 0 128976.23402449 0 0 0 0 0 NA 0 NA NA 0 0 0 10000054013.7193 147296.124352774 245182.041166791 0
1994-10-23 10 12 23 1994 1453986.40583104 0 154826.57247485 0 0 0 0 0 NA 0 NA NA 0 0 0 10000054621.8553 81872.1233040996 287538.741252681 79512.9113987302
1994-10-30 10 13 30 1994 1442364.10824044 0 173563.397026477 0 0 0 69016.5675127674 0 NA 0 NA NA 0 0 0 10000055230.0284 82178.8386725913 246492.580111699 74562.3573212675
1994-11-06 11 14 6 1994 1392872.97824246 0 192366.420072317 831231.420072317 0 0 31314.3007644857 0 NA 0 NA NA 0 0 0 10000053150.8016 90260.2424797955 368022.318136589 78006.4801421447
1994-11-13 11 15 13 1994 2405840.64264374 0 192055.438894837 712854.438894837 0 0 47285.710099017 0 NA 0 NA NA 0 0 0 10000050380.0084 152015.322369813 276844.529732879 5121.06757687684
1994-11-20 11 16 20 1994 2135050.52455772 0 25597.6806548033 140213.494790439 0 0 76976.462244905 0 NA 0 NA NA 0 0 0 10000033614.7451 147076.740494413 176136.636818625 4398.313892554
1994-11-27 11 17 27 1994 1904582.94729439 0 24743.7282758411 129598.631367102 0 0 78322.837110443 0 NA 0 NA NA 0 0 0 10000032063.9396 75980.0825205281 170967.361924383 0
1994-12-04 12 18 4 1994 1694727.49169033 0 27597.7625181996 131416.511318784 0 0 85209.022531383 0 NA 0 NA NA 0 0 0 10000030513.1341 104320.739401409 208729.182433824 0
1994-12-11 12 19 11 1994 4633936.17287853 0 497956.918004686 2116169.95961701 0 0 79027.85344266 0 NA 0 NA NA 0 0 0 10000028973.0918 180649.619594799 397271.327671974 0
1994-12-18 12 20 18 1994 3564514.71325647 0 267015.945313226 828314.858428574 0 0 78026.823791911 0 NA 0 NA NA 0 0 0 10000018210.6615 106732.412328685 339168.45722284 0
1994-12-25 12 21 25 1994 2992087.987281 0 83424.6903149155 207906.070304069 0 0 80771.002158524 0 NA 0 NA NA 0 0 0 10000014506.2327 110700.881523459 419237.517113287 0
1995-01-01 1 22 1 1995 2652748.41756496 0 80042.7146118339 313935.489523379 0 0 78962.687993044 0 NA 0 NA NA 0 0 0 10000014630.9809 115951.151868651 560607.623795975 0
1995-01-08 1 23 8 1995 2210160.58131482 0 1129653.05443387 0 420526.999749091 0 73069.7331577407 0 NA 593105.883417722 NA NA 0 0 0 10000014755.7334 40967.2020883409 282175.054433868 0
1995-01-15 1 24 15 1995 1690495.73885932 0 0 0 0 0 79509.96235951 0 NA 0 NA NA 0 0 0 10000009695.0998 243551.714072566 256726.828893656 14180.0626082926
1995-01-22 1 25 22 1995 2260198.49304789 0 528309.952719351 528309.952719351 0 0 42428.822809396 0 NA 0 NA NA 0 0 0 10000010713.9165 338750.479752578 388386.676923508 10512.6123462747
1995-01-29 1 26 29 1995 2504949.88883173 0 525992.921126145 525992.921126145 0 0 66607.438111171 0 NA 0 NA NA 0 0 0 10000009357.4759 138543.792770985 367696.822232097 4182.2249155099
1995-02-05 2 27 5 1995 2566418.01607451 0 534865.504402001 534865.504402001 0 0 69455.124698129 0 NA 0 NA NA 0 0 0 10000007953.9636 191158.804579862 414227.826297902 7025.80125200516
1995-02-12 2 28 12 1995 3448819.14737549 0 1349821.50024716 1349821.50024716 356431.097307307 0 56560.137039333 0 NA 69784.4316665895 NA NA 0 0 0 10000006596.4855 186601.27626026 718667.077503982 2985.8445073396
1995-02-19 2 29 19 1995 2061074.48334179 0 444359.188626857 444359.188626857 388863.184131641 0 61529.002836983 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000004283.6968 167101.842309782 501667.188626857 3520.62287857009
1995-02-26 2 30 26 1995 2318414.15894699 0 840349.209797977 840349.209797977 592261.299932046 0 54737.299158901 0 NA 0 NA NA 0 0 0 10000003676.6569 254044.940301736 897656.209797975 0
1995-03-05 3 31 5 1995 2586111.33636561 0 1065407.01641872 1065407.01641872 311863.95676234 0 47386.820297163 0 NA 46213.6257560986 NA NA 0 0 0 10000002846.8929 431591.110627251 1122715.01641872 0
1995-03-12 3 32 12 1995 1873226.94075897 0 523883.466753791 523883.466753791 294781.041515282 0 63361.816754176 0 NA 17812.0113017558 NA NA 9.31322574615479e-10 0 0 10000001990.3865 351561.774908141 799376.268053462 0
1995-03-19 3 33 19 1995 2176815.7794085 0 791064.79190368 791064.79190368 415420.75692346 0 23606.5324350881 0 NA 0 NA NA 0 0 0 10000001594.407 556972.917702372 1158642.29318091 0
1995-03-26 3 34 26 1995 2454111.98879326 0 1001966.18317519 1001966.18317519 176188.31012415 0 41055.710319003 0 NA 0 NA NA 0 0 0 10000001565.5656 389309.745178408 1380744.15006996 5069.46012369951
1995-04-02 4 35 2 1995 1770263.39391833 0 375481.858930003 375481.858930003 34028.2140050738 0 33962.343033066 0 NA 63.2244676250155 NA NA 0 0 0 10000001558.5532 391937.284848872 990959.136063394 3109.0982931442
1995-04-09 4 36 9 1995 1718862.70988894 0 34058.2971293605 34058.2971293605 0 0 19896.978162017 0 NA 0 NA NA 0 0 0 10000001550.3879 365013.695184076 906468.796062307 0
1995-04-16 4 37 16 1995 2220042.71984262 0 60099.1999999997 60099.1999999997 0 0 0 33986.1261779149 NA 0 NA NA 0 0 0 10000001717.0713 513727.919608924 914381.600497641 0
1995-04-23 4 38 23 1995 1681862.74819573 0 87866.8000000003 87866.8000000003 0 0 12755.227658272 390348.352592575 NA 0 NA NA 0 0 0 10000001019.9678 348778.163139638 669051.174195332 0
1995-04-30 4 39 30 1995 1505899.4578542 0 68473.2474426734 68473.2474426734 0 0 15475.000188148 3.0267983675003e-09 NA 0 NA NA 0 0 0 10000000340.323 303895.144868502 627182.224735509 0
1995-05-07 5 40 7 1995 1377755.05707346 0 3947.87465858134 3947.87465858134 0 93226.4158846273 73602.173197794 0 NA 0 NA NA 9.31322574615479e-10 9.31322574615479e-10 0 410700.826295594 458035.753894744 1042461.38526461 242001.866551837
1995-05-14 5 41 14 1995 1725404.71885664 0 0 0 0 29130.4335412649 57077.5102925298 0 NA 0 NA NA 0 0 0 410700.826295594 578303.33057567 1407465.69885664 324838.005647495
1995-05-21 5 42 21 1995 849642.315720658 0 0 0 0 0 49676.378940591 0 NA 0 NA NA 0 0 0 415861.677197529 362258.566441316 1990146.68574389 278232.70211591
1995-05-28 5 43 28 1995 1774449.16301695 0 2657197.84759434 2657197.84759434 427919.57426448 0 63544.4803157001 0 NA 0 NA NA 1834294.53726792 1237903.62278376 0 437048.075550665 232098.420815414 2365857.58397426 353950.50971874
1995-06-04 6 44 4 1995 1311679.01500468 0 48314.7852210896 48314.7852210896 0 0 44008.4527302829 0 NA 0 NA NA 0 0 0 442887.393091103 400485.160790595 1283751.16772421 247379.2165174
1995-06-11 6 45 11 1995 2559753.61947444 0 716162.308201751 644763.410460228 0 0 79791.6404422501 0 NA 0 NA NA 56090.290460228 0 56090.290460228 464175.009426295 445254.191354276 1496810.4851368 680630.189279901
1995-06-18 6 46 18 1995 634234.666494435 0 685403.814845782 496649.08335299 0 92656 54975.608102867 0 NA 0 NA NA 435306.612004943 41596.5672923923 393710.044712551 500885.688535014 265021.627487568 1598767.82757682 800228.386378444
1995-06-25 6 47 25 1995 719579.191943506 0 707728.31237944 228639.951302773 19021 0 80397.42856202 0 NA 0 NA NA 169647.160984286 23620.2931467071 146026.867837579 550628.429325376 593602.297393005 1090476.09314451 886486.499384863
1995-07-02 7 48 2 1995 144391.52 0 517694.926502788 315188.26522125 0 0 41908.656438546 0 NA 0 NA NA 315188.26522125 0 315188.26522125 590149.869143348 192221.440438042 1693419.53074755 487951.652054039
1995-07-09 7 49 9 1995 188757.64105422 0 374545.302816085 107682 0 0 65396.979625974 0 NA 0 NA NA 107682 0 107682 616016.597081789 -47662.8295022196 1689905.83061926 450111.471673707
1995-07-16 7 50 16 1995 210409.5 0 235309 71788 0 0 68363.9758263 0 NA 0 NA NA 71788 0 71788 645434.752963761 2134.75829436927 2018667.40696889 504419.336897961
1995-07-23 7 51 23 1995 499458.5 0 234725 152965 0 0 67007.2341513634 0 NA 0 NA NA 0 0 0 650523.444074372 31655.9023292418 1331400.86988888 389042.291929082
1995-07-30 7 52 30 1995 696593.959155764 0 234142 234142 138977.821306127 0 69423.693833589 0 NA 0 NA NA 0 0 0 639014.983655191 -109261.900755102 899753.002051743 189485.158350593
1995-08-06 8 1 6 1995 1222472.34066273 0 287960 0 0 0 83239.488648078 0 NA 0 NA NA 19381.2658276865 0 0 10000079905.9817 -22745.6008152167 1432445.31660593 211549.100367388
1995-08-13 8 2 13 1995 1260644.85427366 0 143980 0 0 0 98474.5127630304 0 NA 0 NA NA 0 0 0 10000060205.1304 -88757.6557830596 859837.422792476 57456.7753947577
1995-08-20 8 3 20 1995 933465.104280503 0 0 0 0 0 97309.8020493116 0 NA 0 NA NA 1.86264514923096e-09 0 0 10000058957.0549 -29993.574622923 1205365.26144461 0
